county,office,district,party,candidate,votes
,PRESIDENT,,REP,DONALD J. TRUMP,198741
Barbour,PRESIDENT,,REP,DONALD J. TRUMP,2317
Berkeley,PRESIDENT,,REP,DONALD J. TRUMP,11213
Boone,PRESIDENT,,REP,DONALD J. TRUMP,1773
Braxton,PRESIDENT,,REP,DONALD J. TRUMP,1227
Brooke,PRESIDENT,,REP,DONALD J. TRUMP,2341
Cabell,PRESIDENT,,REP,DONALD J. TRUMP,7865
Calhoun,PRESIDENT,,REP,DONALD J. TRUMP,754
Clay,PRESIDENT,,REP,DONALD J. TRUMP,848
Doddridge,PRESIDENT,,REP,DONALD J. TRUMP,1587
Fayette,PRESIDENT,,REP,DONALD J. TRUMP,3557
Gilmer,PRESIDENT,,REP,DONALD J. TRUMP,575
Grant,PRESIDENT,,REP,DONALD J. TRUMP,2939
Greenbrier,PRESIDENT,,REP,DONALD J. TRUMP,4448
Hampshire,PRESIDENT,,REP,DONALD J. TRUMP,2965
Hancock,PRESIDENT,,REP,DONALD J. TRUMP,3353
Hardy,PRESIDENT,,REP,DONALD J. TRUMP,1507
Harrison,PRESIDENT,,REP,DONALD J. TRUMP,6967
Jackson,PRESIDENT,,REP,DONALD J. TRUMP,4736
Jefferson,PRESIDENT,,REP,DONALD J. TRUMP,4329
Kanawha,PRESIDENT,,REP,DONALD J. TRUMP,17188
Lewis,PRESIDENT,,REP,DONALD J. TRUMP,2780
Lincoln,PRESIDENT,,REP,DONALD J. TRUMP,1622
Logan,PRESIDENT,,REP,DONALD J. TRUMP,2450
Marion,PRESIDENT,,REP,DONALD J. TRUMP,4921
Marshall,PRESIDENT,,REP,DONALD J. TRUMP,3505
Mason,PRESIDENT,,REP,DONALD J. TRUMP,3620
McDowell,PRESIDENT,,REP,DONALD J. TRUMP,873
Mercer,PRESIDENT,,REP,DONALD J. TRUMP,6942
Mineral,PRESIDENT,,REP,DONALD J. TRUMP,3805
Mingo,PRESIDENT,,REP,DONALD J. TRUMP,1536
Monongalia,PRESIDENT,,REP,DONALD J. TRUMP,6608
Monroe,PRESIDENT,,REP,DONALD J. TRUMP,2178
Morgan,PRESIDENT,,REP,DONALD J. TRUMP,3409
Nicholas,PRESIDENT,,REP,DONALD J. TRUMP,3093
Ohio,PRESIDENT,,REP,DONALD J. TRUMP,4927
Pendleton,PRESIDENT,,REP,DONALD J. TRUMP,880
Pleasants,PRESIDENT,,REP,DONALD J. TRUMP,1260
Pocahontas,PRESIDENT,,REP,DONALD J. TRUMP,1228
Preston,PRESIDENT,,REP,DONALD J. TRUMP,5632
Putnam,PRESIDENT,,REP,DONALD J. TRUMP,8597
Raleigh,PRESIDENT,,REP,DONALD J. TRUMP,9786
Randolph,PRESIDENT,,REP,DONALD J. TRUMP,3004
Ritchie,PRESIDENT,,REP,DONALD J. TRUMP,2214
