county,office,district,party,candidate,votes
,President,,REP,DONALD J. TRUMP,545382
Barbour,President,,REP,DONALD J. TRUMP,5116
Berkeley,President,,REP,DONALD J. TRUMP,33279
Boone,President,,REP,DONALD J. TRUMP,6816
Braxton,President,,REP,DONALD J. TRUMP,4120
Brooke,President,,REP,DONALD J. TRUMP,7545
Cabell,President,,REP,DONALD J. TRUMP,21721
Calhoun,President,,REP,DONALD J. TRUMP,2364
Clay,President,,REP,DONALD J. TRUMP,2679
Doddridge,President,,REP,DONALD J. TRUMP,2619
Fayette,President,,REP,DONALD J. TRUMP,11580
Gilmer,President,,REP,DONALD J. TRUMP,2012
Grant,President,,REP,DONALD J. TRUMP,4871
Greenbrier,President,,REP,DONALD J. TRUMP,10925
Hampshire,President,,REP,DONALD J. TRUMP,8033
Hancock,President,,REP,DONALD J. TRUMP,9806
Hardy,President,,REP,DONALD J. TRUMP,4859
Harrison,President,,REP,DONALD J. TRUMP,20683
Jackson,President,,REP,DONALD J. TRUMP,10093
Jefferson,President,,REP,DONALD J. TRUMP,15033
Kanawha,President,,REP,DONALD J. TRUMP,46398
Lewis,President,,REP,DONALD J. TRUMP,5782
Lincoln,President,,REP,DONALD J. TRUMP,6012
Logan,President,,REP,DONALD J. TRUMP,10534
Marion,President,,REP,DONALD J. TRUMP,16300
Marshall,President,,REP,DONALD J. TRUMP,10435
Mason,President,,REP,DONALD J. TRUMP,8491
McDowell,President,,REP,DONALD J. TRUMP,5148
Mercer,President,,REP,DONALD J. TRUMP,19237
Mineral,President,,REP,DONALD J. TRUMP,10040
Mingo,President,,REP,DONALD J. TRUMP,8544
Monongalia,President,,REP,DONALD J. TRUMP,20803
Monroe,President,,REP,DONALD J. TRUMP,5068
Morgan,President,,REP,DONALD J. TRUMP,6537
Nicholas,President,,REP,DONALD J. TRUMP,8279
Ohio,President,,REP,DONALD J. TRUMP,12354
Pendleton,President,,REP,DONALD J. TRUMP,2782
Pleasants,President,,REP,DONALD J. TRUMP,2742
Pocahontas,President,,REP,DONALD J. TRUMP,2895
Preston,President,,REP,DONALD J. TRUMP,11190
Putnam,President,,REP,DONALD J. TRUMP,20034
Raleigh,President,,REP,DONALD J. TRUMP,24673
Randolph,President,,REP,DONALD J. TRUMP,8673
Ritchie,President,,REP,DONALD J. TRUMP,3649
Roane,President,,REP,DONALD J. TRUMP,4213
Summers,President,,REP,DONALD J. TRUMP,4074
Taylor,President,,REP,DONALD J. TRUMP,5477
Tucker,President,,REP,DONALD J. TRUMP,2841
Tyler,President,,REP,DONALD J. TRUMP,3226
Upshur,President,,REP,DONALD J. TRUMP,7771
Wayne,President,,REP,DONALD J. TRUMP,12585
Webster,President,,REP,DONALD J. TRUMP,2759
Wetzel,President,,REP,DONALD J. TRUMP,4993
Wirt,President,,REP,DONALD J. TRUMP,2134
