candidate,office,district,party,county,precinct,votes
Mike Oliverio,US House Representative,1,DEM,Gilmer,1,61
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,1,105
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,1,134
David A. Walker,House of Delegates,33,DEM,Gilmer,1,65
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,1,99
Brent Boggs,House of Delegates,34,DEM,Gilmer,1,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,5,46
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,5,125
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,5,118
David A. Walker,House of Delegates,33,DEM,Gilmer,5,0
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,5,0
Brent Boggs,House of Delegates,34,DEM,Gilmer,5,147
Mike Oliverio,US House Representative,1,DEM,Gilmer,6,33
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,6,51
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,6,64
David A. Walker,House of Delegates,33,DEM,Gilmer,6,48
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,6,32
Brent Boggs,House of Delegates,34,DEM,Gilmer,6,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,12,50
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,12,94
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,12,116
David A. Walker,House of Delegates,33,DEM,Gilmer,12,46
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,12,93
Brent Boggs,House of Delegates,34,DEM,Gilmer,12,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,13,25
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,13,38
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,13,46
David A. Walker,House of Delegates,33,DEM,Gilmer,13,31
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,13,33
Brent Boggs,House of Delegates,34,DEM,Gilmer,13,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,16,15
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,16,76
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,16,75
David A. Walker,House of Delegates,33,DEM,Gilmer,16,0
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,16,0
Brent Boggs,House of Delegates,34,DEM,Gilmer,16,77
Mike Oliverio,US House Representative,1,DEM,Gilmer,17,64
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,17,120
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,17,152
David A. Walker,House of Delegates,33,DEM,Gilmer,17,0
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,17,0
Brent Boggs,House of Delegates,34,DEM,Gilmer,17,162
Mike Oliverio,US House Representative,1,DEM,Gilmer,18,36
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,18,71
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,18,87
David A. Walker,House of Delegates,33,DEM,Gilmer,18,0
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,18,0
Brent Boggs,House of Delegates,34,DEM,Gilmer,18,90
Mike Oliverio,US House Representative,1,DEM,Gilmer,20,46
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,20,120
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,20,138
David A. Walker,House of Delegates,33,DEM,Gilmer,20,0
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,20,0
Brent Boggs,House of Delegates,34,DEM,Gilmer,20,149
Mike Oliverio,US House Representative,1,DEM,Gilmer,24,60
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,24,133
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,24,153
David A. Walker,House of Delegates,33,DEM,Gilmer,24,67
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,24,120
Brent Boggs,House of Delegates,34,DEM,Gilmer,24,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,27,29
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,27,49
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,27,64
David A. Walker,House of Delegates,33,DEM,Gilmer,27,21
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,27,54
Brent Boggs,House of Delegates,34,DEM,Gilmer,27,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,31,38
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,31,25
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,31,50
David A. Walker,House of Delegates,33,DEM,Gilmer,31,30
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,31,33
Brent Boggs,House of Delegates,34,DEM,Gilmer,31,0
Mike Oliverio,US House Representative,1,DEM,Gilmer,TOTAL,504
Alan B. Mollohan,US House Representative,1,DEM,Gilmer,TOTAL,1007
Joseph M. (Joe) Minard,State Senate,12,DEM,Gilmer,TOTAL,1197
David A. Walker,House of Delegates,33,DEM,Gilmer,TOTAL,308
Ronald Blankenship,House of Delegates,33,DEM,Gilmer,TOTAL,464
Brent Boggs,House of Delegates,34,DEM,Gilmer,TOTAL,625
Mac Warner,US House Representative,1,REP,Gilmer,1,13
Thomas Stark,US House Representative,1,REP,Gilmer,1,6
David B. McKinley,US House Representative,1,REP,Gilmer,1,6
Sarah Minear,US House Representative,1,REP,Gilmer,1,10
Cindy Hall,US House Representative,1,REP,Gilmer,1,2
Patricia Vangilder Levenson,US House Representative,1,REP,Gilmer,1,0
Russ Snyder,State Senate,12,REP,Gilmer,1,29
Mac Warner,US House Representative,1,REP,Gilmer,5,2
Thomas Stark,US House Representative,1,REP,Gilmer,5,2
David B. McKinley,US House Representative,1,REP,Gilmer,5,9
Sarah Minear,US House Representative,1,REP,Gilmer,5,7
Cindy Hall,US House Representative,1,REP,Gilmer,5,0
Patricia Vangilder Levenson,US House Representative,1,REP,Gilmer,5,0
Russ Snyder,State Senate,12,REP,Gilmer,5,12
Mac Warner,US House Representative,1,REP,Gilmer,6,14
Thomas Stark,US House Representative,1,REP,Gilmer,6,1
David B. McKinley,US House Representative,1,REP,Gilmer,6,3
Sarah Minear,US House Representative,1,REP,Gilmer,6,1
Cindy Hall,US House Representative,1,REP,Gilmer,6,1
Patricia Vangilder Levenson,US House Representative,1,REP,Gilmer,6,0
