candidate,office,district,party,county,precinct,total votes 
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 77,44
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 77,46
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 77,66
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 77,68
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 77,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 77,
,Registered Voters,,,Ohio,Precinct 100,792
,Ballots Cast,,,Ohio,Precinct 100,235
,Straight Party Ticket,,REP,Ohio,Precinct 100,21
,Straight Party Ticket,,DEM,Ohio,Precinct 100,42
,Straight Party Ticket,,MTN,Ohio,Precinct 100,1
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 100,173
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 100,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 100,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 100,70
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 100,83
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 100,137
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 100,130
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 100,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 100,
,Registered Voters,,,Ohio,Precinct 102,145
,Ballots Cast,,,Ohio,Precinct 102,50
,Straight Party Ticket,,REP,Ohio,Precinct 102,6
,Straight Party Ticket,,DEM,Ohio,Precinct 102,15
,Straight Party Ticket,,MTN,Ohio,Precinct 102,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 102,35
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 102,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 102,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 102,
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 102,
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 102,
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 102,
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 102,30
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 102,37
,Registered Voters,,,Ohio,Precinct 103,611
,Ballots Cast,,,Ohio,Precinct 103,291
,Straight Party Ticket,,REP,Ohio,Precinct 103,31
,Straight Party Ticket,,DEM,Ohio,Precinct 103,36
,Straight Party Ticket,,MTN,Ohio,Precinct 103,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 103,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 103,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 103,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 103,119
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 103,126
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 103,154
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 103,118
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 103,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 103,
,Registered Voters,,,Ohio,Precinct 104,633
,Ballots Cast,,,Ohio,Precinct 104,151
,Straight Party Ticket,,REP,Ohio,Precinct 104,16
,Straight Party Ticket,,DEM,Ohio,Precinct 104,17
,Straight Party Ticket,,MTN,Ohio,Precinct 104,1
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 104,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 104,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 104,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 104,64
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 104,63
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 104,77
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 104,67
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 104,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 104,
,Registered Voters,,,Ohio,Precinct 107A,1294
,Ballots Cast,,,Ohio,Precinct 107A,630
,Straight Party Ticket,,REP,Ohio,Precinct 107A,73
,Straight Party Ticket,,DEM,Ohio,Precinct 107A,66
,Straight Party Ticket,,MTN,Ohio,Precinct 107A,2
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 107A,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 107A,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 107A,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 107A,260
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 107A,365
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 107A,287
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 107A,231
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 107A,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 107A,
,Registered Voters,,,Ohio,Precinct 108A,963
,Ballots Cast,,,Ohio,Precinct 108A,544
,Straight Party Ticket,,REP,Ohio,Precinct 108A,65
,Straight Party Ticket,,DEM,Ohio,Precinct 108A,44
,Straight Party Ticket,,MTN,Ohio,Precinct 108A,1
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 108A,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 108A,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 108A,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 108A,245
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 108A,268
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 108A,238
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 108A,192
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 108A,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 108A,
,Registered Voters,,,Ohio,Precinct 113,1032
,Ballots Cast,,,Ohio,Precinct 113,518
,Straight Party Ticket,,REP,Ohio,Precinct 113,60
,Straight Party Ticket,,DEM,Ohio,Precinct 113,40
,Straight Party Ticket,,MTN,Ohio,Precinct 113,1
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 113,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 113,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 113,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 113,248
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 113,308
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 113,198
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 113,149
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 113,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 113,
,Registered Voters,,,Ohio,Precinct 115,642
,Ballots Cast,,,Ohio,Precinct 115,403
,Straight Party Ticket,,REP,Ohio,Precinct 115,42
,Straight Party Ticket,,DEM,Ohio,Precinct 115,41
,Straight Party Ticket,,MTN,Ohio,Precinct 115,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 115,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 115,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 115,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 115,169
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 115,223
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 115,162
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 115,142
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 115,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 115,
,Registered Voters,,,Ohio,Precinct 116,665
,Ballots Cast,,,Ohio,Precinct 116,332
,Straight Party Ticket,,REP,Ohio,Precinct 116,39
,Straight Party Ticket,,DEM,Ohio,Precinct 116,30
,Straight Party Ticket,,MTN,Ohio,Precinct 116,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 116,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 116,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 116,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 116,132
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 116,195
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 116,158
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 116,123
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 116,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 116,
,Registered Voters,,,Ohio,Precinct 120,890
,Ballots Cast,,,Ohio,Precinct 120,477
,Straight Party Ticket,,REP,Ohio,Precinct 120,55
,Straight Party Ticket,,DEM,Ohio,Precinct 120,51
,Straight Party Ticket,,MTN,Ohio,Precinct 120,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 120,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 120,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 120,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 120,198
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 120,226
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 120,234
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 120,185
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 120,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 120,
,Registered Voters,,,Ohio,Precinct 124,1285
,Ballots Cast,,,Ohio,Precinct 124,657
,Straight Party Ticket,,REP,Ohio,Precinct 124,74
,Straight Party Ticket,,DEM,Ohio,Precinct 124,68
,Straight Party Ticket,,MTN,Ohio,Precinct 124,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 124,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 124,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 124,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 124,283
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 124,356
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 124,282
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 124,226
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 124,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 124,
,Registered Voters,,,Ohio,Precinct 125,903
,Ballots Cast,,,Ohio,Precinct 125,520
,Straight Party Ticket,,REP,Ohio,Precinct 125,60
,Straight Party Ticket,,DEM,Ohio,Precinct 125,26
,Straight Party Ticket,,MTN,Ohio,Precinct 125,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 125,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 125,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 125,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 125,270
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 125,314
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 125,202
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 125,134
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 125,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 125,
,Registered Voters,,,Ohio,Precinct 127,1275
,Ballots Cast,,,Ohio,Precinct 127,532
,Straight Party Ticket,,REP,Ohio,Precinct 127,46
,Straight Party Ticket,,DEM,Ohio,Precinct 127,52
,Straight Party Ticket,,MTN,Ohio,Precinct 127,1
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 127,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 127,
Roy E. Givens ,House of Delegates ,2,DEM,Ohio,Precinct 127,
Dolph Santorine,House of Delegates ,3,REP,Ohio,Precinct 127,194
Erikka Storch,House of Delegates ,3,REP,Ohio,Precinct 127,259
Ryan Ferns,House of Delegates ,3,DEM,Ohio,Precinct 127,273
Shawn Lucas Fluharty ,House of Delegates ,3,DEM,Ohio,Precinct 127,212
Michael T. Ferro,House of Delegates ,4,DEM,Ohio,Precinct 127,
Scott G. Varner ,House of Delegates ,4,DEM,Ohio,Precinct 127,
,Registered Voters,,,Ohio,Precinct 129,667
,Ballots Cast,,,Ohio,Precinct 129,369
,Straight Party Ticket,,REP,Ohio,Precinct 129,43
,Straight Party Ticket,,DEM,Ohio,Precinct 129,18
,Straight Party Ticket,,MTN,Ohio,Precinct 129,0
Larry J. Edgell ,State Senate,2,DEM,Ohio,Precinct 129,
Tim Ennis,House of Delegates ,2,DEM,Ohio,Precinct 129,
