candidate,office,district,party,county,precinct,votes
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #1 - Frametown ,2
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #1 - Frametown ,3
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #1 - Frametown ,22
Thomas Ressler,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
John R. Raese,US Senate,,REP,Braxton,Precinct #1 - Frametown ,4
Daniel Rebich,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Albert Howard,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Mac Warner,US Senate,,REP,Braxton,Precinct #1 - Frametown ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #1 - Frametown ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #3 - Strange Creek ,6
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #3 - Strange Creek ,5
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #3 - Strange Creek ,19
Thomas Ressler,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,1
Frank Kubic,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
John R. Raese,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,7
Daniel Rebich,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Albert Howard,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Mac Warner,US Senate,,REP,Braxton,Precinct #3 - Strange Creek ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #3 - Strange Creek ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #6 - Servia ,11
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #6 - Servia ,1
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #6 - Servia ,32
Thomas Ressler,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
John R. Raese,US Senate,,REP,Braxton,Precinct #6 - Servia ,7
Daniel Rebich,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Albert Howard,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Mac Warner,US Senate,,REP,Braxton,Precinct #6 - Servia ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #6 - Servia ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #9 - Frametown ,7
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #9 - Frametown ,2
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #9 - Frametown ,33
Thomas Ressler,US Senate,,REP,Braxton,Precinct #9 - Frametown ,2
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #9 - Frametown ,2
Frank Kubic,US Senate,,REP,Braxton,Precinct #9 - Frametown ,1
John R. Raese,US Senate,,REP,Braxton,Precinct #9 - Frametown ,29
Daniel Rebich,US Senate,,REP,Braxton,Precinct #9 - Frametown ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #9 - Frametown ,2
Albert Howard,US Senate,,REP,Braxton,Precinct #9 - Frametown ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #9 - Frametown ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #9 - Frametown ,0
Mac Warner,US Senate,,REP,Braxton,Precinct #9 - Frametown ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #9 - Frametown ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #15 - Little Birch ,8
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #15 - Little Birch ,4
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #15 - Little Birch ,73
Thomas Ressler,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,1
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
John R. Raese,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,6
Daniel Rebich,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,1
Albert Howard,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,1
Mac Warner,US Senate,,REP,Braxton,Precinct #15 - Little Birch ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #15 - Little Birch ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #25 - Canfield,1
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #25 - Canfield,0
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #25 - Canfield,18
Thomas Ressler,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
John R. Raese,US Senate,,REP,Braxton,Precinct #25 - Canfield,6
Daniel Rebich,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Albert Howard,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Mac Warner,US Senate,,REP,Braxton,Precinct #25 - Canfield,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #25 - Canfield,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #12 - Sutton Courthouse,7
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #12 - Sutton Courthouse,4
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #12 - Sutton Courthouse,34
Thomas Ressler,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,1
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
John R. Raese,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,6
Daniel Rebich,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Albert Howard,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,2
Mac Warner,US Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #12 - Sutton Courthouse,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #13 - Newville ,12
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #13 - Newville ,5
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #13 - Newville ,33
Thomas Ressler,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #13 - Newville ,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
John R. Raese,US Senate,,REP,Braxton,Precinct #13 - Newville ,9
Daniel Rebich,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #13 - Newville ,1
Albert Howard,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #13 - Newville ,1
Mac Warner,US Senate,,REP,Braxton,Precinct #13 - Newville ,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #13 - Newville ,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #14 - Centralia,0
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #14 - Centralia,0
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #14 - Centralia,5
Thomas Ressler,US Senate,,REP,Braxton,Precinct #14 - Centralia,1
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
John R. Raese,US Senate,,REP,Braxton,Precinct #14 - Centralia,1
Daniel Rebich,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Kenneth A. Culp,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Albert Howard,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Lynette Kennedy McQuain,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Scott H. Williams,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Mac Warner,US Senate,,REP,Braxton,Precinct #14 - Centralia,0
Jesse Johnson,US Senate,,MTN,Braxton,Precinct #14 - Centralia,0
Ken Hechler,US Senate,,DEM ,Braxton,Precinct #16 - Flatwoods ,10
Sheirl Fletcher,US Senate,,DEM,Braxton,Precinct #16 - Flatwoods ,5
Joe Manchin III,US Senate,,DEM,Braxton,Precinct #16 - Flatwoods ,51
Thomas Ressler,US Senate,,REP,Braxton,Precinct #16 - Flatwoods ,0
"Harry C. Bruner, Jr.",US Senate,,REP,Braxton,Precinct #16 - Flatwoods ,0
Frank Kubic,US Senate,,REP,Braxton,Precinct #16 - Flatwoods ,0
