candidate,office,district,party,county,precinct,total votes 
Jeff Becker,U.S. Senate,,,Mingo,Precinct 74-2,0
Jesse Johnson ,U.S. Senate,,,Mingo,Precinct 74-2,4
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Mingo,Precinct 74-2,27
"Nick Joe Rahall, II",U.S. House,3,,Mingo,Precinct 74-2,93
H Truman Chafin ,State Senate,6,,Mingo,Precinct 74-2,95
K Steven Kominar,House of Delegates,20,,Mingo,Precinct 74-2,
Harry Keith White,House of Delegates,21,,Mingo,Precinct 74-2,108
,Straight Party,,REP,Mingo,Precinct 75,22
,Straight Party,,DEM,Mingo,Precinct 75,43
,Straight Party,,MTN,Mingo,Precinct 75,0
John R. Raese,U.S. Senate,,,Mingo,Precinct 75,84
Joe Manchin III,U.S. Senate,,,Mingo,Precinct 75,158
Jeff Becker,U.S. Senate,,,Mingo,Precinct 75,0
Jesse Johnson ,U.S. Senate,,,Mingo,Precinct 75,0
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Mingo,Precinct 75,101
"Nick Joe Rahall, II",U.S. House,3,,Mingo,Precinct 75,135
H Truman Chafin ,State Senate,6,,Mingo,Precinct 75,166
K Steven Kominar,House of Delegates,20,,Mingo,Precinct 75,
Harry Keith White,House of Delegates,21,,Mingo,Precinct 75,186
,Straight Party,,REP,Mingo,Precinct 76-1,14
,Straight Party,,DEM,Mingo,Precinct 76-1,31
,Straight Party,,MTN,Mingo,Precinct 76-1,0
John R. Raese,U.S. Senate,,,Mingo,Precinct 76-1,51
Joe Manchin III,U.S. Senate,,,Mingo,Precinct 76-1,92
Jeff Becker,U.S. Senate,,,Mingo,Precinct 76-1,1
Jesse Johnson ,U.S. Senate,,,Mingo,Precinct 76-1,4
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Mingo,Precinct 76-1,68
"Nick Joe Rahall, II",U.S. House,3,,Mingo,Precinct 76-1,79
H Truman Chafin ,State Senate,6,,Mingo,Precinct 76-1,99
K Steven Kominar,House of Delegates,20,,Mingo,Precinct 76-1,
Harry Keith White,House of Delegates,21,,Mingo,Precinct 76-1,121
,Straight Party,,REP,Mingo,Precinct 76-2,9
,Straight Party,,DEM,Mingo,Precinct 76-2,31
,Straight Party,,MTN,Mingo,Precinct 76-2,0
John R. Raese,U.S. Senate,,,Mingo,Precinct 76-2,50
Joe Manchin III,U.S. Senate,,,Mingo,Precinct 76-2,85
Jeff Becker,U.S. Senate,,,Mingo,Precinct 76-2,1
Jesse Johnson ,U.S. Senate,,,Mingo,Precinct 76-2,2
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Mingo,Precinct 76-2,57
"Nick Joe Rahall, II",U.S. House,3,,Mingo,Precinct 76-2,79
H Truman Chafin ,State Senate,6,,Mingo,Precinct 76-2,97
K Steven Kominar,House of Delegates,20,,Mingo,Precinct 76-2,
Harry Keith White,House of Delegates,21,,Mingo,Precinct 76-2,113
,Straight Party,,REP,Mingo,TOTAL ,598
,Straight Party,,DEM,Mingo,TOTAL ,1973
,Straight Party,,MTN,Mingo,TOTAL ,11
John R. Raese,U.S. Senate,,,Mingo,TOTAL ,2146
Joe Manchin III,U.S. Senate,,,Mingo,TOTAL ,4774
Jeff Becker,U.S. Senate,,,Mingo,TOTAL ,29
Jesse Johnson ,U.S. Senate,,,Mingo,TOTAL ,76
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Mingo,TOTAL ,2793
"Nick Joe Rahall, II",U.S. House,3,,Mingo,TOTAL ,4119
H Truman Chafin ,State Senate,6,,Mingo,TOTAL ,4979
K Steven Kominar,House of Delegates,20,,Mingo,TOTAL ,3079
Harry Keith White,House of Delegates,21,,Mingo,TOTAL ,2150
