candidate,office,district,party,county,precinct,votes
Thomas Ressler,US Senate,,REP,Summers,Precinct 1 - Forest Hill,2
"Harry C. Bruner, Jr.",US Senate,,REP,Summers,Precinct 1 - Forest Hill,1
Frank Kubic,US Senate,,REP,Summers,Precinct 1 - Forest Hill,1
John R. Raese,US Senate,,REP,Summers,Precinct 1 - Forest Hill,17
Daniel Rebich,US Senate,,REP,Summers,Precinct 1 - Forest Hill,0
Kenneth A. Culp,US Senate,,REP,Summers,Precinct 1 - Forest Hill,4
Albert Howard,US Senate,,REP,Summers,Precinct 1 - Forest Hill,0
Lynette Kennedy McQuain,US Senate,,REP,Summers,Precinct 1 - Forest Hill,0
Scott H. Williams,US Senate,,REP,Summers,Precinct 1 - Forest Hill,0
Mac Warner,US Senate,,REP,Summers,Precinct 1 - Forest Hill,0
Ken Hechler,US Senate,,DEM,Summers,Precinct 1 - Forest Hill,7
Sheirl Fletcher,US Senate,,DEM,Summers,Precinct 1 - Forest Hill,3
Joe Manchin III,US Senate,,DEM,Summers,Precinct 1 - Forest Hill,49
Jesse Johnson,US Senate,,MTN,Summers,Precinct 1 - Forest Hill,1
Thomas Ressler,US Senate,,REP,Summers,Precinct 4 - West End,0
"Harry C. Bruner, Jr.",US Senate,,REP,Summers,Precinct 4 - West End,0
Frank Kubic,US Senate,,REP,Summers,Precinct 4 - West End,0
John R. Raese,US Senate,,REP,Summers,Precinct 4 - West End,9
Daniel Rebich,US Senate,,REP,Summers,Precinct 4 - West End,0
Kenneth A. Culp,US Senate,,REP,Summers,Precinct 4 - West End,2
Albert Howard,US Senate,,REP,Summers,Precinct 4 - West End,0
Lynette Kennedy McQuain,US Senate,,REP,Summers,Precinct 4 - West End,0
Scott H. Williams,US Senate,,REP,Summers,Precinct 4 - West End,0
Mac Warner,US Senate,,REP,Summers,Precinct 4 - West End,1
Ken Hechler,US Senate,,DEM,Summers,Precinct 4 - West End,13
Sheirl Fletcher,US Senate,,DEM,Summers,Precinct 4 - West End,7
Joe Manchin III,US Senate,,DEM,Summers,Precinct 4 - West End,42
Jesse Johnson,US Senate,,MTN,Summers,Precinct 4 - West End,0
Thomas Ressler,US Senate,,REP,Summers,Precinct 7 - City Hall,1
"Harry C. Bruner, Jr.",US Senate,,REP,Summers,Precinct 7 - City Hall,0
Frank Kubic,US Senate,,REP,Summers,Precinct 7 - City Hall,0
John R. Raese,US Senate,,REP,Summers,Precinct 7 - City Hall,5
Daniel Rebich,US Senate,,REP,Summers,Precinct 7 - City Hall,0
Kenneth A. Culp,US Senate,,REP,Summers,Precinct 7 - City Hall,0
Albert Howard,US Senate,,REP,Summers,Precinct 7 - City Hall,0
Lynette Kennedy McQuain,US Senate,,REP,Summers,Precinct 7 - City Hall,0
Scott H. Williams,US Senate,,REP,Summers,Precinct 7 - City Hall,0
Mac Warner,US Senate,,REP,Summers,Precinct 7 - City Hall,1
Ken Hechler,US Senate,,DEM,Summers,Precinct 7 - City Hall,8
Sheirl Fletcher,US Senate,,DEM,Summers,Precinct 7 - City Hall,12
Joe Manchin III,US Senate,,DEM,Summers,Precinct 7 - City Hall,8
Jesse Johnson,US Senate,,MTN,Summers,Precinct 7 - City Hall,0
Thomas Ressler,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
"Harry C. Bruner, Jr.",US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Frank Kubic,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
John R. Raese,US Senate,,REP,Summers,Precinct 9 - Hinton Area,3
Daniel Rebich,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Kenneth A. Culp,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Albert Howard,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Lynette Kennedy McQuain,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Scott H. Williams,US Senate,,REP,Summers,Precinct 9 - Hinton Area,0
Mac Warner,US Senate,,REP,Summers,Precinct 9 - Hinton Area,1
Ken Hechler,US Senate,,DEM,Summers,Precinct 9 - Hinton Area,7
Sheirl Fletcher,US Senate,,DEM,Summers,Precinct 9 - Hinton Area,1
Joe Manchin III,US Senate,,DEM,Summers,Precinct 9 - Hinton Area,12
Jesse Johnson,US Senate,,MTN,Summers,Precinct 9 - Hinton Area,0
Thomas Ressler,US Senate,,REP,Summers,Precinct 11 - Bellepoint,5
"Harry C. Bruner, Jr.",US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
Frank Kubic,US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
John R. Raese,US Senate,,REP,Summers,Precinct 11 - Bellepoint,21
Daniel Rebich,US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
Kenneth A. Culp,US Senate,,REP,Summers,Precinct 11 - Bellepoint,3
Albert Howard,US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
Lynette Kennedy McQuain,US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
Scott H. Williams,US Senate,,REP,Summers,Precinct 11 - Bellepoint,0
Mac Warner,US Senate,,REP,Summers,Precinct 11 - Bellepoint,7
Ken Hechler,US Senate,,DEM,Summers,Precinct 11 - Bellepoint,18
Sheirl Fletcher,US Senate,,DEM,Summers,Precinct 11 - Bellepoint,13
Joe Manchin III,US Senate,,DEM,Summers,Precinct 11 - Bellepoint,91
Jesse Johnson,US Senate,,MTN,Summers,Precinct 11 - Bellepoint,0
Thomas Ressler,US Senate,,REP,Summers,Precinct 12 - Upland,1
