candidate,office,district,party,county,precinct,total votes
,Ballots Cast,,REP,Putnam,Precinct 27-1,62
Ken Hechler,US Senate,,DEM,Putnam,Precinct 27-1,10
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 27-1,3
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 27-1,47
Thomas Ressler,US Senate,,REP,Putnam,Precinct 27-1,3
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 27-1,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 27-1,0
John R Raese,US Senate,,REP,Putnam,Precinct 27-1,54
Daniel Rebich,US Senate,,REP,Putnam,Precinct 27-1,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 27-1,1
Albert Howard,US Senate,,REP,Putnam,Precinct 27-1,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 27-1,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 27-1,1
Mac Warner,US Senate,,REP,Putnam,Precinct 27-1,0
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 27-1,0
,Ballots Cast,,,Putnam,Precinct 27-2,127
,Ballots Cast,,DEM,Putnam,Precinct 27-2,70
,Ballots Cast,,REP,Putnam,Precinct 27-2,57
Ken Hechler,US Senate,,DEM,Putnam,Precinct 27-2,17
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 27-2,6
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 27-2,46
Thomas Ressler,US Senate,,REP,Putnam,Precinct 27-2,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 27-2,1
Frank Kubic,US Senate,,REP,Putnam,Precinct 27-2,0
John R Raese,US Senate,,REP,Putnam,Precinct 27-2,49
Daniel Rebich,US Senate,,REP,Putnam,Precinct 27-2,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 27-2,2
Albert Howard,US Senate,,REP,Putnam,Precinct 27-2,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 27-2,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 27-2,0
Mac Warner,US Senate,,REP,Putnam,Precinct 27-2,4
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 27-2,0
,Ballots Cast,,,Putnam,Precinct 28-1,96
,Ballots Cast,,DEM,Putnam,Precinct 28-1,50
,Ballots Cast,,REP,Putnam,Precinct 28-1,46
Ken Hechler,US Senate,,DEM,Putnam,Precinct 28-1,12
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 28-1,6
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 28-1,31
Thomas Ressler,US Senate,,REP,Putnam,Precinct 28-1,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 28-1,3
Frank Kubic,US Senate,,REP,Putnam,Precinct 28-1,0
John R Raese,US Senate,,REP,Putnam,Precinct 28-1,33
Daniel Rebich,US Senate,,REP,Putnam,Precinct 28-1,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 28-1,1
Albert Howard,US Senate,,REP,Putnam,Precinct 28-1,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 28-1,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 28-1,0
Mac Warner,US Senate,,REP,Putnam,Precinct 28-1,8
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 28-1,0
,Ballots Cast,,,Putnam,Precinct 28-2,107
,Ballots Cast,,DEM,Putnam,Precinct 28-2,62
,Ballots Cast,,REP,Putnam,Precinct 28-2,45
Ken Hechler,US Senate,,DEM,Putnam,Precinct 28-2,18
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 28-2,6
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 28-2,37
Thomas Ressler,US Senate,,REP,Putnam,Precinct 28-2,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 28-2,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 28-2,1
John R Raese,US Senate,,REP,Putnam,Precinct 28-2,39
Daniel Rebich,US Senate,,REP,Putnam,Precinct 28-2,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 28-2,1
Albert Howard,US Senate,,REP,Putnam,Precinct 28-2,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 28-2,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 28-2,0
Mac Warner,US Senate,,REP,Putnam,Precinct 28-2,0
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 28-2,0
,Ballots Cast,,,Putnam,Precinct 29-1,115
,Ballots Cast,,DEM,Putnam,Precinct 29-1,54
,Ballots Cast,,REP,Putnam,Precinct 29-1,61
Ken Hechler,US Senate,,DEM,Putnam,Precinct 29-1,14
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 29-1,4
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 29-1,35
Thomas Ressler,US Senate,,REP,Putnam,Precinct 29-1,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 29-1,3
Frank Kubic,US Senate,,REP,Putnam,Precinct 29-1,0
John R Raese,US Senate,,REP,Putnam,Precinct 29-1,50
Daniel Rebich,US Senate,,REP,Putnam,Precinct 29-1,1
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 29-1,1
Albert Howard,US Senate,,REP,Putnam,Precinct 29-1,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 29-1,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 29-1,1
Mac Warner,US Senate,,REP,Putnam,Precinct 29-1,3
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 29-1,0
,Ballots Cast,,,Putnam,Precinct 29-2,139
,Ballots Cast,,DEM,Putnam,Precinct 29-2,70
,Ballots Cast,,REP,Putnam,Precinct 29-2,69
Ken Hechler,US Senate,,DEM,Putnam,Precinct 29-2,18
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 29-2,7
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 29-2,45
Thomas Ressler,US Senate,,REP,Putnam,Precinct 29-2,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 29-2,5
Frank Kubic,US Senate,,REP,Putnam,Precinct 29-2,0
John R Raese,US Senate,,REP,Putnam,Precinct 29-2,57
Daniel Rebich,US Senate,,REP,Putnam,Precinct 29-2,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 29-2,1
Albert Howard,US Senate,,REP,Putnam,Precinct 29-2,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 29-2,2
Scott H. Williams,US Senate,,REP,Putnam,Precinct 29-2,0
Mac Warner,US Senate,,REP,Putnam,Precinct 29-2,4
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 29-2,0
,Ballots Cast,,,Putnam,Precinct 30,129
,Ballots Cast,,DEM,Putnam,Precinct 30,75
,Ballots Cast,,REP,Putnam,Precinct 30,54
Ken Hechler,US Senate,,DEM,Putnam,Precinct 30,24
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 30,5
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 30,46
Thomas Ressler,US Senate,,REP,Putnam,Precinct 30,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 30,3
Frank Kubic,US Senate,,REP,Putnam,Precinct 30,0
John R Raese,US Senate,,REP,Putnam,Precinct 30,44
Daniel Rebich,US Senate,,REP,Putnam,Precinct 30,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 30,1
Albert Howard,US Senate,,REP,Putnam,Precinct 30,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 30,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 30,0
Mac Warner,US Senate,,REP,Putnam,Precinct 30,6
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 30,0
,Ballots Cast,,,Putnam,Precinct 31,90
,Ballots Cast,,DEM,Putnam,Precinct 31,42
,Ballots Cast,,REP,Putnam,Precinct 31,46
Ken Hechler,US Senate,,DEM,Putnam,Precinct 31,14
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 31,3
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 31,25
Thomas Ressler,US Senate,,REP,Putnam,Precinct 31,2
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 31,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 31,0
John R Raese,US Senate,,REP,Putnam,Precinct 31,40
Daniel Rebich,US Senate,,REP,Putnam,Precinct 31,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 31,1
Albert Howard,US Senate,,REP,Putnam,Precinct 31,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 31,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 31,0
Mac Warner,US Senate,,REP,Putnam,Precinct 31,1
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 31,1
,Ballots Cast,,,Putnam,Precinct 32,57
,Ballots Cast,,DEM,Putnam,Precinct 32,21
,Ballots Cast,,REP,Putnam,Precinct 32,36
Ken Hechler,US Senate,,DEM,Putnam,Precinct 32,4
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 32,2
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 32,15
Thomas Ressler,US Senate,,REP,Putnam,Precinct 32,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 32,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 32,0
John R Raese,US Senate,,REP,Putnam,Precinct 32,26
Daniel Rebich,US Senate,,REP,Putnam,Precinct 32,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 32,2
Albert Howard,US Senate,,REP,Putnam,Precinct 32,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 32,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 32,1
Mac Warner,US Senate,,REP,Putnam,Precinct 32,3
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 32,0
,Ballots Cast,,,Putnam,Precinct 33-1,81
,Ballots Cast,,DEM,Putnam,Precinct 33-1,44
,Ballots Cast,,REP,Putnam,Precinct 33-1,37
Ken Hechler,US Senate,,DEM,Putnam,Precinct 33-1,10
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 33-1,0
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 33-1,34
Thomas Ressler,US Senate,,REP,Putnam,Precinct 33-1,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 33-1,0
Frank Kubic,US Senate,,REP,Putnam,Precinct 33-1,0
John R Raese,US Senate,,REP,Putnam,Precinct 33-1,32
Daniel Rebich,US Senate,,REP,Putnam,Precinct 33-1,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 33-1,0
Albert Howard,US Senate,,REP,Putnam,Precinct 33-1,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 33-1,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 33-1,1
Mac Warner,US Senate,,REP,Putnam,Precinct 33-1,4
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 33-1,0
,Ballots Cast,,,Putnam,Precinct 33-2,117
,Ballots Cast,,DEM,Putnam,Precinct 33-2,50
,Ballots Cast,,REP,Putnam,Precinct 33-2,67
Ken Hechler,US Senate,,DEM,Putnam,Precinct 33-2,4
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 33-2,2
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 33-2,44
Thomas Ressler,US Senate,,REP,Putnam,Precinct 33-2,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 33-2,7
Frank Kubic,US Senate,,REP,Putnam,Precinct 33-2,0
John R Raese,US Senate,,REP,Putnam,Precinct 33-2,49
Daniel Rebich,US Senate,,REP,Putnam,Precinct 33-2,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 33-2,1
Albert Howard,US Senate,,REP,Putnam,Precinct 33-2,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 33-2,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 33-2,1
Mac Warner,US Senate,,REP,Putnam,Precinct 33-2,6
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 33-2,0
,Ballots Cast,,,Putnam,Precinct 34,90
,Ballots Cast,,DEM,Putnam,Precinct 34,55
,Ballots Cast,,REP,Putnam,Precinct 34,35
Ken Hechler,US Senate,,DEM,Putnam,Precinct 34,13
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 34,4
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 34,38
Thomas Ressler,US Senate,,REP,Putnam,Precinct 34,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 34,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 34,1
John R Raese,US Senate,,REP,Putnam,Precinct 34,27
Daniel Rebich,US Senate,,REP,Putnam,Precinct 34,1
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 34,0
Albert Howard,US Senate,,REP,Putnam,Precinct 34,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 34,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 34,1
Mac Warner,US Senate,,REP,Putnam,Precinct 34,2
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 34,0
,Ballots Cast,,,Putnam,Precinct 35,47
,Ballots Cast,,DEM,Putnam,Precinct 35,20
,Ballots Cast,,REP,Putnam,Precinct 35,27
Ken Hechler,US Senate,,DEM,Putnam,Precinct 35,4
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 35,0
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 35,16
Thomas Ressler,US Senate,,REP,Putnam,Precinct 35,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 35,1
Frank Kubic,US Senate,,REP,Putnam,Precinct 35,0
John R Raese,US Senate,,REP,Putnam,Precinct 35,22
Daniel Rebich,US Senate,,REP,Putnam,Precinct 35,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 35,0
Albert Howard,US Senate,,REP,Putnam,Precinct 35,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 35,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 35,0
Mac Warner,US Senate,,REP,Putnam,Precinct 35,3
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 35,0
,Ballots Cast,,,Putnam,Precinct 36,54
,Ballots Cast,,DEM,Putnam,Precinct 36,23
,Ballots Cast,,REP,Putnam,Precinct 36,31
Ken Hechler,US Senate,,DEM,Putnam,Precinct 36,3
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 36,2
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 36,18
Thomas Ressler,US Senate,,REP,Putnam,Precinct 36,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 36,1
Frank Kubic,US Senate,,REP,Putnam,Precinct 36,0
John R Raese,US Senate,,REP,Putnam,Precinct 36,23
Daniel Rebich,US Senate,,REP,Putnam,Precinct 36,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 36,3
Albert Howard,US Senate,,REP,Putnam,Precinct 36,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 36,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 36,0
Mac Warner,US Senate,,REP,Putnam,Precinct 36,3
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 36,0
,Ballots Cast,,,Putnam,Precinct 37,54
,Ballots Cast,,DEM,Putnam,Precinct 37,36
,Ballots Cast,,REP,Putnam,Precinct 37,18
Ken Hechler,US Senate,,DEM,Putnam,Precinct 37,0
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 37,5
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 37,30
Thomas Ressler,US Senate,,REP,Putnam,Precinct 37,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 37,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 37,0
John R Raese,US Senate,,REP,Putnam,Precinct 37,14
Daniel Rebich,US Senate,,REP,Putnam,Precinct 37,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 37,0
Albert Howard,US Senate,,REP,Putnam,Precinct 37,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 37,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 37,0
Mac Warner,US Senate,,REP,Putnam,Precinct 37,0
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 37,0
,Ballots Cast,,,Putnam,Precinct 38,98
,Ballots Cast,,DEM,Putnam,Precinct 38,53
,Ballots Cast,,REP,Putnam,Precinct 38,45
Ken Hechler,US Senate,,DEM,Putnam,Precinct 38,13
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 38,4
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 38,36
Thomas Ressler,US Senate,,REP,Putnam,Precinct 38,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 38,1
Frank Kubic,US Senate,,REP,Putnam,Precinct 38,0
John R Raese,US Senate,,REP,Putnam,Precinct 38,33
Daniel Rebich,US Senate,,REP,Putnam,Precinct 38,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 38,1
Albert Howard,US Senate,,REP,Putnam,Precinct 38,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 38,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 38,1
Mac Warner,US Senate,,REP,Putnam,Precinct 38,8
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 38,0
,Ballots Cast,,,Putnam,Precinct 40,149
,Ballots Cast,,DEM,Putnam,Precinct 40,89
,Ballots Cast,,REP,Putnam,Precinct 40,60
Ken Hechler,US Senate,,DEM,Putnam,Precinct 40,14
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 40,0
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 40,72
Thomas Ressler,US Senate,,REP,Putnam,Precinct 40,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 40,8
Frank Kubic,US Senate,,REP,Putnam,Precinct 40,0
John R Raese,US Senate,,REP,Putnam,Precinct 40,39
Daniel Rebich,US Senate,,REP,Putnam,Precinct 40,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 40,4
Albert Howard,US Senate,,REP,Putnam,Precinct 40,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 40,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 40,0
Mac Warner,US Senate,,REP,Putnam,Precinct 40,7
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 40,0
,Ballots Cast,,,Putnam,Precinct 41,107
,Ballots Cast,,DEM,Putnam,Precinct 41,54
,Ballots Cast,,REP,Putnam,Precinct 41,52
Ken Hechler,US Senate,,DEM,Putnam,Precinct 41,19
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 41,2
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 41,31
Thomas Ressler,US Senate,,REP,Putnam,Precinct 41,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 41,3
Frank Kubic,US Senate,,REP,Putnam,Precinct 41,0
John R Raese,US Senate,,REP,Putnam,Precinct 41,44
Daniel Rebich,US Senate,,REP,Putnam,Precinct 41,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 41,0
Albert Howard,US Senate,,REP,Putnam,Precinct 41,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 41,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 41,0
Mac Warner,US Senate,,REP,Putnam,Precinct 41,3
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 41,1
,Ballots Cast,,,Putnam,Precinct 42,112
,Ballots Cast,,DEM,Putnam,Precinct 42,44
,Ballots Cast,,REP,Putnam,Precinct 42,68
Ken Hechler,US Senate,,DEM,Putnam,Precinct 42,9
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 42,10
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 42,25
Thomas Ressler,US Senate,,REP,Putnam,Precinct 42,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 42,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 42,0
John R Raese,US Senate,,REP,Putnam,Precinct 42,59
Daniel Rebich,US Senate,,REP,Putnam,Precinct 42,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 42,0
Albert Howard,US Senate,,REP,Putnam,Precinct 42,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 42,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 42,1
Mac Warner,US Senate,,REP,Putnam,Precinct 42,6
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 42,0
,Ballots Cast,,,Putnam,Precinct 43-1,192
,Ballots Cast,,DEM,Putnam,Precinct 43-1,77
,Ballots Cast,,REP,Putnam,Precinct 43-1,113
Ken Hechler,US Senate,,DEM,Putnam,Precinct 43-1,24
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 43-1,3
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 43-1,49
Thomas Ressler,US Senate,,REP,Putnam,Precinct 43-1,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 43-1,7
Frank Kubic,US Senate,,REP,Putnam,Precinct 43-1,0
John R Raese,US Senate,,REP,Putnam,Precinct 43-1,91
Daniel Rebich,US Senate,,REP,Putnam,Precinct 43-1,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 43-1,2
Albert Howard,US Senate,,REP,Putnam,Precinct 43-1,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 43-1,2
Scott H. Williams,US Senate,,REP,Putnam,Precinct 43-1,0
Mac Warner,US Senate,,REP,Putnam,Precinct 43-1,9
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 43-1,1
,Ballots Cast,,,Putnam,Precinct 43-2,210
,Ballots Cast,,DEM,Putnam,Precinct 43-2,109
,Ballots Cast,,REP,Putnam,Precinct 43-2,101
Ken Hechler,US Senate,,DEM,Putnam,Precinct 43-2,30
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 43-2,14
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 43-2,65
Thomas Ressler,US Senate,,REP,Putnam,Precinct 43-2,1
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 43-2,3
Frank Kubic,US Senate,,REP,Putnam,Precinct 43-2,0
John R Raese,US Senate,,REP,Putnam,Precinct 43-2,78
Daniel Rebich,US Senate,,REP,Putnam,Precinct 43-2,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 43-2,3
Albert Howard,US Senate,,REP,Putnam,Precinct 43-2,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 43-2,2
Scott H. Williams,US Senate,,REP,Putnam,Precinct 43-2,1
Mac Warner,US Senate,,REP,Putnam,Precinct 43-2,13
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 43-2,0
,Ballots Cast,,,Putnam,Precinct 47,129
,Ballots Cast,,DEM,Putnam,Precinct 47,63
,Ballots Cast,,REP,Putnam,Precinct 47,66
Ken Hechler,US Senate,,DEM,Putnam,Precinct 47,8
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 47,3
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 47,52
Thomas Ressler,US Senate,,REP,Putnam,Precinct 47,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 47,2
Frank Kubic,US Senate,,REP,Putnam,Precinct 47,2
John R Raese,US Senate,,REP,Putnam,Precinct 47,53
Daniel Rebich,US Senate,,REP,Putnam,Precinct 47,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 47,1
Albert Howard,US Senate,,REP,Putnam,Precinct 47,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 47,1
Scott H. Williams,US Senate,,REP,Putnam,Precinct 47,1
Mac Warner,US Senate,,REP,Putnam,Precinct 47,6
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 47,0
,Ballots Cast,,,Putnam,Precinct 48,25
,Ballots Cast,,DEM,Putnam,Precinct 48,13
,Ballots Cast,,REP,Putnam,Precinct 48,12
Ken Hechler,US Senate,,DEM,Putnam,Precinct 48,1
Sbeirl Fletcher,US Senate,,DEM,Putnam,Precinct 48,2
"Joe Manchin, III",US Senate,,DEM,Putnam,Precinct 48,9
Thomas Ressler,US Senate,,REP,Putnam,Precinct 48,0
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,Precinct 48,0
Frank Kubic,US Senate,,REP,Putnam,Precinct 48,0
John R Raese,US Senate,,REP,Putnam,Precinct 48,10
Daniel Rebich,US Senate,,REP,Putnam,Precinct 48,0
Kenneth A. Culp,US Senate,,REP,Putnam,Precinct 48,2
Albert Howard,US Senate,,REP,Putnam,Precinct 48,0
Lynette Kennedy McQuain,US Senate,,REP,Putnam,Precinct 48,0
Scott H. Williams,US Senate,,REP,Putnam,Precinct 48,0
Mac Warner,US Senate,,REP,Putnam,Precinct 48,0
Jesse Johnson,US Senate,,MTN,Putnam,Precinct 48,0
,Ballots Cast,,,Putnam,TOTAL ,4832
,Ballots Cast,,DEM,Putnam,TOTAL ,2545
,Ballots Cast,,REP,Putnam,TOTAL ,2280
Ken Hechler,US Senate,,DEM,Putnam,TOTAL ,543
Sbeirl Fletcher,US Senate,,DEM,Putnam,TOTAL ,216
"Joe Manchin, III",US Senate,,DEM,Putnam,TOTAL ,1760
Thomas Ressler,US Senate,,REP,Putnam,TOTAL ,26
"Harry C. Bruner. Jr,",US Senate,,REP,Putnam,TOTAL ,106
Frank Kubic,US Senate,,REP,Putnam,TOTAL ,6
John R Raese,US Senate,,REP,Putnam,TOTAL ,1833
Daniel Rebich,US Senate,,REP,Putnam,TOTAL ,5
Kenneth A. Culp,US Senate,,REP,Putnam,TOTAL ,40
Albert Howard,US Senate,,REP,Putnam,TOTAL ,6
Lynette Kennedy McQuain,US Senate,,REP,Putnam,TOTAL ,31
Scott H. Williams,US Senate,,REP,Putnam,TOTAL ,19
Mac Warner,US Senate,,REP,Putnam,TOTAL ,191
Jesse Johnson,US Senate,,MTN,Putnam,TOTAL ,5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
