candidate,office,district,party,county,precinct,total votes
John R Raese,U.S. Senate,,REP,Logan,Precinct 6,12
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 6,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 6,2
Albert Howard,U.S. Senate,,REP,Logan,Precinct 6,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 6,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 6,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 6,1
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 6,16
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 6,3
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 6,72
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 6,0
,Registered Voters,,,Logan,Precinct 7,958
,Registered Voters,,REP,Logan,Precinct 7,119
,Registered Voters,,DEM,Logan,Precinct 7,769
,Registered Voters,,MTN,Logan,Precinct 7,0
,Ballots Cast,,,Logan,Precinct 7,74
,Ballots Cast,,REP,Logan,Precinct 7,13
,Ballots Cast,,DEM,Logan,Precinct 7,61
,Ballots Cast,,MTN,Logan,Precinct 7,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 7,1
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 7,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 7,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 7,11
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 7,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 7,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 7,1
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 7,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 7,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 7,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 7,8
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 7,3
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 7,50
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 7,0
,Registered Voters,,,Logan,Precinct 8,708
,Registered Voters,,REP,Logan,Precinct 8,95
,Registered Voters,,DEM,Logan,Precinct 8,563
,Registered Voters,,MTN,Logan,Precinct 8,0
,Ballots Cast,,,Logan,Precinct 8,31
,Ballots Cast,,REP,Logan,Precinct 8,8
,Ballots Cast,,DEM,Logan,Precinct 8,23
,Ballots Cast,,MTN,Logan,Precinct 8,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 8,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 8,2
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 8,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 8,6
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 8,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 8,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 8,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 8,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 8,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 8,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 8,2
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 8,1
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 8,20
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 8,0
,Registered Voters,,,Logan,Precinct 10,379
,Registered Voters,,REP,Logan,Precinct 10,36
,Registered Voters,,DEM,Logan,Precinct 10,324
,Registered Voters,,MTN,Logan,Precinct 10,0
,Ballots Cast,,,Logan,Precinct 10,36
,Ballots Cast,,REP,Logan,Precinct 10,4
,Ballots Cast,,DEM,Logan,Precinct 10,32
,Ballots Cast,,MTN,Logan,Precinct 10,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 10,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 10,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 10,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 10,4
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 10,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 10,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 10,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 10,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 10,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 10,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 10,3
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 10,4
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 10,24
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 10,0
,Registered Voters,,,Logan,Precinct 11,506
,Registered Voters,,REP,Logan,Precinct 11,57
,Registered Voters,,DEM,Logan,Precinct 11,421
,Registered Voters,,MTN,Logan,Precinct 11,0
,Ballots Cast,,,Logan,Precinct 11,74
,Ballots Cast,,REP,Logan,Precinct 11,19
,Ballots Cast,,DEM,Logan,Precinct 11,55
,Ballots Cast,,MTN,Logan,Precinct 11,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 11,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 11,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 11,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 11,17
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 11,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 11,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 11,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 11,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 11,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 11,1
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 11,5
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 11,4
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 11,46
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 11,0
,Registered Voters,,,Logan,Precinct 13,450
,Registered Voters,,REP,Logan,Precinct 13,40
,Registered Voters,,DEM,Logan,Precinct 13,390
,Registered Voters,,MTN,Logan,Precinct 13,0
,Ballots Cast,,,Logan,Precinct 13,48
,Ballots Cast,,REP,Logan,Precinct 13,7
,Ballots Cast,,DEM,Logan,Precinct 13,41
,Ballots Cast,,MTN,Logan,Precinct 13,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 13,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 13,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 13,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 13,6
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 13,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 13,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 13,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 13,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 13,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 13,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 13,3
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 13,6
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 13,32
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 13,0
,Registered Voters,,,Logan,Precinct 14,270
,Registered Voters,,REP,Logan,Precinct 14,37
,Registered Voters,,DEM,Logan,Precinct 14,217
,Registered Voters,,MTN,Logan,Precinct 14,0
,Ballots Cast,,,Logan,Precinct 14,40
,Ballots Cast,,REP,Logan,Precinct 14,6
,Ballots Cast,,DEM,Logan,Precinct 14,34
,Ballots Cast,,MTN,Logan,Precinct 14,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 14,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 14,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 14,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 14,5
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 14,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 14,1
Albert Howard,U.S. Senate,,REP,Logan,Precinct 14,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 14,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 14,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 14,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 14,4
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 14,2
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 14,28
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 14,0
,Registered Voters,,,Logan,Precinct 15,1244
,Registered Voters,,REP,Logan,Precinct 15,149
,Registered Voters,,DEM,Logan,Precinct 15,1013
,Registered Voters,,MTN,Logan,Precinct 15,1
,Ballots Cast,,,Logan,Precinct 15,185
,Ballots Cast,,REP,Logan,Precinct 15,33
,Ballots Cast,,DEM,Logan,Precinct 15,152
,Ballots Cast,,MTN,Logan,Precinct 15,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 15,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 15,2
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 15,1
John R Raese,U.S. Senate,,REP,Logan,Precinct 15,23
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 15,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 15,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 15,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 15,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 15,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 15,7
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 15,11
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 15,12
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 15,128
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 15,0
,Registered Voters,,,Logan,Precinct 20,1198
,Registered Voters,,REP,Logan,Precinct 20,93
,Registered Voters,,DEM,Logan,Precinct 20,1006
,Registered Voters,,MTN,Logan,Precinct 20,1
,Ballots Cast,,,Logan,Precinct 20,76
,Ballots Cast,,REP,Logan,Precinct 20,3
,Ballots Cast,,DEM,Logan,Precinct 20,73
,Ballots Cast,,MTN,Logan,Precinct 20,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 20,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 20,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 20,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 20,3
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 20,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 20,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 20,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 20,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 20,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 20,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 20,8
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 20,7
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 20,57
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 20,0
,Registered Voters,,,Logan,Precinct 21,658
,Registered Voters,,REP,Logan,Precinct 21,53
,Registered Voters,,DEM,Logan,Precinct 21,553
,Registered Voters,,MTN,Logan,Precinct 21,0
,Ballots Cast,,,Logan,Precinct 21,47
,Ballots Cast,,REP,Logan,Precinct 21,0
,Ballots Cast,,DEM,Logan,Precinct 21,46
,Ballots Cast,,MTN,Logan,Precinct 21,1
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 21,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 21,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 21,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 21,0
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 21,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 21,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 21,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 21,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 21,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 21,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 21,1
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 21,0
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 21,45
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 21,1
,Registered Voters,,,Logan,Precinct 22,536
,Registered Voters,,REP,Logan,Precinct 22,43
,Registered Voters,,DEM,Logan,Precinct 22,451
,Registered Voters,,MTN,Logan,Precinct 22,0
,Ballots Cast,,,Logan,Precinct 22,37
,Ballots Cast,,REP,Logan,Precinct 22,7
,Ballots Cast,,DEM,Logan,Precinct 22,30
,Ballots Cast,,MTN,Logan,Precinct 22,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 22,1
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 22,2
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 22,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 22,2
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 22,1
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 22,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 22,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 22,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 22,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 22,1
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 22,2
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 22,2
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 22,26
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 22,0
,Registered Voters,,,Logan,Precinct 25,1055
,Registered Voters,,REP,Logan,Precinct 25,874
,Registered Voters,,DEM,Logan,Precinct 25,97
,Registered Voters,,MTN,Logan,Precinct 25,0
,Ballots Cast,,,Logan,Precinct 25,62
,Ballots Cast,,REP,Logan,Precinct 25,6
,Ballots Cast,,DEM,Logan,Precinct 25,56
,Ballots Cast,,MTN,Logan,Precinct 25,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 25,1
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 25,1
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 25,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 25,4
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 25,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 25,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 25,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 25,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 25,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 25,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 25,1
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 25,1
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 25,54
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 25,0
,Registered Voters,,,Logan,Precinct 26,777
,Registered Voters,,REP,Logan,Precinct 26,55
,Registered Voters,,DEM,Logan,Precinct 26,676
,Registered Voters,,MTN,Logan,Precinct 26,0
,Ballots Cast,,,Logan,Precinct 26,71
,Ballots Cast,,REP,Logan,Precinct 26,9
,Ballots Cast,,DEM,Logan,Precinct 26,62
,Ballots Cast,,MTN,Logan,Precinct 26,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 26,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 26,2
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 26,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 26,6
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 26,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 26,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 26,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 26,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 26,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 26,1
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 26,6
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 26,4
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 26,51
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 26,0
,Registered Voters,,,Logan,Precinct 27,1493
,Registered Voters,,REP,Logan,Precinct 27,139
,Registered Voters,,DEM,Logan,Precinct 27,1248
,Registered Voters,,MTN,Logan,Precinct 27,0
,Ballots Cast,,,Logan,Precinct 27,75
,Ballots Cast,,REP,Logan,Precinct 27,5
,Ballots Cast,,DEM,Logan,Precinct 27,70
,Ballots Cast,,MTN,Logan,Precinct 27,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 27,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 27,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 27,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 27,5
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 27,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 27,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 27,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 27,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 27,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 27,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 27,3
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 27,2
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 27,65
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 27,0
,Registered Voters,,,Logan,Precinct 28,354
,Registered Voters,,REP,Logan,Precinct 28,31
,Registered Voters,,DEM,Logan,Precinct 28,296
,Registered Voters,,MTN,Logan,Precinct 28,0
,Ballots Cast,,,Logan,Precinct 28,23
,Ballots Cast,,REP,Logan,Precinct 28,0
,Ballots Cast,,DEM,Logan,Precinct 28,23
,Ballots Cast,,MTN,Logan,Precinct 28,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 28,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 28,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 28,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 28,0
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 28,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 28,0
Albert Howard,U.S. Senate,,REP,Logan,Precinct 28,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 28,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 28,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 28,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 28,2
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 28,2
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 28,19
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 28,0
,Registered Voters,,,Logan,Precinct 31,378
,Registered Voters,,REP,Logan,Precinct 31,52
,Registered Voters,,DEM,Logan,Precinct 31,282
,Registered Voters,,MTN,Logan,Precinct 31,0
,Ballots Cast,,,Logan,Precinct 31,35
,Ballots Cast,,REP,Logan,Precinct 31,6
,Ballots Cast,,DEM,Logan,Precinct 31,29
,Ballots Cast,,MTN,Logan,Precinct 31,0
Thomas Ressler,U.S. Senate,,REP,Logan,Precinct 31,0
"Harry C. Bruner. Jr,",U.S. Senate,,REP,Logan,Precinct 31,0
Frank Kubic,U.S. Senate,,REP,Logan,Precinct 31,0
John R Raese,U.S. Senate,,REP,Logan,Precinct 31,5
Daniel Rebich,U.S. Senate,,REP,Logan,Precinct 31,0
Kenneth A. Culp,U.S. Senate,,REP,Logan,Precinct 31,1
Albert Howard,U.S. Senate,,REP,Logan,Precinct 31,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Logan,Precinct 31,0
Scott H. Williams,U.S. Senate,,REP,Logan,Precinct 31,0
Mac Warner,U.S. Senate,,REP,Logan,Precinct 31,0
Ken Hechler,U.S. Senate,,DEM,Logan,Precinct 31,3
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 31,3
"Joe Manchin, III",U.S. Senate,,DEM,Logan,Precinct 31,23
Jesse Johnson,U.S. Senate,,MTN,Logan,Precinct 31,0
,Registered Voters,,,Logan,Precinct 36,433
,Registered Voters,,REP,Logan,Precinct 36,39
,Registered Voters,,DEM,Logan,Precinct 36,364
