candidate,office,district,party,county,precinct,votes
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 7,379
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 7,151
,Straight Party Ticket ,,REP,Mineral,Precinct 8,79
,Straight Party Ticket ,,DEM,Mineral,Precinct 8,31
,Straight Party Ticket ,,MTN,Mineral,Precinct 8,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 8,134
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 8,94
Jeff Becker,US Senate,,CON,Mineral,Precinct 8,0
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 8,2
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 8,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 8,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 8,142
Mike Oliverio,US House,1,DEM,Mineral,Precinct 8,78
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 8,162
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 8,60
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 8,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 8,196
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 8,0
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 8,0
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 8,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 8,0
,Straight Party Ticket ,,REP,Mineral,Precinct 9,84
,Straight Party Ticket ,,DEM,Mineral,Precinct 9,32
,Straight Party Ticket ,,MTN,Mineral,Precinct 9,2
John R. Raese ,US Senate,,REP,Mineral,Precinct 9,211
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 9,140
Jeff Becker,US Senate,,CON,Mineral,Precinct 9,4
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 9,3
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 9,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 9,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 9,237
Mike Oliverio,US House,1,DEM,Mineral,Precinct 9,117
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 9,250
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 9,99
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 9,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 9,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 9,0
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 9,0
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 9,275
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 9,78
,Straight Party Ticket ,,REP,Mineral,Precinct 10,91
,Straight Party Ticket ,,DEM,Mineral,Precinct 10,37
,Straight Party Ticket ,,MTN,Mineral,Precinct 10,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 10,260
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 10,171
Jeff Becker,US Senate,,CON,Mineral,Precinct 10,8
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 10,0
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 10,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 10,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 10,286
Mike Oliverio,US House,1,DEM,Mineral,Precinct 10,143
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 10,300
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 10,122
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 10,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 10,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 10,219
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 10,218
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 10,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 10,0
,Straight Party Ticket ,,REP,Mineral,Precinct 11,53
,Straight Party Ticket ,,DEM,Mineral,Precinct 11,32
,Straight Party Ticket ,,MTN,Mineral,Precinct 11,2
John R. Raese ,US Senate,,REP,Mineral,Precinct 11,148
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 11,108
Jeff Becker,US Senate,,CON,Mineral,Precinct 11,2
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 11,1
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 11,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 11,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 11,149
Mike Oliverio,US House,1,DEM,Mineral,Precinct 11,96
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 11,154
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 11,87
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 11,1
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 11,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 11,138
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 11,117
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 11,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 11,0
,Straight Party Ticket ,,REP,Mineral,Precinct 12,44
,Straight Party Ticket ,,DEM,Mineral,Precinct 12,28
,Straight Party Ticket ,,MTN,Mineral,Precinct 12,0
John R. Raese ,US Senate,,REP,Mineral,Precinct 12,108
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 12,94
Jeff Becker,US Senate,,CON,Mineral,Precinct 12,5
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 12,4
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 12,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 12,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 12,112
Mike Oliverio,US House,1,DEM,Mineral,Precinct 12,91
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 12,117
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 12,84
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 12,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 12,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 12,86
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 12,122
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 12,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 12,0
,Straight Party Ticket ,,REP,Mineral,Precinct 13,34
,Straight Party Ticket ,,DEM,Mineral,Precinct 13,29
,Straight Party Ticket ,,MTN,Mineral,Precinct 13,0
John R. Raese ,US Senate,,REP,Mineral,Precinct 13,91
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 13,93
Jeff Becker,US Senate,,CON,Mineral,Precinct 13,0
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 13,0
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 13,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 13,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 13,93
Mike Oliverio,US House,1,DEM,Mineral,Precinct 13,85
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 13,103
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 13,72
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 13,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 13,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 13,75
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 13,108
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 13,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 13,0
,Straight Party Ticket ,,REP,Mineral,Precinct 15,122
,Straight Party Ticket ,,DEM,Mineral,Precinct 15,35
,Straight Party Ticket ,,MTN,Mineral,Precinct 15,0
John R. Raese ,US Senate,,REP,Mineral,Precinct 15,274
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 15,183
Jeff Becker,US Senate,,CON,Mineral,Precinct 15,6
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 15,0
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 15,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 15,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 15,290
Mike Oliverio,US House,1,DEM,Mineral,Precinct 15,151
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 15,316
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 15,124
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 15,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 15,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 15,251
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 15,200
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 15,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 15,0
,Straight Party Ticket ,,REP,Mineral,Precinct 16,28
,Straight Party Ticket ,,DEM,Mineral,Precinct 16,28
,Straight Party Ticket ,,MTN,Mineral,Precinct 16,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 16,70
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 16,104
Jeff Becker,US Senate,,CON,Mineral,Precinct 16,8
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 16,4
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 16,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 16,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 16,87
Mike Oliverio,US House,1,DEM,Mineral,Precinct 16,92
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 16,99
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 16,82
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 16,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 16,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 16,97
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 16,87
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 16,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 16,0
,Straight Party Ticket ,,REP,Mineral,Precinct 18,22
,Straight Party Ticket ,,DEM,Mineral,Precinct 18,17
,Straight Party Ticket ,,MTN,Mineral,Precinct 18,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 18,57
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 18,68
Jeff Becker,US Senate,,CON,Mineral,Precinct 18,4
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 18,1
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 18,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 18,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 18,81
Mike Oliverio,US House,1,DEM,Mineral,Precinct 18,48
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 18,87
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 18,41
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 18,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 18,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 18,69
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 18,61
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 18,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 18,0
,Straight Party Ticket ,,REP,Mineral,Precinct 19,23
,Straight Party Ticket ,,DEM,Mineral,Precinct 19,18
,Straight Party Ticket ,,MTN,Mineral,Precinct 19,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 19,61
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 19,83
Jeff Becker,US Senate,,CON,Mineral,Precinct 19,6
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 19,2
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 19,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 19,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 19,77
Mike Oliverio,US House,1,DEM,Mineral,Precinct 19,68
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 19,86
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 19,52
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 19,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 19,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 19,69
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 19,81
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 19,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 19,0
,Straight Party Ticket ,,REP,Mineral,Precinct 20,32
,Straight Party Ticket ,,DEM,Mineral,Precinct 20,41
,Straight Party Ticket ,,MTN,Mineral,Precinct 20,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 20,53
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 20,76
Jeff Becker,US Senate,,CON,Mineral,Precinct 20,3
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 20,2
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 20,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 20,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 20,68
Mike Oliverio,US House,1,DEM,Mineral,Precinct 20,62
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 20,69
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 20,63
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 20,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 20,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 20,80
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 20,54
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 20,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 20,0
,Straight Party Ticket ,,REP,Mineral,Precinct 21,13
,Straight Party Ticket ,,DEM,Mineral,Precinct 21,11
,Straight Party Ticket ,,MTN,Mineral,Precinct 21,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 21,49
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 21,52
Jeff Becker,US Senate,,CON,Mineral,Precinct 21,0
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 21,1
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 21,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 21,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 21,63
Mike Oliverio,US House,1,DEM,Mineral,Precinct 21,36
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 21,63
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 21,37
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 21,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 21,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 21,58
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 21,43
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 21,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 21,0
,Straight Party Ticket ,,REP,Mineral,Precinct 22,22
,Straight Party Ticket ,,DEM,Mineral,Precinct 22,9
,Straight Party Ticket ,,MTN,Mineral,Precinct 22,0
John R. Raese ,US Senate,,REP,Mineral,Precinct 22,52
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 22,54
Jeff Becker,US Senate,,CON,Mineral,Precinct 22,1
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 22,0
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 22,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 22,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 22,59
Mike Oliverio,US House,1,DEM,Mineral,Precinct 22,49
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 22,75
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 22,32
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 22,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 22,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 22,68
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 22,39
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 22,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 22,0
,Straight Party Ticket ,,REP,Mineral,Precinct 23,29
,Straight Party Ticket ,,DEM,Mineral,Precinct 23,32
,Straight Party Ticket ,,MTN,Mineral,Precinct 23,1
John R. Raese ,US Senate,,REP,Mineral,Precinct 23,90
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 23,131
Jeff Becker,US Senate,,CON,Mineral,Precinct 23,3
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 23,4
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 23,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 23,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 23,112
Mike Oliverio,US House,1,DEM,Mineral,Precinct 23,111
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 23,121
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 23,97
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 23,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 23,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 23,103
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 23,122
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 23,0
"Alan ""Mitch"" Davis",House of Delegates,50,DEM,Mineral,Precinct 23,0
,Straight Party Ticket ,,REP,Mineral,Precinct 24,41
,Straight Party Ticket ,,DEM,Mineral,Precinct 24,25
,Straight Party Ticket ,,MTN,Mineral,Precinct 24,0
John R. Raese ,US Senate,,REP,Mineral,Precinct 24,137
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 24,129
Jeff Becker,US Senate,,CON,Mineral,Precinct 24,3
Jesse Johnson ,US Senate,,MTN,Mineral,Precinct 24,5
"John R. ""Rick"" Bartlett (write-in)",US Senate,,,Mineral,Precinct 24,0
"Charles G. ""Bud"" Railey (write-in)",US Senate,,,Mineral,Precinct 24,0
David B. McKinley ,US House,1,REP,Mineral,Precinct 24,162
Mike Oliverio,US House,1,DEM,Mineral,Precinct 24,106
Dave Sypolt ,State Senate,14,REP,Mineral,Precinct 24,183
Steven L. Shaffer,State Senate,14,DEM,Mineral,Precinct 24,83
"John ""Rick"" Bartlett (write-in)",State Senate,14,,Mineral,Precinct 24,0
Allen V. Evans ,House of Delegates,48,REP,Mineral,Precinct 24,0
Gary G. Howell,House of Delegates,49,REP,Mineral,Precinct 24,147
Charles Messick,House of Delegates,49,DEM,Mineral,Precinct 24,127
Ruth Rowan,House of Delegates,50,REP,Mineral,Precinct 24,0
