candidate,office,district,party,county,precinct,total votes
,Registered Voters,,REP,Hampshire,Precinct 25,289
,Registered Voters,,MTN,Hampshire,Precinct 25,0
,Ballots Cast,,,Hampshire,Precinct 25,93
,Ballots Cast,,DEM,Hampshire,Precinct 25,65
,Ballots Cast,,REP,Hampshire,Precinct 25,25
,Ballots Cast,,MTN,Hampshire,Precinct 25,3
Ken Hechler,US Senate,,DEM,Hampshire,Precinct 25,5
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 25,4
"Joe Manchin, III",US Senate,,DEM,Hampshire,Precinct 25,55
Thomas Ressler,US Senate,,REP,Hampshire,Precinct 25,3
"Harry C. Bruner. Jr,",US Senate,,REP,Hampshire,Precinct 25,0
Frank Kubic,US Senate,,REP,Hampshire,Precinct 25,0
John R Raese,US Senate,,REP,Hampshire,Precinct 25,17
Daniel Rebich,US Senate,,REP,Hampshire,Precinct 25,0
Kenneth A. Culp,US Senate,,REP,Hampshire,Precinct 25,0
Albert Howard,US Senate,,REP,Hampshire,Precinct 25,0
Lynette Kennedy McQuain,US Senate,,REP,Hampshire,Precinct 25,0
Scott H. Williams,US Senate,,REP,Hampshire,Precinct 25,0
Mac Warner,US Senate,,REP,Hampshire,Precinct 25,4
Jesse Johnson,US Senate,,MTN,Hampshire,Precinct 25,3
,Registered Voters,,,Hampshire,Precinct 26,326
,Registered Voters,,DEM,Hampshire,Precinct 26,161
,Registered Voters,,REP,Hampshire,Precinct 26,98
,Registered Voters,,MTN,Hampshire,Precinct 26,2
,Ballots Cast,,,Hampshire,Precinct 26,30
,Ballots Cast,,DEM,Hampshire,Precinct 26,17
,Ballots Cast,,REP,Hampshire,Precinct 26,13
,Ballots Cast,,MTN,Hampshire,Precinct 26,0
Ken Hechler,US Senate,,DEM,Hampshire,Precinct 26,1
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 26,0
"Joe Manchin, III",US Senate,,DEM,Hampshire,Precinct 26,16
Thomas Ressler,US Senate,,REP,Hampshire,Precinct 26,1
"Harry C. Bruner. Jr,",US Senate,,REP,Hampshire,Precinct 26,0
Frank Kubic,US Senate,,REP,Hampshire,Precinct 26,0
John R Raese,US Senate,,REP,Hampshire,Precinct 26,3
Daniel Rebich,US Senate,,REP,Hampshire,Precinct 26,1
Kenneth A. Culp,US Senate,,REP,Hampshire,Precinct 26,1
Albert Howard,US Senate,,REP,Hampshire,Precinct 26,0
Lynette Kennedy McQuain,US Senate,,REP,Hampshire,Precinct 26,0
Scott H. Williams,US Senate,,REP,Hampshire,Precinct 26,1
Mac Warner,US Senate,,REP,Hampshire,Precinct 26,4
Jesse Johnson,US Senate,,MTN,Hampshire,Precinct 26,0
,Registered Voters,,,Hampshire,Precinct 28,542
,Registered Voters,,DEM,Hampshire,Precinct 28,235
,Registered Voters,,REP,Hampshire,Precinct 28,144
,Registered Voters,,MTN,Hampshire,Precinct 28,0
,Ballots Cast,,,Hampshire,Precinct 28,48
,Ballots Cast,,DEM,Hampshire,Precinct 28,28
,Ballots Cast,,REP,Hampshire,Precinct 28,20
,Ballots Cast,,MTN,Hampshire,Precinct 28,0
Ken Hechler,US Senate,,DEM,Hampshire,Precinct 28,6
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 28,2
"Joe Manchin, III",US Senate,,DEM,Hampshire,Precinct 28,20
Thomas Ressler,US Senate,,REP,Hampshire,Precinct 28,0
"Harry C. Bruner. Jr,",US Senate,,REP,Hampshire,Precinct 28,0
Frank Kubic,US Senate,,REP,Hampshire,Precinct 28,0
John R Raese,US Senate,,REP,Hampshire,Precinct 28,12
Daniel Rebich,US Senate,,REP,Hampshire,Precinct 28,0
Kenneth A. Culp,US Senate,,REP,Hampshire,Precinct 28,0
Albert Howard,US Senate,,REP,Hampshire,Precinct 28,0
Lynette Kennedy McQuain,US Senate,,REP,Hampshire,Precinct 28,0
Scott H. Williams,US Senate,,REP,Hampshire,Precinct 28,2
Mac Warner,US Senate,,REP,Hampshire,Precinct 28,6
Jesse Johnson,US Senate,,MTN,Hampshire,Precinct 28,0
,Registered Voters,,,Hampshire,TOTALS,14066
,Registered Voters,,DEM,Hampshire,TOTALS,5936
,Registered Voters,,REP,Hampshire,TOTALS,4701
,Registered Voters,,MTN,Hampshire,TOTALS,29
,Ballots Cast,,,Hampshire,TOTALS,1276
,Ballots Cast,,DEM,Hampshire,TOTALS,725
,Ballots Cast,,REP,Hampshire,TOTALS,545
,Ballots Cast,,MTN,Hampshire,TOTALS,6
Ken Hechler,US Senate,,DEM,Hampshire,TOTALS,98
Sheirl Fletcher,US Senate,,DEM,Hampshire,TOTALS,63
"Joe Manchin, III",US Senate,,DEM,Hampshire,TOTALS,557
Thomas Ressler,US Senate,,REP,Hampshire,TOTALS,33
"Harry C. Bruner. Jr,",US Senate,,REP,Hampshire,TOTALS,13
Frank Kubic,US Senate,,REP,Hampshire,TOTALS,18
John R Raese,US Senate,,REP,Hampshire,TOTALS,347
Daniel Rebich,US Senate,,REP,Hampshire,TOTALS,4
Kenneth A. Culp,US Senate,,REP,Hampshire,TOTALS,2
Albert Howard,US Senate,,REP,Hampshire,TOTALS,0
Lynette Kennedy McQuain,US Senate,,REP,Hampshire,TOTALS,11
Scott H. Williams,US Senate,,REP,Hampshire,TOTALS,13
Mac Warner,US Senate,,REP,Hampshire,TOTALS,98
Jesse Johnson,US Senate,,MTN,Hampshire,TOTALS,6
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
