candidate,office,district,party,county,precinct,votes
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 4,20
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 4,0
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 4,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 4,27
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 4,1
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 4,2
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 4,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 4,0
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 4,1
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 4,0
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 4,7
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 4,2
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 4,20
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 4,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 6,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 6,1
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 6,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 6,37
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 6,1
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 6,2
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 6,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 6,1
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 6,6
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 6,1
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 6,6
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 6,8
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 6,22
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 6,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 7,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 7,0
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 7,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 7,7
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 7,2
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 7,0
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 7,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 7,0
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 7,5
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 7,0
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 7,0
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 7,0
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 7,1
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 7,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 8,3
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 8,2
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 8,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 8,39
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 8,4
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 8,0
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 8,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 8,0
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 8,26
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 8,4
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 8,9
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 8,4
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 8,52
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 8,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 9,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 9,0
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 9,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 9,36
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 9,2
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 9,0
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 9,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 9,0
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 9,20
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 9,3
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 9,6
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 9,4
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 9,28
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 9,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 12,1
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 12,0
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 12,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 12,12
Daniel Rebich,U.S. Senate,,REP,Upshur,Precinct 12,3
Kenneth A. Culp,U.S. Senate,,REP,Upshur,Precinct 12,1
Albert Howard,U.S. Senate,,REP,Upshur,Precinct 12,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Upshur,Precinct 12,0
Scott H. Williams,U.S. Senate,,REP,Upshur,Precinct 12,14
Mac Warner,U.S. Senate,,REP,Upshur,Precinct 12,1
Ken Hechler,U.S. Senate,,DEM,Upshur,Precinct 12,4
Sheirl Fletcher,U.S. Senate,,DEM,Upshur,Precinct 12,3
Joe Manchin III,U.S. Senate,,DEM,Upshur,Precinct 12,22
Jesse Johnson,U.S. Senate,,MTN,Upshur,Precinct 12,0
Thomas Ressler,U.S. Senate,,REP,Upshur,Precinct 13,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Upshur,Precinct 13,0
Frank Kubic,U.S. Senate,,REP,Upshur,Precinct 13,0
John R. Raese,U.S. Senate,,REP,Upshur,Precinct 13,22
