candidate,office,district,party,county,precinct,total votes 
Jeff Becker,US Senate,,CON,Mason ,Precinct 3,1
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 3,5
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 3,129
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 3,54
Phil Hudok,US House,2,CON,Mason ,Precinct 3,1
Mike Hall ,State Senate,4,REP,Mason ,Precinct 3,132
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 3,81
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 3,94
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 3,123
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 3,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 3,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 3,
,Straight Party Ticket ,,REP,Mason ,Precinct 4,35
,Straight Party Ticket ,,DEM,Mason ,Precinct 4,64
,Straight Party Ticket ,,CON,Mason ,Precinct 4,2
,Straight Party Ticket ,,MTN,Mason ,Precinct 4,1
John R. Raese,US Senate,,REP,Mason ,Precinct 4,85
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 4,192
Jeff Becker,US Senate,,CON,Mason ,Precinct 4,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 4,5
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 4,174
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 4,95
Phil Hudok,US House,2,CON,Mason ,Precinct 4,6
Mike Hall ,State Senate,4,REP,Mason ,Precinct 4,169
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 4,97
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 4,156
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 4,173
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 4,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 4,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 4,
,Straight Party Ticket ,,REP,Mason ,Precinct 5,8
,Straight Party Ticket ,,DEM,Mason ,Precinct 5,22
,Straight Party Ticket ,,CON,Mason ,Precinct 5,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 5,1
John R. Raese,US Senate,,REP,Mason ,Precinct 5,36
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 5,65
Jeff Becker,US Senate,,CON,Mason ,Precinct 5,1
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 5,1
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 5,62
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 5,38
Phil Hudok,US House,2,CON,Mason ,Precinct 5,0
Mike Hall ,State Senate,4,REP,Mason ,Precinct 5,56
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 5,30
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 5,64
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 5,70
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 5,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 5,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 5,
,Straight Party Ticket ,,REP,Mason ,Precinct 6,19
,Straight Party Ticket ,,DEM,Mason ,Precinct 6,33
,Straight Party Ticket ,,CON,Mason ,Precinct 6,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 6,0
John R. Raese,US Senate,,REP,Mason ,Precinct 6,42
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 6,97
Jeff Becker,US Senate,,CON,Mason ,Precinct 6,1
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 6,4
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 6,88
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 6,50
Phil Hudok,US House,2,CON,Mason ,Precinct 6,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 6,93
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 6,41
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 6,95
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 6,92
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 6,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 6,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 6,
,Straight Party Ticket ,,REP,Mason ,Precinct 7,20
,Straight Party Ticket ,,DEM,Mason ,Precinct 7,48
,Straight Party Ticket ,,CON,Mason ,Precinct 7,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 7,0
John R. Raese,US Senate,,REP,Mason ,Precinct 7,60
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 7,171
Jeff Becker,US Senate,,CON,Mason ,Precinct 7,0
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 7,4
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 7,145
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 7,75
Phil Hudok,US House,2,CON,Mason ,Precinct 7,6
Mike Hall ,State Senate,4,REP,Mason ,Precinct 7,135
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 7,85
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 7,124
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 7,154
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 7,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 7,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 7,
,Straight Party Ticket ,,REP,Mason ,Precinct 8,23
,Straight Party Ticket ,,DEM,Mason ,Precinct 8,23
,Straight Party Ticket ,,CON,Mason ,Precinct 8,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 8,0
John R. Raese,US Senate,,REP,Mason ,Precinct 8,95
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 8,120
Jeff Becker,US Senate,,CON,Mason ,Precinct 8,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 8,3
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 8,152
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 8,61
Phil Hudok,US House,2,CON,Mason ,Precinct 8,4
Mike Hall ,State Senate,4,REP,Mason ,Precinct 8,157
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 8,90
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 8,113
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 8,131
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 8,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 8,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 8,
,Straight Party Ticket ,,REP,Mason ,Precinct 9,16
,Straight Party Ticket ,,DEM,Mason ,Precinct 9,42
,Straight Party Ticket ,,CON,Mason ,Precinct 9,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 9,1
John R. Raese,US Senate,,REP,Mason ,Precinct 9,76
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 9,160
Jeff Becker,US Senate,,CON,Mason ,Precinct 9,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 9,4
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 9,162
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 9,62
Phil Hudok,US House,2,CON,Mason ,Precinct 9,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 9,149
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 9,74
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 9,129
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 9,167
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 9,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 9,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 9,
,Straight Party Ticket ,,REP,Mason ,Precinct 10,15
,Straight Party Ticket ,,DEM,Mason ,Precinct 10,38
,Straight Party Ticket ,,CON,Mason ,Precinct 10,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 10,0
John R. Raese,US Senate,,REP,Mason ,Precinct 10,102
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 10,164
Jeff Becker,US Senate,,CON,Mason ,Precinct 10,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 10,3
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 10,187
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 10,63
Phil Hudok,US House,2,CON,Mason ,Precinct 10,4
Mike Hall ,State Senate,4,REP,Mason ,Precinct 10,186
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 10,108
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 10,133
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 10,158
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 10,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 10,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 10,
,Straight Party Ticket ,,REP,Mason ,Precinct 11,13
,Straight Party Ticket ,,DEM,Mason ,Precinct 11,24
,Straight Party Ticket ,,CON,Mason ,Precinct 11,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 11,1
John R. Raese,US Senate,,REP,Mason ,Precinct 11,75
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 11,127
Jeff Becker,US Senate,,CON,Mason ,Precinct 11,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 11,6
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 11,152
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 11,49
Phil Hudok,US House,2,CON,Mason ,Precinct 11,5
Mike Hall ,State Senate,4,REP,Mason ,Precinct 11,161
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 11,89
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 11,112
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 11,135
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 11,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 11,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 11,
,Straight Party Ticket ,,REP,Mason ,Precinct 12,24
,Straight Party Ticket ,,DEM,Mason ,Precinct 12,56
,Straight Party Ticket ,,CON,Mason ,Precinct 12,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 12,0
John R. Raese,US Senate,,REP,Mason ,Precinct 12,151
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 12,244
Jeff Becker,US Senate,,CON,Mason ,Precinct 12,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 12,6
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 12,287
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 12,100
Phil Hudok,US House,2,CON,Mason ,Precinct 12,3
Mike Hall ,State Senate,4,REP,Mason ,Precinct 12,293
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 12,170
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 12,214
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 12,236
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 12,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 12,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 12,
,Straight Party Ticket ,,REP,Mason ,Precinct 13,8
,Straight Party Ticket ,,DEM,Mason ,Precinct 13,18
,Straight Party Ticket ,,CON,Mason ,Precinct 13,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 13,0
John R. Raese,US Senate,,REP,Mason ,Precinct 13,7
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 13,53
Jeff Becker,US Senate,,CON,Mason ,Precinct 13,2
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 13,1
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 13,45
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 13,25
Phil Hudok,US House,2,CON,Mason ,Precinct 13,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 13,42
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 13,20
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 13,48
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 13,52
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 13,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 13,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 13,
,Straight Party Ticket ,,REP,Mason ,Precinct 14,38
,Straight Party Ticket ,,DEM,Mason ,Precinct 14,57
,Straight Party Ticket ,,CON,Mason ,Precinct 14,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 14,1
John R. Raese,US Senate,,REP,Mason ,Precinct 14,117
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 14,193
Jeff Becker,US Senate,,CON,Mason ,Precinct 14,4
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 14,11
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 14,201
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 14,109
Phil Hudok,US House,2,CON,Mason ,Precinct 14,9
Mike Hall ,State Senate,4,REP,Mason ,Precinct 14,220
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 14,137
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 14,173
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 14,174
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 14,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 14,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 14,
,Straight Party Ticket ,,REP,Mason ,Precinct 15,31
,Straight Party Ticket ,,DEM,Mason ,Precinct 15,28
,Straight Party Ticket ,,CON,Mason ,Precinct 15,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 15,2
John R. Raese,US Senate,,REP,Mason ,Precinct 15,101
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 15,115
Jeff Becker,US Senate,,CON,Mason ,Precinct 15,3
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 15,14
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 15,171
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 15,51
Phil Hudok,US House,2,CON,Mason ,Precinct 15,5
Mike Hall ,State Senate,4,REP,Mason ,Precinct 15,172
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 15,102
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 15,119
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 15,133
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 15,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 15,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 15,
,Straight Party Ticket ,,REP,Mason ,Precinct 16,38
,Straight Party Ticket ,,DEM,Mason ,Precinct 16,54
,Straight Party Ticket ,,CON,Mason ,Precinct 16,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 16,0
John R. Raese,US Senate,,REP,Mason ,Precinct 16,131
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 16,160
Jeff Becker,US Senate,,CON,Mason ,Precinct 16,4
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 16,12
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 16,197
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 16,102
Phil Hudok,US House,2,CON,Mason ,Precinct 16,1
Mike Hall ,State Senate,4,REP,Mason ,Precinct 16,199
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 16,137
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 16,161
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 16,169
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 16,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 16,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 16,
,Straight Party Ticket ,,REP,Mason ,Precinct 17,39
,Straight Party Ticket ,,DEM,Mason ,Precinct 17,31
,Straight Party Ticket ,,CON,Mason ,Precinct 17,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 17,0
John R. Raese,US Senate,,REP,Mason ,Precinct 17,97
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 17,110
Jeff Becker,US Senate,,CON,Mason ,Precinct 17,0
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 17,4
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 17,149
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 17,54
Phil Hudok,US House,2,CON,Mason ,Precinct 17,3
Mike Hall ,State Senate,4,REP,Mason ,Precinct 17,153
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 17,97
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 17,104
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 17,108
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 17,
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 17,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 17,
,Straight Party Ticket ,,REP,Mason ,Precinct 18,26
,Straight Party Ticket ,,DEM,Mason ,Precinct 18,45
,Straight Party Ticket ,,CON,Mason ,Precinct 18,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 18,2
John R. Raese,US Senate,,REP,Mason ,Precinct 18,83
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 18,155
Jeff Becker,US Senate,,CON,Mason ,Precinct 18,4
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 18,7
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 18,137
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 18,94
Phil Hudok,US House,2,CON,Mason ,Precinct 18,6
Mike Hall ,State Senate,4,REP,Mason ,Precinct 18,150
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 18,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 18,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 18,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 18,84
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 18,117
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 18,135
,Straight Party Ticket ,,REP,Mason ,Precinct 19,11
,Straight Party Ticket ,,DEM,Mason ,Precinct 19,29
,Straight Party Ticket ,,CON,Mason ,Precinct 19,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 19,1
John R. Raese,US Senate,,REP,Mason ,Precinct 19,77
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 19,157
Jeff Becker,US Senate,,CON,Mason ,Precinct 19,0
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 19,7
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 19,156
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 19,74
Phil Hudok,US House,2,CON,Mason ,Precinct 19,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 19,171
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 19,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 19,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 19,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 19,95
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 19,137
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 19,119
,Straight Party Ticket ,,REP,Mason ,Precinct 20,13
,Straight Party Ticket ,,DEM,Mason ,Precinct 20,26
,Straight Party Ticket ,,CON,Mason ,Precinct 20,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 20,0
John R. Raese,US Senate,,REP,Mason ,Precinct 20,63
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 20,141
Jeff Becker,US Senate,,CON,Mason ,Precinct 20,4
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 20,3
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 20,137
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 20,59
Phil Hudok,US House,2,CON,Mason ,Precinct 20,3
Mike Hall ,State Senate,4,REP,Mason ,Precinct 20,144
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 20,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 20,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 20,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 20,86
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 20,134
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 20,93
,Straight Party Ticket ,,REP,Mason ,Precinct 21,21
,Straight Party Ticket ,,DEM,Mason ,Precinct 21,21
,Straight Party Ticket ,,CON,Mason ,Precinct 21,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 21,1
John R. Raese,US Senate,,REP,Mason ,Precinct 21,60
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 21,126
Jeff Becker,US Senate,,CON,Mason ,Precinct 21,1
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 21,4
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 21,130
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 21,56
Phil Hudok,US House,2,CON,Mason ,Precinct 21,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 21,146
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 21,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 21,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 21,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 21,82
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 21,104
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 21,85
,Straight Party Ticket ,,REP,Mason ,Precinct 22,17
,Straight Party Ticket ,,DEM,Mason ,Precinct 22,19
,Straight Party Ticket ,,CON,Mason ,Precinct 22,0
,Straight Party Ticket ,,MTN,Mason ,Precinct 22,1
John R. Raese,US Senate,,REP,Mason ,Precinct 22,74
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 22,99
Jeff Becker,US Senate,,CON,Mason ,Precinct 22,0
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 22,8
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 22,126
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 22,53
Phil Hudok,US House,2,CON,Mason ,Precinct 22,1
Mike Hall ,State Senate,4,REP,Mason ,Precinct 22,139
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 22,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 22,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 22,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 22,86
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 22,102
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 22,80
,Straight Party Ticket ,,REP,Mason ,Precinct 23,20
,Straight Party Ticket ,,DEM,Mason ,Precinct 23,31
,Straight Party Ticket ,,CON,Mason ,Precinct 23,1
,Straight Party Ticket ,,MTN,Mason ,Precinct 23,0
John R. Raese,US Senate,,REP,Mason ,Precinct 23,77
Joe Manchin III,US Senate,,DEM,Mason ,Precinct 23,116
Jeff Becker,US Senate,,CON,Mason ,Precinct 23,0
Jesse Johnson ,US Senate,,MTN,Mason ,Precinct 23,5
Shelley Moore Capito,US House,2,REP,Mason ,Precinct 23,134
Virginia Lynch Graf,US House,2,DEM,Mason ,Precinct 23,57
Phil Hudok,US House,2,CON,Mason ,Precinct 23,2
Mike Hall ,State Senate,4,REP,Mason ,Precinct 23,143
Brian (Scotty) Scott,House of Delegates,13,DEM,Mason ,Precinct 23,
Dale Martin ,House of Delegates,13,DEM,Mason ,Precinct 23,
Brady R. Paxton,House of Delegates,13,DEM,Mason ,Precinct 23,
Brian Savilla,House of Delegates,14,DEM,Mason ,Precinct 23,81
Troy Andes,House of Delegates,14,DEM,Mason ,Precinct 23,114
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Mason ,Precinct 23,95
,Straight Party Ticket ,,REP,Mason ,Precinct 24,23
,Straight Party Ticket ,,DEM,Mason ,Precinct 24,25
,Straight Party Ticket ,,CON,Mason ,Precinct 24,0
