candidate,office,district,party,county,precinct,total votes 
,Straight Party Ticket ,,REP,Kanawha,Precinct 148,29
,Straight Party Ticket ,,DEM,Kanawha,Precinct 148,57
,Straight Party Ticket ,,CON,Kanawha,Precinct 148,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 148,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 148,58
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 148,119
Jeff Becker,US Senate,,CON,Kanawha,Precinct 148,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 148,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 148,106
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 148,67
Phil Hudok,US House,2,CON,Kanawha,Precinct 148,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 148,54
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 148,122
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 148,54
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 148,108
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 148,11
,Registered Voters ,,,Kanawha,Precinct 149,447
,Ballots Cast ,,,Kanawha,Precinct 149,221
,Straight Party Ticket ,,REP,Kanawha,Precinct 149,11
,Straight Party Ticket ,,DEM,Kanawha,Precinct 149,64
,Straight Party Ticket ,,CON,Kanawha,Precinct 149,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 149,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 149,51
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 149,161
Jeff Becker,US Senate,,CON,Kanawha,Precinct 149,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 149,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 149,115
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 149,94
Phil Hudok,US House,2,CON,Kanawha,Precinct 149,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 149,42
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 149,171
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 149,49
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 149,147
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 149,12
,Registered Voters ,,,Kanawha,Precinct 150,348
,Ballots Cast ,,,Kanawha,Precinct 150,135
,Straight Party Ticket ,,REP,Kanawha,Precinct 150,9
,Straight Party Ticket ,,DEM,Kanawha,Precinct 150,40
,Straight Party Ticket ,,CON,Kanawha,Precinct 150,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 150,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 150,26
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 150,99
Jeff Becker,US Senate,,CON,Kanawha,Precinct 150,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 150,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 150,73
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 150,56
Phil Hudok,US House,2,CON,Kanawha,Precinct 150,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 150,19
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 150,109
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 150,24
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 150,96
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 150,11
,Registered Voters ,,,Kanawha,Precinct 151,305
,Ballots Cast ,,,Kanawha,Precinct 151,121
,Straight Party Ticket ,,REP,Kanawha,Precinct 151,7
,Straight Party Ticket ,,DEM,Kanawha,Precinct 151,53
,Straight Party Ticket ,,CON,Kanawha,Precinct 151,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 151,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 151,19
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 151,98
Jeff Becker,US Senate,,CON,Kanawha,Precinct 151,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 151,1
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 151,51
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 151,63
Phil Hudok,US House,2,CON,Kanawha,Precinct 151,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 151,15
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 151,100
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 151,18
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 151,92
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 151,5
,Registered Voters ,,,Kanawha,Precinct 152,410
,Ballots Cast ,,,Kanawha,Precinct 152,153
,Straight Party Ticket ,,REP,Kanawha,Precinct 152,7
,Straight Party Ticket ,,DEM,Kanawha,Precinct 152,36
,Straight Party Ticket ,,CON,Kanawha,Precinct 152,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 152,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 152,40
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 152,108
Jeff Becker,US Senate,,CON,Kanawha,Precinct 152,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 152,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 152,91
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 152,50
Phil Hudok,US House,2,CON,Kanawha,Precinct 152,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 152,31
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 152,110
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 152,35
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 152,91
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 152,15
,Registered Voters ,,,Kanawha,Precinct 153,844
,Ballots Cast ,,,Kanawha,Precinct 153,324
,Straight Party Ticket ,,REP,Kanawha,Precinct 153,27
,Straight Party Ticket ,,DEM,Kanawha,Precinct 153,66
,Straight Party Ticket ,,CON,Kanawha,Precinct 153,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 153,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 153,106
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 153,202
Jeff Becker,US Senate,,CON,Kanawha,Precinct 153,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 153,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 153,183
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 153,112
Phil Hudok,US House,2,CON,Kanawha,Precinct 153,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 153,72
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 153,231
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 153,90
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 153,183
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 153,14
,Registered Voters ,,,Kanawha,Precinct 158,490
,Ballots Cast ,,,Kanawha,Precinct 158,211
,Straight Party Ticket ,,REP,Kanawha,Precinct 158,23
,Straight Party Ticket ,,DEM,Kanawha,Precinct 158,62
,Straight Party Ticket ,,CON,Kanawha,Precinct 158,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 158,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 158,76
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 158,128
Jeff Becker,US Senate,,CON,Kanawha,Precinct 158,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 158,4
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 158,127
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 158,74
Phil Hudok,US House,2,CON,Kanawha,Precinct 158,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 158,51
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 158,153
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 158,56
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 158,130
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 158,10
,Registered Voters ,,,Kanawha,Precinct 160,1158
,Ballots Cast ,,,Kanawha,Precinct 160,687
,Straight Party Ticket ,,REP,Kanawha,Precinct 160,66
,Straight Party Ticket ,,DEM,Kanawha,Precinct 160,91
,Straight Party Ticket ,,CON,Kanawha,Precinct 160,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 160,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 160,272
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 160,381
Jeff Becker,US Senate,,CON,Kanawha,Precinct 160,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 160,20
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 160,459
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 160,176
Phil Hudok,US House,2,CON,Kanawha,Precinct 160,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 160,200
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 160,418
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 160,208
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 160,405
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 160,27
,Registered Voters ,,,Kanawha,Precinct 161,924
,Ballots Cast ,,,Kanawha,Precinct 161,542
,Straight Party Ticket ,,REP,Kanawha,Precinct 161,41
,Straight Party Ticket ,,DEM,Kanawha,Precinct 161,82
,Straight Party Ticket ,,CON,Kanawha,Precinct 161,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 161,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 161,232
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 161,301
Jeff Becker,US Senate,,CON,Kanawha,Precinct 161,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 161,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 161,355
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 161,159
Phil Hudok,US House,2,CON,Kanawha,Precinct 161,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 161,147
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 161,352
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 161,156
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 161,334
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 161,16
,Registered Voters ,,,Kanawha,Precinct 163,922
,Ballots Cast ,,,Kanawha,Precinct 163,501
,Straight Party Ticket ,,REP,Kanawha,Precinct 163,49
,Straight Party Ticket ,,DEM,Kanawha,Precinct 163,62
,Straight Party Ticket ,,CON,Kanawha,Precinct 163,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 163,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 163,192
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 163,290
Jeff Becker,US Senate,,CON,Kanawha,Precinct 163,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 163,13
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 163,316
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 163,155
Phil Hudok,US House,2,CON,Kanawha,Precinct 163,9
Bob Ore,State Senate,8,REP,Kanawha,Precinct 163,164
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 163,307
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 163,157
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 163,312
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 163,13
,Registered Voters ,,,Kanawha,Precinct 164,846
,Ballots Cast ,,,Kanawha,Precinct 164,380
,Straight Party Ticket ,,REP,Kanawha,Precinct 164,33
,Straight Party Ticket ,,DEM,Kanawha,Precinct 164,74
,Straight Party Ticket ,,CON,Kanawha,Precinct 164,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 164,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 164,123
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 164,239
Jeff Becker,US Senate,,CON,Kanawha,Precinct 164,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 164,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 164,202
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 164,140
Phil Hudok,US House,2,CON,Kanawha,Precinct 164,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 164,101
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 164,251
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 164,92
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 164,247
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 164,18
,Registered Voters ,,,Kanawha,Precinct 165,736
,Ballots Cast ,,,Kanawha,Precinct 165,318
,Straight Party Ticket ,,REP,Kanawha,Precinct 165,41
,Straight Party Ticket ,,DEM,Kanawha,Precinct 165,57
,Straight Party Ticket ,,CON,Kanawha,Precinct 165,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 165,3
John R. Raese,US Senate,,REP,Kanawha,Precinct 165,114
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 165,189
Jeff Becker,US Senate,,CON,Kanawha,Precinct 165,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 165,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 165,192
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 165,111
Phil Hudok,US House,2,CON,Kanawha,Precinct 165,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 165,90
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 165,214
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 165,98
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 165,184
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 165,20
,Registered Voters ,,,Kanawha,Precinct 166,426
,Ballots Cast ,,,Kanawha,Precinct 166,198
,Straight Party Ticket ,,REP,Kanawha,Precinct 166,15
,Straight Party Ticket ,,DEM,Kanawha,Precinct 166,41
,Straight Party Ticket ,,CON,Kanawha,Precinct 166,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 166,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 166,62
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 166,125
Jeff Becker,US Senate,,CON,Kanawha,Precinct 166,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 166,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 166,101
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 166,75
Phil Hudok,US House,2,CON,Kanawha,Precinct 166,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 166,62
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 166,126
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 166,67
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 166,119
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 166,7
,Registered Voters ,,,Kanawha,Precinct 167,668
,Ballots Cast ,,,Kanawha,Precinct 167,147
,Straight Party Ticket ,,REP,Kanawha,Precinct 167,15
,Straight Party Ticket ,,DEM,Kanawha,Precinct 167,67
,Straight Party Ticket ,,CON,Kanawha,Precinct 167,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 167,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 167,29
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 167,109
Jeff Becker,US Senate,,CON,Kanawha,Precinct 167,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 167,4
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 167,53
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 167,83
Phil Hudok,US House,2,CON,Kanawha,Precinct 167,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 167,29
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 167,109
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 167,33
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 167,99
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 167,7
,Registered Voters ,,,Kanawha,Precinct 168,682
,Ballots Cast ,,,Kanawha,Precinct 168,115
,Straight Party Ticket ,,REP,Kanawha,Precinct 168,6
,Straight Party Ticket ,,DEM,Kanawha,Precinct 168,37
,Straight Party Ticket ,,CON,Kanawha,Precinct 168,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 168,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 168,15
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 168,92
Jeff Becker,US Senate,,CON,Kanawha,Precinct 168,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 168,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 168,50
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 168,61
Phil Hudok,US House,2,CON,Kanawha,Precinct 168,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 168,20
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 168,87
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 168,20
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 168,92
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 168,3
,Registered Voters ,,,Kanawha,Precinct 169,1341
,Ballots Cast ,,,Kanawha,Precinct 169,390
,Straight Party Ticket ,,REP,Kanawha,Precinct 169,25
,Straight Party Ticket ,,DEM,Kanawha,Precinct 169,122
,Straight Party Ticket ,,CON,Kanawha,Precinct 169,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 169,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 169,79
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 169,291
Jeff Becker,US Senate,,CON,Kanawha,Precinct 169,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 169,19
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 169,159
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 169,209
Phil Hudok,US House,2,CON,Kanawha,Precinct 169,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 169,79
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 169,287
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 169,109
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 169,256
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 169,17
,Registered Voters ,,,Kanawha,Precinct 170,525
,Ballots Cast ,,,Kanawha,Precinct 170,212
,Straight Party Ticket ,,REP,Kanawha,Precinct 170,4
,Straight Party Ticket ,,DEM,Kanawha,Precinct 170,68
,Straight Party Ticket ,,CON,Kanawha,Precinct 170,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 170,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 170,30
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 170,162
Jeff Becker,US Senate,,CON,Kanawha,Precinct 170,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 170,18
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 170,74
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 170,122
Phil Hudok,US House,2,CON,Kanawha,Precinct 170,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 170,22
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 170,184
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 170,40
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 170,154
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 170,13
,Registered Voters ,,,Kanawha,Precinct 172,697
,Ballots Cast ,,,Kanawha,Precinct 172,225
,Straight Party Ticket ,,REP,Kanawha,Precinct 172,12
,Straight Party Ticket ,,DEM,Kanawha,Precinct 172,46
,Straight Party Ticket ,,CON,Kanawha,Precinct 172,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 172,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 172,51
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 172,160
Jeff Becker,US Senate,,CON,Kanawha,Precinct 172,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 172,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 172,100
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 172,109
Phil Hudok,US House,2,CON,Kanawha,Precinct 172,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 172,45
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 172,167
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 172,44
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 172,170
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 172,5
,Registered Voters ,,,Kanawha,Precinct 174,1141
,Ballots Cast ,,,Kanawha,Precinct 174,517
,Straight Party Ticket ,,REP,Kanawha,Precinct 174,38
,Straight Party Ticket ,,DEM,Kanawha,Precinct 174,124
,Straight Party Ticket ,,CON,Kanawha,Precinct 174,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 174,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 174,132
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 174,355
Jeff Becker,US Senate,,CON,Kanawha,Precinct 174,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 174,23
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 174,246
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 174,248
Phil Hudok,US House,2,CON,Kanawha,Precinct 174,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 174,119
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 174,373
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 174,125
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 174,359
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 174,21
,Registered Voters ,,,Kanawha,Precinct 175,1243
,Ballots Cast ,,,Kanawha,Precinct 175,708
,Straight Party Ticket ,,REP,Kanawha,Precinct 175,75
,Straight Party Ticket ,,DEM,Kanawha,Precinct 175,98
,Straight Party Ticket ,,CON,Kanawha,Precinct 175,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 175,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 175,286
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 175,406
Jeff Becker,US Senate,,CON,Kanawha,Precinct 175,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 175,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 175,465
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 175,198
Phil Hudok,US House,2,CON,Kanawha,Precinct 175,12
Bob Ore,State Senate,8,REP,Kanawha,Precinct 175,249
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 175,411
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 175,252
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 175,391
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 175,20
,Registered Voters ,,,Kanawha,Precinct 178,1559
,Ballots Cast ,,,Kanawha,Precinct 178,326
,Straight Party Ticket ,,REP,Kanawha,Precinct 178,24
,Straight Party Ticket ,,DEM,Kanawha,Precinct 178,85
,Straight Party Ticket ,,CON,Kanawha,Precinct 178,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 178,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 178,69
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 178,232
Jeff Becker,US Senate,,CON,Kanawha,Precinct 178,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 178,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 178,140
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 178,172
Phil Hudok,US House,2,CON,Kanawha,Precinct 178,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 178,60
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 178,247
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 178,68
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 178,223
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 178,21
,Registered Voters ,,,Kanawha,Precinct 179,726
,Ballots Cast ,,,Kanawha,Precinct 179,335
,Straight Party Ticket ,,REP,Kanawha,Precinct 179,39
,Straight Party Ticket ,,DEM,Kanawha,Precinct 179,74
,Straight Party Ticket ,,CON,Kanawha,Precinct 179,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 179,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 179,126
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 179,194
Jeff Becker,US Senate,,CON,Kanawha,Precinct 179,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 179,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 179,206
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 179,108
Phil Hudok,US House,2,CON,Kanawha,Precinct 179,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 179,103
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 179,213
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 179,130
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 179,179
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 179,12
,Registered Voters ,,,Kanawha,Precinct 202,825
,Ballots Cast ,,,Kanawha,Precinct 202,428
,Straight Party Ticket ,,REP,Kanawha,Precinct 202,57
,Straight Party Ticket ,,DEM,Kanawha,Precinct 202,45
,Straight Party Ticket ,,CON,Kanawha,Precinct 202,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 202,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 202,223
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 202,194
Jeff Becker,US Senate,,CON,Kanawha,Precinct 202,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 202,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 202,325
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 202,97
Phil Hudok,US House,2,CON,Kanawha,Precinct 202,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 202,177
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 202,235
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 202,184
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 202,205
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 202,18
,Registered Voters ,,,Kanawha,Precinct 203,720
,Ballots Cast ,,,Kanawha,Precinct 203,359
,Straight Party Ticket ,,REP,Kanawha,Precinct 203,74
,Straight Party Ticket ,,DEM,Kanawha,Precinct 203,38
,Straight Party Ticket ,,CON,Kanawha,Precinct 203,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 203,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 203,212
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 203,138
Jeff Becker,US Senate,,CON,Kanawha,Precinct 203,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 203,5
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 203,275
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 203,62
Phil Hudok,US House,2,CON,Kanawha,Precinct 203,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 203,170
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 203,172
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 203,188
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 203,141
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 203,17
,Registered Voters ,,,Kanawha,Precinct 205,1147
,Ballots Cast ,,,Kanawha,Precinct 205,586
,Straight Party Ticket ,,REP,Kanawha,Precinct 205,104
,Straight Party Ticket ,,DEM,Kanawha,Precinct 205,111
