candidate,office,district,party,county,precinct,votes
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #1 - Frametown,51
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #1 - Frametown,64
Russ Snyder,State Senate,,REP,Braxton,Precinct #1 - Frametown,10
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #3 - Strange Creek,26
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #3 - Strange Creek,33
Russ Snyder,State Senate,,REP,Braxton,Precinct #3 - Strange Creek,5
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #6 - Servia,49
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #6 - Servia,72
Russ Snyder,State Senate,,REP,Braxton,Precinct #6 - Servia,5
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #9 - Frametown,68
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #9 - Frametown,99
Russ Snyder,State Senate,,REP,Braxton,Precinct #9 - Frametown,18
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #15 - Little Birch,92
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #15 - Little Birch,130
Russ Snyder,State Senate,,REP,Braxton,Precinct #15 - Little Birch,9
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #25 - Canfield,28
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #25 - Canfield,36
Russ Snyder,State Senate,,REP,Braxton,Precinct #25 - Canfield,6
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #12 - Sutton Courthouse,67
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #12 - Sutton Courthouse,94
Russ Snyder,State Senate,,REP,Braxton,Precinct #12 - Sutton Courthouse,9
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #13 - Newville,52
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #13 - Newville,62
Russ Snyder,State Senate,,REP,Braxton,Precinct #13 - Newville,9
Joeseph M. (Joe) Minard,State Senate,,DEM,Braxton,Precinct #14 - Centralia,26
Brent Boggs,House of Delegates,,DEM,Braxton,Precinct #14 - Centralia,39
Russ Snyder,State Senate,,REP,Braxton,Precinct #14 - Centralia,6
