candidate,office,district,party,county,precinct,votes
,Registered Voters,,DEM ,Jefferson ,Precinct 2,549
,Registered Voters,,REP,Jefferson ,Precinct 2,249
,Registered Voters,,MTN,Jefferson ,Precinct 2,2
,Ballots Cast,,DEM ,Jefferson ,Precinct 2,39
,Ballots Cast,,REP,Jefferson ,Precinct 2,23
,Ballots Cast,,MTN,Jefferson ,Precinct 2,0
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 2,7
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 2,3
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 2,28
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 2,1
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Jefferson ,Precinct 2,0
Frank Kubic,U.S. Senate,,REP,Jefferson ,Precinct 2,9
John R. Raese,U.S. Senate,,REP,Jefferson ,Precinct 2,7
Daniel Rebich,U.S. Senate,,REP,Jefferson ,Precinct 2,1
Kenneth A. Culp,U.S. Senate,,REP,Jefferson ,Precinct 2,0
Albert Howard,U.S. Senate,,REP,Jefferson ,Precinct 2,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Jefferson ,Precinct 2,2
Scott H. Williams,U.S. Senate,,REP,Jefferson ,Precinct 2,0
Mac Warner,U.S. Senate,,REP,Jefferson ,Precinct 2,3
Jesse Johnson,U.S. Senate,,MTN,Jefferson ,Precinct 2,0
,Registered Voters,,DEM ,Jefferson ,Precinct 3,567
,Registered Voters,,REP,Jefferson ,Precinct 3,353
,Registered Voters,,MTN,Jefferson ,Precinct 3,0
,Ballots Cast,,DEM ,Jefferson ,Precinct 3,75
,Ballots Cast,,REP,Jefferson ,Precinct 3,44
,Ballots Cast,,MTN,Jefferson ,Precinct 3,0
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 3,14
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 3,8
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 3,53
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 3,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Jefferson ,Precinct 3,2
Frank Kubic,U.S. Senate,,REP,Jefferson ,Precinct 3,10
John R. Raese,U.S. Senate,,REP,Jefferson ,Precinct 3,19
Daniel Rebich,U.S. Senate,,REP,Jefferson ,Precinct 3,0
Kenneth A. Culp,U.S. Senate,,REP,Jefferson ,Precinct 3,0
Albert Howard,U.S. Senate,,REP,Jefferson ,Precinct 3,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Jefferson ,Precinct 3,0
Scott H. Williams,U.S. Senate,,REP,Jefferson ,Precinct 3,1
Mac Warner,U.S. Senate,,REP,Jefferson ,Precinct 3,12
Jesse Johnson,U.S. Senate,,MTN,Jefferson ,Precinct 3,0
,Registered Voters,,DEM ,Jefferson ,Precinct 4A,511
,Registered Voters,,REP,Jefferson ,Precinct 4A,398
,Registered Voters,,MTN,Jefferson ,Precinct 4A,1
,Ballots Cast,,DEM ,Jefferson ,Precinct 4A,31
,Ballots Cast,,REP,Jefferson ,Precinct 4A,26
,Ballots Cast,,MTN,Jefferson ,Precinct 4A,1
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 4A,4
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 4A,0
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 4A,27
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 4A,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Jefferson ,Precinct 4A,0
Frank Kubic,U.S. Senate,,REP,Jefferson ,Precinct 4A,4
John R. Raese,U.S. Senate,,REP,Jefferson ,Precinct 4A,11
Daniel Rebich,U.S. Senate,,REP,Jefferson ,Precinct 4A,0
Kenneth A. Culp,U.S. Senate,,REP,Jefferson ,Precinct 4A,0
Albert Howard,U.S. Senate,,REP,Jefferson ,Precinct 4A,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Jefferson ,Precinct 4A,2
Scott H. Williams,U.S. Senate,,REP,Jefferson ,Precinct 4A,0
Mac Warner,U.S. Senate,,REP,Jefferson ,Precinct 4A,9
Jesse Johnson,U.S. Senate,,MTN,Jefferson ,Precinct 4A,1
,Registered Voters,,DEM ,Jefferson ,Precinct 4B,484
,Registered Voters,,REP,Jefferson ,Precinct 4B,355
,Registered Voters,,MTN,Jefferson ,Precinct 4B,2
,Ballots Cast,,DEM ,Jefferson ,Precinct 4B,39
,Ballots Cast,,REP,Jefferson ,Precinct 4B,30
,Ballots Cast,,MTN,Jefferson ,Precinct 4B,0
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 4B,8
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 4B,4
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 4B,27
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 4B,3
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Jefferson ,Precinct 4B,1
Frank Kubic,U.S. Senate,,REP,Jefferson ,Precinct 4B,6
John R. Raese,U.S. Senate,,REP,Jefferson ,Precinct 4B,8
Daniel Rebich,U.S. Senate,,REP,Jefferson ,Precinct 4B,0
Kenneth A. Culp,U.S. Senate,,REP,Jefferson ,Precinct 4B,1
Albert Howard,U.S. Senate,,REP,Jefferson ,Precinct 4B,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Jefferson ,Precinct 4B,1
Scott H. Williams,U.S. Senate,,REP,Jefferson ,Precinct 4B,3
Mac Warner,U.S. Senate,,REP,Jefferson ,Precinct 4B,7
Jesse Johnson,U.S. Senate,,MTN,Jefferson ,Precinct 4B,0
,Registered Voters,,DEM ,Jefferson ,Precinct 6,246
,Registered Voters,,REP,Jefferson ,Precinct 6,92
,Registered Voters,,MTN,Jefferson ,Precinct 6,1
,Ballots Cast,,DEM ,Jefferson ,Precinct 6,16
,Ballots Cast,,REP,Jefferson ,Precinct 6,5
,Ballots Cast,,MTN,Jefferson ,Precinct 6,0
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 6,1
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 6,1
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 6,14
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 6,0
"Harry C. Bruner, Jr.",U.S. Senate,,REP,Jefferson ,Precinct 6,0
Frank Kubic,U.S. Senate,,REP,Jefferson ,Precinct 6,1
John R. Raese,U.S. Senate,,REP,Jefferson ,Precinct 6,4
Daniel Rebich,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Kenneth A. Culp,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Albert Howard,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Lynette Kennedy McQuain,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Scott H. Williams,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Mac Warner,U.S. Senate,,REP,Jefferson ,Precinct 6,0
Jesse Johnson,U.S. Senate,,MTN,Jefferson ,Precinct 6,0
,Registered Voters,,DEM ,Jefferson ,Precinct 7,625
,Registered Voters,,REP,Jefferson ,Precinct 7,251
,Registered Voters,,MTN,Jefferson ,Precinct 7,2
,Ballots Cast,,DEM ,Jefferson ,Precinct 7,40
,Ballots Cast,,REP,Jefferson ,Precinct 7,11
,Ballots Cast,,MTN,Jefferson ,Precinct 7,0
Ken Hechler,U.S. Senate,,DEM,Jefferson ,Precinct 7,7
Sheirl Fletcher,U.S. Senate,,DEM,Jefferson ,Precinct 7,5
Joe Manchin III,U.S. Senate,,DEM,Jefferson ,Precinct 7,28
Thomas Ressler,U.S. Senate,,REP,Jefferson ,Precinct 7,0
