candidate,office,district,party,county,precinct,votes
,Registered Voters,,REP,Cabell,Pct 1 - Central City Elem,163
,Registered Voters,,DEM,Cabell,Pct 1 - Central City Elem,407
,Ballots Cast,,REP,Cabell,Pct 1 - Central City Elem,15
,Ballots Cast,,DEM,Cabell,Pct 1 - Central City Elem,41
Thomas Ressler,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
"Harry C. Bruner, Jr.",US Senate,,REP,Cabell,Pct 1 - Central City Elem,1
Frank Kubic,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
John R. Raese,US Senate,,REP,Cabell,Pct 1 - Central City Elem,12
Daniel Rebich,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
Kenneth A. Culp,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
Albert Howard,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
Lynette Kennedy McQuain,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
Scott H. Williams,US Senate,,REP,Cabell,Pct 1 - Central City Elem,0
Mac Warner,US Senate,,REP,Cabell,Pct 1 - Central City Elem,2
Ken Hechler,US Senate,,DEM,Cabell,Pct 1 - Central City Elem,2
Sheirl Fletcher,US Senate,,DEM,Cabell,Pct 1 - Central City Elem,1
Joe Manchin III,US Senate,,DEM,Cabell,Pct 1 - Central City Elem,36
Jesse Johnson,US Senate,,MTN,Cabell,Pct 1 - Central City Elem,0
,Registered Voters,,REP,Cabell,Pct 1A - Central City Elem,141
,Registered Voters,,DEM,Cabell,Pct 1A - Central City Elem,361
,Ballots Cast,,REP,Cabell,Pct 1A - Central City Elem,12
,Ballots Cast,,DEM,Cabell,Pct 1A - Central City Elem,41
Thomas Ressler,US Senate,,REP,Cabell,Pct 1A - Central City Elem,1
"Harry C. Bruner, Jr.",US Senate,,REP,Cabell,Pct 1A - Central City Elem,1
Frank Kubic,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
John R. Raese,US Senate,,REP,Cabell,Pct 1A - Central City Elem,8
Daniel Rebich,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
Kenneth A. Culp,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
Albert Howard,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
Lynette Kennedy McQuain,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
Scott H. Williams,US Senate,,REP,Cabell,Pct 1A - Central City Elem,1
Mac Warner,US Senate,,REP,Cabell,Pct 1A - Central City Elem,0
Ken Hechler,US Senate,,DEM,Cabell,Pct 1A - Central City Elem,7
Sheirl Fletcher,US Senate,,DEM,Cabell,Pct 1A - Central City Elem,5
Joe Manchin III,US Senate,,DEM,Cabell,Pct 1A - Central City Elem,29
Jesse Johnson,US Senate,,MTN,Cabell,Pct 1A - Central City Elem,0
,Registered Voters,,REP,Cabell,Pct 2 - Central City Elem,116
,Registered Voters,,DEM,Cabell,Pct 2 - Central City Elem,369
,Ballots Cast,,REP,Cabell,Pct 2 - Central City Elem,12
,Ballots Cast,,DEM,Cabell,Pct 2 - Central City Elem,22
Thomas Ressler,US Senate,,REP,Cabell,Pct 2 - Central City Elem,2
"Harry C. Bruner, Jr.",US Senate,,REP,Cabell,Pct 2 - Central City Elem,2
Frank Kubic,US Senate,,REP,Cabell,Pct 2 - Central City Elem,0
John R. Raese,US Senate,,REP,Cabell,Pct 2 - Central City Elem,6
Daniel Rebich,US Senate,,REP,Cabell,Pct 2 - Central City Elem,0
Kenneth A. Culp,US Senate,,REP,Cabell,Pct 2 - Central City Elem,0
Albert Howard,US Senate,,REP,Cabell,Pct 2 - Central City Elem,0
Lynette Kennedy McQuain,US Senate,,REP,Cabell,Pct 2 - Central City Elem,1
Scott H. Williams,US Senate,,REP,Cabell,Pct 2 - Central City Elem,0
Mac Warner,US Senate,,REP,Cabell,Pct 2 - Central City Elem,1
Ken Hechler,US Senate,,DEM,Cabell,Pct 2 - Central City Elem,2
Sheirl Fletcher,US Senate,,DEM,Cabell,Pct 2 - Central City Elem,0
Joe Manchin III,US Senate,,DEM,Cabell,Pct 2 - Central City Elem,20
Jesse Johnson,US Senate,,MTN,Cabell,Pct 2 - Central City Elem,0
,Registered Voters,,REP,Cabell,Pct 3 - Dept of Trans (DMV),269
,Registered Voters,,DEM,Cabell,Pct 3 - Dept of Trans (DMV),584
,Ballots Cast,,REP,Cabell,Pct 3 - Dept of Trans (DMV),33
,Ballots Cast,,DEM,Cabell,Pct 3 - Dept of Trans (DMV),61
Thomas Ressler,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),0
"Harry C. Bruner, Jr.",US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),1
Frank Kubic,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),0
John R. Raese,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),21
Daniel Rebich,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),0
Kenneth A. Culp,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),0
Albert Howard,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),1
Lynette Kennedy McQuain,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),1
Scott H. Williams,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),3
Mac Warner,US Senate,,REP,Cabell,Pct 3 - Dept of Trans (DMV),5
Ken Hechler,US Senate,,DEM,Cabell,Pct 3 - Dept of Trans (DMV),11
Sheirl Fletcher,US Senate,,DEM,Cabell,Pct 3 - Dept of Trans (DMV),3
