county,office,district,party,candidate,votes
Barbour,President,,REP,DONALD J. TRUMP,5071
Berkeley,President,,REP,DONALD J. TRUMP,37580
Boone,President,,REP,DONALD J. TRUMP,6314
Braxton,President,,REP,DONALD J. TRUMP,3991
Brooke,President,,REP,DONALD J. TRUMP,6986
Cabell,President,,REP,DONALD J. TRUMP,21229
Calhoun,President,,REP,DONALD J. TRUMP,2391
Clay,President,,REP,DONALD J. TRUMP,2597
Doddridge,President,,REP,DONALD J. TRUMP,2541
Fayette,President,,REP,DONALD J. TRUMP,10910
Gilmer,President,,REP,DONALD J. TRUMP,1822
Grant,President,,REP,DONALD J. TRUMP,4949
Greenbrier,President,,REP,DONALD J. TRUMP,10517
Hampshire,President,,REP,DONALD J. TRUMP,8464
Hancock,President,,REP,DONALD J. TRUMP,9462
Hardy,President,,REP,DONALD J. TRUMP,4997
Harrison,President,,REP,DONALD J. TRUMP,20480
Jackson,President,,REP,DONALD J. TRUMP,9907
Jefferson,President,,REP,DONALD J. TRUMP,16573
Kanawha,President,,REP,DONALD J. TRUMP,43352
Lewis,President,,REP,DONALD J. TRUMP,5550
Lincoln,President,,REP,DONALD J. TRUMP,5770
Logan,President,,REP,DONALD J. TRUMP,9500
Marion,President,,REP,DONALD J. TRUMP,15881
Marshall,President,,REP,DONALD J. TRUMP,9808
Mason,President,,REP,DONALD J. TRUMP,8232
McDowell,President,,REP,DONALD J. TRUMP,4310
Mercer,President,,REP,DONALD J. TRUMP,18372
Mineral,President,,REP,DONALD J. TRUMP,10247
Mingo,President,,REP,DONALD J. TRUMP,7325
Monongalia,President,,REP,DONALD J. TRUMP,21084
Monroe,President,,REP,DONALD J. TRUMP,5089
Morgan,President,,REP,DONALD J. TRUMP,7009
Nicholas,President,,REP,DONALD J. TRUMP,7960
Ohio,President,,REP,DONALD J. TRUMP,11593
Pendleton,President,,REP,DONALD J. TRUMP,2687
Pleasants,President,,REP,DONALD J. TRUMP,2632
Pocahontas,President,,REP,DONALD J. TRUMP,2889
Preston,President,,REP,DONALD J. TRUMP,11176
Putnam,President,,REP,DONALD J. TRUMP,19868
Raleigh,President,,REP,DONALD J. TRUMP,23644
Randolph,President,,REP,DONALD J. TRUMP,8356
Ritchie,President,,REP,DONALD J. TRUMP,3473
Roane,President,,REP,DONALD J. TRUMP,4189
Summers,President,,REP,DONALD J. TRUMP,3931
Taylor,President,,REP,DONALD J. TRUMP,5422
Tucker,President,,REP,DONALD J. TRUMP,2669
Tyler,President,,REP,DONALD J. TRUMP,2991
Upshur,President,,REP,DONALD J. TRUMP,7633
Wayne,President,,REP,DONALD J. TRUMP,11934
Webster,President,,REP,DONALD J. TRUMP,2478
Wetzel,President,,REP,DONALD J. TRUMP,4718
Wirt,President,,REP,DONALD J. TRUMP,2120
Wood,President,,REP,DONALD J. TRUMP,26380
Wyoming,President,,REP,DONALD J. TRUMP,6503
Barbour,President,,DEM,KAMALA D. HARRIS,1199
Berkeley,President,,DEM,KAMALA D. HARRIS,17500
Boone,President,,DEM,KAMALA D. HARRIS,1641
Braxton,President,,DEM,KAMALA D. HARRIS,1233
Brooke,President,,DEM,KAMALA D. HARRIS,2621
Cabell,President,,DEM,KAMALA D. HARRIS,13474
Calhoun,President,,DEM,KAMALA D. HARRIS,488
Clay,President,,DEM,KAMALA D. HARRIS,580
Doddridge,President,,DEM,KAMALA D. HARRIS,374
Fayette,President,,DEM,KAMALA D. HARRIS,4387
Gilmer,President,,DEM,KAMALA D. HARRIS,486
Grant,President,,DEM,KAMALA D. HARRIS,552
Greenbrier,President,,DEM,KAMALA D. HARRIS,4196
Hampshire,President,,DEM,KAMALA D. HARRIS,1890
Hancock,President,,DEM,KAMALA D. HARRIS,3360
Hardy,President,,DEM,KAMALA D. HARRIS,1297
Harrison,President,,DEM,KAMALA D. HARRIS,8402
Jackson,President,,DEM,KAMALA D. HARRIS,2699
Jefferson,President,,DEM,KAMALA D. HARRIS,11967
Kanawha,President,,DEM,KAMALA D. HARRIS,30231
Lewis,President,,DEM,KAMALA D. HARRIS,1372
Lincoln,President,,DEM,KAMALA D. HARRIS,1279
Logan,President,,DEM,KAMALA D. HARRIS,1848
Marion,President,,DEM,KAMALA D. HARRIS,8185
Marshall,President,,DEM,KAMALA D. HARRIS,3186
Mason,President,,DEM,KAMALA D. HARRIS,2111
McDowell,President,,DEM,KAMALA D. HARRIS,1036
