year,election,office,party,candidate,county,votes,winner
1960,general,Governor,DEM,W.W. “Wally” Barron,Barbour,4222,
1960,general,Governor,DEM,W.W. “Wally” Barron,Berkeley,7637,
1960,general,Governor,DEM,W.W. “Wally” Barron,Boone,8159,
1960,general,Governor,DEM,W.W. “Wally” Barron,Braxton,4182,
1960,general,Governor,DEM,W.W. “Wally” Barron,Brooke,7406,
1960,general,Governor,DEM,W.W. “Wally” Barron,Cabell,22119,
1960,general,Governor,DEM,W.W. “Wally” Barron,Calhoun,2148,
1960,general,Governor,DEM,W.W. “Wally” Barron,Clay,2958,
1960,general,Governor,DEM,W.W. “Wally” Barron,Doddridge,1273,
1960,general,Governor,DEM,W.W. “Wally” Barron,Fayette,17776,
1960,general,Governor,DEM,W.W. “Wally” Barron,Gilmer,2298,
1960,general,Governor,DEM,W.W. “Wally” Barron,Grant,1086,
1960,general,Governor,DEM,W.W. “Wally” Barron,Greenbrier,8307,
1960,general,Governor,DEM,W.W. “Wally” Barron,Hampshire,3292,
1960,general,Governor,DEM,W.W. “Wally” Barron,Hancock,10716,
1960,general,Governor,DEM,W.W. “Wally” Barron,Hardy,2643,
1960,general,Governor,DEM,W.W. “Wally” Barron,Harrison,21664,
1960,general,Governor,DEM,W.W. “Wally” Barron,Jackson,3683,
1960,general,Governor,DEM,W.W. “Wally” Barron,Jefferson,4359,
1960,general,Governor,DEM,W.W. “Wally” Barron,Kanawha,54523,
1960,general,Governor,DEM,W.W. “Wally” Barron,Lewis,4094,
1960,general,Governor,DEM,W.W. “Wally” Barron,Lincoln,5309,
1960,general,Governor,DEM,W.W. “Wally” Barron,Logan,16188,
1960,general,Governor,DEM,W.W. “Wally” Barron,Marion,18623,
1960,general,Governor,DEM,W.W. “Wally” Barron,Marshall,8692,
1960,general,Governor,DEM,W.W. “Wally” Barron,Mason,4863,
1960,general,Governor,DEM,W.W. “Wally” Barron,Mercer,17606,
1960,general,Governor,DEM,W.W. “Wally” Barron,Mineral,4595,
1960,general,Governor,DEM,W.W. “Wally” Barron,Mingo,11178,
1960,general,Governor,DEM,W.W. “Wally” Barron,Monongalia,13039,
1960,general,Governor,DEM,W.W. “Wally” Barron,Monroe,3004,
1960,general,Governor,DEM,W.W. “Wally” Barron,Morgan,1485,
1960,general,Governor,DEM,W.W. “Wally” Barron,McDowell,18826,
1960,general,Governor,DEM,W.W. “Wally” Barron,Nicholas,5960,
