year,election,office,party,candidate,county,votes,winner
1960,general,U.S. Senate,,Cleo M. Jones,McDowell,0,
1960,general,U.S. Senate,,Cleo M. Jones,Nicholas,0,
1960,general,U.S. Senate,,Cleo M. Jones,Ohio,0,
1960,general,U.S. Senate,,Cleo M. Jones,Pendleton,0,
1960,general,U.S. Senate,,Cleo M. Jones,Pleasants,0,
1960,general,U.S. Senate,,Cleo M. Jones,Pocahontas,0,
1960,general,U.S. Senate,,Cleo M. Jones,Preston,0,
1960,general,U.S. Senate,,Cleo M. Jones,Putnam,0,
1960,general,U.S. Senate,,Cleo M. Jones,Raleigh,0,
1960,general,U.S. Senate,,Cleo M. Jones,Randolph,0,
1960,general,U.S. Senate,,Cleo M. Jones,Ritchie,0,
1960,general,U.S. Senate,,Cleo M. Jones,Roane,0,
1960,general,U.S. Senate,,Cleo M. Jones,Summers,0,
1960,general,U.S. Senate,,Cleo M. Jones,Taylor,0,
1960,general,U.S. Senate,,Cleo M. Jones,Tucker,0,
1960,general,U.S. Senate,,Cleo M. Jones,Tyler,0,
1960,general,U.S. Senate,,Cleo M. Jones,Upshur,0,
1960,general,U.S. Senate,,Cleo M. Jones,Wayne,0,
1960,general,U.S. Senate,,Cleo M. Jones,Webster,0,
1960,general,U.S. Senate,,Cleo M. Jones,Wetzel,0,
1960,general,U.S. Senate,,Cleo M. Jones,Wirt,0,
1960,general,U.S. Senate,,Cleo M. Jones,Wood,0,
1960,general,U.S. Senate,,Cleo M. Jones,Wyoming,0,
1960,general,U.S. Senate,,Cleo M. Jones,Totals,2,
1960,general,U.S. Senate,DEM,Jennings Randolph,Barbour,4343,
1960,general,U.S. Senate,DEM,Jennings Randolph,Berkeley,8122,
1960,general,U.S. Senate,DEM,Jennings Randolph,Boone,8224,
1960,general,U.S. Senate,DEM,Jennings Randolph,Braxton,4300,
1960,general,U.S. Senate,DEM,Jennings Randolph,Brooke,7407,
1960,general,U.S. Senate,DEM,Jennings Randolph,Cabell,21783,
1960,general,U.S. Senate,DEM,Jennings Randolph,Calhoun,2098,
1960,general,U.S. Senate,DEM,Jennings Randolph,Clay,2985,
1960,general,U.S. Senate,DEM,Jennings Randolph,Doddridge,1306,
1960,general,U.S. Senate,DEM,Jennings Randolph,Fayette,18486,
1960,general,U.S. Senate,DEM,Jennings Randolph,Gilmer,2289,
1960,general,U.S. Senate,DEM,Jennings Randolph,Grant,1140,
1960,general,U.S. Senate,DEM,Jennings Randolph,Greenbrier,8515,
1960,general,U.S. Senate,DEM,Jennings Randolph,Hampshire,3301,
1960,general,U.S. Senate,DEM,Jennings Randolph,Hancock,10907,
1960,general,U.S. Senate,DEM,Jennings Randolph,Hardy,2706,
1960,general,U.S. Senate,DEM,Jennings Randolph,Harrison,22381,
1960,general,U.S. Senate,DEM,Jennings Randolph,Jackson,3858,
1960,general,U.S. Senate,DEM,Jennings Randolph,Jefferson,4656,
1960,general,U.S. Senate,DEM,Jennings Randolph,Kanawha,57180,
1960,general,U.S. Senate,DEM,Jennings Randolph,Lewis,4321,
1960,general,U.S. Senate,DEM,Jennings Randolph,Lincoln,5243,
1960,general,U.S. Senate,DEM,Jennings Randolph,Logan,15981,
1960,general,U.S. Senate,DEM,Jennings Randolph,Marion,18712,
1960,general,U.S. Senate,DEM,Jennings Randolph,Marshall,9061,
1960,general,U.S. Senate,DEM,Jennings Randolph,Mason,4930,
1960,general,U.S. Senate,DEM,Jennings Randolph,Mercer,17805,
1960,general,U.S. Senate,DEM,Jennings Randolph,Mineral,5227,
1960,general,U.S. Senate,DEM,Jennings Randolph,Mingo,10885,
1960,general,U.S. Senate,DEM,Jennings Randolph,Monongalia,13908,
1960,general,U.S. Senate,DEM,Jennings Randolph,Monroe,3035,
1960,general,U.S. Senate,DEM,Jennings Randolph,Morgan,1564,
1960,general,U.S. Senate,DEM,Jennings Randolph,McDowell,18587,
1960,general,U.S. Senate,DEM,Jennings Randolph,Nicholas,6062,
1960,general,U.S. Senate,DEM,Jennings Randolph,Ohio,17147,
1960,general,U.S. Senate,DEM,Jennings Randolph,Pendleton,2325,
1960,general,U.S. Senate,DEM,Jennings Randolph,Pleasants,1863,
1960,general,U.S. Senate,DEM,Jennings Randolph,Pocahontas,3007,
1960,general,U.S. Senate,DEM,Jennings Randolph,Preston,4938,
1960,general,U.S. Senate,DEM,Jennings Randolph,Putnam,5566,
1960,general,U.S. Senate,DEM,Jennings Randolph,Raleigh,19758,
1960,general,U.S. Senate,DEM,Jennings Randolph,Randolph,8441,
1960,general,U.S. Senate,DEM,Jennings Randolph,Ritchie,1730,
1960,general,U.S. Senate,DEM,Jennings Randolph,Roane,3350,
1960,general,U.S. Senate,DEM,Jennings Randolph,Summers,4680,
1960,general,U.S. Senate,DEM,Jennings Randolph,Taylor,3755,
1960,general,U.S. Senate,DEM,Jennings Randolph,Tucker,2547,
1960,general,U.S. Senate,DEM,Jennings Randolph,Tyler,1547,
1960,general,U.S. Senate,DEM,Jennings Randolph,Upshur,2894,
1960,general,U.S. Senate,DEM,Jennings Randolph,Wayne,9503,
1960,general,U.S. Senate,DEM,Jennings Randolph,Webster,3479,
1960,general,U.S. Senate,DEM,Jennings Randolph,Wetzel,4202,
1960,general,U.S. Senate,DEM,Jennings Randolph,Wirt,1174,
1960,general,U.S. Senate,DEM,Jennings Randolph,Wood,16938,
1960,general,U.S. Senate,DEM,Jennings Randolph,Wyoming,8203,
1960,general,U.S. Senate,DEM,Jennings Randolph,Totals,458355,TRUE
1960,general,U.S. Senate,REP,Cecil H. Underwood,Barbour,3528,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Berkeley,7157,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Boone,3963,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Braxton,2795,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Brooke,5780,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Cabell,25237,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Calhoun,1736,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Clay,2236,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Doddridge,2116,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Fayette,7120,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Gilmer,1553,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Grant,3023,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Greenbrier,6195,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Hampshire,1912,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Hancock,7684,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Hardy,1714,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Harrison,16146,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Jackson,5220,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Jefferson,2416,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Kanawha,54121,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Lewis,4388,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Lincoln,4418,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Logan,8060,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Marion,13072,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Marshall,8947,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Mason,5908,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Mercer,10729,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Mineral,5037,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Mingo,5252,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Monongalia,10423,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Monroe,2976,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Morgan,2513,
1960,general,U.S. Senate,REP,Cecil H. Underwood,McDowell,6695,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Nicholas,3847,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Ohio,17951,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Pendleton,1589,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Pleasants,1868,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Pocahontas,2225,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Preston,5991,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Putnam,5160,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Raleigh,12553,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Randolph,3543,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Ritchie,3774,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Roane,4239,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Summers,2942,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Taylor,3683,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Tucker,1422,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Tyler,3548,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Upshur,4760,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Wayne,7485,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Webster,1494,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Wetzel,5112,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Wirt,1190,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Wood,20265,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Wyoming,5224,
1960,general,U.S. Senate,REP,Cecil H. Underwood,Totals,369935,
