year,election,office,party,district,candidate,county,votes,winner
1960,general,U.S. House,DEM,1,Steven D. Narick,Brooke,5296,
1960,general,U.S. House,DEM,1,Steven D. Narick,Hancock,8136,
1960,general,U.S. House,DEM,1,Steven D. Narick,Marion,13768,
1960,general,U.S. House,DEM,1,Steven D. Narick,Marshall,7378,
1960,general,U.S. House,DEM,1,Steven D. Narick,Ohio,12615,
1960,general,U.S. House,DEM,1,Steven D. Narick,Taylor,2706,
1960,general,U.S. House,DEM,1,Steven D. Narick,Wetzel,3419,
1960,general,U.S. House,DEM,1,Steven D. Narick,Totals,53318,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Brooke,8065,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Hancock,10557,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Marion,17987,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Marshall,10882,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Ohio,22897,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Taylor,4720,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Wetzel,5910,
1960,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Totals,81018,TRUE
1960,general,U.S. House,DEM,2,Harley O. Staggers,Barbour,4401,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Berkeley,8942,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Grant,1450,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Hampshire,3793,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Hardy,3063,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Jefferson,5120,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Mineral,6717,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Monongalia,13474,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Morgan,1760,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Pendleton,2490,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Pocahontas,3155,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Preston,5139,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Randolph,8588,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Tucker,2539,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Webster,3553,
1960,general,U.S. House,DEM,2,Harley O. Staggers,Totals,74184,TRUE
1960,general,U.S. House,REP,2,Charles J. Whiston,Barbour,3322,
1960,general,U.S. House,REP,2,Charles J. Whiston,Berkeley,6302,
1960,general,U.S. House,REP,2,Charles J. Whiston,Grant,2726,
