year,election,office,party,candidate,county,votes,winner
1960,general,Secretary of State,DEM,Joe F. Burdett,Barbour,4175,
1960,general,Secretary of State,DEM,Joe F. Burdett,Berkeley,7877,
1960,general,Secretary of State,DEM,Joe F. Burdett,Boone,8330,
1960,general,Secretary of State,DEM,Joe F. Burdett,Braxton,4273,
1960,general,Secretary of State,DEM,Joe F. Burdett,Brooke,8079,
1960,general,Secretary of State,DEM,Joe F. Burdett,Cabell,23804,
1960,general,Secretary of State,DEM,Joe F. Burdett,Calhoun,2166,
1960,general,Secretary of State,DEM,Joe F. Burdett,Clay,2953,
1960,general,Secretary of State,DEM,Joe F. Burdett,Doddridge,1199,
1960,general,Secretary of State,DEM,Joe F. Burdett,Fayette,18433,
1960,general,Secretary of State,DEM,Joe F. Burdett,Gilmer,2335,
1960,general,Secretary of State,DEM,Joe F. Burdett,Grant,1124,
1960,general,Secretary of State,DEM,Joe F. Burdett,Greenbrier,8598,
1960,general,Secretary of State,DEM,Joe F. Burdett,Hampshire,3132,
1960,general,Secretary of State,DEM,Joe F. Burdett,Hancock,11401,
1960,general,Secretary of State,DEM,Joe F. Burdett,Hardy,2573,
1960,general,Secretary of State,DEM,Joe F. Burdett,Harrison,23129,
1960,general,Secretary of State,DEM,Joe F. Burdett,Jackson,4008,
1960,general,Secretary of State,DEM,Joe F. Burdett,Jefferson,4524,
1960,general,Secretary of State,DEM,Joe F. Burdett,Kanawha,59206,
1960,general,Secretary of State,DEM,Joe F. Burdett,Lewis,4233,
1960,general,Secretary of State,DEM,Joe F. Burdett,Lincoln,5289,
1960,general,Secretary of State,DEM,Joe F. Burdett,Logan,16513,
1960,general,Secretary of State,DEM,Joe F. Burdett,Marion,19252,
1960,general,Secretary of State,DEM,Joe F. Burdett,Marshall,9242,
1960,general,Secretary of State,DEM,Joe F. Burdett,Mason,5477,
1960,general,Secretary of State,DEM,Joe F. Burdett,Mercer,18064,
1960,general,Secretary of State,DEM,Joe F. Burdett,Mineral,4314,
1960,general,Secretary of State,DEM,Joe F. Burdett,Mingo,11412,
1960,general,Secretary of State,DEM,Joe F. Burdett,Monongalia,13664,
1960,general,Secretary of State,DEM,Joe F. Burdett,Monroe,3042,
1960,general,Secretary of State,DEM,Joe F. Burdett,Morgan,1395,
1960,general,Secretary of State,DEM,Joe F. Burdett,McDowell,18855,
1960,general,Secretary of State,DEM,Joe F. Burdett,Nicholas,5984,
1960,general,Secretary of State,DEM,Joe F. Burdett,Ohio,17761,
1960,general,Secretary of State,DEM,Joe F. Burdett,Pendleton,2181,
1960,general,Secretary of State,DEM,Joe F. Burdett,Pleasants,1934,
1960,general,Secretary of State,DEM,Joe F. Burdett,Pocahontas,2893,
1960,general,Secretary of State,DEM,Joe F. Burdett,Preston,4277,
1960,general,Secretary of State,DEM,Joe F. Burdett,Putnam,5653,
1960,general,Secretary of State,DEM,Joe F. Burdett,Raleigh,20556,
1960,general,Secretary of State,DEM,Joe F. Burdett,Randolph,7882,
1960,general,Secretary of State,DEM,Joe F. Burdett,Ritchie,1792,
1960,general,Secretary of State,DEM,Joe F. Burdett,Roane,3384,
1960,general,Secretary of State,DEM,Joe F. Burdett,Summers,4646,
1960,general,Secretary of State,DEM,Joe F. Burdett,Taylor,3865,
1960,general,Secretary of State,DEM,Joe F. Burdett,Tucker,2244,
1960,general,Secretary of State,DEM,Joe F. Burdett,Tyler,1679,
1960,general,Secretary of State,DEM,Joe F. Burdett,Upshur,2787,
1960,general,Secretary of State,DEM,Joe F. Burdett,Wayne,10032,
1960,general,Secretary of State,DEM,Joe F. Burdett,Webster,3424,
1960,general,Secretary of State,DEM,Joe F. Burdett,Wetzel,4915,
1960,general,Secretary of State,DEM,Joe F. Burdett,Wirt,1166,
1960,general,Secretary of State,DEM,Joe F. Burdett,Wood,18542,
1960,general,Secretary of State,DEM,Joe F. Burdett,Wyoming,8194,
1960,general,Secretary of State,DEM,Joe F. Burdett,Totals,467862,TRUE
1960,general,Secretary of State,REP,Carl E. Weimer,Barbour,3468,
1960,general,Secretary of State,REP,Carl E. Weimer,Berkeley,6823,
1960,general,Secretary of State,REP,Carl E. Weimer,Boone,3581,
1960,general,Secretary of State,REP,Carl E. Weimer,Braxton,2634,
1960,general,Secretary of State,REP,Carl E. Weimer,Brooke,4420,
1960,general,Secretary of State,REP,Carl E. Weimer,Cabell,21634,
1960,general,Secretary of State,REP,Carl E. Weimer,Calhoun,1486,
1960,general,Secretary of State,REP,Carl E. Weimer,Clay,2183,
1960,general,Secretary of State,REP,Carl E. Weimer,Doddridge,2078,
1960,general,Secretary of State,REP,Carl E. Weimer,Fayette,6158,
1960,general,Secretary of State,REP,Carl E. Weimer,Gilmer,1340,
1960,general,Secretary of State,REP,Carl E. Weimer,Grant,2984,
1960,general,Secretary of State,REP,Carl E. Weimer,Greenbrier,5557,
1960,general,Secretary of State,REP,Carl E. Weimer,Hampshire,1688,
1960,general,Secretary of State,REP,Carl E. Weimer,Hancock,6155,
1960,general,Secretary of State,REP,Carl E. Weimer,Hardy,1594,
1960,general,Secretary of State,REP,Carl E. Weimer,Harrison,14663,
1960,general,Secretary of State,REP,Carl E. Weimer,Jackson,4849,
1960,general,Secretary of State,REP,Carl E. Weimer,Jefferson,2143,
1960,general,Secretary of State,REP,Carl E. Weimer,Kanawha,49116,
