year,election,office,party,candidate,county,votes,winner
1960,general,Attorney General,DEM,C. Donald Robertson,Barbour,4289,
1960,general,Attorney General,DEM,C. Donald Robertson,Berkeley,7810,
1960,general,Attorney General,DEM,C. Donald Robertson,Boone,8216,
1960,general,Attorney General,DEM,C. Donald Robertson,Braxton,4262,
1960,general,Attorney General,DEM,C. Donald Robertson,Brooke,8052,
1960,general,Attorney General,DEM,C. Donald Robertson,Cabell,22604,
1960,general,Attorney General,DEM,C. Donald Robertson,Calhoun,2125,
1960,general,Attorney General,DEM,C. Donald Robertson,Clay,2913,
1960,general,Attorney General,DEM,C. Donald Robertson,Doddridge,1241,
1960,general,Attorney General,DEM,C. Donald Robertson,Fayette,18197,
1960,general,Attorney General,DEM,C. Donald Robertson,Gilmer,2326,
1960,general,Attorney General,DEM,C. Donald Robertson,Grant,970,
1960,general,Attorney General,DEM,C. Donald Robertson,Greenbrier,8475,
1960,general,Attorney General,DEM,C. Donald Robertson,Hampshire,3102,
1960,general,Attorney General,DEM,C. Donald Robertson,Hancock,11403,
1960,general,Attorney General,DEM,C. Donald Robertson,Hardy,2621,
1960,general,Attorney General,DEM,C. Donald Robertson,Harrison,24612,
1960,general,Attorney General,DEM,C. Donald Robertson,Jackson,3841,
1960,general,Attorney General,DEM,C. Donald Robertson,Jefferson,4536,
1960,general,Attorney General,DEM,C. Donald Robertson,Kanawha,56231,
1960,general,Attorney General,DEM,C. Donald Robertson,Lewis,4322,
1960,general,Attorney General,DEM,C. Donald Robertson,Lincoln,5232,
1960,general,Attorney General,DEM,C. Donald Robertson,Logan,16254,
1960,general,Attorney General,DEM,C. Donald Robertson,Marion,19710,
1960,general,Attorney General,DEM,C. Donald Robertson,Marshall,9151,
1960,general,Attorney General,DEM,C. Donald Robertson,Mason,4830,
1960,general,Attorney General,DEM,C. Donald Robertson,Mercer,17687,
1960,general,Attorney General,DEM,C. Donald Robertson,Mineral,4611,
1960,general,Attorney General,DEM,C. Donald Robertson,Mingo,11367,
1960,general,Attorney General,DEM,C. Donald Robertson,Monongalia,13788,
1960,general,Attorney General,DEM,C. Donald Robertson,Monroe,3033,
1960,general,Attorney General,DEM,C. Donald Robertson,Morgan,1364,
1960,general,Attorney General,DEM,C. Donald Robertson,McDowell,18639,
1960,general,Attorney General,DEM,C. Donald Robertson,Nicholas,5888,
1960,general,Attorney General,DEM,C. Donald Robertson,Ohio,17719,
1960,general,Attorney General,DEM,C. Donald Robertson,Pendleton,2169,
1960,general,Attorney General,DEM,C. Donald Robertson,Pleasants,1932,
1960,general,Attorney General,DEM,C. Donald Robertson,Pocahontas,2907,
1960,general,Attorney General,DEM,C. Donald Robertson,Preston,4473,
1960,general,Attorney General,DEM,C. Donald Robertson,Putnam,5405,
1960,general,Attorney General,DEM,C. Donald Robertson,Raleigh,20121,
1960,general,Attorney General,DEM,C. Donald Robertson,Randolph,7788,
1960,general,Attorney General,DEM,C. Donald Robertson,Ritchie,1748,
1960,general,Attorney General,DEM,C. Donald Robertson,Roane,3341,
1960,general,Attorney General,DEM,C. Donald Robertson,Summers,4575,
1960,general,Attorney General,DEM,C. Donald Robertson,Taylor,3955,
1960,general,Attorney General,DEM,C. Donald Robertson,Tucker,2268,
1960,general,Attorney General,DEM,C. Donald Robertson,Tyler,1658,
1960,general,Attorney General,DEM,C. Donald Robertson,Upshur,2901,
1960,general,Attorney General,DEM,C. Donald Robertson,Wayne,9676,
1960,general,Attorney General,DEM,C. Donald Robertson,Webster,3405,
1960,general,Attorney General,DEM,C. Donald Robertson,Wetzel,4843,
1960,general,Attorney General,DEM,C. Donald Robertson,Wirt,1157,
1960,general,Attorney General,DEM,C. Donald Robertson,Wood,17943,
1960,general,Attorney General,DEM,C. Donald Robertson,Wyoming,8256,
1960,general,Attorney General,DEM,C. Donald Robertson,Totals,461942,TRUE
1960,general,Attorney General,REP,Elmer H. Dodson,Barbour,3286,
1960,general,Attorney General,REP,Elmer H. Dodson,Berkeley,6783,
1960,general,Attorney General,REP,Elmer H. Dodson,Boone,3627,
1960,general,Attorney General,REP,Elmer H. Dodson,Braxton,2603,
1960,general,Attorney General,REP,Elmer H. Dodson,Brooke,4327,
1960,general,Attorney General,REP,Elmer H. Dodson,Cabell,22752,
1960,general,Attorney General,REP,Elmer H. Dodson,Calhoun,1516,
1960,general,Attorney General,REP,Elmer H. Dodson,Clay,2186,
1960,general,Attorney General,REP,Elmer H. Dodson,Doddridge,2031,
1960,general,Attorney General,REP,Elmer H. Dodson,Fayette,6308,
1960,general,Attorney General,REP,Elmer H. Dodson,Gilmer,1318,
1960,general,Attorney General,REP,Elmer H. Dodson,Grant,2987,
1960,general,Attorney General,REP,Elmer H. Dodson,Greenbrier,5533,
1960,general,Attorney General,REP,Elmer H. Dodson,Hampshire,1623,
1960,general,Attorney General,REP,Elmer H. Dodson,Hancock,6046,
1960,general,Attorney General,REP,Elmer H. Dodson,Hardy,1458,
1960,general,Attorney General,REP,Elmer H. Dodson,Harrison,13321,
1960,general,Attorney General,REP,Elmer H. Dodson,Jackson,4924,
1960,general,Attorney General,REP,Elmer H. Dodson,Jefferson,2119,
1960,general,Attorney General,REP,Elmer H. Dodson,Kanawha,52297,
1960,general,Attorney General,REP,Elmer H. Dodson,Lewis,3920,
1960,general,Attorney General,REP,Elmer H. Dodson,Lincoln,4242,
1960,general,Attorney General,REP,Elmer H. Dodson,Logan,7079,
1960,general,Attorney General,REP,Elmer H. Dodson,Marion,11167,
1960,general,Attorney General,REP,Elmer H. Dodson,Marshall,8067,
1960,general,Attorney General,REP,Elmer H. Dodson,Mason,5616,
1960,general,Attorney General,REP,Elmer H. Dodson,Mercer,9610,
1960,general,Attorney General,REP,Elmer H. Dodson,Mineral,5097,
1960,general,Attorney General,REP,Elmer H. Dodson,Mingo,4360,
1960,general,Attorney General,REP,Elmer H. Dodson,Monongalia,9254,
1960,general,Attorney General,REP,Elmer H. Dodson,Monroe,2874,
1960,general,Attorney General,REP,Elmer H. Dodson,Morgan,2397,
1960,general,Attorney General,REP,Elmer H. Dodson,McDowell,5633,
1960,general,Attorney General,REP,Elmer H. Dodson,Nicholas,3536,
1960,general,Attorney General,REP,Elmer H. Dodson,Ohio,15508,
1960,general,Attorney General,REP,Elmer H. Dodson,Pendleton,1539,
1960,general,Attorney General,REP,Elmer H. Dodson,Pleasants,1718,
1960,general,Attorney General,REP,Elmer H. Dodson,Pocahontas,2118,
1960,general,Attorney General,REP,Elmer H. Dodson,Preston,5821,
1960,general,Attorney General,REP,Elmer H. Dodson,Putnam,4991,
1960,general,Attorney General,REP,Elmer H. Dodson,Raleigh,10527,
1960,general,Attorney General,REP,Elmer H. Dodson,Randolph,3446,
1960,general,Attorney General,REP,Elmer H. Dodson,Ritchie,3495,
1960,general,Attorney General,REP,Elmer H. Dodson,Roane,4131,
1960,general,Attorney General,REP,Elmer H. Dodson,Summers,2708,
1960,general,Attorney General,REP,Elmer H. Dodson,Taylor,3267,
1960,general,Attorney General,REP,Elmer H. Dodson,Tucker,1460,
1960,general,Attorney General,REP,Elmer H. Dodson,Tyler,3149,
1960,general,Attorney General,REP,Elmer H. Dodson,Upshur,4496,
1960,general,Attorney General,REP,Elmer H. Dodson,Wayne,6571,
1960,general,Attorney General,REP,Elmer H. Dodson,Webster,1313,
1960,general,Attorney General,REP,Elmer H. Dodson,Wetzel,3653,
1960,general,Attorney General,REP,Elmer H. Dodson,Wirt,1157,
1960,general,Attorney General,REP,Elmer H. Dodson,Wood,18152,
1960,general,Attorney General,REP,Elmer H. Dodson,Wyoming,4524,
1960,general,Attorney General,REP,Elmer H. Dodson,Totals,333641,
