year,election,office,party,candidate,county,votes,winner
1960,general,President,DEM,John F. Kennedy,Barbour,3818,
1960,general,President,DEM,John F. Kennedy,Berkeley,7072,
1960,general,President,DEM,John F. Kennedy,Boone,8058,
1960,general,President,DEM,John F. Kennedy,Braxton,4185,
1960,general,President,DEM,John F. Kennedy,Brooke,7838,
1960,general,President,DEM,John F. Kennedy,Cabell,20911,
1960,general,President,DEM,John F. Kennedy,Calhoun,1975,
1960,general,President,DEM,John F. Kennedy,Clay,2859,
1960,general,President,DEM,John F. Kennedy,Doddridge,1053,
1960,general,President,DEM,John F. Kennedy,Fayette,18109,
1960,general,President,DEM,John F. Kennedy,Gilmer,2075,
1960,general,President,DEM,John F. Kennedy,Grant,908,
1960,general,President,DEM,John F. Kennedy,Greenbrier,8343,
1960,general,President,DEM,John F. Kennedy,Hampshire,2849,
1960,general,President,DEM,John F. Kennedy,Hancock,11176,
1960,general,President,DEM,John F. Kennedy,Hardy,2465,
1960,general,President,DEM,John F. Kennedy,Harrison,20727,
1960,general,President,DEM,John F. Kennedy,Jackson,3615,
1960,general,President,DEM,John F. Kennedy,Jefferson,4352,
1960,general,President,DEM,John F. Kennedy,Kanawha,54484,
1960,general,President,DEM,John F. Kennedy,Lewis,3649,
1960,general,President,DEM,John F. Kennedy,Lincoln,5023,
1960,general,President,DEM,John F. Kennedy,Logan,16360,
1960,general,President,DEM,John F. Kennedy,Marion,17903,
1960,general,President,DEM,John F. Kennedy,Marshall,9197,
1960,general,President,DEM,John F. Kennedy,Mason,4522,
1960,general,President,DEM,John F. Kennedy,Mercer,17289,
1960,general,President,DEM,John F. Kennedy,Mineral,4164,
1960,general,President,DEM,John F. Kennedy,Mingo,11259,
1960,general,President,DEM,John F. Kennedy,Monongalia,13103,
1960,general,President,DEM,John F. Kennedy,Monroe,2910,
1960,general,President,DEM,John F. Kennedy,Morgan,1369,
1960,general,President,DEM,John F. Kennedy,McDowell,19501,
1960,general,President,DEM,John F. Kennedy,Nicholas,5774,
1960,general,President,DEM,John F. Kennedy,Ohio,18423,
1960,general,President,DEM,John F. Kennedy,Pendleton,2057,
1960,general,President,DEM,John F. Kennedy,Pleasants,1742,
1960,general,President,DEM,John F. Kennedy,Pocahontas,2822,
1960,general,President,DEM,John F. Kennedy,Preston,4221,
1960,general,President,DEM,John F. Kennedy,Putnam,4968,
1960,general,President,DEM,John F. Kennedy,Raleigh,20448,
1960,general,President,DEM,John F. Kennedy,Randolph,6989,
1960,general,President,DEM,John F. Kennedy,Ritchie,1591,
1960,general,President,DEM,John F. Kennedy,Roane,3280,
1960,general,President,DEM,John F. Kennedy,Summers,4622,
1960,general,President,DEM,John F. Kennedy,Taylor,3489,
1960,general,President,DEM,John F. Kennedy,Tucker,2090,
1960,general,President,DEM,John F. Kennedy,Tyler,1558,
1960,general,President,DEM,John F. Kennedy,Upshur,2590,
1960,general,President,DEM,John F. Kennedy,Wayne,9140,
1960,general,President,DEM,John F. Kennedy,Webster,3479,
1960,general,President,DEM,John F. Kennedy,Wetzel,4338,
1960,general,President,DEM,John F. Kennedy,Wirt,1045,
1960,general,President,DEM,John F. Kennedy,Wood,15396,
1960,general,President,DEM,John F. Kennedy,Wyoming,8603,
1960,general,President,DEM,John F. Kennedy,Totals,441786,TRUE
1960,general,President,REP,Richard M. Nixon,Barbour,4006,
1960,general,President,REP,Richard M. Nixon,Berkeley,8369,
1960,general,President,REP,Richard M. Nixon,Boone,4104,
1960,general,President,REP,Richard M. Nixon,Braxton,2977,
1960,general,President,REP,Richard M. Nixon,Brooke,5754,
1960,general,President,REP,Richard M. Nixon,Cabell,26988,
1960,general,President,REP,Richard M. Nixon,Calhoun,1946,
1960,general,President,REP,Richard M. Nixon,Clay,2406,
1960,general,President,REP,Richard M. Nixon,Doddridge,2402,
1960,general,President,REP,Richard M. Nixon,Fayette,7537,
1960,general,President,REP,Richard M. Nixon,Gilmer,1446,
1960,general,President,REP,Richard M. Nixon,Grant,3333,
1960,general,President,REP,Richard M. Nixon,Greenbrier,6633,
1960,general,President,REP,Richard M. Nixon,Hampshire,2541,
1960,general,President,REP,Richard M. Nixon,Hancock,8031,
1960,general,President,REP,Richard M. Nixon,Hardy,2042,
1960,general,President,REP,Richard M. Nixon,Harrison,18378,
1960,general,President,REP,Richard M. Nixon,Jackson,5535,
1960,general,President,REP,Richard M. Nixon,Jefferson,2887,
1960,general,President,REP,Richard M. Nixon,Kanawha,57130,
1960,general,President,REP,Richard M. Nixon,Lewis,5157,
1960,general,President,REP,Richard M. Nixon,Lincoln,4579,
1960,general,President,REP,Richard M. Nixon,Logan,7836,
1960,general,President,REP,Richard M. Nixon,Marion,14138,
1960,general,President,REP,Richard M. Nixon,Marshall,9147,
1960,general,President,REP,Richard M. Nixon,Mason,6424,
1960,general,President,REP,Richard M. Nixon,Mercer,11719,
1960,general,President,REP,Richard M. Nixon,Mineral,6299,
1960,general,President,REP,Richard M. Nixon,Mingo,4903,
1960,general,President,REP,Richard M. Nixon,Monongalia,11523,
1960,general,President,REP,Richard M. Nixon,Monroe,3139,
1960,general,President,REP,Richard M. Nixon,Morgan,2752,
1960,general,President,REP,Richard M. Nixon,McDowell,6555,
