year,election,office,party,candidate,county,votes,winner
1960,general,Auditor,REP,Litz (Cuz) McGuire,McDowell,5905,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Nicholas,3532,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Ohio,15802,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Pendleton,1548,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Pleasants,1696,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Pocahontas,2130,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Preston,5897,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Putnam,4930,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Raleigh,10702,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Randolph,3506,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Ritchie,3441,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Roane,4053,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Summers,2733,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Taylor,3396,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Tucker,1467,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Tyler,3165,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Upshur,4559,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Wayne,6640,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Webster,1314,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Wetzel,3622,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Wirt,1122,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Wood,17591,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Wyoming,4765,
1960,general,Auditor,REP,Litz (Cuz) McGuire,Totals,337210,
