year,election,office,party,district,candidate,county,votes,winner
2002,primary,State Senate,D,6,H. Truman Chafin,Wyoming,200,
2002,primary,State Senate,D,6,Diane Shafer,Totals,5255,
2002,primary,State Senate,D,6,Diane Shafer,McDowell,627,
2002,primary,State Senate,D,6,Diane Shafer,Mercer,609,
2002,primary,State Senate,D,6,Diane Shafer,Mingo,3134,
2002,primary,State Senate,D,6,Diane Shafer,Wayne,825,
2002,primary,State Senate,D,6,Diane Shafer,Wyoming,60,
2002,primary,State Senate,D,7,Tracy Dempsey,Totals,8961,TRUE
2002,primary,State Senate,D,7,Tracy Dempsey,Boone,1017,
2002,primary,State Senate,D,7,Tracy Dempsey,Lincoln,2742,
2002,primary,State Senate,D,7,Tracy Dempsey,Logan,4180,
2002,primary,State Senate,D,7,Tracy Dempsey,Wayne,1022,
2002,primary,State Senate,D,7,Sammy D. Dalton,Totals,2294,
2002,primary,State Senate,D,7,Sammy D. Dalton,Boone,307,
2002,primary,State Senate,D,7,Sammy D. Dalton,Lincoln,471,
2002,primary,State Senate,D,7,Sammy D. Dalton,Logan,1072,
2002,primary,State Senate,D,7,Sammy D. Dalton,Wayne,444,
2002,primary,State Senate,D,7,Ron Stollings,Totals,8824,
2002,primary,State Senate,D,7,Ron Stollings,Boone,4451,
2002,primary,State Senate,D,7,Ron Stollings,Lincoln,662,
2002,primary,State Senate,D,7,Ron Stollings,Logan,3015,
2002,primary,State Senate,D,7,Ron Stollings,Wayne,696,
2002,primary,State Senate,D,8,"John R. Mitchell, Jr.",Totals,15269,TRUE
2002,primary,State Senate,D,8,"John R. Mitchell, Jr.",Kanawha,15269,
2002,primary,State Senate,R,8,"Ira C. Bostic, Jr.",Totals,2199,
2002,primary,State Senate,R,8,"Ira C. Bostic, Jr.",Kanawha,2199,
2002,primary,State Senate,R,8,Steve Harrison,Totals,7108,TRUE
2002,primary,State Senate,R,8,Steve Harrison,Kanawha,7108,
2002,primary,State Senate,D,9,"William R. ""Bill"" Wooton",Totals,9100,TRUE
2002,primary,State Senate,D,9,"William R. ""Bill"" Wooton",Raleigh,6736,
2002,primary,State Senate,D,9,"William R. ""Bill"" Wooton",Wyoming,2364,
2002,primary,State Senate,R,9,Russ Weeks,Totals,2382,TRUE
2002,primary,State Senate,R,9,Russ Weeks,Raleigh,1917,
2002,primary,State Senate,R,9,Russ Weeks,Wyoming,465,
2002,primary,State Senate,D,10,Mary Pearl Compton,Totals,7329,TRUE
2002,primary,State Senate,D,10,Mary Pearl Compton,Fayette,229,
2002,primary,State Senate,D,10,Mary Pearl Compton,Greenbrier,2721,
2002,primary,State Senate,D,10,Mary Pearl Compton,Mercer,2083,
2002,primary,State Senate,D,10,Mary Pearl Compton,Monroe,1191,
2002,primary,State Senate,D,10,Mary Pearl Compton,Summers,1105,
2002,primary,State Senate,D,10,Leonard W. Anderson,Totals,6965,
2002,primary,State Senate,D,10,Leonard W. Anderson,Fayette,259,
2002,primary,State Senate,D,10,Leonard W. Anderson,Greenbrier,2105,
2002,primary,State Senate,D,10,Leonard W. Anderson,Mercer,2041,
2002,primary,State Senate,D,10,Leonard W. Anderson,Monroe,895,
2002,primary,State Senate,D,10,Leonard W. Anderson,Summers,1665,
2002,primary,State Senate,R,10,Rick Romeo,Totals,1398,
2002,primary,State Senate,R,10,Rick Romeo,Fayette,31,
2002,primary,State Senate,R,10,Rick Romeo,Greenbrier,535,
2002,primary,State Senate,R,10,Rick Romeo,Mercer,428,
2002,primary,State Senate,R,10,Rick Romeo,Monroe,276,
2002,primary,State Senate,R,10,Rick Romeo,Summers,128,
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Totals,2738,TRUE
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Fayette,72,
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Greenbrier,1117,
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Mercer,620,
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Monroe,677,
2002,primary,State Senate,R,10,"Jesse O Guills, Jr.",Summers,252,
2002,primary,State Senate,D,11,C. Randy White,Totals,7520,TRUE
2002,primary,State Senate,D,11,C. Randy White,Clay,189,
2002,primary,State Senate,D,11,C. Randy White,Fayette,2606,
2002,primary,State Senate,D,11,C. Randy White,Nicholas,2034,
2002,primary,State Senate,D,11,C. Randy White,Upshur,1012,
2002,primary,State Senate,D,11,C. Randy White,Webster,1679,
2002,primary,State Senate,D,11,Dewey E. Berry,Totals,1937,
2002,primary,State Senate,D,11,Dewey E. Berry,Clay,33,
2002,primary,State Senate,D,11,Dewey E. Berry,Fayette,871,
2002,primary,State Senate,D,11,Dewey E. Berry,Nicholas,862,
2002,primary,State Senate,D,11,Dewey E. Berry,Upshur,110,
2002,primary,State Senate,D,11,Dewey E. Berry,Webster,61,
2002,primary,State Senate,D,11,James G. Dawson,Totals,4938,
2002,primary,State Senate,D,11,James G. Dawson,Clay,1393,
2002,primary,State Senate,D,11,James G. Dawson,Fayette,2449,
2002,primary,State Senate,D,11,James G. Dawson,Nicholas,657,
2002,primary,State Senate,D,11,James G. Dawson,Upshur,260,
2002,primary,State Senate,D,11,James G. Dawson,Webster,179,
2002,primary,State Senate,D,11,D.P. Given,Totals,689,
2002,primary,State Senate,D,11,D.P. Given,Clay,21,
2002,primary,State Senate,D,11,D.P. Given,Fayette,184,
2002,primary,State Senate,D,11,D.P. Given,Nicholas,132,
2002,primary,State Senate,D,11,D.P. Given,Upshur,199,
2002,primary,State Senate,D,11,D.P. Given,Webster,153,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Totals,2025,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Clay,157,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Fayette,435,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Nicholas,611,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Upshur,767,
2002,primary,State Senate,R,11,Lawrence T. Beckerle,Webster,55,
2002,primary,State Senate,R,11,Rick Rice,Totals,3028,TRUE
2002,primary,State Senate,R,11,Rick Rice,Clay,191,
2002,primary,State Senate,R,11,Rick Rice,Fayette,363,
2002,primary,State Senate,R,11,Rick Rice,Nicholas,310,
2002,primary,State Senate,R,11,Rick Rice,Upshur,2070,
2002,primary,State Senate,R,11,Rick Rice,Webster,94,
2002,primary,State Senate,D,12,Joe Minard,Totals,12396,TRUE
2002,primary,State Senate,D,12,Joe Minard,Braxton,1590,
2002,primary,State Senate,D,12,Joe Minard,Gilmer,1059,
2002,primary,State Senate,D,12,Joe Minard,Harrison,8128,
2002,primary,State Senate,D,12,Joe Minard,Lewis,1619,
2002,primary,State Senate,D,12,John Clise,Totals,3741,
2002,primary,State Senate,D,12,John Clise,Braxton,552,
2002,primary,State Senate,D,12,John Clise,Gilmer,243,
2002,primary,State Senate,D,12,John Clise,Harrison,2452,
2002,primary,State Senate,D,12,John Clise,Lewis,494,
2002,primary,State Senate,D,13,Mike Oliverio,Totals,11028,TRUE
2002,primary,State Senate,D,13,Mike Oliverio,Marion,6957,
2002,primary,State Senate,D,13,Mike Oliverio,Monongalia,4071,
2002,primary,State Senate,D,13,Charlene Marshall,Totals,5989,
2002,primary,State Senate,D,13,Charlene Marshall,Marion,3336,
2002,primary,State Senate,D,13,Charlene Marshall,Monongalia,2653,
2002,primary,State Senate,D,14,James A. Baughman,Totals,5443,TRUE
2002,primary,State Senate,D,14,James A. Baughman,Barbour,1621,
2002,primary,State Senate,D,14,James A. Baughman,Grant,12,
2002,primary,State Senate,D,14,James A. Baughman,Mineral,154,
2002,primary,State Senate,D,14,James A. Baughman,Monongalia,569,
2002,primary,State Senate,D,14,James A. Baughman,Preston,1327,
2002,primary,State Senate,D,14,James A. Baughman,Taylor,1362,
2002,primary,State Senate,D,14,James A. Baughman,Tucker,398,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Totals,5251,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Barbour,763,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Grant,80,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Mineral,1589,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Monongalia,467,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Preston,1261,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Taylor,405,
2002,primary,State Senate,D,14,Wayne C. Spiggle,Tucker,686,
2002,primary,State Senate,R,14,Steve Landis,Totals,1738,
2002,primary,State Senate,R,14,Steve Landis,Barbour,172,
2002,primary,State Senate,R,14,Steve Landis,Grant,150,
2002,primary,State Senate,R,14,Steve Landis,Mineral,587,
2002,primary,State Senate,R,14,Steve Landis,Monongalia,133,
2002,primary,State Senate,R,14,Steve Landis,Preston,408,
2002,primary,State Senate,R,14,Steve Landis,Taylor,156,
2002,primary,State Senate,R,14,Steve Landis,Tucker,132,
2002,primary,State Senate,R,14,Sarah M. Minear,Totals,7217,TRUE
2002,primary,State Senate,R,14,Sarah M. Minear,Barbour,1363,
2002,primary,State Senate,R,14,Sarah M. Minear,Grant,215,
2002,primary,State Senate,R,14,Sarah M. Minear,Mineral,1145,
2002,primary,State Senate,R,14,Sarah M. Minear,Monongalia,453,
2002,primary,State Senate,R,14,Sarah M. Minear,Preston,2667,
2002,primary,State Senate,R,14,Sarah M. Minear,Taylor,877,
2002,primary,State Senate,R,14,Sarah M. Minear,Tucker,497,
2002,primary,State Senate,D,15,Walt Helmick,Totals,9860,TRUE
2002,primary,State Senate,D,15,Walt Helmick,Berkeley,131,
2002,primary,State Senate,D,15,Walt Helmick,Grant,192,
2002,primary,State Senate,D,15,Walt Helmick,Hampshire,1714,
2002,primary,State Senate,D,15,Walt Helmick,Hardy,1359,
2002,primary,State Senate,D,15,Walt Helmick,Morgan,549,
2002,primary,State Senate,D,15,Walt Helmick,Pendleton,1144,
2002,primary,State Senate,D,15,Walt Helmick,Pocahontas,1028,
2002,primary,State Senate,D,15,Walt Helmick,Randolph,3591,
2002,primary,State Senate,D,15,Walt Helmick,Upshur,152,
2002,primary,State Senate,R,15,Chris Davis,Totals,4687,TRUE
2002,primary,State Senate,R,15,Chris Davis,Berkeley,220,
2002,primary,State Senate,R,15,Chris Davis,Grant,705,
2002,primary,State Senate,R,15,Chris Davis,Hampshire,854,
2002,primary,State Senate,R,15,Chris Davis,Hardy,238,
2002,primary,State Senate,R,15,Chris Davis,Morgan,954,
2002,primary,State Senate,R,15,Chris Davis,Pendleton,343,
2002,primary,State Senate,R,15,Chris Davis,Pocahontas,389,
2002,primary,State Senate,R,15,Chris Davis,Randolph,787,
2002,primary,State Senate,R,15,Chris Davis,Upshur,197,
2002,primary,State Senate,D,16,John Unger,Totals,6128,TRUE
2002,primary,State Senate,D,16,John Unger,Berkeley,3526,
2002,primary,State Senate,D,16,John Unger,Jefferson,2602,
2002,primary,State Senate,D,17,"Brooks McCabe, Jr.",Totals,15433,TRUE
2002,primary,State Senate,D,17,"Brooks McCabe, Jr.",Kanawha,15433,
2002,primary,State Senate,R,17,Patrick Lane,Totals,7251,TRUE
2002,primary,State Senate,R,17,Patrick Lane,Kanawha,7251,
