year,election,office,party,district,candidate,county,votes,winner
2002,primary,U.S. House,D,1,Alan B. Mollohan,Totals,60443,TRUE
2002,primary,U.S. House,D,1,Alan B. Mollohan,Barbour,1932,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Brooke,2988,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Cabell,472,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Doddridge,1176,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Gilmer,272,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Grant,3091,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Hancock,9701,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Marion,9859,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Marshall,3578,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Mineral,1569,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Monongalia,7378,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Ohio,2879,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Pleasants,926,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Preston,2665,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Ritchie,694,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Taylor,1743,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Tucker,1019,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Tyler,512,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Wetzel,1913,
2002,primary,U.S. House,D,1,Alan B. Mollohan,Wood,6076,
2002,primary,U.S. House,D,2,Jim Humphreys,Totals,31597,TRUE
2002,primary,U.S. House,D,2,Jim Humphreys,Berkeley,1807,
2002,primary,U.S. House,D,2,Jim Humphreys,Braxton,1274,
2002,primary,U.S. House,D,2,Jim Humphreys,Calhoun,630,
2002,primary,U.S. House,D,2,Jim Humphreys,Clay,836,
2002,primary,U.S. House,D,2,Jim Humphreys,Hampshire,1123,
2002,primary,U.S. House,D,2,Jim Humphreys,Hardy,1060,
2002,primary,U.S. House,D,2,Jim Humphreys,Jackson,1617,
2002,primary,U.S. House,D,2,Jim Humphreys,Jefferson,1286,
2002,primary,U.S. House,D,2,Jim Humphreys,Kanawha,10734,
2002,primary,U.S. House,D,2,Jim Humphreys,Lewis,969,
2002,primary,U.S. House,D,2,Jim Humphreys,Mason,1992,
2002,primary,U.S. House,D,2,Jim Humphreys,Morgan,506,
2002,primary,U.S. House,D,2,Jim Humphreys,Pendleton,761,
2002,primary,U.S. House,D,2,Jim Humphreys,Putnam,2601,
2002,primary,U.S. House,D,2,Jim Humphreys,Randolph,1977,
2002,primary,U.S. House,D,2,Jim Humphreys,Roane,1034,
2002,primary,U.S. House,D,2,Jim Humphreys,Upshur,864,
2002,primary,U.S. House,D,2,Jim Humphreys,Wirt,526,
2002,primary,U.S. House,D,2,Margaret L. Workman,Totals,29888,
2002,primary,U.S. House,D,2,Margaret L. Workman,Berkeley,2086,
2002,primary,U.S. House,D,2,Margaret L. Workman,Braxton,954,
2002,primary,U.S. House,D,2,Margaret L. Workman,Calhoun,520,
2002,primary,U.S. House,D,2,Margaret L. Workman,Clay,737,
2002,primary,U.S. House,D,2,Margaret L. Workman,Hampshire,982,
2002,primary,U.S. House,D,2,Margaret L. Workman,Hardy,746,
2002,primary,U.S. House,D,2,Margaret L. Workman,Jackson,1183,
2002,primary,U.S. House,D,2,Margaret L. Workman,Jefferson,1640,
2002,primary,U.S. House,D,2,Margaret L. Workman,Kanawha,10948,
2002,primary,U.S. House,D,2,Margaret L. Workman,Lewis,1086,
2002,primary,U.S. House,D,2,Margaret L. Workman,Mason,1072,
2002,primary,U.S. House,D,2,Margaret L. Workman,Morgan,375,
2002,primary,U.S. House,D,2,Margaret L. Workman,Pendleton,535,
2002,primary,U.S. House,D,2,Margaret L. Workman,Putnam,2421,
2002,primary,U.S. House,D,2,Margaret L. Workman,Randolph,2522,
2002,primary,U.S. House,D,2,Margaret L. Workman,Roane,741,
2002,primary,U.S. House,D,2,Margaret L. Workman,Upshur,992,
2002,primary,U.S. House,D,2,Margaret L. Workman,Wirt,348,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Totals,32655,TRUE
2002,primary,U.S. House,R,2,Shelley Moore Capito,Berkeley,3341,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Braxton,463,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Calhoun,323,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Clay,368,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Hampshire,929,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Hardy,273,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Jackson,2231,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Jefferson,1272,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Kanawha,9295,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Lewis,1435,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Mason,1818,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Morgan,1514,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Pendleton,492,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Putnam,3176,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Randolph,994,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Roane,1410,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Upshur,2814,
2002,primary,U.S. House,R,2,Shelley Moore Capito,Wirt,507,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Totals,72655,TRUE
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Boone,5185,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Cabell,8500,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Fayette,5666,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Greenbrier,3971,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Lincoln,3328,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Logan,5207,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",McDowell,2705,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Mercer,5225,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Mingo,6919,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Monroe,1793,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Nicholas,2909,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Pocahontas,1080,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Raleigh,7213,
2002,primary,U.S. House,D,3,"Nick Joe Rahall, II",Summers,2299,
