candidate,office,district,party,county,precinct,votes,winner
Patrick Morrisey ,U.S. Senate,,,Logan,Precinct 1,144,
Joseph Manchin III,U.S. Senate,,,Logan,Precinct 1,190,
Rusty Hollen ,U.S. Senate,,,Logan,Precinct 1,16,
Carol Miller,U.S. House,3,,Logan,Precinct 1,188,
Richard Ojeda II,U.S. House,3,,Logan,Precinct 1,156,
Jason Stephens,State Senate,7,,Logan,Precinct 1,118,
Ron Stollings,State Senate,7,,Logan,Precinct 1,207,
Nathan Brown ,House of Delegates,20,,Logan,Precinct 1,,
Zack Maynard,House of Delegates,22,,Logan,Precinct 1,,
"Joseph ""Joe"" Jeffries",House of Delegates,22,,Logan,Precinct 1,,
Gary McCallister,House of Delegates,22,,Logan,Precinct 1,,
Bill Bryant ,House of Delegates,22,,Logan,Precinct 1,,
Jeff E Eldridge,House of Delegates,22,,Logan,Precinct 1,,
Aaron Stone,House of Delegates,24,,Logan,Precinct 1,70,
Jordan Bridges,House of Delegates,24,,Logan,Precinct 1,104,
Tim Tomblin,House of Delegates,24,,Logan,Precinct 1,145,
Ralph Rodighiero,House of Delegates,24,,Logan,Precinct 1,211,
Patrick Morrisey ,U.S. Senate,,,Logan,Precinct 2,318,
Joseph Manchin III,U.S. Senate,,,Logan,Precinct 2,248,
Rusty Hollen ,U.S. Senate,,,Logan,Precinct 2,22,
Carol Miller,U.S. House,3,,Logan,Precinct 2,386,
Richard Ojeda II,U.S. House,3,,Logan,Precinct 2,193,
Jason Stephens,State Senate,7,,Logan,Precinct 2,221,
Ron Stollings,State Senate,7,,Logan,Precinct 2,341,
Nathan Brown ,House of Delegates,20,,Logan,Precinct 2,,
Zack Maynard,House of Delegates,22,,Logan,Precinct 2,393,
"Joseph ""Joe"" Jeffries",House of Delegates,22,,Logan,Precinct 2,96,
Gary McCallister,House of Delegates,22,,Logan,Precinct 2,109,
Bill Bryant ,House of Delegates,22,,Logan,Precinct 2,119,
Jeff E Eldridge,House of Delegates,22,,Logan,Precinct 2,195,
Aaron Stone,House of Delegates,24,,Logan,Precinct 2,,
Jordan Bridges,House of Delegates,24,,Logan,Precinct 2,,
Tim Tomblin,House of Delegates,24,,Logan,Precinct 2,,
Ralph Rodighiero,House of Delegates,24,,Logan,Precinct 2,,
Patrick Morrisey ,U.S. Senate,,,Logan,Precinct 4,321,
Joseph Manchin III,U.S. Senate,,,Logan,Precinct 4,202,
Rusty Hollen ,U.S. Senate,,,Logan,Precinct 4,25,
Carol Miller,U.S. House,3,,Logan,Precinct 4,381,
Richard Ojeda II,U.S. House,3,,Logan,Precinct 4,149,
Jason Stephens,State Senate,7,,Logan,Precinct 4,219,
Ron Stollings,State Senate,7,,Logan,Precinct 4,297,
Nathan Brown ,House of Delegates,20,,Logan,Precinct 4,,
Zack Maynard,House of Delegates,22,,Logan,Precinct 4,,
"Joseph ""Joe"" Jeffries",House of Delegates,22,,Logan,Precinct 4,,
Gary McCallister,House of Delegates,22,,Logan,Precinct 4,,
Bill Bryant ,House of Delegates,22,,Logan,Precinct 4,,
Jeff E Eldridge,House of Delegates,22,,Logan,Precinct 4,,
Aaron Stone,House of Delegates,24,,Logan,Precinct 4,179,
Jordan Bridges,House of Delegates,24,,Logan,Precinct 4,235,
