candidate,office,district,party,county,precinct,votes,winner
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 1,53,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 1,57,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 1,3,
Carol Miller,U.S. House,3,,Mason,Precinct 1,65,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 1,47,
Eric J. Tarr,State Senate,4,,Mason,Precinct 1,44,
Brian Prim,State Senate,4,,Mason,Precinct 1,34,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 1,34,
Jim Butler,House of Delegates,14,,Mason,Precinct 1,78,
Brianne Solomon,House of Delegates,14,,Mason,Precinct 1,35,
Scott Cadle,House of Delegates,13,,Mason,Precinct 1,,
Joshua Kurt Higginbotham,House of Delegates,13,,Mason,Precinct 1,,
Scott Brewer,House of Delegates,13,,Mason,Precinct 1,,
Todd Mullins,House of Delegates,13,,Mason,Precinct 1,,
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 2,29,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 2,42,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 2,3,
Carol Miller,U.S. House,3,,Mason,Precinct 2,35,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 2,38,
Eric J. Tarr,State Senate,4,,Mason,Precinct 2,26,
Brian Prim,State Senate,4,,Mason,Precinct 2,32,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 2,19,
Jim Butler,House of Delegates,14,,Mason,Precinct 2,37,
Brianne Solomon,House of Delegates,14,,Mason,Precinct 2,40,
Scott Cadle,House of Delegates,13,,Mason,Precinct 2,,
Joshua Kurt Higginbotham,House of Delegates,13,,Mason,Precinct 2,,
Scott Brewer,House of Delegates,13,,Mason,Precinct 2,,
Todd Mullins,House of Delegates,13,,Mason,Precinct 2,,
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 3,47,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 3,99,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 3,4,
Carol Miller,U.S. House,3,,Mason,Precinct 3,62,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 3,83,
Eric J. Tarr,State Senate,4,,Mason,Precinct 3,42,
Brian Prim,State Senate,4,,Mason,Precinct 3,55,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 3,51,
Jim Butler,House of Delegates,14,,Mason,Precinct 3,78,
Brianne Solomon,House of Delegates,14,,Mason,Precinct 3,66,
Scott Cadle,House of Delegates,13,,Mason,Precinct 3,,
Joshua Kurt Higginbotham,House of Delegates,13,,Mason,Precinct 3,,
Scott Brewer,House of Delegates,13,,Mason,Precinct 3,,
Todd Mullins,House of Delegates,13,,Mason,Precinct 3,,
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 4,80,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 4,129,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 4,3,
Carol Miller,U.S. House,3,,Mason,Precinct 4,100,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 4,104,
Eric J. Tarr,State Senate,4,,Mason,Precinct 4,71,
Brian Prim,State Senate,4,,Mason,Precinct 4,69,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 4,68,
Jim Butler,House of Delegates,14,,Mason,Precinct 4,110,
Brianne Solomon,House of Delegates,14,,Mason,Precinct 4,96,
Scott Cadle,House of Delegates,13,,Mason,Precinct 4,,
Joshua Kurt Higginbotham,House of Delegates,13,,Mason,Precinct 4,,
Scott Brewer,House of Delegates,13,,Mason,Precinct 4,,
Todd Mullins,House of Delegates,13,,Mason,Precinct 4,,
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 5,58,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 5,106,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 5,10,
Carol Miller,U.S. House,3,,Mason,Precinct 5,77,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 5,91,
Eric J. Tarr,State Senate,4,,Mason,Precinct 5,48,
Brian Prim,State Senate,4,,Mason,Precinct 5,62,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 5,60,
Jim Butler,House of Delegates,14,,Mason,Precinct 5,92,
Brianne Solomon,House of Delegates,14,,Mason,Precinct 5,78,
Scott Cadle,House of Delegates,13,,Mason,Precinct 5,,
Joshua Kurt Higginbotham,House of Delegates,13,,Mason,Precinct 5,,
Scott Brewer,House of Delegates,13,,Mason,Precinct 5,,
Todd Mullins,House of Delegates,13,,Mason,Precinct 5,,
Patrick Morrisey,U.S. Senate,,,Mason,Precinct 6,91,
Joseph Manchin III,U.S. Senate,,,Mason,Precinct 6,122,
Rusty Hollen,U.S. Senate,,,Mason,Precinct 6,8,
Carol Miller,U.S. House,3,,Mason,Precinct 6,121,
Richard Ojeda II,U.S. House,3,,Mason,Precinct 6,100,
Eric J. Tarr,State Senate,4,,Mason,Precinct 6,80,
Brian Prim,State Senate,4,,Mason,Precinct 6,74,
Amy Nichole Grady,State Senate,4,,Mason,Precinct 6,71,
