candidate,office,district,party,county,precinct,votes
"Charles ""Buddy"" Roemer",President,,REP,Calhoun,Precinct 1,0
Mitt Romney,President,,REP,Calhoun,Precinct 1,25
Ron Paul,President,,REP,Calhoun,Precinct 1,2
Newt Gingrich,President,,REP,Calhoun,Precinct 1,1
Rick Santorum,President,,REP,Calhoun,Precinct 1,0
John R. Raese,U.S. Senate,,REP,Calhoun,Precinct 1,23
Michael Davis,U.S. House,2,REP,Calhoun,Precinct 1,2
Shelley Moore Capito,U.S. House,2,REP,Calhoun,Precinct 1,28
Jonathan Miller,U.S. House,2,REP,Calhoun,Precinct 1,1
Bill Maloney,Governor,,REP,Calhoun,Precinct 1,23
Ralph William Clark,Governor,,REP,Calhoun,Precinct 1,6
Brian Savilla,Secretary of State,,REP,Calhoun,Precinct 1,22
Larry V. Faircloth,Auditor,,REP,Calhoun,Precinct 1,23
Mike Hall,Treasurer,,REP,Calhoun,Precinct 1,18
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Calhoun,Precinct 1,6
No Candidate Filed,Commissioner of Agriculture,,REP,Calhoun,Precinct 1,0
Patrick Morrisey,Attorney General,,REP,Calhoun,Precinct 1,25
No Candidate Filed,State Senate,2,REP,Calhoun,Precinct 1,0
No Candidate Filed,House of Delegates,33,REP,Calhoun,Precinct 1,0
Barack Obama,President,,DEM,Calhoun,Precinct 1,32
Keith Judd,President,,DEM,Calhoun,Precinct 1,38
Sheirl Fletcher,U.S. Senate,,DEM,Calhoun,Precinct 1,15
Joe Manchin III,U.S. Senate,,DEM,Calhoun,Precinct 1,63
Dugald Brown,U.S. House,2,DEM,Calhoun,Precinct 1,11
Howard Swint,U.S. House,2,DEM,Calhoun,Precinct 1,35
William McCann,U.S. House,2,DEM,Calhoun,Precinct 1,16
Earl Ray Tomblin,Governor,,DEM,Calhoun,Precinct 1,60
Arne Moltis,Governor,,DEM,Calhoun,Precinct 1,17
Natalie E. Tennant,Secretary of State,,DEM,Calhoun,Precinct 1,64
Glen B. Gainer III,Auditor,,DEM,Calhoun,Precinct 1,70
John D. Perdue,Treasurer,,DEM,Calhoun,Precinct 1,60
Sally Shepherd,Commissioner of Agriculture,,DEM,Calhoun,Precinct 1,8
Bob Tabb,Commissioner of Agriculture,,DEM,Calhoun,Precinct 1,2
Joe Messineo,Commissioner of Agriculture,,DEM,Calhoun,Precinct 1,50
Steve Miller,Commissioner of Agriculture,,DEM,Calhoun,Precinct 1,9
Walt Helmick,Commissioner of Agriculture,,DEM,Calhoun,Precinct 1,8
"Darrell V McGraw, Jr.",Attorney General,,DEM,Calhoun,Precinct 1,60
Jeffrey V. Kessler,State Senate,2,DEM,Calhoun,Precinct 1,60
Dan D. Sizemore,House of Delegates,33,DEM,Calhoun,Precinct 1,21
David A. Walker,House of Delegates,33,DEM,Calhoun,Precinct 1,60
"Charles ""Buddy"" Roemer",President,,REP,Calhoun,Precinct 4,1
Mitt Romney,President,,REP,Calhoun,Precinct 4,23
Ron Paul,President,,REP,Calhoun,Precinct 4,4
Newt Gingrich,President,,REP,Calhoun,Precinct 4,4
Rick Santorum,President,,REP,Calhoun,Precinct 4,2
John R. Raese,U.S. Senate,,REP,Calhoun,Precinct 4,26
Michael Davis,U.S. House,2,REP,Calhoun,Precinct 4,1
Shelley Moore Capito,U.S. House,2,REP,Calhoun,Precinct 4,29
Jonathan Miller,U.S. House,2,REP,Calhoun,Precinct 4,3
Bill Maloney,Governor,,REP,Calhoun,Precinct 4,27
Ralph William Clark,Governor,,REP,Calhoun,Precinct 4,4
Brian Savilla,Secretary of State,,REP,Calhoun,Precinct 4,25
Larry V. Faircloth,Auditor,,REP,Calhoun,Precinct 4,22
Mike Hall,Treasurer,,REP,Calhoun,Precinct 4,11
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Calhoun,Precinct 4,14
No Candidate Filed,Commissioner of Agriculture,,REP,Calhoun,Precinct 4,0
