candidate,office,district,party,county,precinct,total votes
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 1,7
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 1,30
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 1,12
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 1,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 1,
Ron Paul,President ,,REP,Mason,Precinct 2,2
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 2,0
Mitt Romney,President ,,REP,Mason,Precinct 2,13
Newt Gingrich,President ,,REP,Mason,Precinct 2,2
Rick Santorum,President ,,REP,Mason,Precinct 2,5
John R. Raese,US Senate,,REP,Mason,Precinct 2,16
Rick Snuffer,US House,3,REP,Mason,Precinct 2,7
Lee A. Bias,US House,3,REP,Mason,Precinct 2,9
Bill Lester,US House,3,REP,Mason,Precinct 2,3
Bill Maloney,Governor,,REP,Mason,Precinct 2,17
Ralph William Clark,Governor,,REP,Mason,Precinct 2,3
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 2,19
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 2,19
Mike Hall,Treasurer,,REP,Mason,Precinct 2,18
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 2,3
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 2,19
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 2,20
John C. Casey,House of Delegates,14,REP,Mason,Precinct 2,6
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 2,1
Jim Butler,House of Delegates,14,REP,Mason,Precinct 2,15
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 2,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 2,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 2,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 2,
Keith Judd,President ,,DEM,Mason,Precinct 2,8
Barack Obama,President ,,DEM,Mason,Precinct 2,36
Joe Manchin III,US Senate,,DEM,Mason,Precinct 2,35
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 2,10
Nick J. Rahall II,US House,,DEM,Mason,Precinct 2,36
Arne Moltis,Governor,,DEM,Mason,Precinct 2,9
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 2,35
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 2,37
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 2,35
John D. Perdue,Treasurer,,DEM,Mason,Precinct 2,35
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 2,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 2,1
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 2,10
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 2,13
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 2,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 2,37
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 2,17
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 2,21
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 2,1
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 2,32
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 2,9
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 2,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 2,
Ron Paul,President ,,REP,Mason,Precinct 3,3
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 3,0
Mitt Romney,President ,,REP,Mason,Precinct 3,36
Newt Gingrich,President ,,REP,Mason,Precinct 3,4
Rick Santorum,President ,,REP,Mason,Precinct 3,2
John R. Raese,US Senate,,REP,Mason,Precinct 3,37
Rick Snuffer,US House,3,REP,Mason,Precinct 3,12
Lee A. Bias,US House,3,REP,Mason,Precinct 3,23
Bill Lester,US House,3,REP,Mason,Precinct 3,6
Bill Maloney,Governor,,REP,Mason,Precinct 3,36
Ralph William Clark,Governor,,REP,Mason,Precinct 3,7
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 3,43
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 3,36
Mike Hall,Treasurer,,REP,Mason,Precinct 3,34
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 3,12
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 3,39
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 3,42
John C. Casey,House of Delegates,14,REP,Mason,Precinct 3,16
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 3,3
Jim Butler,House of Delegates,14,REP,Mason,Precinct 3,26
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 3,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 3,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 3,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 3,
Keith Judd,President ,,DEM,Mason,Precinct 3,15
Barack Obama,President ,,DEM,Mason,Precinct 3,58
Joe Manchin III,US Senate,,DEM,Mason,Precinct 3,62
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 3,17
Nick J. Rahall II,US House,,DEM,Mason,Precinct 3,70
Arne Moltis,Governor,,DEM,Mason,Precinct 3,10
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 3,65
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 3,69
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 3,67
John D. Perdue,Treasurer,,DEM,Mason,Precinct 3,65
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 3,4
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 3,15
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 3,9
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 3,22
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 3,20
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 3,70
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 3,40
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 3,32
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 3,5
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 3,59
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 3,26
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 3,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 3,
Ron Paul,President ,,REP,Mason,Precinct 4,13
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 4,4
Mitt Romney,President ,,REP,Mason,Precinct 4,70
Newt Gingrich,President ,,REP,Mason,Precinct 4,7
Rick Santorum,President ,,REP,Mason,Precinct 4,7
John R. Raese,US Senate,,REP,Mason,Precinct 4,88
Rick Snuffer,US House,3,REP,Mason,Precinct 4,18
Lee A. Bias,US House,3,REP,Mason,Precinct 4,66
Bill Lester,US House,3,REP,Mason,Precinct 4,9
Bill Maloney,Governor,,REP,Mason,Precinct 4,85
Ralph William Clark,Governor,,REP,Mason,Precinct 4,18
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 4,99
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 4,78
Mike Hall,Treasurer,,REP,Mason,Precinct 4,85
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 4,18
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 4,85
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 4,89
John C. Casey,House of Delegates,14,REP,Mason,Precinct 4,37
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 4,8
Jim Butler,House of Delegates,14,REP,Mason,Precinct 4,63
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 4,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 4,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 4,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 4,
Keith Judd,President ,,DEM,Mason,Precinct 4,27
Barack Obama,President ,,DEM,Mason,Precinct 4,65
Joe Manchin III,US Senate,,DEM,Mason,Precinct 4,77
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 4,19
Nick J. Rahall II,US House,,DEM,Mason,Precinct 4,83
Arne Moltis,Governor,,DEM,Mason,Precinct 4,13
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 4,83
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 4,90
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 4,80
John D. Perdue,Treasurer,,DEM,Mason,Precinct 4,75
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 4,3
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 4,23
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 4,25
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 4,20
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 4,18
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 4,86
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 4,43
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 4,44
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 4,10
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 4,61
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 4,26
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 4,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 4,
Ron Paul,President ,,REP,Mason,Precinct 5,2
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 5,0
Mitt Romney,President ,,REP,Mason,Precinct 5,45
Newt Gingrich,President ,,REP,Mason,Precinct 5,3
Rick Santorum,President ,,REP,Mason,Precinct 5,10
John R. Raese,US Senate,,REP,Mason,Precinct 5,48
Rick Snuffer,US House,3,REP,Mason,Precinct 5,12
Lee A. Bias,US House,3,REP,Mason,Precinct 5,31
Bill Lester,US House,3,REP,Mason,Precinct 5,6
Bill Maloney,Governor,,REP,Mason,Precinct 5,50
Ralph William Clark,Governor,,REP,Mason,Precinct 5,9
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 5,44
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 5,45
Mike Hall,Treasurer,,REP,Mason,Precinct 5,42
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 5,14
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 5,45
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 5,44
John C. Casey,House of Delegates,14,REP,Mason,Precinct 5,21
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 5,6
Jim Butler,House of Delegates,14,REP,Mason,Precinct 5,35
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 5,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 5,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 5,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 5,
Keith Judd,President ,,DEM,Mason,Precinct 5,28
Barack Obama,President ,,DEM,Mason,Precinct 5,41
Joe Manchin III,US Senate,,DEM,Mason,Precinct 5,66
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 5,12
Nick J. Rahall II,US House,,DEM,Mason,Precinct 5,67
Arne Moltis,Governor,,DEM,Mason,Precinct 5,12
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 5,64
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 5,70
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 5,64
John D. Perdue,Treasurer,,DEM,Mason,Precinct 5,60
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 5,3
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 5,20
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 5,22
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 5,18
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 5,14
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 5,71
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 5,39
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 5,37
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 5,4
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 5,52
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 5,21
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 5,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 5,
Ron Paul,President ,,REP,Mason,Precinct 6,6
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 6,2
Mitt Romney,President ,,REP,Mason,Precinct 6,68
Newt Gingrich,President ,,REP,Mason,Precinct 6,9
Rick Santorum,President ,,REP,Mason,Precinct 6,13
John R. Raese,US Senate,,REP,Mason,Precinct 6,75
Rick Snuffer,US House,3,REP,Mason,Precinct 6,19
Lee A. Bias,US House,3,REP,Mason,Precinct 6,59
Bill Lester,US House,3,REP,Mason,Precinct 6,9
Bill Maloney,Governor,,REP,Mason,Precinct 6,74
Ralph William Clark,Governor,,REP,Mason,Precinct 6,16
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 6,90
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 6,77
Mike Hall,Treasurer,,REP,Mason,Precinct 6,72
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 6,22
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 6,76
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 6,81
John C. Casey,House of Delegates,14,REP,Mason,Precinct 6,30
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 6,18
Jim Butler,House of Delegates,14,REP,Mason,Precinct 6,52
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 6,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 6,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 6,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 6,
Keith Judd,President ,,DEM,Mason,Precinct 6,26
Barack Obama,President ,,DEM,Mason,Precinct 6,68
Joe Manchin III,US Senate,,DEM,Mason,Precinct 6,94
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 6,12
Nick J. Rahall II,US House,,DEM,Mason,Precinct 6,91
Arne Moltis,Governor,,DEM,Mason,Precinct 6,13
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 6,89
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 6,97
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 6,85
John D. Perdue,Treasurer,,DEM,Mason,Precinct 6,90
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 6,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 6,24
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 6,22
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 6,23
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 6,28
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 6,102
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 6,58
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 6,39
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 6,10
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 6,70
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 6,24
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 6,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 6,
Ron Paul,President ,,REP,Mason,Precinct 7,10
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 7,1
Mitt Romney,President ,,REP,Mason,Precinct 7,66
Newt Gingrich,President ,,REP,Mason,Precinct 7,6
Rick Santorum,President ,,REP,Mason,Precinct 7,9
John R. Raese,US Senate,,REP,Mason,Precinct 7,74
Rick Snuffer,US House,3,REP,Mason,Precinct 7,27
Lee A. Bias,US House,3,REP,Mason,Precinct 7,49
Bill Lester,US House,3,REP,Mason,Precinct 7,3
Bill Maloney,Governor,,REP,Mason,Precinct 7,70
Ralph William Clark,Governor,,REP,Mason,Precinct 7,14
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 7,81
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 7,69
Mike Hall,Treasurer,,REP,Mason,Precinct 7,76
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 7,11
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 7,70
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 7,73
John C. Casey,House of Delegates,14,REP,Mason,Precinct 7,33
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 7,18
Jim Butler,House of Delegates,14,REP,Mason,Precinct 7,39
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 7,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 7,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 7,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 7,
Keith Judd,President ,,DEM,Mason,Precinct 7,27
Barack Obama,President ,,DEM,Mason,Precinct 7,77
Joe Manchin III,US Senate,,DEM,Mason,Precinct 7,85
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 7,20
Nick J. Rahall II,US House,,DEM,Mason,Precinct 7,92
Arne Moltis,Governor,,DEM,Mason,Precinct 7,11
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 7,93
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 7,97
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 7,85
John D. Perdue,Treasurer,,DEM,Mason,Precinct 7,86
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 7,6
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 7,18
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 7,32
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 7,25
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 7,21
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 7,97
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 7,54
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 7,47
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 7,4
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 7,80
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 7,19
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 7,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 7,
Ron Paul,President ,,REP,Mason,Precinct 8,8
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 8,1
Mitt Romney,President ,,REP,Mason,Precinct 8,64
Newt Gingrich,President ,,REP,Mason,Precinct 8,7
Rick Santorum,President ,,REP,Mason,Precinct 8,15
John R. Raese,US Senate,,REP,Mason,Precinct 8,79
Rick Snuffer,US House,3,REP,Mason,Precinct 8,19
Lee A. Bias,US House,3,REP,Mason,Precinct 8,55
Bill Lester,US House,3,REP,Mason,Precinct 8,8
Bill Maloney,Governor,,REP,Mason,Precinct 8,83
Ralph William Clark,Governor,,REP,Mason,Precinct 8,11
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 8,81
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 8,76
Mike Hall,Treasurer,,REP,Mason,Precinct 8,79
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 8,13
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 8,74
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 8,78
John C. Casey,House of Delegates,14,REP,Mason,Precinct 8,40
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 8,6
Jim Butler,House of Delegates,14,REP,Mason,Precinct 8,48
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 8,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 8,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 8,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 8,
Keith Judd,President ,,DEM,Mason,Precinct 8,25
Barack Obama,President ,,DEM,Mason,Precinct 8,95
Joe Manchin III,US Senate,,DEM,Mason,Precinct 8,107
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 8,22
Nick J. Rahall II,US House,,DEM,Mason,Precinct 8,121
Arne Moltis,Governor,,DEM,Mason,Precinct 8,12
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 8,110
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 8,119
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 8,106
John D. Perdue,Treasurer,,DEM,Mason,Precinct 8,100
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 8,6
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 8,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mason,Precinct 8,39
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mason,Precinct 8,26
Steve Miller,Commissioner of Agriculture,,DEM,Mason,Precinct 8,25
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mason,Precinct 8,120
"Michael ""Mike"" Bright",State Senate,4,DEM,Mason,Precinct 8,69
Marla Dee Ingels ,State Senate,4,DEM,Mason,Precinct 8,50
"Kermit E. Beaver, Jr. ",House of Delegates,14,DEM,Mason,Precinct 8,7
"Jimmie Wood, Jr. ",House of Delegates,14,DEM,Mason,Precinct 8,100
Samantha Fooce,House of Delegates,14,DEM,Mason,Precinct 8,22
Brady R. Paxton,House of Delegates,13,DEM,Mason,Precinct 8,
Helen Martin,House of Delegates,13,DEM,Mason,Precinct 8,
Ron Paul,President ,,REP,Mason,Precinct 9,9
"Charles ""Buddy"" Roemer",President ,,REP,Mason,Precinct 9,1
Mitt Romney,President ,,REP,Mason,Precinct 9,38
Newt Gingrich,President ,,REP,Mason,Precinct 9,7
Rick Santorum,President ,,REP,Mason,Precinct 9,18
John R. Raese,US Senate,,REP,Mason,Precinct 9,64
Rick Snuffer,US House,3,REP,Mason,Precinct 9,21
Lee A. Bias,US House,3,REP,Mason,Precinct 9,44
Bill Lester,US House,3,REP,Mason,Precinct 9,3
Bill Maloney,Governor,,REP,Mason,Precinct 9,54
Ralph William Clark,Governor,,REP,Mason,Precinct 9,17
Brian Savilla,Secretary of State ,,REP,Mason,Precinct 9,67
Larry V. Faircloth,Auditor,,REP,Mason,Precinct 9,53
Mike Hall,Treasurer,,REP,Mason,Precinct 9,57
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mason,Precinct 9,11
Patrick Morrisey,Attorney General,,REP,Mason,Precinct 9,56
Mitch B. Carmichael ,State Senate,4,REP,Mason,Precinct 9,59
John C. Casey,House of Delegates,14,REP,Mason,Precinct 9,29
Darrell Justin Black ,House of Delegates,14,REP,Mason,Precinct 9,8
Jim Butler,House of Delegates,14,REP,Mason,Precinct 9,41
Scott Cadle,House of Delegates,13,REP,Mason,Precinct 9,
"Brian ""Scotty"" Scott",House of Delegates,13,REP,Mason,Precinct 9,
"Nathan ""Nate"" Westfall ",House of Delegates,13,REP,Mason,Precinct 9,
Harold Landers,House of Delegates,13,REP,Mason,Precinct 9,
Keith Judd,President ,,DEM,Mason,Precinct 9,33
Barack Obama,President ,,DEM,Mason,Precinct 9,56
Joe Manchin III,US Senate,,DEM,Mason,Precinct 9,92
Sheirl Fletcher,US Senate,,DEM,Mason,Precinct 9,9
Nick J. Rahall II,US House,,DEM,Mason,Precinct 9,90
Arne Moltis,Governor,,DEM,Mason,Precinct 9,16
Earl Ray Tomblin,Governor,,DEM,Mason,Precinct 9,86
Natalie E. Tennant,Secretary of State ,,DEM,Mason,Precinct 9,91
Glen B. Gainer III,Auditor,,DEM,Mason,Precinct 9,87
John D. Perdue,Treasurer,,DEM,Mason,Precinct 9,80
Bobb Tabb,Commissioner of Agriculture,,DEM,Mason,Precinct 9,5
Walt Helmick,Commissioner of Agriculture,,DEM,Mason,Precinct 9,15
