candidate,office,district,party,county,precinct,votes
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 18,17
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 18,0
Mitt Romney ,President ,,REP,Fayette,Precinct 19,27
Ron Paul,President ,,REP,Fayette,Precinct 19,6
Rick Santorum,President ,,REP,Fayette,Precinct 19,4
Newt Gingrich ,President ,,REP,Fayette,Precinct 19,3
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 19,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 19,33
Bill Lester,U.S. House,3,REP,Fayette,Precinct 19,8
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 19,24
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 19,3
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 19,7
Bill Maloney,Governor,,REP,Fayette,Precinct 19,29
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 19,29
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 19,25
Mike Hall,Treasurer,,REP,Fayette,Precinct 19,20
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 19,11
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 19,30
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 19,0
Mitt Romney ,President ,,REP,Fayette,Precinct 23,27
Ron Paul,President ,,REP,Fayette,Precinct 23,5
Rick Santorum,President ,,REP,Fayette,Precinct 23,5
Newt Gingrich ,President ,,REP,Fayette,Precinct 23,1
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 23,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 23,29
Bill Lester,U.S. House,3,REP,Fayette,Precinct 23,9
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 23,25
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 23,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 23,7
Bill Maloney,Governor,,REP,Fayette,Precinct 23,27
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 23,26
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 23,28
Mike Hall,Treasurer,,REP,Fayette,Precinct 23,20
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 23,10
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 23,27
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 23,0
Mitt Romney ,President ,,REP,Fayette,Precinct 24,16
Ron Paul,President ,,REP,Fayette,Precinct 24,1
Rick Santorum,President ,,REP,Fayette,Precinct 24,6
Newt Gingrich ,President ,,REP,Fayette,Precinct 24,2
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 24,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 24,18
Bill Lester,U.S. House,3,REP,Fayette,Precinct 24,3
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 24,17
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 24,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 24,4
Bill Maloney,Governor,,REP,Fayette,Precinct 24,20
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 24,16
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 24,19
Mike Hall,Treasurer,,REP,Fayette,Precinct 24,13
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 24,5
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 24,19
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 24,0
Mitt Romney ,President ,,REP,Fayette,Precinct 26,2
Ron Paul,President ,,REP,Fayette,Precinct 26,3
Rick Santorum,President ,,REP,Fayette,Precinct 26,2
Newt Gingrich ,President ,,REP,Fayette,Precinct 26,0
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 26,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 26,6
Bill Lester,U.S. House,3,REP,Fayette,Precinct 26,2
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 26,2
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 26,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 26,2
Bill Maloney,Governor,,REP,Fayette,Precinct 26,5
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 26,4
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 26,5
Mike Hall,Treasurer,,REP,Fayette,Precinct 26,5
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 26,0
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 26,4
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 26,0
Mitt Romney ,President ,,REP,Fayette,Precinct 28,10
Ron Paul,President ,,REP,Fayette,Precinct 28,0
Rick Santorum,President ,,REP,Fayette,Precinct 28,0
Newt Gingrich ,President ,,REP,Fayette,Precinct 28,2
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 28,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 28,12
Bill Lester,U.S. House,3,REP,Fayette,Precinct 28,7
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 28,5
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 28,0
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 28,2
Bill Maloney,Governor,,REP,Fayette,Precinct 28,9
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 28,12
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 28,11
Mike Hall,Treasurer,,REP,Fayette,Precinct 28,6
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 28,6
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 28,12
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 28,1
Mitt Romney ,President ,,REP,Fayette,Precinct 29,25
Ron Paul,President ,,REP,Fayette,Precinct 29,3
Rick Santorum,President ,,REP,Fayette,Precinct 29,5
Newt Gingrich ,President ,,REP,Fayette,Precinct 29,2
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 29,2
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 29,32
Bill Lester,U.S. House,3,REP,Fayette,Precinct 29,10
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 29,16
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 29,5
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 29,9
Bill Maloney,Governor,,REP,Fayette,Precinct 29,25
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 29,30
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 29,29
Mike Hall,Treasurer,,REP,Fayette,Precinct 29,15
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 29,15
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 29,27
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 29,0
Mitt Romney ,President ,,REP,Fayette,Precinct 31,1
Ron Paul,President ,,REP,Fayette,Precinct 31,0
Rick Santorum,President ,,REP,Fayette,Precinct 31,1
Newt Gingrich ,President ,,REP,Fayette,Precinct 31,1
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 31,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 31,3
Bill Lester,U.S. House,3,REP,Fayette,Precinct 31,2
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 31,1
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 31,0
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 31,1
Bill Maloney,Governor,,REP,Fayette,Precinct 31,2
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 31,1
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 31,3
Mike Hall,Treasurer,,REP,Fayette,Precinct 31,1
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 31,3
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 31,4
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 31,0
Mitt Romney ,President ,,REP,Fayette,Precinct 32,6
Ron Paul,President ,,REP,Fayette,Precinct 32,2
Rick Santorum,President ,,REP,Fayette,Precinct 32,2
Newt Gingrich ,President ,,REP,Fayette,Precinct 32,0
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 32,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 32,5
Bill Lester,U.S. House,3,REP,Fayette,Precinct 32,5
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 32,0
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 32,0
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 32,1
Bill Maloney,Governor,,REP,Fayette,Precinct 32,6
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 32,5
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 32,7
Mike Hall,Treasurer,,REP,Fayette,Precinct 32,5
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 32,3
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 32,6
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 32,0
Mitt Romney ,President ,,REP,Fayette,Precinct 37,8
Ron Paul,President ,,REP,Fayette,Precinct 37,0
Rick Santorum,President ,,REP,Fayette,Precinct 37,2
Newt Gingrich ,President ,,REP,Fayette,Precinct 37,1
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 37,1
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 37,9
Bill Lester,U.S. House,3,REP,Fayette,Precinct 37,4
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 37,7
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 37,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 37,2
Bill Maloney,Governor,,REP,Fayette,Precinct 37,9
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 37,11
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 37,11
Mike Hall,Treasurer,,REP,Fayette,Precinct 37,5
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 37,7
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 37,10
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 37,0
Mitt Romney ,President ,,REP,Fayette,Precinct 38,14
Ron Paul,President ,,REP,Fayette,Precinct 38,3
Rick Santorum,President ,,REP,Fayette,Precinct 38,3
Newt Gingrich ,President ,,REP,Fayette,Precinct 38,0
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 38,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 38,14
Bill Lester,U.S. House,3,REP,Fayette,Precinct 38,10
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 38,6
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 38,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 38,4
Bill Maloney,Governor,,REP,Fayette,Precinct 38,13
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 38,13
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 38,12
Mike Hall,Treasurer,,REP,Fayette,Precinct 38,9
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 38,4
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 38,11
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 38,0
Mitt Romney ,President ,,REP,Fayette,Precinct 41,13
Ron Paul,President ,,REP,Fayette,Precinct 41,3
Rick Santorum,President ,,REP,Fayette,Precinct 41,5
Newt Gingrich ,President ,,REP,Fayette,Precinct 41,3
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 41,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 41,21
Bill Lester,U.S. House,3,REP,Fayette,Precinct 41,5
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 41,15
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 41,1
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 41,7
Bill Maloney,Governor,,REP,Fayette,Precinct 41,14
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 41,20
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 41,18
Mike Hall,Treasurer,,REP,Fayette,Precinct 41,12
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 41,8
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 41,18
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 41,0
Mitt Romney ,President ,,REP,Fayette,Precinct 42,4
Ron Paul,President ,,REP,Fayette,Precinct 42,0
Rick Santorum,President ,,REP,Fayette,Precinct 42,0
Newt Gingrich ,President ,,REP,Fayette,Precinct 42,2
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 42,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 42,6
Bill Lester,U.S. House,3,REP,Fayette,Precinct 42,0
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 42,5
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 42,0
Ralph Wiiliam Clark,Governor,,REP,Fayette,Precinct 42,0
Bill Maloney,Governor,,REP,Fayette,Precinct 42,5
Brian Savilla,Secretary of State,,REP,Fayette,Precinct 42,5
Larry V. Faircloth,Auditor,,REP,Fayette,Precinct 42,6
Mike Hall,Treasurer,,REP,Fayette,Precinct 42,4
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Fayette,Precinct 42,2
Patrick Morrisey,Attorney General,,REP,Fayette,Precinct 42,4
Tighe C. Bullock ,House of Delegates,32,MTN,Fayette,Precinct 42,0
Mitt Romney ,President ,,REP,Fayette,Precinct 45,2
Ron Paul,President ,,REP,Fayette,Precinct 45,0
Rick Santorum,President ,,REP,Fayette,Precinct 45,1
Newt Gingrich ,President ,,REP,Fayette,Precinct 45,0
"Charles ""Buddy"" Roemer",President ,,REP,Fayette,Precinct 45,0
John R. Raese,U.S. Senate,,REP,Fayette,Precinct 45,3
Bill Lester,U.S. House,3,REP,Fayette,Precinct 45,1
Rick Snuffer,U.S. House,3,REP,Fayette,Precinct 45,1
Lee A. Bias,U.S. House,3,REP,Fayette,Precinct 45,1
