candidate,office,district,party,county,precinct,total votes
,Registered Voters,,DEM,Mingo,Precinct 41,458
,Ballots Cast,,,Mingo,Precinct 41,190
,Ballots Cast,,REP,Mingo,Precinct 41,8
,Ballots Cast,,DEM,Mingo,Precinct 41,177
Barack Obama,President ,,DEM,Mingo,Precinct 41,44
Keith Judd,President ,,DEM,Mingo,Precinct 41,73
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 41,15
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 41,147
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 41,135
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 41,158
Arne Moltis,Governor,,DEM,Mingo,Precinct 41,8
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 41,111
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 41,73
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 41,100
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 41,36
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 41,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 41,31
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 41,14
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 41,25
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 41,100
Mark Wills,State Senate,6,DEM,Mingo,Precinct 41,42
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 41,77
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 41,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 41,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 41,93
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 41,78
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 41,2
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 41,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 41,
,Registered Voters,,,Mingo,Precinct 43,394
,Registered Voters,,REP,Mingo,Precinct 43,25
,Registered Voters,,DEM,Mingo,Precinct 43,326
,Ballots Cast,,,Mingo,Precinct 43,282
,Ballots Cast,,REP,Mingo,Precinct 43,17
,Ballots Cast,,DEM,Mingo,Precinct 43,264
Barack Obama,President ,,DEM,Mingo,Precinct 43,43
Keith Judd,President ,,DEM,Mingo,Precinct 43,120
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 43,13
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 43,225
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 43,192
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 43,240
Arne Moltis,Governor,,DEM,Mingo,Precinct 43,7
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 43,72
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 43,104
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 43,134
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 43,65
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 43,7
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 43,26
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 43,16
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 43,25
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 43,124
Mark Wills,State Senate,6,DEM,Mingo,Precinct 43,49
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 43,130
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 43,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 43,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 43,144
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 43,87
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 43,4
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 43,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 43,
,Registered Voters,,,Mingo,Precinct 44-1,848
,Registered Voters,,REP,Mingo,Precinct 44-1,43
,Registered Voters,,DEM,Mingo,Precinct 44-1,743
,Ballots Cast,,,Mingo,Precinct 44-1,197
,Ballots Cast,,REP,Mingo,Precinct 44-1,10
,Ballots Cast,,DEM,Mingo,Precinct 44-1,186
Barack Obama,President ,,DEM,Mingo,Precinct 44-1,29
Keith Judd,President ,,DEM,Mingo,Precinct 44-1,71
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 44-1,8
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 44-1,155
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 44-1,118
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 44-1,158
Arne Moltis,Governor,,DEM,Mingo,Precinct 44-1,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 44-1,109
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 44-1,64
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 44-1,89
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-1,30
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-1,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-1,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-1,16
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-1,19
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 44-1,74
Mark Wills,State Senate,6,DEM,Mingo,Precinct 44-1,32
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 44-1,72
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 44-1,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 44-1,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 44-1,76
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 44-1,77
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 44-1,6
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 44-1,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 44-1,
,Registered Voters,,,Mingo,Precinct 44-2,351
,Registered Voters,,REP,Mingo,Precinct 44-2,52
,Registered Voters,,DEM,Mingo,Precinct 44-2,282
,Ballots Cast,,,Mingo,Precinct 44-2,329
,Ballots Cast,,REP,Mingo,Precinct 44-2,3
,Ballots Cast,,DEM,Mingo,Precinct 44-2,326
Barack Obama,President ,,DEM,Mingo,Precinct 44-2,54
Keith Judd,President ,,DEM,Mingo,Precinct 44-2,123
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 44-2,11
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 44-2,265
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 44-2,224
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 44-2,265
Arne Moltis,Governor,,DEM,Mingo,Precinct 44-2,13
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 44-2,202
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 44-2,97
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 44-2,133
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-2,65
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-2,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-2,37
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-2,10
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 44-2,17
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 44-2,109
Mark Wills,State Senate,6,DEM,Mingo,Precinct 44-2,64
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 44-2,90
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 44-2,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 44-2,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 44-2,120
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 44-2,145
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 44-2,4
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 44-2,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 44-2,
,Registered Voters,,,Mingo,Precinct 45,564
,Registered Voters,,REP,Mingo,Precinct 45,39
,Registered Voters,,DEM,Mingo,Precinct 45,472
,Ballots Cast,,,Mingo,Precinct 45,203
,Ballots Cast,,REP,Mingo,Precinct 45,13
,Ballots Cast,,DEM,Mingo,Precinct 45,188
Barack Obama,President ,,DEM,Mingo,Precinct 45,20
Keith Judd,President ,,DEM,Mingo,Precinct 45,88
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 45,6
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 45,159
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 45,104
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 45,157
Arne Moltis,Governor,,DEM,Mingo,Precinct 45,6
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 45,81
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 45,48
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 45,69
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 45,34
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 45,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 45,12
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 45,6
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 45,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 45,64
Mark Wills,State Senate,6,DEM,Mingo,Precinct 45,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 45,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 45,74
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 45,41
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 45,77
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 45,68
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 45,7
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 45,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 45,
,Registered Voters,,,Mingo,Precinct 46-1,758
,Registered Voters,,REP,Mingo,Precinct 46-1,95
,Registered Voters,,DEM,Mingo,Precinct 46-1,591
,Ballots Cast,,,Mingo,Precinct 46-1,222
,Ballots Cast,,REP,Mingo,Precinct 46-1,12
,Ballots Cast,,DEM,Mingo,Precinct 46-1,210
Barack Obama,President ,,DEM,Mingo,Precinct 46-1,57
Keith Judd,President ,,DEM,Mingo,Precinct 46-1,75
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 46-1,11
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 46-1,179
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 46-1,170
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 46-1,194
Arne Moltis,Governor,,DEM,Mingo,Precinct 46-1,2
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 46-1,126
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 46-1,83
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 46-1,128
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-1,78
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-1,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-1,23
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-1,15
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-1,20
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 46-1,123
Mark Wills,State Senate,6,DEM,Mingo,Precinct 46-1,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 46-1,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 46-1,136
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 46-1,40
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 46-1,55
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 46-1,123
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 46-1,6
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 46-1,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 46-1,
,Registered Voters,,,Mingo,Precinct 46-2,467
,Registered Voters,,REP,Mingo,Precinct 46-2,38
,Registered Voters,,DEM,Mingo,Precinct 46-2,393
,Ballots Cast,,,Mingo,Precinct 46-2,291
,Ballots Cast,,REP,Mingo,Precinct 46-2,12
,Ballots Cast,,DEM,Mingo,Precinct 46-2,279
Barack Obama,President ,,DEM,Mingo,Precinct 46-2,56
Keith Judd,President ,,DEM,Mingo,Precinct 46-2,116
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 46-2,10
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 46-2,250
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 46-2,226
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 46-2,253
Arne Moltis,Governor,,DEM,Mingo,Precinct 46-2,7
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 46-2,160
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 46-2,110
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 46-2,173
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-2,109
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-2,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-2,26
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-2,22
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 46-2,21
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 46-2,140
Mark Wills,State Senate,6,DEM,Mingo,Precinct 46-2,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 46-2,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 46-2,190
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 46-2,37
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 46-2,88
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 46-2,150
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 46-2,7
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 46-2,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 46-2,
,Registered Voters,,,Mingo,Precinct 47-1,475
,Registered Voters,,REP,Mingo,Precinct 47-1,36
,Registered Voters,,DEM,Mingo,Precinct 47-1,406
,Ballots Cast,,,Mingo,Precinct 47-1,279
,Ballots Cast,,REP,Mingo,Precinct 47-1,16
,Ballots Cast,,DEM,Mingo,Precinct 47-1,263
Barack Obama,President ,,DEM,Mingo,Precinct 47-1,79
Keith Judd,President ,,DEM,Mingo,Precinct 47-1,117
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 47-1,21
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 47-1,212
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 47-1,176
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 47-1,236
Arne Moltis,Governor,,DEM,Mingo,Precinct 47-1,9
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 47-1,161
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 47-1,128
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 47-1,160
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-1,56
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-1,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-1,53
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-1,25
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-1,38
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 47-1,158
Mark Wills,State Senate,6,DEM,Mingo,Precinct 47-1,54
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 47-1,124
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 47-1,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 47-1,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 47-1,114
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 47-1,136
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 47-1,6
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 47-1,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 47-1,
,Registered Voters,,,Mingo,Precinct 47-2,569
,Registered Voters,,REP,Mingo,Precinct 47-2,40
,Registered Voters,,DEM,Mingo,Precinct 47-2,478
,Ballots Cast,,,Mingo,Precinct 47-2,243
,Ballots Cast,,REP,Mingo,Precinct 47-2,10
,Ballots Cast,,DEM,Mingo,Precinct 47-2,232
Barack Obama,President ,,DEM,Mingo,Precinct 47-2,62
Keith Judd,President ,,DEM,Mingo,Precinct 47-2,113
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 47-2,10
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 47-2,201
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 47-2,159
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 47-2,209
Arne Moltis,Governor,,DEM,Mingo,Precinct 47-2,7
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 47-2,151
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 47-2,127
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 47-2,158
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-2,57
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-2,3
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-2,52
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-2,20
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 47-2,40
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 47-2,154
Mark Wills,State Senate,6,DEM,Mingo,Precinct 47-2,65
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 47-2,102
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 47-2,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 47-2,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 47-2,77
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 47-2,129
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 47-2,8
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 47-2,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 47-2,
,Registered Voters,,,Mingo,Precinct 48-1,578
,Registered Voters,,REP,Mingo,Precinct 48-1,49
,Registered Voters,,DEM,Mingo,Precinct 48-1,466
,Ballots Cast,,,Mingo,Precinct 48-1,142
,Ballots Cast,,REP,Mingo,Precinct 48-1,12
,Ballots Cast,,DEM,Mingo,Precinct 48-1,130
Barack Obama,President ,,DEM,Mingo,Precinct 48-1,22
Keith Judd,President ,,DEM,Mingo,Precinct 48-1,68
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 48-1,12
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 48-1,106
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 48-1,93
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 48-1,110
Arne Moltis,Governor,,DEM,Mingo,Precinct 48-1,10
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 48-1,94
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 48-1,75
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 48-1,79
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-1,27
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-1,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-1,26
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-1,13
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-1,19
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 48-1,95
Mark Wills,State Senate,6,DEM,Mingo,Precinct 48-1,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 48-1,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 48-1,81
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 48-1,23
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 48-1,43
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 48-1,77
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 48-1,6
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 48-1,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 48-1,
,Registered Voters,,,Mingo,Precinct 48-2,453
,Registered Voters,,REP,Mingo,Precinct 48-2,35
,Registered Voters,,DEM,Mingo,Precinct 48-2,376
,Ballots Cast,,,Mingo,Precinct 48-2,196
,Ballots Cast,,REP,Mingo,Precinct 48-2,13
,Ballots Cast,,DEM,Mingo,Precinct 48-2,183
Barack Obama,President ,,DEM,Mingo,Precinct 48-2,52
Keith Judd,President ,,DEM,Mingo,Precinct 48-2,91
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 48-2,18
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 48-2,156
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 48-2,146
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 48-2,157
Arne Moltis,Governor,,DEM,Mingo,Precinct 48-2,16
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 48-2,134
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 48-2,106
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 48-2,128
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-2,45
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-2,6
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-2,48
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-2,15
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 48-2,23
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 48-2,131
Mark Wills,State Senate,6,DEM,Mingo,Precinct 48-2,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 48-2,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 48-2,127
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 48-2,28
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 48-2,69
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 48-2,99
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 48-2,7
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 48-2,
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 48-2,
,Registered Voters,,,Mingo,Precinct 50,764
,Registered Voters,,REP,Mingo,Precinct 50,30
,Registered Voters,,DEM,Mingo,Precinct 50,685
,Ballots Cast,,,Mingo,Precinct 50,117
,Ballots Cast,,REP,Mingo,Precinct 50,2
,Ballots Cast,,DEM,Mingo,Precinct 50,114
Barack Obama,President ,,DEM,Mingo,Precinct 50,32
Keith Judd,President ,,DEM,Mingo,Precinct 50,43
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 50,7
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 50,101
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 50,96
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 50,103
Arne Moltis,Governor,,DEM,Mingo,Precinct 50,3
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 50,62
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 50,55
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 50,74
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 50,58
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 50,3
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 50,18
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 50,10
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 50,11
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 50,75
Mark Wills,State Senate,6,DEM,Mingo,Precinct 50,66
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 50,34
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 50,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 50,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 50,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 50,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 50,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 50,96
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 50,10
,Registered Voters,,,Mingo,Precinct 51-1,508
,Registered Voters,,REP,Mingo,Precinct 51-1,46
,Registered Voters,,DEM,Mingo,Precinct 51-1,428
,Ballots Cast,,,Mingo,Precinct 51-1,93
,Ballots Cast,,REP,Mingo,Precinct 51-1,11
,Ballots Cast,,DEM,Mingo,Precinct 51-1,81
Barack Obama,President ,,DEM,Mingo,Precinct 51-1,36
Keith Judd,President ,,DEM,Mingo,Precinct 51-1,24
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 51-1,5
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 51-1,71
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 51-1,67
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 51-1,76
Arne Moltis,Governor,,DEM,Mingo,Precinct 51-1,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 51-1,59
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 51-1,46
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 51-1,64
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-1,31
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-1,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-1,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-1,6
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-1,11
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 51-1,59
Mark Wills,State Senate,6,DEM,Mingo,Precinct 51-1,28
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 51-1,32
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 51-1,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 51-1,
