candidate,office,district,party,county,precinct,total votes
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 12,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 12,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 12,29
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 12,28
Bob Williams,State Senate,14,DEM,Mineral,Precinct 12,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 12,31
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 12,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 12,0
Newt Gingrich,President ,,REP,Mineral,Precinct 12,5
Ron Paul,President ,,REP,Mineral,Precinct 12,3
Mitt Romney,President ,,REP,Mineral,Precinct 12,17
Rick Santorum,President ,,REP,Mineral,Precinct 12,4
John R. Raese,US Senate,,REP,Mineral,Precinct 12,24
David B. McKinley ,US House,1,REP,Mineral,Precinct 12,23
Bill Maloney,Governor,,REP,Mineral,Precinct 12,25
Ralph William Clark,Governor,,REP,Mineral,Precinct 12,1
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 12,20
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 12,22
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 12,17
Mike Hall,Treasurer,,REP,Mineral,Precinct 12,6
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 12,22
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 12,22
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 12,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 12,16
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 12,12
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 12,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 12,0
Keith Judd,President ,,DEM,Mineral,Precinct 13,12
Barack Obama,President ,,DEM,Mineral,Precinct 13,9
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 13,21
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 13,6
Sue Thorn,US House,1,DEM,Mineral,Precinct 13,17
Arne Moltis,Governor,,DEM,Mineral,Precinct 13,5
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 13,22
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 13,20
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 13,20
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 13,19
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 13,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 13,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 13,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 13,0
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 13,25
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 13,20
Bob Williams,State Senate,14,DEM,Mineral,Precinct 13,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 13,21
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 13,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 13,0
Newt Gingrich,President ,,REP,Mineral,Precinct 13,1
Ron Paul,President ,,REP,Mineral,Precinct 13,1
Mitt Romney,President ,,REP,Mineral,Precinct 13,19
Rick Santorum,President ,,REP,Mineral,Precinct 13,7
John R. Raese,US Senate,,REP,Mineral,Precinct 13,28
David B. McKinley ,US House,1,REP,Mineral,Precinct 13,23
Bill Maloney,Governor,,REP,Mineral,Precinct 13,24
Ralph William Clark,Governor,,REP,Mineral,Precinct 13,5
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 13,23
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 13,24
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 13,18
Mike Hall,Treasurer,,REP,Mineral,Precinct 13,7
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 13,28
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 13,25
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 13,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 13,18
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 13,11
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 13,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 13,0
Keith Judd,President ,,DEM,Mineral,Precinct 15,10
Barack Obama,President ,,DEM,Mineral,Precinct 15,21
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 15,37
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 15,5
Sue Thorn,US House,1,DEM,Mineral,Precinct 15,33
Arne Moltis,Governor,,DEM,Mineral,Precinct 15,6
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 15,37
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 15,35
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 15,36
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 15,32
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 15,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 15,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 15,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 15,0
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 15,40
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 15,37
Bob Williams,State Senate,14,DEM,Mineral,Precinct 15,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 15,37
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 15,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 15,0
Newt Gingrich,President ,,REP,Mineral,Precinct 15,2
Ron Paul,President ,,REP,Mineral,Precinct 15,3
Mitt Romney,President ,,REP,Mineral,Precinct 15,34
Rick Santorum,President ,,REP,Mineral,Precinct 15,7
John R. Raese,US Senate,,REP,Mineral,Precinct 15,36
David B. McKinley ,US House,1,REP,Mineral,Precinct 15,31
Bill Maloney,Governor,,REP,Mineral,Precinct 15,32
Ralph William Clark,Governor,,REP,Mineral,Precinct 15,9
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 15,31
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 15,36
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 15,25
Mike Hall,Treasurer,,REP,Mineral,Precinct 15,16
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 15,37
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 15,36
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 15,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 15,29
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 15,15
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 15,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 15,0
Keith Judd,President ,,DEM,Mineral,Precinct 16,15
Barack Obama,President ,,DEM,Mineral,Precinct 16,30
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 16,48
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 16,6
Sue Thorn,US House,1,DEM,Mineral,Precinct 16,38
Arne Moltis,Governor,,DEM,Mineral,Precinct 16,8
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 16,43
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 16,42
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 16,44
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 16,44
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 16,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 16,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 16,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 16,0
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 16,46
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 16,46
Bob Williams,State Senate,14,DEM,Mineral,Precinct 16,40
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 16,49
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 16,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 16,2
Newt Gingrich,President ,,REP,Mineral,Precinct 16,3
Ron Paul,President ,,REP,Mineral,Precinct 16,7
Mitt Romney,President ,,REP,Mineral,Precinct 16,24
Rick Santorum,President ,,REP,Mineral,Precinct 16,7
John R. Raese,US Senate,,REP,Mineral,Precinct 16,38
David B. McKinley ,US House,1,REP,Mineral,Precinct 16,35
Bill Maloney,Governor,,REP,Mineral,Precinct 16,35
Ralph William Clark,Governor,,REP,Mineral,Precinct 16,4
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 16,33
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 16,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 16,27
Mike Hall,Treasurer,,REP,Mineral,Precinct 16,9
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 16,31
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 16,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 16,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 16,34
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 16,12
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 16,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 16,0
Keith Judd,President ,,DEM,Mineral,Precinct 18,12
Barack Obama,President ,,DEM,Mineral,Precinct 18,23
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 18,31
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 18,5
Sue Thorn,US House,1,DEM,Mineral,Precinct 18,31
Arne Moltis,Governor,,DEM,Mineral,Precinct 18,4
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 18,31
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 18,31
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 18,31
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 18,31
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 18,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 18,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 18,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 18,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 18,33
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 18,32
Bob Williams,State Senate,14,DEM,Mineral,Precinct 18,32
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 18,34
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 18,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 18,0
Newt Gingrich,President ,,REP,Mineral,Precinct 18,5
Ron Paul,President ,,REP,Mineral,Precinct 18,6
Mitt Romney,President ,,REP,Mineral,Precinct 18,33
Rick Santorum,President ,,REP,Mineral,Precinct 18,6
John R. Raese,US Senate,,REP,Mineral,Precinct 18,44
David B. McKinley ,US House,1,REP,Mineral,Precinct 18,41
Bill Maloney,Governor,,REP,Mineral,Precinct 18,47
Ralph William Clark,Governor,,REP,Mineral,Precinct 18,5
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 18,44
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 18,46
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 18,26
Mike Hall,Treasurer,,REP,Mineral,Precinct 18,20
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 18,47
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 18,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 18,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 18,34
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 18,19
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 18,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 18,0
Keith Judd,President ,,DEM,Mineral,Precinct 19,11
Barack Obama,President ,,DEM,Mineral,Precinct 19,35
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 19,45
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 19,6
Sue Thorn,US House,1,DEM,Mineral,Precinct 19,35
Arne Moltis,Governor,,DEM,Mineral,Precinct 19,8
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 19,42
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 19,41
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 19,41
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 19,39
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 19,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 19,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 19,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 19,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 19,40
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 19,41
Bob Williams,State Senate,14,DEM,Mineral,Precinct 19,41
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 19,44
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 19,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 19,2
Newt Gingrich,President ,,REP,Mineral,Precinct 19,1
Ron Paul,President ,,REP,Mineral,Precinct 19,6
Mitt Romney,President ,,REP,Mineral,Precinct 19,38
Rick Santorum,President ,,REP,Mineral,Precinct 19,5
John R. Raese,US Senate,,REP,Mineral,Precinct 19,42
David B. McKinley ,US House,1,REP,Mineral,Precinct 19,41
Bill Maloney,Governor,,REP,Mineral,Precinct 19,44
Ralph William Clark,Governor,,REP,Mineral,Precinct 19,5
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 19,33
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 19,35
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 19,19
Mike Hall,Treasurer,,REP,Mineral,Precinct 19,14
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 19,36
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 19,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 19,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 19,31
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 19,25
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 19,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 19,0
Keith Judd,President ,,DEM,Mineral,Precinct 20,9
Barack Obama,President ,,DEM,Mineral,Precinct 20,23
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 20,35
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 20,2
Sue Thorn,US House,1,DEM,Mineral,Precinct 20,29
Arne Moltis,Governor,,DEM,Mineral,Precinct 20,4
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 20,27
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 20,29
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 20,32
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 20,28
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 20,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 20,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 20,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 20,0
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 20,33
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 20,28
Bob Williams,State Senate,14,DEM,Mineral,Precinct 20,32
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 20,32
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 20,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 20,2
Newt Gingrich,President ,,REP,Mineral,Precinct 20,2
Ron Paul,President ,,REP,Mineral,Precinct 20,1
Mitt Romney,President ,,REP,Mineral,Precinct 20,17
Rick Santorum,President ,,REP,Mineral,Precinct 20,1
John R. Raese,US Senate,,REP,Mineral,Precinct 20,20
David B. McKinley ,US House,1,REP,Mineral,Precinct 20,21
Bill Maloney,Governor,,REP,Mineral,Precinct 20,15
Ralph William Clark,Governor,,REP,Mineral,Precinct 20,5
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 20,17
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 20,17
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 20,14
Mike Hall,Treasurer,,REP,Mineral,Precinct 20,4
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 20,18
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 20,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 20,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 20,14
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 20,11
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 20,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 20,0
Keith Judd,President ,,DEM,Mineral,Precinct 21,5
Barack Obama,President ,,DEM,Mineral,Precinct 21,12
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 21,17
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 21,5
Sue Thorn,US House,1,DEM,Mineral,Precinct 21,12
Arne Moltis,Governor,,DEM,Mineral,Precinct 21,5
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 21,16
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 21,16
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 21,13
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 21,15
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 21,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 21,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 21,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 21,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 21,15
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 21,13
Bob Williams,State Senate,14,DEM,Mineral,Precinct 21,14
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 21,15
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 21,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 21,1
Newt Gingrich,President ,,REP,Mineral,Precinct 21,2
Ron Paul,President ,,REP,Mineral,Precinct 21,2
Mitt Romney,President ,,REP,Mineral,Precinct 21,16
Rick Santorum,President ,,REP,Mineral,Precinct 21,5
John R. Raese,US Senate,,REP,Mineral,Precinct 21,20
David B. McKinley ,US House,1,REP,Mineral,Precinct 21,19
Bill Maloney,Governor,,REP,Mineral,Precinct 21,18
Ralph William Clark,Governor,,REP,Mineral,Precinct 21,6
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 21,16
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 21,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 21,11
Mike Hall,Treasurer,,REP,Mineral,Precinct 21,9
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 21,16
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 21,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 21,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 21,14
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 21,13
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 21,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 21,0
Keith Judd,President ,,DEM,Mineral,Precinct 22,9
Barack Obama,President ,,DEM,Mineral,Precinct 22,18
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 22,34
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 22,0
Sue Thorn,US House,1,DEM,Mineral,Precinct 22,26
Arne Moltis,Governor,,DEM,Mineral,Precinct 22,1
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 22,33
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 22,29
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 22,30
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 22,28
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 22,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 22,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 22,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 22,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 22,30
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 22,31
Bob Williams,State Senate,14,DEM,Mineral,Precinct 22,30
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 22,33
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 22,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 22,0
Newt Gingrich,President ,,REP,Mineral,Precinct 22,3
Ron Paul,President ,,REP,Mineral,Precinct 22,2
Mitt Romney,President ,,REP,Mineral,Precinct 22,23
Rick Santorum,President ,,REP,Mineral,Precinct 22,3
John R. Raese,US Senate,,REP,Mineral,Precinct 22,26
David B. McKinley ,US House,1,REP,Mineral,Precinct 22,24
Bill Maloney,Governor,,REP,Mineral,Precinct 22,24
Ralph William Clark,Governor,,REP,Mineral,Precinct 22,3
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 22,25
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 22,24
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 22,17
Mike Hall,Treasurer,,REP,Mineral,Precinct 22,8
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 22,23
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 22,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 22,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 22,21
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 22,12
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 22,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 22,0
Keith Judd,President ,,DEM,Mineral,Precinct 23,34
Barack Obama,President ,,DEM,Mineral,Precinct 23,53
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 23,72
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 23,23
Sue Thorn,US House,1,DEM,Mineral,Precinct 23,77
Arne Moltis,Governor,,DEM,Mineral,Precinct 23,10
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 23,83
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 23,80
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 23,80
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 23,83
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 23,6
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 23,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 23,8
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 23,6
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 23,70
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 23,81
Bob Williams,State Senate,14,DEM,Mineral,Precinct 23,79
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 23,82
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 23,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 23,1
Newt Gingrich,President ,,REP,Mineral,Precinct 23,4
Ron Paul,President ,,REP,Mineral,Precinct 23,9
Mitt Romney,President ,,REP,Mineral,Precinct 23,34
Rick Santorum,President ,,REP,Mineral,Precinct 23,5
John R. Raese,US Senate,,REP,Mineral,Precinct 23,51
David B. McKinley ,US House,1,REP,Mineral,Precinct 23,46
Bill Maloney,Governor,,REP,Mineral,Precinct 23,44
Ralph William Clark,Governor,,REP,Mineral,Precinct 23,7
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 23,43
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 23,44
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 23,21
Mike Hall,Treasurer,,REP,Mineral,Precinct 23,21
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 23,45
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 23,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 23,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 23,40
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 23,18
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 23,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 23,0
Keith Judd,President ,,DEM,Mineral,Precinct 24,26
Barack Obama,President ,,DEM,Mineral,Precinct 24,44
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 24,75
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 24,9
Sue Thorn,US House,1,DEM,Mineral,Precinct 24,64
Arne Moltis,Governor,,DEM,Mineral,Precinct 24,9
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 24,71
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 24,67
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 24,72
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 24,68
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 24,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 24,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 24,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 24,3
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 24,70
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 24,69
Bob Williams,State Senate,14,DEM,Mineral,Precinct 24,67
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 24,78
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 24,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 24,1
Newt Gingrich,President ,,REP,Mineral,Precinct 24,2
Ron Paul,President ,,REP,Mineral,Precinct 24,9
Mitt Romney,President ,,REP,Mineral,Precinct 24,63
Rick Santorum,President ,,REP,Mineral,Precinct 24,6
John R. Raese,US Senate,,REP,Mineral,Precinct 24,74
