candidate,office,district,party,county,precinct,total votes
Ralph William Clark,Governor,,REP,Wetzel,Precinct 12,21
Bill Maloney,Governor,,REP,Wetzel,Precinct 12,49
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 12,60
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 12,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 12,75
Ralph William Clark,Governor,,REP,Wetzel,Precinct 12,
Bill Maloney,Governor,,REP,Wetzel,Precinct 12,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 12,58
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 12,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 12,36
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 12,21
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 12,56
David B. McKinley,US House,1,REP,Wetzel,Precinct 12,71
,Registered Voters,,,Wetzel,Precinct 13,488
,Registered Voters,,REP,Wetzel,Precinct 13,153
,Registered Voters,,DEM,Wetzel,Precinct 13,250
,Ballots Cast,,,Wetzel,Precinct 13,216
,Ballots Cast,,REP,Wetzel,Precinct 13,81
,Ballots Cast,,DEM,Wetzel,Precinct 13,134
Barack Obama,President ,,DEM,Wetzel,Precinct 13,68
Keith Judd,President ,,DEM,Wetzel,Precinct 13,39
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 13,115
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 13,14
Sue Thorn,US House,1,DEM,Wetzel,Precinct 13,90
Arne Moltis,Governor,,DEM,Wetzel,Precinct 13,22
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 13,102
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 13,105
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 13,94
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 13,90
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 13,17
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 13,6
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 13,20
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 13,23
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 13,33
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 13,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 13,118
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 13,92
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 13,29
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 13,84
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 13,96
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 13,7
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 13,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 13,3
Mitt Romney,President ,,REP,Wetzel,Precinct 13,59
Ron Paul,President ,,REP,Wetzel,Precinct 13,9
Rick Santorum,President ,,REP,Wetzel,Precinct 13,9
John R. Raese,US Senate,,REP,Wetzel,Precinct 13,53
Ralph William Clark,Governor,,REP,Wetzel,Precinct 13,14
Bill Maloney,Governor,,REP,Wetzel,Precinct 13,55
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 13,61
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 13,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 13,59
Ralph William Clark,Governor,,REP,Wetzel,Precinct 13,
Bill Maloney,Governor,,REP,Wetzel,Precinct 13,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 13,57
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 13,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 13,29
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 13,30
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 13,58
David B. McKinley,US House,1,REP,Wetzel,Precinct 13,70
,Registered Voters,,,Wetzel,Precinct 14,705
,Registered Voters,,REP,Wetzel,Precinct 14,245
,Registered Voters,,DEM,Wetzel,Precinct 14,360
,Ballots Cast,,,Wetzel,Precinct 14,320
,Ballots Cast,,REP,Wetzel,Precinct 14,122
,Ballots Cast,,DEM,Wetzel,Precinct 14,196
Barack Obama,President ,,DEM,Wetzel,Precinct 14,97
Keith Judd,President ,,DEM,Wetzel,Precinct 14,76
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 14,164
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 14,26
Sue Thorn,US House,1,DEM,Wetzel,Precinct 14,139
Arne Moltis,Governor,,DEM,Wetzel,Precinct 14,16
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 14,168
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 14,154
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 14,148
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 14,148
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 14,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 14,8
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 14,40
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 14,47
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 14,40
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 14,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 14,175
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 14,151
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 14,36
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 14,116
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 14,158
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 14,5
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 14,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 14,5
Mitt Romney,President ,,REP,Wetzel,Precinct 14,97
Ron Paul,President ,,REP,Wetzel,Precinct 14,4
Rick Santorum,President ,,REP,Wetzel,Precinct 14,10
John R. Raese,US Senate,,REP,Wetzel,Precinct 14,82
Ralph William Clark,Governor,,REP,Wetzel,Precinct 14,15
Bill Maloney,Governor,,REP,Wetzel,Precinct 14,93
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 14,80
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 14,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 14,95
Ralph William Clark,Governor,,REP,Wetzel,Precinct 14,
Bill Maloney,Governor,,REP,Wetzel,Precinct 14,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 14,77
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 14,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 14,41
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 14,43
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 14,86
David B. McKinley,US House,1,REP,Wetzel,Precinct 14,104
,Registered Voters,,,Wetzel,Precinct 15A,504
,Registered Voters,,REP,Wetzel,Precinct 15A,129
,Registered Voters,,DEM,Wetzel,Precinct 15A,255
,Ballots Cast,,,Wetzel,Precinct 15A,156
,Ballots Cast,,REP,Wetzel,Precinct 15A,43
,Ballots Cast,,DEM,Wetzel,Precinct 15A,111
Barack Obama,President ,,DEM,Wetzel,Precinct 15A,41
Keith Judd,President ,,DEM,Wetzel,Precinct 15A,49
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 15A,87
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 15A,16
Sue Thorn,US House,1,DEM,Wetzel,Precinct 15A,77
Arne Moltis,Governor,,DEM,Wetzel,Precinct 15A,6
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 15A,85
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 15A,76
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 15A,73
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 15A,76
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 15A,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 15A,5
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 15A,15
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 15A,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 15A,37
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 15A,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 15A,88
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 15A,84
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 15A,53
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 15A,42
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 15A,56
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 15A,16
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 15A,1
Newt Gingrich,President ,,REP,Wetzel,Precinct 15A,3
Mitt Romney,President ,,REP,Wetzel,Precinct 15A,26
Ron Paul,President ,,REP,Wetzel,Precinct 15A,4
Rick Santorum,President ,,REP,Wetzel,Precinct 15A,9
John R. Raese,US Senate,,REP,Wetzel,Precinct 15A,28
Ralph William Clark,Governor,,REP,Wetzel,Precinct 15A,8
Bill Maloney,Governor,,REP,Wetzel,Precinct 15A,32
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 15A,30
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 15A,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 15A,32
Ralph William Clark,Governor,,REP,Wetzel,Precinct 15A,
Bill Maloney,Governor,,REP,Wetzel,Precinct 15A,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 15A,32
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 15A,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 15A,10
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 15A,19
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 15A,23
David B. McKinley,US House,1,REP,Wetzel,Precinct 15A,33
,Registered Voters,,,Wetzel,Precinct 16,424
,Registered Voters,,REP,Wetzel,Precinct 16,109
,Registered Voters,,DEM,Wetzel,Precinct 16,229
,Ballots Cast,,,Wetzel,Precinct 16,170
,Ballots Cast,,REP,Wetzel,Precinct 16,49
,Ballots Cast,,DEM,Wetzel,Precinct 16,115
Barack Obama,President ,,DEM,Wetzel,Precinct 16,56
Keith Judd,President ,,DEM,Wetzel,Precinct 16,34
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 16,101
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 16,11
Sue Thorn,US House,1,DEM,Wetzel,Precinct 16,73
Arne Moltis,Governor,,DEM,Wetzel,Precinct 16,11
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 16,97
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 16,89
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 16,81
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 16,77
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 16,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 16,4
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 16,17
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 16,20
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 16,31
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 16,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 16,96
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 16,90
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 16,36
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 16,60
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 16,71
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 16,10
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 16,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 16,2
Mitt Romney,President ,,REP,Wetzel,Precinct 16,30
Ron Paul,President ,,REP,Wetzel,Precinct 16,6
Rick Santorum,President ,,REP,Wetzel,Precinct 16,9
John R. Raese,US Senate,,REP,Wetzel,Precinct 16,30
Ralph William Clark,Governor,,REP,Wetzel,Precinct 16,8
Bill Maloney,Governor,,REP,Wetzel,Precinct 16,36
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 16,38
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 16,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 16,42
Ralph William Clark,Governor,,REP,Wetzel,Precinct 16,
Bill Maloney,Governor,,REP,Wetzel,Precinct 16,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 16,35
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 16,38
Mike Hall,Treasurer,,REP,Wetzel,Precinct 16,21
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 16,18
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 16,36
David B. McKinley,US House,1,REP,Wetzel,Precinct 16,45
,Registered Voters,,,Wetzel,Precinct 17,325
,Registered Voters,,REP,Wetzel,Precinct 17,83
,Registered Voters,,DEM,Wetzel,Precinct 17,186
,Ballots Cast,,,Wetzel,Precinct 17,89
,Ballots Cast,,REP,Wetzel,Precinct 17,21
,Ballots Cast,,DEM,Wetzel,Precinct 17,68
Barack Obama,President ,,DEM,Wetzel,Precinct 17,31
Keith Judd,President ,,DEM,Wetzel,Precinct 17,21
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 17,57
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 17,4
Sue Thorn,US House,1,DEM,Wetzel,Precinct 17,44
Arne Moltis,Governor,,DEM,Wetzel,Precinct 17,5
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 17,57
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 17,56
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 17,48
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 17,44
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17,10
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17,1
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17,8
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17,8
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17,22
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 17,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 17,58
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 17,52
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 17,21
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 17,41
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 17,45
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 17,2
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 17,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 17,3
Mitt Romney,President ,,REP,Wetzel,Precinct 17,11
Ron Paul,President ,,REP,Wetzel,Precinct 17,2
Rick Santorum,President ,,REP,Wetzel,Precinct 17,4
John R. Raese,US Senate,,REP,Wetzel,Precinct 17,14
Ralph William Clark,Governor,,REP,Wetzel,Precinct 17,3
Bill Maloney,Governor,,REP,Wetzel,Precinct 17,15
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 17,15
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 17,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 17,16
Ralph William Clark,Governor,,REP,Wetzel,Precinct 17,3
Bill Maloney,Governor,,REP,Wetzel,Precinct 17,15
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 17,13
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 17,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 17,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 17,6
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 17,14
David B. McKinley,US House,1,REP,Wetzel,Precinct 17,16
,Registered Voters,,,Wetzel,Precinct 17A,397
,Registered Voters,,REP,Wetzel,Precinct 17A,141
,Registered Voters,,DEM,Wetzel,Precinct 17A,190
,Ballots Cast,,,Wetzel,Precinct 17A,174
,Ballots Cast,,REP,Wetzel,Precinct 17A,60
,Ballots Cast,,DEM,Wetzel,Precinct 17A,114
Barack Obama,President ,,DEM,Wetzel,Precinct 17A,49
Keith Judd,President ,,DEM,Wetzel,Precinct 17A,44
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 17A,96
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 17A,12
Sue Thorn,US House,1,DEM,Wetzel,Precinct 17A,82
Arne Moltis,Governor,,DEM,Wetzel,Precinct 17A,17
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 17A,87
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 17A,89
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 17A,81
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 17A,85
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17A,14
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17A,6
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17A,22
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17A,21
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 17A,23
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 17A,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 17A,99
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 17A,88
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 17A,43
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 17A,50
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 17A,87
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 17A,6
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 17A,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 17A,3
Mitt Romney,President ,,REP,Wetzel,Precinct 17A,44
Ron Paul,President ,,REP,Wetzel,Precinct 17A,3
Rick Santorum,President ,,REP,Wetzel,Precinct 17A,5
John R. Raese,US Senate,,REP,Wetzel,Precinct 17A,39
Ralph William Clark,Governor,,REP,Wetzel,Precinct 17A,13
Bill Maloney,Governor,,REP,Wetzel,Precinct 17A,39
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 17A,41
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 17A,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 17A,46
Ralph William Clark,Governor,,REP,Wetzel,Precinct 17A,13
Bill Maloney,Governor,,REP,Wetzel,Precinct 17A,39
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 17A,37
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 17A,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 17A,26
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 17A,14
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 17A,42
David B. McKinley,US House,1,REP,Wetzel,Precinct 17A,52
,Registered Voters,,,Wetzel,Precinct 18,597
,Registered Voters,,REP,Wetzel,Precinct 18,160
,Registered Voters,,DEM,Wetzel,Precinct 18,325
,Ballots Cast,,,Wetzel,Precinct 18,212
,Ballots Cast,,REP,Wetzel,Precinct 18,60
,Ballots Cast,,DEM,Wetzel,Precinct 18,150
Barack Obama,President ,,DEM,Wetzel,Precinct 18,75
Keith Judd,President ,,DEM,Wetzel,Precinct 18,49
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 18,117
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 18,28
Sue Thorn,US House,1,DEM,Wetzel,Precinct 18,118
Arne Moltis,Governor,,DEM,Wetzel,Precinct 18,13
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 18,132
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 18,129
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 18,121
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 18,115
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 18,25
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 18,8
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 18,30
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 18,22
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 18,36
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 18,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 18,134
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 18,130
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 18,50
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 18,84
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 18,105
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 18,6
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 18,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 18,3
Mitt Romney,President ,,REP,Wetzel,Precinct 18,45
Ron Paul,President ,,REP,Wetzel,Precinct 18,2
Rick Santorum,President ,,REP,Wetzel,Precinct 18,7
John R. Raese,US Senate,,REP,Wetzel,Precinct 18,45
Ralph William Clark,Governor,,REP,Wetzel,Precinct 18,15
Bill Maloney,Governor,,REP,Wetzel,Precinct 18,37
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 18,43
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 18,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 18,50
Ralph William Clark,Governor,,REP,Wetzel,Precinct 18,
Bill Maloney,Governor,,REP,Wetzel,Precinct 18,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 18,36
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 18,
Mike Hall,Treasurer,,REP,Wetzel,Precinct 18,23
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 18,25
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 18,40
David B. McKinley,US House,1,REP,Wetzel,Precinct 18,49
,Registered Voters,,,Wetzel,Precinct 19,221
,Registered Voters,,REP,Wetzel,Precinct 19,49
,Registered Voters,,DEM,Wetzel,Precinct 19,118
,Ballots Cast,,,Wetzel,Precinct 19,61
,Ballots Cast,,REP,Wetzel,Precinct 19,14
,Ballots Cast,,DEM,Wetzel,Precinct 19,47
Barack Obama,President ,,DEM,Wetzel,Precinct 19,31
Keith Judd,President ,,DEM,Wetzel,Precinct 19,10
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 19,37
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 19,9
Sue Thorn,US House,1,DEM,Wetzel,Precinct 19,38
Arne Moltis,Governor,,DEM,Wetzel,Precinct 19,5
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 19,39
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 19,42
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 19,37
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 19,39
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 19,7
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 19,3
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 19,10
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 19,8
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 19,6
Jack Yost ,State Senate ,1,DEM,Wetzel,Precinct 19,
Jeffrey V. Kessler ,State Senate ,2,DEM,Wetzel,Precinct 19,43
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 19,40
Keith Hughes,House of Delegates,4,DEM,Wetzel,Precinct 19,9
David Sidiropolis,House of Delegates,4,DEM,Wetzel,Precinct 19,27
Mike Ferro,House of Delegates,4,DEM,Wetzel,Precinct 19,38
RJ Smith,House of Delegates,4,DEM,Wetzel,Precinct 19,4
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 19,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 19,0
Mitt Romney,President ,,REP,Wetzel,Precinct 19,10
Ron Paul,President ,,REP,Wetzel,Precinct 19,2
Rick Santorum,President ,,REP,Wetzel,Precinct 19,2
John R. Raese,US Senate,,REP,Wetzel,Precinct 19,8
Ralph William Clark,Governor,,REP,Wetzel,Precinct 19,3
Bill Maloney,Governor,,REP,Wetzel,Precinct 19,10
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 19,
Pat McGeehan,State Senate ,1,REP,Wetzel,Precinct 19,
David A. Evans,House of Delegates,4,REP,Wetzel,Precinct 19,14
Ralph William Clark,Governor,,REP,Wetzel,Precinct 19,
Bill Maloney,Governor,,REP,Wetzel,Precinct 19,
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 19,10
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 19,12
Mike Hall,Treasurer,,REP,Wetzel,Precinct 19,6
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 19,6
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 19,12
David B. McKinley,US House,1,REP,Wetzel,Precinct 19,13
,Registered Voters,,,Wetzel,Precinct 20B1,162
,Registered Voters,,REP,Wetzel,Precinct 20B1,15
,Registered Voters,,DEM,Wetzel,Precinct 20B1,114
,Ballots Cast,,,Wetzel,Precinct 20B1,69
,Ballots Cast,,REP,Wetzel,Precinct 20B1,4
,Ballots Cast,,DEM,Wetzel,Precinct 20B1,65
Barack Obama,President ,,DEM,Wetzel,Precinct 20B1,36
Keith Judd,President ,,DEM,Wetzel,Precinct 20B1,12
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 20B1,53
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 20B1,9
Sue Thorn,US House,1,DEM,Wetzel,Precinct 20B1,41
Arne Moltis,Governor,,DEM,Wetzel,Precinct 20B1,2
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 20B1,58
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 20B1,48
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 20B1,46
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 20B1,48
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 20B1,12
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 20B1,2
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 20B1,11
