candidate,office,district,party,county,precinct,total votes
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 105,2
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 105,0
Bill Maloney,Governor,,REP,Kanawha,Precinct 105,23
Ralph William Clark,Governor,,REP,Kanawha,Precinct 105,2
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 105,15
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 105,12
Mike Hall,Treasurer,,REP,Kanawha,Precinct 105,13
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 105,3
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 105,14
Chris Walters,State Senate,8,REP,Kanawha,Precinct 105,
,Registered Voters,,DEM,Kanawha,Precinct 106,565
,Ballots Cast,,DEM,Kanawha,Precinct 106,143
Keith Judd,President ,,DEM,Kanawha,Precinct 106,40
Barack Obama,President ,,DEM,Kanawha,Precinct 106,79
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 106,35
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 106,98
William McCann,U.S. House,2,DEM,Kanawha,Precinct 106,8
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 106,5
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 106,94
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 106,111
Arne Moltis,Governor,,DEM,Kanawha,Precinct 106,23
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 106,111
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 106,97
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 106,96
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 106,12
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 106,0
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 106,12
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 106,34
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 106,64
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 106,107
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 106,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 106,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 106,99
,Registered Voters,,REP,Kanawha,Precinct 106,77
,Ballots Cast,,REP,Kanawha,Precinct 106,18
Rick Santorum,President ,,REP,Kanawha,Precinct 106,1
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 106,0
Newt Gingrich,President ,,REP,Kanawha,Precinct 106,3
Ron Paul,President ,,REP,Kanawha,Precinct 106,1
Mitt Romney,President ,,REP,Kanawha,Precinct 106,10
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 106,10
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 106,15
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 106,0
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 106,1
Bill Maloney,Governor,,REP,Kanawha,Precinct 106,13
Ralph William Clark,Governor,,REP,Kanawha,Precinct 106,1
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 106,11
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 106,6
Mike Hall,Treasurer,,REP,Kanawha,Precinct 106,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 106,1
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 106,9
Chris Walters,State Senate,8,REP,Kanawha,Precinct 106,
,Registered Voters,,DEM,Kanawha,Precinct 108,349
,Ballots Cast,,DEM,Kanawha,Precinct 108,70
Keith Judd,President ,,DEM,Kanawha,Precinct 108,27
Barack Obama,President ,,DEM,Kanawha,Precinct 108,33
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 108,14
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 108,55
William McCann,U.S. House,2,DEM,Kanawha,Precinct 108,7
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 108,5
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 108,36
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 108,51
Arne Moltis,Governor,,DEM,Kanawha,Precinct 108,17
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 108,59
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 108,51
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 108,56
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 108,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 108,3
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 108,4
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 108,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 108,19
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 108,62
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 108,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 108,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 108,53
,Registered Voters,,REP,Kanawha,Precinct 108,44
,Ballots Cast,,REP,Kanawha,Precinct 108,11
Rick Santorum,President ,,REP,Kanawha,Precinct 108,3
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 108,0
Newt Gingrich,President ,,REP,Kanawha,Precinct 108,0
Ron Paul,President ,,REP,Kanawha,Precinct 108,0
Mitt Romney,President ,,REP,Kanawha,Precinct 108,8
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 108,9
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 108,7
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 108,1
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 108,1
Bill Maloney,Governor,,REP,Kanawha,Precinct 108,9
Ralph William Clark,Governor,,REP,Kanawha,Precinct 108,1
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 108,8
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 108,6
Mike Hall,Treasurer,,REP,Kanawha,Precinct 108,6
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 108,2
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 108,6
Chris Walters,State Senate,8,REP,Kanawha,Precinct 108,
,Registered Voters,,DEM,Kanawha,Precinct 109,454
,Ballots Cast,,DEM,Kanawha,Precinct 109,117
Keith Judd,President ,,DEM,Kanawha,Precinct 109,32
Barack Obama,President ,,DEM,Kanawha,Precinct 109,64
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 109,29
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 109,79
William McCann,U.S. House,2,DEM,Kanawha,Precinct 109,10
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 109,9
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 109,78
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 109,82
Arne Moltis,Governor,,DEM,Kanawha,Precinct 109,30
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 109,92
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 109,84
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 109,85
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109,17
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109,1
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109,8
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109,35
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109,46
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 109,78
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 109,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 109,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 109,82
,Registered Voters,,REP,Kanawha,Precinct 109,231
,Ballots Cast,,REP,Kanawha,Precinct 109,72
Rick Santorum,President ,,REP,Kanawha,Precinct 109,8
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 109,1
Newt Gingrich,President ,,REP,Kanawha,Precinct 109,5
Ron Paul,President ,,REP,Kanawha,Precinct 109,7
Mitt Romney,President ,,REP,Kanawha,Precinct 109,50
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 109,57
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 109,68
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 109,1
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 109,1
Bill Maloney,Governor,,REP,Kanawha,Precinct 109,62
Ralph William Clark,Governor,,REP,Kanawha,Precinct 109,2
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 109,50
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 109,46
Mike Hall,Treasurer,,REP,Kanawha,Precinct 109,32
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 109,20
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 109,51
Chris Walters,State Senate,8,REP,Kanawha,Precinct 109,
,Registered Voters,,DEM,Kanawha,Precinct 109A,24
,Ballots Cast,,DEM,Kanawha,Precinct 109A,2
Keith Judd,President ,,DEM,Kanawha,Precinct 109A,0
Barack Obama,President ,,DEM,Kanawha,Precinct 109A,2
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 109A,0
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 109A,2
William McCann,U.S. House,2,DEM,Kanawha,Precinct 109A,0
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 109A,0
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 109A,2
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 109A,2
Arne Moltis,Governor,,DEM,Kanawha,Precinct 109A,0
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 109A,2
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 109A,2
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 109A,2
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109A,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109A,0
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109A,0
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109A,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 109A,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 109A,2
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 109A,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 109A,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 109A,2
,Registered Voters,,REP,Kanawha,Precinct 109A,12
,Ballots Cast,,REP,Kanawha,Precinct 109A,6
Rick Santorum,President ,,REP,Kanawha,Precinct 109A,2
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 109A,1
Newt Gingrich,President ,,REP,Kanawha,Precinct 109A,0
Ron Paul,President ,,REP,Kanawha,Precinct 109A,1
Mitt Romney,President ,,REP,Kanawha,Precinct 109A,2
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 109A,6
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 109A,5
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 109A,0
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 109A,1
Bill Maloney,Governor,,REP,Kanawha,Precinct 109A,4
Ralph William Clark,Governor,,REP,Kanawha,Precinct 109A,1
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 109A,4
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 109A,4
Mike Hall,Treasurer,,REP,Kanawha,Precinct 109A,4
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 109A,0
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 109A,4
Chris Walters,State Senate,8,REP,Kanawha,Precinct 109A,
,Registered Voters,,DEM,Kanawha,Precinct 110,630
,Ballots Cast,,DEM,Kanawha,Precinct 110,180
Keith Judd,President ,,DEM,Kanawha,Precinct 110,68
Barack Obama,President ,,DEM,Kanawha,Precinct 110,87
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 110,42
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 110,130
William McCann,U.S. House,2,DEM,Kanawha,Precinct 110,23
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 110,8
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 110,114
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 110,142
Arne Moltis,Governor,,DEM,Kanawha,Precinct 110,33
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 110,159
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 110,148
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 110,146
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 110,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 110,6
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 110,15
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 110,41
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 110,80
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 110,153
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 110,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 110,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 110,149
,Registered Voters,,REP,Kanawha,Precinct 110,192
,Ballots Cast,,REP,Kanawha,Precinct 110,60
Rick Santorum,President ,,REP,Kanawha,Precinct 110,7
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 110,1
Newt Gingrich,President ,,REP,Kanawha,Precinct 110,7
Ron Paul,President ,,REP,Kanawha,Precinct 110,6
Mitt Romney,President ,,REP,Kanawha,Precinct 110,35
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 110,47
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 110,54
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 110,1
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 110,1
Bill Maloney,Governor,,REP,Kanawha,Precinct 110,45
Ralph William Clark,Governor,,REP,Kanawha,Precinct 110,7
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 110,39
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 110,35
Mike Hall,Treasurer,,REP,Kanawha,Precinct 110,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 110,16
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 110,40
Chris Walters,State Senate,8,REP,Kanawha,Precinct 110,
,Registered Voters,,DEM,Kanawha,Precinct 111,176
,Ballots Cast,,DEM,Kanawha,Precinct 111,43
Keith Judd,President ,,DEM,Kanawha,Precinct 111,16
Barack Obama,President ,,DEM,Kanawha,Precinct 111,20
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 111,13
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 111,26
William McCann,U.S. House,2,DEM,Kanawha,Precinct 111,4
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 111,0
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 111,25
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 111,28
Arne Moltis,Governor,,DEM,Kanawha,Precinct 111,12
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 111,34
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 111,36
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 111,34
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 111,7
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 111,0
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 111,2
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 111,6
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 111,23
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 111,26
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 111,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 111,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 111,30
,Registered Voters,,REP,Kanawha,Precinct 111,72
,Ballots Cast,,REP,Kanawha,Precinct 111,18
Rick Santorum,President ,,REP,Kanawha,Precinct 111,3
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 111,1
Newt Gingrich,President ,,REP,Kanawha,Precinct 111,1
Ron Paul,President ,,REP,Kanawha,Precinct 111,3
Mitt Romney,President ,,REP,Kanawha,Precinct 111,10
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 111,16
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 111,16
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 111,2
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 111,0
Bill Maloney,Governor,,REP,Kanawha,Precinct 111,16
Ralph William Clark,Governor,,REP,Kanawha,Precinct 111,2
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 111,14
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 111,14
Mike Hall,Treasurer,,REP,Kanawha,Precinct 111,12
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 111,2
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 111,14
Chris Walters,State Senate,8,REP,Kanawha,Precinct 111,
,Registered Voters,,DEM,Kanawha,Precinct 112,538
,Ballots Cast,,DEM,Kanawha,Precinct 112,179
Keith Judd,President ,,DEM,Kanawha,Precinct 112,65
Barack Obama,President ,,DEM,Kanawha,Precinct 112,86
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 112,34
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 112,131
William McCann,U.S. House,2,DEM,Kanawha,Precinct 112,17
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 112,6
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 112,107
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 112,134
Arne Moltis,Governor,,DEM,Kanawha,Precinct 112,29
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 112,136
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 112,131
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 112,125
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 112,31
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 112,1
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 112,12
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 112,44
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 112,65
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 112,125
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 112,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 112,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 112,140
,Registered Voters,,REP,Kanawha,Precinct 112,188
,Ballots Cast,,REP,Kanawha,Precinct 112,53
Rick Santorum,President ,,REP,Kanawha,Precinct 112,5
"Charles ""Buddy"" Roemer",President ,,REP,Kanawha,Precinct 112,0
Newt Gingrich,President ,,REP,Kanawha,Precinct 112,2
Ron Paul,President ,,REP,Kanawha,Precinct 112,5
Mitt Romney,President ,,REP,Kanawha,Precinct 112,37
John R. Raese,U.S. Senate,,REP,Kanawha,Precinct 112,43
Shelley Moore Capito,U.S. House,2,REP,Kanawha,Precinct 112,44
Michael Davis,U.S. House,2,REP,Kanawha,Precinct 112,2
Jonathan Miller,U.S. House,2,REP,Kanawha,Precinct 112,3
Bill Maloney,Governor,,REP,Kanawha,Precinct 112,36
Ralph William Clark,Governor,,REP,Kanawha,Precinct 112,7
Brian Savilla,Secretary of State ,,REP,Kanawha,Precinct 112,35
Larry V. Faircloth,Auditor,,REP,Kanawha,Precinct 112,31
Mike Hall,Treasurer,,REP,Kanawha,Precinct 112,31
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Kanawha,Precinct 112,13
Patrick Morrisey,Attorney General,,REP,Kanawha,Precinct 112,32
Chris Walters,State Senate,8,REP,Kanawha,Precinct 112,
,Registered Voters,,DEM,Kanawha,Precinct 114,275
,Ballots Cast,,DEM,Kanawha,Precinct 114,112
Keith Judd,President ,,DEM,Kanawha,Precinct 114,29
Barack Obama,President ,,DEM,Kanawha,Precinct 114,62
Sheirl Fletcher,U.S. Senate,,DEM,Kanawha,Precinct 114,18
Joe Manchin III,U.S. Senate,,DEM,Kanawha,Precinct 114,91
William McCann,U.S. House,2,DEM,Kanawha,Precinct 114,13
Dugald Brown,U.S. House,2,DEM,Kanawha,Precinct 114,3
Howard Swint,U.S. House,2,DEM,Kanawha,Precinct 114,73
Earl Ray Tomblin,Governor,,DEM,Kanawha,Precinct 114,93
Arne Moltis,Governor,,DEM,Kanawha,Precinct 114,15
Natalie E. Tennant,Secretary of State ,,DEM,Kanawha,Precinct 114,101
Glen B. Gainer III,Auditor,,DEM,Kanawha,Precinct 114,101
John D. Perdue,Treasurer,,DEM,Kanawha,Precinct 114,96
Steve Miller,Commissioner of Agriculture,,DEM,Kanawha,Precinct 114,14
Bobb Tabb,Commissioner of Agriculture,,DEM,Kanawha,Precinct 114,2
Joe Messineo,Commissioner of Agriculture,,DEM,Kanawha,Precinct 114,9
Walt Helmick,Commissioner of Agriculture,,DEM,Kanawha,Precinct 114,38
Sally Shepherd ,Commissioner of Agriculture,,DEM,Kanawha,Precinct 114,41
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Kanawha,Precinct 114,95
Joshua R. Martin,State Senate,8,DEM,Kanawha,Precinct 114,
Jennifer Scragg Karr,State Senate,8,DEM,Kanawha,Precinct 114,
Corey Palumbo,State Senate,17,DEM,Kanawha,Precinct 114,99
