candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Monroe,Precinct 1,472
,Registered Voters,,REP,Monroe,Precinct 1,125
,Registered Voters,,DEM,Monroe,Precinct 1,259
,Ballots Cast,,,Monroe,Precinct 1,77
,Ballots Cast,,REP,Monroe,Precinct 1,15
,Ballots Cast,,DEM,Monroe,Precinct 1,53
"Charles ""Buddy"" Roemer",President ,,REP,Monroe,Precinct 1,0
Ron Paul,President ,,REP,Monroe,Precinct 1,2
Mitt Romney,President ,,REP,Monroe,Precinct 1,15
Newt Gingrich,President ,,REP,Monroe,Precinct 1,0
Rick Santorum,President ,,REP,Monroe,Precinct 1,0
John R. Raese,U.S. Senate,,REP,Monroe,Precinct 1,10
Rick Snuffer,U.S. House,3,REP,Monroe,Precinct 1,7
Bill Lester,U.S. House,3,REP,Monroe,Precinct 1,1
Lee A. Bias,U.S. House,3,REP,Monroe,Precinct 1,1
Ralph William Clark,Governor,,REP,Monroe,Precinct 1,3
Bill Maloney,Governor,,REP,Monroe,Precinct 1,10
Brian Savilla,Secretary of State ,,REP,Monroe,Precinct 1,10
Larry V. Faircloth,Auditor,,REP,Monroe,Precinct 1,8
Mike Hall,Treasurer,,REP,Monroe,Precinct 1,4
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Monroe,Precinct 1,7
Patrick Morrisey,Attorney General,,REP,Monroe,Precinct 1,9
"George ""Boogie"" Ambler",House of Delegates,42,REP,Monroe,Precinct 1,9
Marcie Easton ,House of Delegates,42,REP,Monroe,Precinct 1,3
Ray Canterbury,House of Delegates,42,REP,Monroe,Precinct 1,9
Barack Obama,President ,,DEM,Monroe,Precinct 1,27
Keith Judd,President ,,DEM,Monroe,Precinct 1,19
Sheirl Fletcher,U.S. Senate,,DEM,Monroe,Precinct 1,11
Joe Manchin III,U.S. Senate,,DEM,Monroe,Precinct 1,38
"Nick J. Rahall, II",U.S. House,3,DEM,Monroe,Precinct 1,41
Arne Moltis,Governor,,DEM,Monroe,Precinct 1,8
Earl Ray Tomblin,Governor,,DEM,Monroe,Precinct 1,39
Natalie E. Tennant,Secretary of State ,,DEM,Monroe,Precinct 1,45
Glen B. Gainer III,Auditor,,DEM,Monroe,Precinct 1,38
John D. Perdue,Treasurer,,DEM,Monroe,Precinct 1,42
Joe Messineo,Commissioner of Agriculture,,DEM,Monroe,Precinct 1,1
Steve Miller,Commissioner of Agriculture,,DEM,Monroe,Precinct 1,16
Bobb Tabb,Commissioner of Agriculture,,DEM,Monroe,Precinct 1,0
Walt Helmick,Commissioner of Agriculture,,DEM,Monroe,Precinct 1,20
Sally Shepherd ,Commissioner of Agriculture,,DEM,Monroe,Precinct 1,9
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Monroe,Precinct 1,44
William R. Laird IV ,State Senate,10,DEM,Monroe,Precinct 1,40
E. Lavoyd Morgan Jr.,House of Delegates,42,DEM,Monroe,Precinct 1,14
Glenn Singer,House of Delegates,42,DEM,Monroe,Precinct 1,28
Peter E. Bostic,House of Delegates,42,DEM,Monroe,Precinct 1,10
Steve Hunter,House of Delegates,42,DEM,Monroe,Precinct 1,19
,Registered Voters,,,Monroe,Precinct 3,115
,Registered Voters,,REP,Monroe,Precinct 3,29
,Registered Voters,,DEM,Monroe,Precinct 3,70
,Ballots Cast,,,Monroe,Precinct 3,47
,Ballots Cast,,REP,Monroe,Precinct 3,11
,Ballots Cast,,DEM,Monroe,Precinct 3,35
