candidate,office,district,party,county,precinct,votes,winner
Mike Hall,Treasurer,,REP,Barbour,Precinct 2,63,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 2,70,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 2,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 2,120,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 2,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 2,135,
Keith Judd,President ,,DEM,Barbour,Precinct 2,76,
Barack Obama,President ,,DEM,Barbour,Precinct 2,92,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 2,24,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 2,155,
Sue Thorn,US House,1,DEM,Barbour,Precinct 2,143,
Arne Moltis,Governor,,DEM,Barbour,Precinct 2,25,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 2,152,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 2,160,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 2,157,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 2,153,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 2,5,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 2,12,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 2,85,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 2,42,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 2,26,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 2,165,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 2,155,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 2,162,
Rick Santorum ,President ,,REP,Barbour,Precinct 3,20,
Ron Paul,President ,,REP,Barbour,Precinct 3,16,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 3,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 3,8,
Mitt Romney ,President ,,REP,Barbour,Precinct 3,101,
John R. Raese,US Senate,,REP,Barbour,Precinct 3,108,
David B McKinley ,US House,1,REP,Barbour,Precinct 3,103,
Ralph William Clark,Governor,,REP,Barbour,Precinct 3,30,
Bill Maloney,Governor,,REP,Barbour,Precinct 3,108,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 3,101,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 3,100,
Mike Hall,Treasurer,,REP,Barbour,Precinct 3,64,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 3,58,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 3,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 3,110,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 3,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 3,116,
Keith Judd,President ,,DEM,Barbour,Precinct 3,90,
Barack Obama,President ,,DEM,Barbour,Precinct 3,82,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 3,26,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 3,164,
Sue Thorn,US House,1,DEM,Barbour,Precinct 3,144,
Arne Moltis,Governor,,DEM,Barbour,Precinct 3,24,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 3,162,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 3,160,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 3,165,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 3,154,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 3,8,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 3,18,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 3,88,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 3,35,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 3,22,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 3,165,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 3,154,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 3,164,
Rick Santorum ,President ,,REP,Barbour,Precinct 4,29,
Ron Paul,President ,,REP,Barbour,Precinct 4,11,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 4,1,
Newt Gingrich,President ,,REP,Barbour,Precinct 4,11,
Mitt Romney ,President ,,REP,Barbour,Precinct 4,124,
John R. Raese,US Senate,,REP,Barbour,Precinct 4,150,
David B McKinley ,US House,1,REP,Barbour,Precinct 4,133,
Ralph William Clark,Governor,,REP,Barbour,Precinct 4,21,
Bill Maloney,Governor,,REP,Barbour,Precinct 4,149,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 4,129,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 4,132,
Mike Hall,Treasurer,,REP,Barbour,Precinct 4,66,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 4,76,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 4,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 4,127,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 4,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 4,141,
Keith Judd,President ,,DEM,Barbour,Precinct 4,72,
Barack Obama,President ,,DEM,Barbour,Precinct 4,63,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 4,23,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 4,132,
Sue Thorn,US House,1,DEM,Barbour,Precinct 4,112,
Arne Moltis,Governor,,DEM,Barbour,Precinct 4,28,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 4,125,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 4,126,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 4,127,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 4,116,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 4,6,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 4,15,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 4,75,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 4,30,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 4,21,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 4,132,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 4,119,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 4,127,
Rick Santorum ,President ,,REP,Barbour,Precinct 5,18,
Ron Paul,President ,,REP,Barbour,Precinct 5,14,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 5,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 5,9,
Mitt Romney ,President ,,REP,Barbour,Precinct 5,75,
John R. Raese,US Senate,,REP,Barbour,Precinct 5,91,
David B McKinley ,US House,1,REP,Barbour,Precinct 5,91,
Ralph William Clark,Governor,,REP,Barbour,Precinct 5,11,
Bill Maloney,Governor,,REP,Barbour,Precinct 5,92,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 5,68,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 5,79,
Mike Hall,Treasurer,,REP,Barbour,Precinct 5,45,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 5,37,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 5,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 5,80,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 5,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 5,94,
Keith Judd,President ,,DEM,Barbour,Precinct 5,70,
Barack Obama,President ,,DEM,Barbour,Precinct 5,99,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 5,32,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 5,154,
Sue Thorn,US House,1,DEM,Barbour,Precinct 5,136,
Arne Moltis,Governor,,DEM,Barbour,Precinct 5,30,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 5,156,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 5,165,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 5,155,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 5,149,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 5,5,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 5,22,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 5,74,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 5,38,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 5,32,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 5,166,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 5,159,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 5,152,
Rick Santorum ,President ,,REP,Barbour,Precinct 6,3,
Ron Paul,President ,,REP,Barbour,Precinct 6,1,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 6,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 6,2,
Mitt Romney ,President ,,REP,Barbour,Precinct 6,22,
John R. Raese,US Senate,,REP,Barbour,Precinct 6,22,
David B McKinley ,US House,1,REP,Barbour,Precinct 6,19,
Ralph William Clark,Governor,,REP,Barbour,Precinct 6,2,
Bill Maloney,Governor,,REP,Barbour,Precinct 6,22,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 6,19,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 6,22,
Mike Hall,Treasurer,,REP,Barbour,Precinct 6,10,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 6,9,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 6,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 6,17,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 6,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 6,20,
Keith Judd,President ,,DEM,Barbour,Precinct 6,30,
Barack Obama,President ,,DEM,Barbour,Precinct 6,69,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 6,24,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 6,76,
Sue Thorn,US House,1,DEM,Barbour,Precinct 6,81,
Arne Moltis,Governor,,DEM,Barbour,Precinct 6,11,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 6,89,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 6,93,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 6,89,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 6,91,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 6,3,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 6,15,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 6,39,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 6,21,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 6,18,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 6,96,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 6,86,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 6,83,
Rick Santorum ,President ,,REP,Barbour,Precinct 7,12,
Ron Paul,President ,,REP,Barbour,Precinct 7,13,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 7,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 7,7,
Mitt Romney ,President ,,REP,Barbour,Precinct 7,63,
John R. Raese,US Senate,,REP,Barbour,Precinct 7,71,
David B McKinley ,US House,1,REP,Barbour,Precinct 7,74,
Ralph William Clark,Governor,,REP,Barbour,Precinct 7,11,
Bill Maloney,Governor,,REP,Barbour,Precinct 7,80,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 7,62,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 7,68,
Mike Hall,Treasurer,,REP,Barbour,Precinct 7,37,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 7,33,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 7,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 7,67,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 7,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 7,72,
Keith Judd,President ,,DEM,Barbour,Precinct 7,46,
Barack Obama,President ,,DEM,Barbour,Precinct 7,103,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 7,29,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 7,133,
Sue Thorn,US House,1,DEM,Barbour,Precinct 7,119,
Arne Moltis,Governor,,DEM,Barbour,Precinct 7,15,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 7,141,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 7,141,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 7,132,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 7,127,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 7,7,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 7,21,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 7,58,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 7,38,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 7,24,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 7,141,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 7,130,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 7,137,
Rick Santorum ,President ,,REP,Barbour,Precinct 8,36,
Ron Paul,President ,,REP,Barbour,Precinct 8,12,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 8,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 8,13,
Mitt Romney ,President ,,REP,Barbour,Precinct 8,100,
John R. Raese,US Senate,,REP,Barbour,Precinct 8,133,
David B McKinley ,US House,1,REP,Barbour,Precinct 8,135,
Ralph William Clark,Governor,,REP,Barbour,Precinct 8,21,
Bill Maloney,Governor,,REP,Barbour,Precinct 8,134,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 8,113,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 8,116,
Mike Hall,Treasurer,,REP,Barbour,Precinct 8,65,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 8,66,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 8,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 8,120,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 8,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 8,134,
Keith Judd,President ,,DEM,Barbour,Precinct 8,64,
Barack Obama,President ,,DEM,Barbour,Precinct 8,93,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 8,28,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 8,150,
Sue Thorn,US House,1,DEM,Barbour,Precinct 8,138,
Arne Moltis,Governor,,DEM,Barbour,Precinct 8,21,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 8,154,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 8,154,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 8,152,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 8,150,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 8,6,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 8,17,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 8,76,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 8,41,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 8,25,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 8,159,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 8,153,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 8,155,
Rick Santorum ,President ,,REP,Barbour,Precinct 9,17,
Ron Paul,President ,,REP,Barbour,Precinct 9,5,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 9,1,
Newt Gingrich,President ,,REP,Barbour,Precinct 9,3,
Mitt Romney ,President ,,REP,Barbour,Precinct 9,36,
John R. Raese,US Senate,,REP,Barbour,Precinct 9,50,
David B McKinley ,US House,1,REP,Barbour,Precinct 9,53,
Ralph William Clark,Governor,,REP,Barbour,Precinct 9,10,
Bill Maloney,Governor,,REP,Barbour,Precinct 9,49,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 9,41,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 9,46,
Mike Hall,Treasurer,,REP,Barbour,Precinct 9,24,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 9,23,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 9,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 9,49,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 9,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 9,52,
Keith Judd,President ,,DEM,Barbour,Precinct 9,19,
Barack Obama,President ,,DEM,Barbour,Precinct 9,31,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 9,8,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 9,54,
Sue Thorn,US House,1,DEM,Barbour,Precinct 9,43,
Arne Moltis,Governor,,DEM,Barbour,Precinct 9,5,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 9,53,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 9,53,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 9,50,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 9,49,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 9,2,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 9,16,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 9,14,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 9,12,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 9,11,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 9,54,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 9,49,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 9,54,
Rick Santorum ,President ,,REP,Barbour,Precinct 10,18,
Ron Paul,President ,,REP,Barbour,Precinct 10,6,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 10,1,
Newt Gingrich,President ,,REP,Barbour,Precinct 10,13,
Mitt Romney ,President ,,REP,Barbour,Precinct 10,74,
John R. Raese,US Senate,,REP,Barbour,Precinct 10,100,
David B McKinley ,US House,1,REP,Barbour,Precinct 10,93,
Ralph William Clark,Governor,,REP,Barbour,Precinct 10,19,
Bill Maloney,Governor,,REP,Barbour,Precinct 10,85,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 10,87,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 10,89,
Mike Hall,Treasurer,,REP,Barbour,Precinct 10,52,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 10,43,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 10,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 10,90,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 10,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 10,98,
Keith Judd,President ,,DEM,Barbour,Precinct 10,25,
Barack Obama,President ,,DEM,Barbour,Precinct 10,33,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 10,14,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 10,51,
Sue Thorn,US House,1,DEM,Barbour,Precinct 10,46,
Arne Moltis,Governor,,DEM,Barbour,Precinct 10,15,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 10,47,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 10,55,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 10,57,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 10,52,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 10,3,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 10,4,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 10,24,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 10,22,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 10,6,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 10,56,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 10,49,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 10,61,
Rick Santorum ,President ,,REP,Barbour,Precinct 11,9,
Ron Paul,President ,,REP,Barbour,Precinct 11,1,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 11,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 11,0,
Mitt Romney ,President ,,REP,Barbour,Precinct 11,28,
John R. Raese,US Senate,,REP,Barbour,Precinct 11,30,
David B McKinley ,US House,1,REP,Barbour,Precinct 11,28,
Ralph William Clark,Governor,,REP,Barbour,Precinct 11,6,
Bill Maloney,Governor,,REP,Barbour,Precinct 11,28,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 11,28,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 11,27,
Mike Hall,Treasurer,,REP,Barbour,Precinct 11,15,
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Barbour,Precinct 11,15,
No Candidate Filed,Commissioner of Agriculture,,REP,Barbour,Precinct 11,0,
Patrick Morrisey,Attorney General,,REP,Barbour,Precinct 11,27,
No Candidate Filed,State Senate,,REP,Barbour,Precinct 11,0,
"John R. Rose, Sr. ",House of Delegates,47,REP,Barbour,Precinct 11,32,
Keith Judd,President ,,DEM,Barbour,Precinct 11,22,
Barack Obama,President ,,DEM,Barbour,Precinct 11,49,
Sheirl Fletcher,US Senate,,DEM,Barbour,Precinct 11,11,
Joe Manchin III,US Senate,,DEM,Barbour,Precinct 11,65,
Sue Thorn,US House,1,DEM,Barbour,Precinct 11,58,
Arne Moltis,Governor,,DEM,Barbour,Precinct 11,14,
Earl Ray Tomblin,Governor,,DEM,Barbour,Precinct 11,62,
Natalie E. Tennant,Secretary of State,,DEM,Barbour,Precinct 11,66,
Glen B. Gainer III,Auditor,,DEM,Barbour,Precinct 11,62,
John D. Perdue,Treasurer,,DEM,Barbour,Precinct 11,60,
Bobb Tabb,Commissioner of Agriculture,,DEM,Barbour,Precinct 11,2,
Joe Messineo,Commissioner of Agriculture,,DEM,Barbour,Precinct 11,10,
Walt Helmick,Commissioner of Agriculture,,DEM,Barbour,Precinct 11,24,
Steve Miller,Commissioner of Agriculture,,DEM,Barbour,Precinct 11,10,
Sally Shepherd ,Commissioner of Agriculture,,DEM,Barbour,Precinct 11,18,
"Darrell V. McGraw, Jr. ",Attorney General,,DEM,Barbour,Precinct 11,69,
Bob Williams,State Senate,14,DEM,Barbour,Precinct 11,60,
Mary M Poling ,House of Delegates,47,DEM,Barbour,Precinct 11,71,
Rick Santorum ,President ,,REP,Barbour,Precinct 12,12,
Ron Paul,President ,,REP,Barbour,Precinct 12,13,
"Charles ""Buddy"" Roemer",President ,,REP,Barbour,Precinct 12,0,
Newt Gingrich,President ,,REP,Barbour,Precinct 12,8,
Mitt Romney ,President ,,REP,Barbour,Precinct 12,46,
John R. Raese,US Senate,,REP,Barbour,Precinct 12,68,
David B McKinley ,US House,1,REP,Barbour,Precinct 12,64,
Ralph William Clark,Governor,,REP,Barbour,Precinct 12,18,
Bill Maloney,Governor,,REP,Barbour,Precinct 12,59,
Brian Savilla,Secretary of State,,REP,Barbour,Precinct 12,61,
Larry V. Faircloth,Auditor,,REP,Barbour,Precinct 12,61,
