candidate,office,district,party,county,precinct,total votes
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 1,110
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 1,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 1,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 1,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 1,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 1,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 1,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 1,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 1,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 1,65
Joe White,House of Delegates,24,DEM,Logan,Precinct 1,95
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 1,223
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 1,42
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 1,16
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 1,114
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 1,8
,Registered Voters,,,Logan,Precinct 2,1242
,Registered Voters,,REP,Logan,Precinct 2,112
,Registered Voters,,DEM,Logan,Precinct 2,1005
,Ballots Cast,,,Logan,Precinct 2,426
,Ballots Cast,,REP,Logan,Precinct 2,35
,Ballots Cast,,DEM,Logan,Precinct 2,391
Rick Santorum,President ,,REP,Logan,Precinct 2,9
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 2,0
Newt Gingrich,President ,,REP,Logan,Precinct 2,0
Ron Paul,President ,,REP,Logan,Precinct 2,3
Mitt Romney,President ,,REP,Logan,Precinct 2,22
John R. Raese,U.S. Senate,,REP,Logan,Precinct 2,23
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 2,15
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 2,10
Bill Lester,U.S. House,3,REP,Logan,Precinct 2,4
Ralph William Clark,Governor,,REP,Logan,Precinct 2,6
Bill Maloney,Governor,,REP,Logan,Precinct 2,24
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 2,26
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 2,25
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 2,10
Mike Hall,Treasurer,,REP,Logan,Precinct 2,16
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 2,23
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 2,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 2,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 2,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 2,20
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 2,16
Barack Obama,President ,,DEM,Logan,Precinct 2,89
Keith Judd,President ,,DEM,Logan,Precinct 2,154
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 2,317
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 2,23
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 2,263
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 2,360
Arne Moltis,Governor,,DEM,Logan,Precinct 2,15
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 2,243
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 2,181
John D. Perdue,Treasurer,,DEM,Logan,Precinct 2,220
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 2,34
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 2,31
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 2,3
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 2,110
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 2,78
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 2,266
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 2,128
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 2,237
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 2,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 2,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 2,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 2,79
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 2,117
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 2,111
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 2,169
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 2,36
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 2,
Joe White,House of Delegates,24,DEM,Logan,Precinct 2,
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 2,
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 2,
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 2,
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 2,
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 2,
,Registered Voters,,,Logan,Precinct 4,1107
,Registered Voters,,REP,Logan,Precinct 4,131
,Registered Voters,,DEM,Logan,Precinct 4,846
,Ballots Cast,,,Logan,Precinct 4,412
,Ballots Cast,,REP,Logan,Precinct 4,41
,Ballots Cast,,DEM,Logan,Precinct 4,370
Rick Santorum,President ,,REP,Logan,Precinct 4,2
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 4,0
Newt Gingrich,President ,,REP,Logan,Precinct 4,2
Ron Paul,President ,,REP,Logan,Precinct 4,5
Mitt Romney,President ,,REP,Logan,Precinct 4,31
John R. Raese,U.S. Senate,,REP,Logan,Precinct 4,29
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 4,10
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 4,7
Bill Lester,U.S. House,3,REP,Logan,Precinct 4,11
Ralph William Clark,Governor,,REP,Logan,Precinct 4,5
Bill Maloney,Governor,,REP,Logan,Precinct 4,26
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 4,22
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 4,24
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 4,11
Mike Hall,Treasurer,,REP,Logan,Precinct 4,17
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 4,26
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 4,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 4,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 4,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 4,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 4,
Barack Obama,President ,,DEM,Logan,Precinct 4,78
Keith Judd,President ,,DEM,Logan,Precinct 4,154
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 4,291
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 4,43
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 4,239
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 4,333
Arne Moltis,Governor,,DEM,Logan,Precinct 4,18
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 4,225
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 4,184
John D. Perdue,Treasurer,,DEM,Logan,Precinct 4,223
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 4,37
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 4,40
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 4,1
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 4,100
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 4,77
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 4,242
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 4,84
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 4,259
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 4,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 4,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 4,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 4,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 4,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 4,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 4,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 4,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 4,121
Joe White,House of Delegates,24,DEM,Logan,Precinct 4,74
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 4,179
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 4,49
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 4,56
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 4,113
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 4,5
,Registered Voters,,,Logan,Precinct 5A,1252
,Registered Voters,,REP,Logan,Precinct 5A,108
,Registered Voters,,DEM,Logan,Precinct 5A,1004
,Ballots Cast,,,Logan,Precinct 5A,470
,Ballots Cast,,REP,Logan,Precinct 5A,31
,Ballots Cast,,DEM,Logan,Precinct 5A,439
Rick Santorum,President ,,REP,Logan,Precinct 5A,6
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 5A,0
Newt Gingrich,President ,,REP,Logan,Precinct 5A,3
Ron Paul,President ,,REP,Logan,Precinct 5A,0
Mitt Romney,President ,,REP,Logan,Precinct 5A,21
John R. Raese,U.S. Senate,,REP,Logan,Precinct 5A,25
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 5A,9
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 5A,10
Bill Lester,U.S. House,3,REP,Logan,Precinct 5A,6
Ralph William Clark,Governor,,REP,Logan,Precinct 5A,7
Bill Maloney,Governor,,REP,Logan,Precinct 5A,20
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 5A,19
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 5A,22
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 5A,13
Mike Hall,Treasurer,,REP,Logan,Precinct 5A,11
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 5A,23
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 5A,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 5A,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 5A,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 5A,21
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 5A,18
Barack Obama,President ,,DEM,Logan,Precinct 5A,130
Keith Judd,President ,,DEM,Logan,Precinct 5A,174
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 5A,358
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 5A,40
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 5A,292
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 5A,404
Arne Moltis,Governor,,DEM,Logan,Precinct 5A,14
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 5A,284
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 5A,241
John D. Perdue,Treasurer,,DEM,Logan,Precinct 5A,266
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 5A,44
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 5A,29
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 5A,8
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 5A,163
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 5A,86
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 5A,306
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 5A,141
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 5A,263
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 5A,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 5A,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 5A,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 5A,66
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 5A,129
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 5A,170
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 5A,220
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 5A,35
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 5A,
Joe White,House of Delegates,24,DEM,Logan,Precinct 5A,
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 5A,
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 5A,
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 5A,
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 5A,
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 5A,
,Registered Voters,,,Logan,Precinct 5B,24
,Registered Voters,,REP,Logan,Precinct 5B,0
,Registered Voters,,DEM,Logan,Precinct 5B,23
,Ballots Cast,,,Logan,Precinct 5B,8
,Ballots Cast,,REP,Logan,Precinct 5B,0
,Ballots Cast,,DEM,Logan,Precinct 5B,8
Rick Santorum,President ,,REP,Logan,Precinct 5B,0
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 5B,0
Newt Gingrich,President ,,REP,Logan,Precinct 5B,0
Ron Paul,President ,,REP,Logan,Precinct 5B,0
Mitt Romney,President ,,REP,Logan,Precinct 5B,0
John R. Raese,U.S. Senate,,REP,Logan,Precinct 5B,0
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 5B,0
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 5B,0
Bill Lester,U.S. House,3,REP,Logan,Precinct 5B,0
Ralph William Clark,Governor,,REP,Logan,Precinct 5B,0
Bill Maloney,Governor,,REP,Logan,Precinct 5B,0
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 5B,0
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 5B,0
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 5B,0
Mike Hall,Treasurer,,REP,Logan,Precinct 5B,0
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 5B,0
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 5B,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 5B,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 5B,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 5B,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 5B,
Barack Obama,President ,,DEM,Logan,Precinct 5B,5
Keith Judd,President ,,DEM,Logan,Precinct 5B,2
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 5B,7
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 5B,0
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 5B,7
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 5B,8
Arne Moltis,Governor,,DEM,Logan,Precinct 5B,0
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 5B,7
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 5B,6
John D. Perdue,Treasurer,,DEM,Logan,Precinct 5B,6
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 5B,1
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 5B,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 5B,0
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 5B,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 5B,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 5B,7
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 5B,2
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 5B,6
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 5B,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 5B,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 5B,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 5B,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 5B,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 5B,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 5B,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 5B,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 5B,1
Joe White,House of Delegates,24,DEM,Logan,Precinct 5B,2
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 5B,4
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 5B,4
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 5B,0
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 5B,4
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 5B,0
,Registered Voters,,,Logan,Precinct 6,790
,Registered Voters,,REP,Logan,Precinct 6,116
,Registered Voters,,DEM,Logan,Precinct 6,600
,Ballots Cast,,,Logan,Precinct 6,310
,Ballots Cast,,REP,Logan,Precinct 6,37
,Ballots Cast,,DEM,Logan,Precinct 6,267
Rick Santorum,President ,,REP,Logan,Precinct 6,7
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 6,0
Newt Gingrich,President ,,REP,Logan,Precinct 6,3
Ron Paul,President ,,REP,Logan,Precinct 6,4
Mitt Romney,President ,,REP,Logan,Precinct 6,20
John R. Raese,U.S. Senate,,REP,Logan,Precinct 6,28
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 6,12
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 6,7
Bill Lester,U.S. House,3,REP,Logan,Precinct 6,7
Ralph William Clark,Governor,,REP,Logan,Precinct 6,10
Bill Maloney,Governor,,REP,Logan,Precinct 6,20
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 6,26
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 6,25
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 6,11
Mike Hall,Treasurer,,REP,Logan,Precinct 6,16
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 6,24
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 6,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 6,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 6,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 6,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 6,
Barack Obama,President ,,DEM,Logan,Precinct 6,82
Keith Judd,President ,,DEM,Logan,Precinct 6,96
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 6,222
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 6,27
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 6,195
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 6,250
Arne Moltis,Governor,,DEM,Logan,Precinct 6,7
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 6,172
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 6,147
John D. Perdue,Treasurer,,DEM,Logan,Precinct 6,168
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 6,38
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 6,24
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 6,1
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 6,83
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 6,44
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 6,194
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 6,59
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 6,196
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 6,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 6,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 6,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 6,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 6,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 6,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 6,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 6,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 6,96
Joe White,House of Delegates,24,DEM,Logan,Precinct 6,46
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 6,122
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 6,49
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 6,27
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 6,102
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 6,3
,Registered Voters,,,Logan,Precinct 7,818
,Registered Voters,,REP,Logan,Precinct 7,94
,Registered Voters,,DEM,Logan,Precinct 7,647
,Ballots Cast,,,Logan,Precinct 7,293
,Ballots Cast,,REP,Logan,Precinct 7,30
,Ballots Cast,,DEM,Logan,Precinct 7,263
Rick Santorum,President ,,REP,Logan,Precinct 7,5
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 7,0
Newt Gingrich,President ,,REP,Logan,Precinct 7,1
Ron Paul,President ,,REP,Logan,Precinct 7,4
Mitt Romney,President ,,REP,Logan,Precinct 7,17
John R. Raese,U.S. Senate,,REP,Logan,Precinct 7,23
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 7,12
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 7,2
Bill Lester,U.S. House,3,REP,Logan,Precinct 7,6
Ralph William Clark,Governor,,REP,Logan,Precinct 7,10
Bill Maloney,Governor,,REP,Logan,Precinct 7,14
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 7,19
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 7,18
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 7,14
Mike Hall,Treasurer,,REP,Logan,Precinct 7,9
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 7,21
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 7,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 7,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 7,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 7,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 7,
Barack Obama,President ,,DEM,Logan,Precinct 7,76
Keith Judd,President ,,DEM,Logan,Precinct 7,105
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 7,224
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 7,25
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 7,203
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 7,245
Arne Moltis,Governor,,DEM,Logan,Precinct 7,15
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 7,197
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 7,154
John D. Perdue,Treasurer,,DEM,Logan,Precinct 7,174
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 7,33
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 7,18
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 7,4
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 7,73
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 7,63
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 7,192
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 7,70
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 7,186
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 7,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 7,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 7,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 7,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 7,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 7,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 7,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 7,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 7,72
Joe White,House of Delegates,24,DEM,Logan,Precinct 7,50
