year,election,office,party,district,candidate,county,votes,winner
2002,general,House of Delegates,D,19,Bill Wright,Logan,3804,
2002,general,House of Delegates,D,19,Bill Wright,Putnam,941,
2002,general,House of Delegates,R,19,Jim Mullins,Totals,5915,
2002,general,House of Delegates,R,19,Jim Mullins,Boone,450,
2002,general,House of Delegates,R,19,Jim Mullins,Lincoln,1137,
2002,general,House of Delegates,R,19,Jim Mullins,Logan,3294,
2002,general,House of Delegates,R,19,Jim Mullins,Putnam,1034,
2002,general,House of Delegates,R,19,Gwen Ramey,Totals,3881,
2002,general,House of Delegates,R,19,Gwen Ramey,Boone,236,
2002,general,House of Delegates,R,19,Gwen Ramey,Lincoln,1551,
2002,general,House of Delegates,R,19,Gwen Ramey,Logan,1158,
2002,general,House of Delegates,R,19,Gwen Ramey,Putnam,936,
2002,general,House of Delegates,R,19,Becky Romero,Totals,4276,
2002,general,House of Delegates,R,19,Becky Romero,Boone,264,
2002,general,House of Delegates,R,19,Becky Romero,Lincoln,923,
2002,general,House of Delegates,R,19,Becky Romero,Logan,1237,
2002,general,House of Delegates,R,19,Becky Romero,Putnam,1852,
2002,general,House of Delegates,Mountain,19,Donna Halstead,Totals,1375,
2002,general,House of Delegates,Mountain,19,Donna Halstead,Boone,351,
2002,general,House of Delegates,Mountain,19,Donna Halstead,Lincoln,297,
2002,general,House of Delegates,Mountain,19,Donna Halstead,Logan,368,
2002,general,House of Delegates,Mountain,19,Donna Halstead,Putnam,359,
2002,general,House of Delegates,D,20,K. Steven Kominar,Totals,3215,1
2002,general,House of Delegates,D,20,K. Steven Kominar,Mingo,2929,
2002,general,House of Delegates,D,20,K. Steven Kominar,Wayne,286,
2002,general,House of Delegates,D,21,Harry Keith White,Totals,2012,1
2002,general,House of Delegates,D,21,Harry Keith White,McDowell,360,
2002,general,House of Delegates,D,21,Harry Keith White,Mingo,1652,
2002,general,House of Delegates,D,22,Richard Browning,Totals,4067,1
2002,general,House of Delegates,D,22,Richard Browning,McDowell,306,
2002,general,House of Delegates,D,22,Richard Browning,Mercer,656,
2002,general,House of Delegates,D,22,Richard Browning,Wyoming,3105,
2002,general,House of Delegates,D,22,"W. Richard ""Rick"" Staton",Totals,3763,1
2002,general,House of Delegates,D,22,"W. Richard ""Rick"" Staton",McDowell,290,
2002,general,House of Delegates,D,22,"W. Richard ""Rick"" Staton",Mercer,677,
2002,general,House of Delegates,D,22,"W. Richard ""Rick"" Staton",Wyoming,2796,
2002,general,House of Delegates,D,23,Emily Yeager,Totals,2199,1
2002,general,House of Delegates,D,23,Emily Yeager,McDowell,2199,
2002,general,House of Delegates,D,24,Eustace Frederick,Totals,2305,1
2002,general,House of Delegates,D,24,Eustace Frederick,Mercer,2305,
2002,general,House of Delegates,R,24,Douglas C. Quesinberry,Totals,1212,
2002,general,House of Delegates,R,24,Douglas C. Quesinberry,Mercer,1212,
2002,general,House of Delegates,D,25,Marshall C. Long,Totals,4602,1
2002,general,House of Delegates,D,25,Marshall C. Long,Mercer,4602,
2002,general,House of Delegates,D,25,Mark E. Wills,Totals,3923,
2002,general,House of Delegates,D,25,Mark E. Wills,Mercer,3923,
2002,general,House of Delegates,R,25,Donald T. Caruth,Totals,4065,1
2002,general,House of Delegates,R,25,Donald T. Caruth,Mercer,4065,
2002,general,House of Delegates,R,25,Kevin Fleming,Totals,1946,
2002,general,House of Delegates,R,25,Kevin Fleming,Mercer,1946,
2002,general,House of Delegates,D,26,Gerald L. Crosier,Totals,2564,1
2002,general,House of Delegates,D,26,Gerald L. Crosier,Monroe,2146,
2002,general,House of Delegates,D,26,Gerald L. Crosier,Summers,418,
2002,general,House of Delegates,R,26,Kevin A. Priutt,Totals,1812,
2002,general,House of Delegates,R,26,Kevin A. Priutt,Monroe,1447,
2002,general,House of Delegates,R,26,Kevin A. Priutt,Summers,365,
2002,general,House of Delegates,D,27,Robert S. Kiss,Totals,9502,1
2002,general,House of Delegates,D,27,Robert S. Kiss,Raleigh,8061,
2002,general,House of Delegates,D,27,Robert S. Kiss,Summers,1441,
2002,general,House of Delegates,D,27,Virginia Mahan,Totals,7296,1
2002,general,House of Delegates,D,27,Virginia Mahan,Raleigh,6112,
2002,general,House of Delegates,D,27,Virginia Mahan,Summers,1184,
2002,general,House of Delegates,D,27,Warren R. McGraw II,Totals,8021,
2002,general,House of Delegates,D,27,Warren R. McGraw II,Raleigh,6868,
2002,general,House of Delegates,D,27,Warren R. McGraw II,Summers,1153,
2002,general,House of Delegates,D,27,Sally Susman,Totals,8842,1
2002,general,House of Delegates,D,27,Sally Susman,Raleigh,7570,
2002,general,House of Delegates,D,27,Sally Susman,Summers,1272,
2002,general,House of Delegates,D,27,Ron Thompson,Totals,9133,1
2002,general,House of Delegates,D,27,Ron Thompson,Raleigh,7722,
2002,general,House of Delegates,D,27,Ron Thompson,Summers,1411,
2002,general,House of Delegates,R,27,Chuck Carpenter,Totals,8214,
2002,general,House of Delegates,R,27,Chuck Carpenter,Raleigh,7095,
2002,general,House of Delegates,R,27,Chuck Carpenter,Summers,564,
2002,general,House of Delegates,R,27,David T. Gallahe,Totals,7520,
2002,general,House of Delegates,R,27,David T. Gallahe,Raleigh,5934,
2002,general,House of Delegates,R,27,David T. Gallahe,Summers,506,
2002,general,House of Delegates,R,27,Jeff Robinson,Totals,7799,
2002,general,House of Delegates,R,27,Jeff Robinson,Raleigh,5850,
2002,general,House of Delegates,R,27,Jeff Robinson,Summers,470,
2002,general,House of Delegates,R,27,Philip L. Stevens,Totals,7629,
2002,general,House of Delegates,R,27,Philip L. Stevens,Raleigh,6040,
2002,general,House of Delegates,R,27,Philip L. Stevens,Summers,1042,
2002,general,House of Delegates,R,27,Linda Sumner,Totals,10256,1
2002,general,House of Delegates,R,27,Linda Sumner,Raleigh,8082,
2002,general,House of Delegates,R,27,Linda Sumner,Summers,708,
2002,general,House of Delegates,D,28,Thomas W. Campbell,Totals,5539,1
2002,general,House of Delegates,D,28,Thomas W. Campbell,Greenbrier,5539,
2002,general,House of Delegates,D,28,Steve Hunter,Totals,3732,
2002,general,House of Delegates,D,28,Steve Hunter,Greenbrier,3732,
2002,general,House of Delegates,R,28,Ray Canterbury,Totals,5734,1
2002,general,House of Delegates,R,28,Ray Canterbury,Greenbrier,5734,
2002,general,House of Delegates,D,29,Tom Louisos,Totals,6118,1
2002,general,House of Delegates,D,29,Tom Louisos,Clay,433,
2002,general,House of Delegates,D,29,Tom Louisos,Fayette,5604,
2002,general,House of Delegates,D,29,Tom Louisos,Nicholas,81,
2002,general,House of Delegates,D,29,David G. Perry,Totals,6627,1
2002,general,House of Delegates,D,29,David G. Perry,Clay,577,
2002,general,House of Delegates,D,29,David G. Perry,Fayette,5975,
2002,general,House of Delegates,D,29,David G. Perry,Nicholas,75,
2002,general,House of Delegates,D,29,John Pino,Totals,6518,1
2002,general,House of Delegates,D,29,John Pino,Clay,549,
2002,general,House of Delegates,D,29,John Pino,Fayette,5880,
2002,general,House of Delegates,D,29,John Pino,Nicholas,89,
2002,general,House of Delegates,R,29,Tom Fast,Totals,4154,
2002,general,House of Delegates,R,29,Tom Fast,Clay,333,
2002,general,House of Delegates,R,29,Tom Fast,Fayette,3791,
2002,general,House of Delegates,R,29,Tom Fast,Nicholas,30,
2002,general,House of Delegates,R,29,Keith Spangler,Totals,3964,
2002,general,House of Delegates,R,29,Keith Spangler,Clay,344,
2002,general,House of Delegates,R,29,Keith Spangler,Fayette,3580,
2002,general,House of Delegates,R,29,Keith Spangler,Nicholas,40,
2002,general,House of Delegates,D,30,Jon Amores,Totals,18425,1
2002,general,House of Delegates,D,30,Jon Amores,Kanawha,18425,
2002,general,House of Delegates,D,30,Bonnie Brown,Totals,17250,1
2002,general,House of Delegates,D,30,Bonnie Brown,Kanawha,17250,
2002,general,House of Delegates,D,30,Dan Foster,Totals,20760,1
2002,general,House of Delegates,D,30,Dan Foster,Kanawha,20760,
2002,general,House of Delegates,D,30,Bobbie Hatfield,Totals,17465,1
2002,general,House of Delegates,D,30,Bobbie Hatfield,Kanawha,17465,
2002,general,House of Delegates,D,30,Ray Keener,Totals,15148,
2002,general,House of Delegates,D,30,Ray Keener,Kanawha,15148,
2002,general,House of Delegates,D,30,Corey L. Palumbo,Totals,21714,1
2002,general,House of Delegates,D,30,Corey L. Palumbo,Kanawha,21714,
2002,general,House of Delegates,D,30,Sharon Spencer,Totals,16326,1
2002,general,House of Delegates,D,30,Sharon Spencer,Kanawha,16326,
2002,general,House of Delegates,R,30,Ann Calvert,Totals,15700,1
2002,general,House of Delegates,R,30,Ann Calvert,Kanawha,15700,
2002,general,House of Delegates,R,30,Priscilla M. Haden,Totals,15620,
2002,general,House of Delegates,R,30,Priscilla M. Haden,Kanawha,15620,
2002,general,House of Delegates,R,30,Bill Henry,Totals,10285,
2002,general,House of Delegates,R,30,Bill Henry,Kanawha,10285,
2002,general,House of Delegates,R,30,James M. Nester,Totals,9893,
2002,general,House of Delegates,R,30,James M. Nester,Kanawha,9893,
2002,general,House of Delegates,R,30,Donn E. Neurman,Totals,9744,
2002,general,House of Delegates,R,30,Donn E. Neurman,Kanawha,9744,
2002,general,House of Delegates,R,30,Jesse W. Samples,Totals,10950,
2002,general,House of Delegates,R,30,Jesse W. Samples,Kanawha,10950,
2002,general,House of Delegates,R,30,"George B. ""Brud"" Warner",Totals,14328,
2002,general,House of Delegates,R,30,"George B. ""Brud"" Warner",Kanawha,14328,
2002,general,House of Delegates,D,31,Carrie Webster,Totals,2354,1
2002,general,House of Delegates,D,31,Carrie Webster,Kanawha,2354,
2002,general,House of Delegates,R,31,Mark A. Sadd,Totals,1632,
2002,general,House of Delegates,R,31,Mark A. Sadd,Kanawha,1632,
2002,general,House of Delegates,Independent,31,"Janet ""JT"" Thompson",Totals,182,
2002,general,House of Delegates,Independent,31,"Janet ""JT"" Thompson",Kanawha,182,
2002,general,House of Delegates,D,32,"Jon W. Cain, Sr.",Totals,4758,
2002,general,House of Delegates,D,32,"Jon W. Cain, Sr.",Kanawha,4758,
2002,general,House of Delegates,D,32,Eric B. Hudnall,Totals,3954,
2002,general,House of Delegates,D,32,Eric B. Hudnall,Kanawha,3954,
2002,general,House of Delegates,D,32,R. Derek Walker,Totals,4485,
2002,general,House of Delegates,D,32,R. Derek Walker,Kanawha,4485,
2002,general,House of Delegates,R,32,Tim Armstead,Totals,8201,1
2002,general,House of Delegates,R,32,Tim Armstead,Kanawha,8201,
2002,general,House of Delegates,R,32,Ron Walters,Totals,8036,1
2002,general,House of Delegates,R,32,Ron Walters,Kanawha,8036,
2002,general,House of Delegates,R,32,Rusty Webb,Totals,8192,1
2002,general,House of Delegates,R,32,Rusty Webb,Kanawha,8192,
2002,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Totals,3012,1
2002,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Calhoun,1363,
2002,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Clay,1027,
2002,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Gilmer,622,
2002,general,House of Delegates,R,33,Lyle Kerby,Totals,1319,
2002,general,House of Delegates,R,33,Lyle Kerby,Calhoun,599,
2002,general,House of Delegates,R,33,Lyle Kerby,Clay,387,
2002,general,House of Delegates,R,33,Lyle Kerby,Gilmer,333,
2002,general,House of Delegates,D,34,Brent Boggs,Totals,4,1
2002,general,House of Delegates,D,34,Brent Boggs,Braxton,3,
2002,general,House of Delegates,D,34,Brent Boggs,Gilmer,673,
2002,general,House of Delegates,D,35,Sam Argento,Totals,3135,
2002,general,House of Delegates,D,35,Sam Argento,Nicholas,3135,
2002,general,House of Delegates,Reform,35,"Steve ""Apple"" Furloine",Totals,659,
2002,general,House of Delegates,Reform,35,"Steve ""Apple"" Furloine",Nicholas,659,
2002,general,House of Delegates,D,36,Joe Talbott,Totals,2548,1
2002,general,House of Delegates,D,36,Joe Talbott,Nicholas,714,
2002,general,House of Delegates,D,36,Joe Talbott,Webster,1834,
2002,general,House of Delegates,R,36,Jim Thompson,Totals,944,
2002,general,House of Delegates,R,36,Jim Thompson,Nicholas,599,
2002,general,House of Delegates,R,36,Jim Thompson,Webster,345,
2002,general,House of Delegates,D,37,William G. Hartman,Totals,4839,1
2002,general,House of Delegates,D,37,William G. Hartman,Pocahontas,1000,
2002,general,House of Delegates,D,37,William G. Hartman,Randolph,3839,
2002,general,House of Delegates,D,37,Bill Proudfoot,Totals,5671,1
2002,general,House of Delegates,D,37,Bill Proudfoot,Pocahontas,1525,
2002,general,House of Delegates,D,37,Bill Proudfoot,Randolph,4146,
2002,general,House of Delegates,R,37,Bruce Haddix,Totals,3990,
2002,general,House of Delegates,R,37,Bruce Haddix,Pocahontas,753,
2002,general,House of Delegates,R,37,Bruce Haddix,Randolph,3237,
2002,general,House of Delegates,Reform,37,Alan R. Balogh,Totals,629,
2002,general,House of Delegates,Reform,37,Alan R. Balogh,Pocahontas,323,
2002,general,House of Delegates,Reform,37,Alan R. Balogh,Randolph,306,
2002,general,House of Delegates,Reform,37,Kimberly S. Nottingham,Totals,847,
2002,general,House of Delegates,Reform,37,Kimberly S. Nottingham,Pocahontas,360,
2002,general,House of Delegates,Reform,37,Kimberly S. Nottingham,Randolph,487,
2002,general,House of Delegates,D,38,Lowell T. Davis,Totals,1319,
2002,general,House of Delegates,D,38,Lowell T. Davis,Lewis,1238,
2002,general,House of Delegates,D,38,Lowell T. Davis,Upshur,81,
2002,general,House of Delegates,R,38,Doug Stalnaker,Totals,3590,1
2002,general,House of Delegates,R,38,Doug Stalnaker,Lewis,3407,
2002,general,House of Delegates,R,38,Doug Stalnaker,Upshur,183,
2002,general,House of Delegates,R,39,Bill Hamilton,Totals,4329,1
2002,general,House of Delegates,R,39,Bill Hamilton,Upshur,4329,
2002,general,House of Delegates,D,40,Mary M. Poling,Totals,2755,1
2002,general,House of Delegates,D,40,Mary M. Poling,Barbour,2348,
2002,general,House of Delegates,D,40,Mary M. Poling,Upshur,407,
2002,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Totals,2476,
2002,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Barbour,2089,
2002,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Upshur,387,
2002,general,House of Delegates,D,41,Sam Cann,Totals,11320,1
2002,general,House of Delegates,D,41,Sam Cann,Harrison,11064,
2002,general,House of Delegates,D,41,Sam Cann,Marion,256,
2002,general,House of Delegates,D,41,Ron Fragale,Totals,11609,1
2002,general,House of Delegates,D,41,Ron Fragale,Harrison,11357,
2002,general,House of Delegates,D,41,Ron Fragale,Marion,252,
2002,general,House of Delegates,D,41,Richard J. Iaquinta,Totals,11058,1
2002,general,House of Delegates,D,41,Richard J. Iaquinta,Harrison,10835,
2002,general,House of Delegates,D,41,Richard J. Iaquinta,Marion,223,
2002,general,House of Delegates,D,41,Barbara Bobbie Warner,Totals,10024,1
2002,general,House of Delegates,D,41,Barbara Bobbie Warner,Harrison,9773,
2002,general,House of Delegates,D,41,Barbara Bobbie Warner,Marion,251,
2002,general,House of Delegates,D,42,Tom Coleman,Totals,2855,1
2002,general,House of Delegates,D,42,Tom Coleman,Marion,149,
2002,general,House of Delegates,D,42,Tom Coleman,Monongalia,189,
2002,general,House of Delegates,D,42,Tom Coleman,Taylor,2517,
2002,general,House of Delegates,R,42,Paul Elder,Totals,1745,
2002,general,House of Delegates,R,42,Paul Elder,Marion,95,
2002,general,House of Delegates,R,42,Paul Elder,Monongalia,173,
2002,general,House of Delegates,R,42,Paul Elder,Taylor,1477,
2002,general,House of Delegates,D,43,Mike Caputo,Totals,9562,1
2002,general,House of Delegates,D,43,Mike Caputo,Marion,9124,
2002,general,House of Delegates,D,43,Mike Caputo,Monongalia,438,
2002,general,House of Delegates,D,43,A. James Manchin,Totals,8351,1
2002,general,House of Delegates,D,43,A. James Manchin,Marion,7980,
2002,general,House of Delegates,D,43,A. James Manchin,Monongalia,371,
2002,general,House of Delegates,D,43,Donna Reid Renner,Totals,7437,1
2002,general,House of Delegates,D,43,Donna Reid Renner,Marion,7091,
2002,general,House of Delegates,D,43,Donna Reid Renner,Monongalia,346,
2002,general,House of Delegates,R,43,Susan Mayers,Totals,3356,
2002,general,House of Delegates,R,43,Susan Mayers,Marion,3136,
2002,general,House of Delegates,R,43,Susan Mayers,Monongalia,220,
2002,general,House of Delegates,R,43,"Charles S. ""Chuck"" Mullett",Totals,6471,
2002,general,House of Delegates,R,43,"Charles S. ""Chuck"" Mullett",Marion,6196,
2002,general,House of Delegates,R,43,"Charles S. ""Chuck"" Mullett",Monongalia,275,
2002,general,House of Delegates,R,43,Russ Snyder,Totals,3208,
2002,general,House of Delegates,R,43,Russ Snyder,Marion,3045,
2002,general,House of Delegates,R,43,Russ Snyder,Monongalia,163,
2002,general,House of Delegates,D,44,Robert D. Beach,Totals,9385,1
2002,general,House of Delegates,D,44,Robert D. Beach,Monongalia,9385,
2002,general,House of Delegates,D,44,"Eugene ""Gene"" Claypole",Totals,7295,
2002,general,House of Delegates,D,44,"Eugene ""Gene"" Claypole",Monongalia,7295,
2002,general,House of Delegates,D,44,Barbara Evans Fleischauer,Totals,8332,1
2002,general,House of Delegates,D,44,Barbara Evans Fleischauer,Monongalia,8332,
2002,general,House of Delegates,D,44,Nancy J. Houston,Totals,9246,1
2002,general,House of Delegates,D,44,Nancy J. Houston,Monongalia,9246,
