year,election,office,party,district,candidate,county,votes,winner
2004,general,State Senate,D,7,Earl Ray Tomblin,Totals,27147,TRUE
2004,general,State Senate,D,7,Earl Ray Tomblin,Boone,7685,
2004,general,State Senate,D,7,Earl Ray Tomblin,Lincoln,5345,
2004,general,State Senate,D,7,Earl Ray Tomblin,Logan,10591,
2004,general,State Senate,D,7,Earl Ray Tomblin,Wayne,3526,
2004,general,State Senate,R,7,Billy Marcum,Totals,9300,
2004,general,State Senate,R,7,Billy Marcum,Boone,2211,
2004,general,State Senate,R,7,Billy Marcum,Lincoln,2584,
2004,general,State Senate,R,7,Billy Marcum,Logan,2828,
2004,general,State Senate,R,7,Billy Marcum,Wayne,1677,
2004,general,State Senate,D,8,Margaret L. Workman,Totals,37709,
2004,general,State Senate,D,8,Margaret L. Workman,Kanawha,37709,
2004,general,State Senate,R,8,Vic Sprouse,Totals,48762,TRUE
2004,general,State Senate,R,8,Vic Sprouse,Kanawha,48762,
2004,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Totals,20430,TRUE
2004,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Raleigh,16242,
2004,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Wyoming,4188,
2004,general,State Senate,R,9,Jack E. Fincham,Totals,16285,
2004,general,State Senate,R,9,Jack E. Fincham,Raleigh,12982,
2004,general,State Senate,R,9,Jack E. Fincham,Wyoming,3303,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Totals,19942,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Fayette,672,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Greenbrier,6679,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Mercer,6791,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Monroe,2974,
2004,general,State Senate,D,10,Anita Skeens Caldwell,Summers,2826,
2004,general,State Senate,R,10,Donald T. Caruth,Totals,20714,TRUE
2004,general,State Senate,R,10,Donald T. Caruth,Fayette,424,
2004,general,State Senate,R,10,Donald T. Caruth,Greenbrier,7218,
2004,general,State Senate,R,10,Donald T. Caruth,Mercer,7749,
2004,general,State Senate,R,10,Donald T. Caruth,Monroe,2813,
2004,general,State Senate,R,10,Donald T. Caruth,Summers,2510,
2004,general,State Senate,D,11,Shirley Love,Totals,26659,TRUE
2004,general,State Senate,D,11,Shirley Love,Clay,2900,
2004,general,State Senate,D,11,Shirley Love,Fayette,10693,
2004,general,State Senate,D,11,Shirley Love,Nicholas,6384,
2004,general,State Senate,D,11,Shirley Love,Upshur,3815,
2004,general,State Senate,D,11,Shirley Love,Webster,2867,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Totals,14549,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Clay,1050,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Fayette,4792,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Nicholas,3817,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Upshur,4092,
2004,general,State Senate,R,11,"Robert C. ""Bob"" Johnson",Webster,798,
2004,general,State Senate,D,12,Bill Sharpe,Totals,28603,TRUE
2004,general,State Senate,D,12,Bill Sharpe,Braxton,3722,
2004,general,State Senate,D,12,Bill Sharpe,Gilmer,1913,
2004,general,State Senate,D,12,Bill Sharpe,Harrison,18964,
2004,general,State Senate,D,12,Bill Sharpe,Lewis,4004,
2004,general,State Senate,Mountain,12,John M. Williams,Totals,2048,
2004,general,State Senate,Mountain,12,John M. Williams,Braxton,81,
2004,general,State Senate,Mountain,12,John M. Williams,Gilmer,154,
2004,general,State Senate,Mountain,12,John M. Williams,Harrison,1310,
2004,general,State Senate,Mountain,12,John M. Williams,Lewis,503,
2004,general,State Senate,R,12,Stephen L. Weaver,Totals,13207,
2004,general,State Senate,R,12,Stephen L. Weaver,Braxton,1089,
2004,general,State Senate,R,12,Stephen L. Weaver,Gilmer,655,
2004,general,State Senate,R,12,Stephen L. Weaver,Harrison,9036,
2004,general,State Senate,R,12,Stephen L. Weaver,Lewis,2427,
2004,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Totals,30777,TRUE
2004,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Marion,16363,
2004,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Monongalia,14414,
2004,general,State Senate,R,13,Mark Anthony Reynolds,Totals,14301,
2004,general,State Senate,R,13,Mark Anthony Reynolds,Marion,5761,
2004,general,State Senate,R,13,Mark Anthony Reynolds,Monongalia,8540,
2004,general,State Senate,D,14,Jon Blair Hunter,Totals,23154,TRUE
2004,general,State Senate,D,14,Jon Blair Hunter,Barbour,3632,
2004,general,State Senate,D,14,Jon Blair Hunter,Grant,340,
2004,general,State Senate,D,14,Jon Blair Hunter,Mineral,5296,
2004,general,State Senate,D,14,Jon Blair Hunter,Monongalia,3503,
2004,general,State Senate,D,14,Jon Blair Hunter,Preston,4687,
2004,general,State Senate,D,14,Jon Blair Hunter,Taylor,3904,
2004,general,State Senate,D,14,Jon Blair Hunter,Tucker,1792,
2004,general,State Senate,R,14,David C. Sypolt,Totals,22210,
2004,general,State Senate,R,14,David C. Sypolt,Barbour,2596,
2004,general,State Senate,R,14,David C. Sypolt,Grant,519,
2004,general,State Senate,R,14,David C. Sypolt,Mineral,5874,
2004,general,State Senate,R,14,David C. Sypolt,Monongalia,2081,
2004,general,State Senate,R,14,David C. Sypolt,Preston,7080,
2004,general,State Senate,R,14,David C. Sypolt,Taylor,2348,
2004,general,State Senate,R,14,David C. Sypolt,Tucker,1712,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Totals,5,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Barbour,2,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Grant,0,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Mineral,0,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Monongalia,0,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Preston,3,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Taylor,0,
2004,general,State Senate,Write-In,14,"John R. ""Rick"" Bartlett",Tucker,0,
2004,general,State Senate,D,15,Mike Ross,Totals,21669,
2004,general,State Senate,D,15,Mike Ross,Berkeley,794,
2004,general,State Senate,D,15,Mike Ross,Grant,1329,
2004,general,State Senate,D,15,Mike Ross,Hampshire,3573,
2004,general,State Senate,D,15,Mike Ross,Hardy,2943,
2004,general,State Senate,D,15,Mike Ross,Morgan,2365,
2004,general,State Senate,D,15,Mike Ross,Pendleton,2154,
2004,general,State Senate,D,15,Mike Ross,Pocahontas,1990,
2004,general,State Senate,D,15,Mike Ross,Randolph,6052,
2004,general,State Senate,D,15,Mike Ross,Upshur,469,
2004,general,State Senate,R,15,Clark S. Barnes,Totals,22000,TRUE
2004,general,State Senate,R,15,Clark S. Barnes,Berkeley,1607,
2004,general,State Senate,R,15,Clark S. Barnes,Grant,2214,
2004,general,State Senate,R,15,Clark S. Barnes,Hampshire,4081,
2004,general,State Senate,R,15,Clark S. Barnes,Hardy,1774,
2004,general,State Senate,R,15,Clark S. Barnes,Morgan,3646,
2004,general,State Senate,R,15,Clark S. Barnes,Pendleton,1143,
2004,general,State Senate,R,15,Clark S. Barnes,Pocahontas,1770,
2004,general,State Senate,R,15,Clark S. Barnes,Randolph,5293,
2004,general,State Senate,R,15,Clark S. Barnes,Upshur,472,
2004,general,State Senate,D,16,R. Gregory Lance,Totals,20748,
2004,general,State Senate,D,16,R. Gregory Lance,Berkeley,11523,
2004,general,State Senate,D,16,R. Gregory Lance,Jefferson,9225,
2004,general,State Senate,R,16,John Yoder,Totals,28480,TRUE
2004,general,State Senate,R,16,John Yoder,Berkeley,18387,
2004,general,State Senate,R,16,John Yoder,Jefferson,10093,
2004,general,State Senate,D,17,Dan Foster,Totals,46994,TRUE
2004,general,State Senate,D,17,Dan Foster,Kanawha,46994,
2004,general,State Senate,R,17,Rusty Webb,Totals,37704,
2004,general,State Senate,R,17,Rusty Webb,Kanawha,37704,
