year,election,office,party,district,candidate,county,votes,winner
2000,general,Governor,D,,Bob Wise,Preston,3920,
2000,general,Governor,D,,Bob Wise,Putnam,9991,
2000,general,Governor,D,,Bob Wise,Raleigh,11435,
2000,general,Governor,D,,Bob Wise,Randolph,5219,
2000,general,Governor,D,,Bob Wise,Ritchie,1210,
2000,general,Governor,D,,Bob Wise,Roane,2988,
2000,general,Governor,D,,Bob Wise,Summers,2145,
2000,general,Governor,D,,Bob Wise,Taylor,2991,
2000,general,Governor,D,,Bob Wise,Tucker,1661,
2000,general,Governor,D,,Bob Wise,Tyler,960,
2000,general,Governor,D,,Bob Wise,Upshur,3669,
2000,general,Governor,D,,Bob Wise,Wayne,8787,
2000,general,Governor,D,,Bob Wise,Webster,2204,
2000,general,Governor,D,,Bob Wise,Wetzel,2962,
2000,general,Governor,D,,Bob Wise,Wirt,1099,
2000,general,Governor,D,,Bob Wise,Wood,13673,
2000,general,Governor,D,,Bob Wise,Wyoming,4390,
2000,general,Governor,R,,Cecil H. Underwood,Totals,305926,
2000,general,Governor,R,,Cecil H. Underwood,Barbour,2900,
2000,general,Governor,R,,Cecil H. Underwood,Berkeley,12221,
2000,general,Governor,R,,Cecil H. Underwood,Boone,2865,
2000,general,Governor,R,,Cecil H. Underwood,Braxton,1848,
2000,general,Governor,R,,Cecil H. Underwood,Brooke,4317,
2000,general,Governor,R,,Cecil H. Underwood,Cabell,15661,
2000,general,Governor,R,,Cecil H. Underwood,Calhoun,1124,
2000,general,Governor,R,,Cecil H. Underwood,Clay,1420,
2000,general,Governor,R,,Cecil H. Underwood,Doddridge,1878,
2000,general,Governor,R,,Cecil H. Underwood,Fayette,5520,
2000,general,Governor,R,,Cecil H. Underwood,Gilmer,1231,
2000,general,Governor,R,,Cecil H. Underwood,Grant,3453,
2000,general,Governor,R,,Cecil H. Underwood,Greenbrier,6443,
2000,general,Governor,R,,Cecil H. Underwood,Hampshire,3648,
2000,general,Governor,R,,Cecil H. Underwood,Hancock,5660,
2000,general,Governor,R,,Cecil H. Underwood,Hardy,2991,
2000,general,Governor,R,,Cecil H. Underwood,Harrison,11606,
2000,general,Governor,R,,Cecil H. Underwood,Jackson,5157,
2000,general,Governor,R,,Cecil H. Underwood,Jefferson,6598,
2000,general,Governor,R,,Cecil H. Underwood,Kanawha,30571,
2000,general,Governor,R,,Cecil H. Underwood,Lewis,2686,
2000,general,Governor,R,,Cecil H. Underwood,Lincoln,2841,
2000,general,Governor,R,,Cecil H. Underwood,Logan,5889,
2000,general,Governor,R,,Cecil H. Underwood,Marion,9207,
2000,general,Governor,R,,Cecil H. Underwood,Marshall,6406,
2000,general,Governor,R,,Cecil H. Underwood,Mason,4512,
2000,general,Governor,R,,Cecil H. Underwood,McDowell,3570,
2000,general,Governor,R,,Cecil H. Underwood,Mercer,9786,
2000,general,Governor,R,,Cecil H. Underwood,Mineral,5525,
2000,general,Governor,R,,Cecil H. Underwood,Mingo,4286,
2000,general,Governor,R,,Cecil H. Underwood,Monongalia,12673,
2000,general,Governor,R,,Cecil H. Underwood,Monroe,2721,
2000,general,Governor,R,,Cecil H. Underwood,Morgan,3240,
2000,general,Governor,R,,Cecil H. Underwood,Nicholas,3366,
2000,general,Governor,R,,Cecil H. Underwood,Ohio,9690,
2000,general,Governor,R,,Cecil H. Underwood,Pendleton,1834,
2000,general,Governor,R,,Cecil H. Underwood,Pleasants,1886,
2000,general,Governor,R,,Cecil H. Underwood,Pocahontas,1692,
2000,general,Governor,R,,Cecil H. Underwood,Preston,6231,
2000,general,Governor,R,,Cecil H. Underwood,Putnam,9969,
2000,general,Governor,R,,Cecil H. Underwood,Raleigh,12072,
2000,general,Governor,R,,Cecil H. Underwood,Randolph,4071,
2000,general,Governor,R,,Cecil H. Underwood,Ritchie,2524,
2000,general,Governor,R,,Cecil H. Underwood,Roane,2505,
2000,general,Governor,R,,Cecil H. Underwood,Summers,2459,
2000,general,Governor,R,,Cecil H. Underwood,Taylor,2690,
2000,general,Governor,R,,Cecil H. Underwood,Tucker,1630,
2000,general,Governor,R,,Cecil H. Underwood,Tyler,2921,
2000,general,Governor,R,,Cecil H. Underwood,Upshur,4333,
2000,general,Governor,R,,Cecil H. Underwood,Wayne,7103,
2000,general,Governor,R,,Cecil H. Underwood,Webster,1084,
2000,general,Governor,R,,Cecil H. Underwood,Wetzel,3292,
2000,general,Governor,R,,Cecil H. Underwood,Wirt,1261,
2000,general,Governor,R,,Cecil H. Underwood,Wood,19474,
2000,general,Governor,R,,Cecil H. Underwood,Wyoming,3385,
2000,general,Governor,Libertarian,,Bob Myers,Totals,5548,
2000,general,Governor,Libertarian,,Bob Myers,Barbour,58,
2000,general,Governor,Libertarian,,Bob Myers,Berkeley,223,
2000,general,Governor,Libertarian,,Bob Myers,Boone,38,
2000,general,Governor,Libertarian,,Bob Myers,Braxton,31,
2000,general,Governor,Libertarian,,Bob Myers,Brooke,86,
2000,general,Governor,Libertarian,,Bob Myers,Cabell,518,
2000,general,Governor,Libertarian,,Bob Myers,Calhoun,18,
2000,general,Governor,Libertarian,,Bob Myers,Clay,28,
2000,general,Governor,Libertarian,,Bob Myers,Doddridge,24,
2000,general,Governor,Libertarian,,Bob Myers,Fayette,109,
2000,general,Governor,Libertarian,,Bob Myers,Gilmer,22,
2000,general,Governor,Libertarian,,Bob Myers,Grant,27,
2000,general,Governor,Libertarian,,Bob Myers,Greenbrier,134,
2000,general,Governor,Libertarian,,Bob Myers,Hampshire,55,
2000,general,Governor,Libertarian,,Bob Myers,Hancock,123,
2000,general,Governor,Libertarian,,Bob Myers,Hardy,28,
2000,general,Governor,Libertarian,,Bob Myers,Harrison,238,
2000,general,Governor,Libertarian,,Bob Myers,Jackson,61,
2000,general,Governor,Libertarian,,Bob Myers,Jefferson,150,
2000,general,Governor,Libertarian,,Bob Myers,Kanawha,491,
2000,general,Governor,Libertarian,,Bob Myers,Lewis,45,
2000,general,Governor,Libertarian,,Bob Myers,Lincoln,43,
2000,general,Governor,Libertarian,,Bob Myers,Logan,78,
2000,general,Governor,Libertarian,,Bob Myers,Marion,184,
2000,general,Governor,Libertarian,,Bob Myers,Marshall,134,
2000,general,Governor,Libertarian,,Bob Myers,Mason,97,
2000,general,Governor,Libertarian,,Bob Myers,McDowell,17,
2000,general,Governor,Libertarian,,Bob Myers,Mercer,117,
2000,general,Governor,Libertarian,,Bob Myers,Mineral,97,
2000,general,Governor,Libertarian,,Bob Myers,Mingo,48,
2000,general,Governor,Libertarian,,Bob Myers,Monongalia,483,
2000,general,Governor,Libertarian,,Bob Myers,Monroe,43,
2000,general,Governor,Libertarian,,Bob Myers,Morgan,28,
2000,general,Governor,Libertarian,,Bob Myers,Nicholas,57,
2000,general,Governor,Libertarian,,Bob Myers,Ohio,212,
2000,general,Governor,Libertarian,,Bob Myers,Pendleton,16,
2000,general,Governor,Libertarian,,Bob Myers,Pleasants,22,
2000,general,Governor,Libertarian,,Bob Myers,Pocahontas,33,
2000,general,Governor,Libertarian,,Bob Myers,Preston,96,
2000,general,Governor,Libertarian,,Bob Myers,Putnam,143,
2000,general,Governor,Libertarian,,Bob Myers,Raleigh,166,
2000,general,Governor,Libertarian,,Bob Myers,Randolph,90,
2000,general,Governor,Libertarian,,Bob Myers,Ritchie,23,
2000,general,Governor,Libertarian,,Bob Myers,Roane,20,
2000,general,Governor,Libertarian,,Bob Myers,Summers,35,
2000,general,Governor,Libertarian,,Bob Myers,Taylor,136,
2000,general,Governor,Libertarian,,Bob Myers,Tucker,34,
2000,general,Governor,Libertarian,,Bob Myers,Tyler,33,
2000,general,Governor,Libertarian,,Bob Myers,Upshur,65,
2000,general,Governor,Libertarian,,Bob Myers,Wayne,140,
2000,general,Governor,Libertarian,,Bob Myers,Webster,19,
2000,general,Governor,Libertarian,,Bob Myers,Wetzel,28,
2000,general,Governor,Libertarian,,Bob Myers,Wirt,12,
2000,general,Governor,Libertarian,,Bob Myers,Wood,258,
2000,general,Governor,Libertarian,,Bob Myers,Wyoming,34,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Totals,1301,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Barbour,10,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Berkeley,161,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Boone,8,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Braxton,6,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Brooke,15,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Cabell,54,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Calhoun,2,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Clay,9,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Doddridge,1,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Fayette,24,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Gilmer,5,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Grant,9,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Greenbrier,22,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Hampshire,25,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Hancock,26,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Hardy,14,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Harrison,36,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Jackson,7,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Jefferson,273,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Kanawha,63,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Lewis,11,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Lincoln,7,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Logan,21,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Marion,26,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Marshall,14,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Mason,13,
2000,general,Governor,Natural Law,,Randall B. Ashelman,McDowell,3,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Mercer,20,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Mineral,34,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Mingo,13,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Monongalia,56,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Monroe,6,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Morgan,88,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Nicholas,7,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Ohio,26,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Pendleton,3,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Pleasants,6,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Pocahontas,7,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Preston,21,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Putnam,15,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Raleigh,21,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Randolph,9,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Ritchie,9,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Roane,5,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Summers,4,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Taylor,11,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Tucker,6,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Tyler,2,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Upshur,11,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Wayne,12,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Webster,2,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Wetzel,8,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Wirt,2,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Wood,28,
2000,general,Governor,Natural Law,,Randall B. Ashelman,Wyoming,4,
2000,general,Governor,Mountain,,Denise Giardina,Totals,10416,
2000,general,Governor,Mountain,,Denise Giardina,Barbour,51,
2000,general,Governor,Mountain,,Denise Giardina,Berkeley,283,
2000,general,Governor,Mountain,,Denise Giardina,Boone,90,
2000,general,Governor,Mountain,,Denise Giardina,Braxton,18,
2000,general,Governor,Mountain,,Denise Giardina,Brooke,105,
2000,general,Governor,Mountain,,Denise Giardina,Cabell,803,
2000,general,Governor,Mountain,,Denise Giardina,Calhoun,77,
2000,general,Governor,Mountain,,Denise Giardina,Clay,47,
2000,general,Governor,Mountain,,Denise Giardina,Doddridge,35,
2000,general,Governor,Mountain,,Denise Giardina,Fayette,275,
2000,general,Governor,Mountain,,Denise Giardina,Gilmer,68,
2000,general,Governor,Mountain,,Denise Giardina,Grant,24,
2000,general,Governor,Mountain,,Denise Giardina,Greenbrier,311,
2000,general,Governor,Mountain,,Denise Giardina,Hampshire,99,
2000,general,Governor,Mountain,,Denise Giardina,Hancock,96,
2000,general,Governor,Mountain,,Denise Giardina,Hardy,32,
2000,general,Governor,Mountain,,Denise Giardina,Harrison,283,
2000,general,Governor,Mountain,,Denise Giardina,Jackson,162,
2000,general,Governor,Mountain,,Denise Giardina,Jefferson,427,
2000,general,Governor,Mountain,,Denise Giardina,Kanawha,2172,
2000,general,Governor,Mountain,,Denise Giardina,Lewis,56,
2000,general,Governor,Mountain,,Denise Giardina,Lincoln,106,
2000,general,Governor,Mountain,,Denise Giardina,Logan,45,
2000,general,Governor,Mountain,,Denise Giardina,Marion,207,
2000,general,Governor,Mountain,,Denise Giardina,Marshall,156,
2000,general,Governor,Mountain,,Denise Giardina,Mason,99,
2000,general,Governor,Mountain,,Denise Giardina,McDowell,35,
2000,general,Governor,Mountain,,Denise Giardina,Mercer,207,
2000,general,Governor,Mountain,,Denise Giardina,Mineral,84,
2000,general,Governor,Mountain,,Denise Giardina,Mingo,40,
2000,general,Governor,Mountain,,Denise Giardina,Monongalia,916,
2000,general,Governor,Mountain,,Denise Giardina,Monroe,77,
2000,general,Governor,Mountain,,Denise Giardina,Morgan,60,
2000,general,Governor,Mountain,,Denise Giardina,Nicholas,78,
2000,general,Governor,Mountain,,Denise Giardina,Ohio,235,
2000,general,Governor,Mountain,,Denise Giardina,Pendleton,22,
2000,general,Governor,Mountain,,Denise Giardina,Pleasants,16,
2000,general,Governor,Mountain,,Denise Giardina,Pocahontas,70,
2000,general,Governor,Mountain,,Denise Giardina,Preston,177,
2000,general,Governor,Mountain,,Denise Giardina,Putnam,467,
2000,general,Governor,Mountain,,Denise Giardina,Raleigh,408,
2000,general,Governor,Mountain,,Denise Giardina,Randolph,173,
2000,general,Governor,Mountain,,Denise Giardina,Ritchie,64,
2000,general,Governor,Mountain,,Denise Giardina,Roane,156,
2000,general,Governor,Mountain,,Denise Giardina,Summers,87,
2000,general,Governor,Mountain,,Denise Giardina,Taylor,34,
2000,general,Governor,Mountain,,Denise Giardina,Tucker,44,
2000,general,Governor,Mountain,,Denise Giardina,Tyler,34,
2000,general,Governor,Mountain,,Denise Giardina,Upshur,109,
2000,general,Governor,Mountain,,Denise Giardina,Wayne,162,
2000,general,Governor,Mountain,,Denise Giardina,Webster,25,
2000,general,Governor,Mountain,,Denise Giardina,Wetzel,63,
2000,general,Governor,Mountain,,Denise Giardina,Wirt,13,
2000,general,Governor,Mountain,,Denise Giardina,Wood,380,
2000,general,Governor,Mountain,,Denise Giardina,Wyoming,53,
2000,general,Governor,Write-In,,Lou Davis,Totals,34,
2000,general,Governor,Write-In,,Lou Davis,Barbour,0,
2000,general,Governor,Write-In,,Lou Davis,Berkeley,0,
2000,general,Governor,Write-In,,Lou Davis,Boone,0,
2000,general,Governor,Write-In,,Lou Davis,Braxton,0,
2000,general,Governor,Write-In,,Lou Davis,Brooke,1,
2000,general,Governor,Write-In,,Lou Davis,Cabell,0,
2000,general,Governor,Write-In,,Lou Davis,Calhoun,0,
2000,general,Governor,Write-In,,Lou Davis,Clay,0,
2000,general,Governor,Write-In,,Lou Davis,Doddridge,1,
2000,general,Governor,Write-In,,Lou Davis,Fayette,0,
2000,general,Governor,Write-In,,Lou Davis,Gilmer,0,
2000,general,Governor,Write-In,,Lou Davis,Grant,0,
2000,general,Governor,Write-In,,Lou Davis,Greenbrier,0,
2000,general,Governor,Write-In,,Lou Davis,Hampshire,0,
2000,general,Governor,Write-In,,Lou Davis,Hancock,0,
2000,general,Governor,Write-In,,Lou Davis,Hardy,2,
2000,general,Governor,Write-In,,Lou Davis,Harrison,5,
2000,general,Governor,Write-In,,Lou Davis,Jackson,0,
2000,general,Governor,Write-In,,Lou Davis,Jefferson,1,
2000,general,Governor,Write-In,,Lou Davis,Kanawha,0,
2000,general,Governor,Write-In,,Lou Davis,Lewis,1,
2000,general,Governor,Write-In,,Lou Davis,Lincoln,0,
2000,general,Governor,Write-In,,Lou Davis,Logan,0,
2000,general,Governor,Write-In,,Lou Davis,Marion,6,
2000,general,Governor,Write-In,,Lou Davis,Marshall,2,
2000,general,Governor,Write-In,,Lou Davis,Mason,0,
2000,general,Governor,Write-In,,Lou Davis,McDowell,6,
2000,general,Governor,Write-In,,Lou Davis,Mercer,0,
2000,general,Governor,Write-In,,Lou Davis,Mineral,0,
2000,general,Governor,Write-In,,Lou Davis,Mingo,0,
2000,general,Governor,Write-In,,Lou Davis,Monongalia,3,
2000,general,Governor,Write-In,,Lou Davis,Monroe,0,
2000,general,Governor,Write-In,,Lou Davis,Morgan,0,
2000,general,Governor,Write-In,,Lou Davis,Nicholas,0,
2000,general,Governor,Write-In,,Lou Davis,Ohio,0,
2000,general,Governor,Write-In,,Lou Davis,Pendleton,0,
2000,general,Governor,Write-In,,Lou Davis,Pleasants,0,
2000,general,Governor,Write-In,,Lou Davis,Pocahontas,4,
2000,general,Governor,Write-In,,Lou Davis,Preston,0,
2000,general,Governor,Write-In,,Lou Davis,Putnam,0,
2000,general,Governor,Write-In,,Lou Davis,Raleigh,0,
2000,general,Governor,Write-In,,Lou Davis,Randolph,0,
2000,general,Governor,Write-In,,Lou Davis,Ritchie,1,
2000,general,Governor,Write-In,,Lou Davis,Roane,0,
2000,general,Governor,Write-In,,Lou Davis,Summers,0,
2000,general,Governor,Write-In,,Lou Davis,Taylor,1,
2000,general,Governor,Write-In,,Lou Davis,Tucker,0,
2000,general,Governor,Write-In,,Lou Davis,Tyler,0,
2000,general,Governor,Write-In,,Lou Davis,Upshur,0,
2000,general,Governor,Write-In,,Lou Davis,Wayne,0,
2000,general,Governor,Write-In,,Lou Davis,Webster,0,
2000,general,Governor,Write-In,,Lou Davis,Wetzel,0,
2000,general,Governor,Write-In,,Lou Davis,Wirt,0,
2000,general,Governor,Write-In,,Lou Davis,Wood,0,
2000,general,Governor,Write-In,,Lou Davis,Wyoming,0,
