year,election,office,party,district,candidate,county,votes,winner
2000,general,U.S. President,D,,Al Gore,Totals,295497,
2000,general,U.S. President,D,,Al Gore,Barbour,2503,
2000,general,U.S. President,D,,Al Gore,Berkeley,8797,
2000,general,U.S. President,D,,Al Gore,Boone,5656,
2000,general,U.S. President,D,,Al Gore,Braxton,2719,
2000,general,U.S. President,D,,Al Gore,Brooke,4678,
2000,general,U.S. President,D,,Al Gore,Cabell,14896,
2000,general,U.S. President,D,,Al Gore,Calhoun,1112,
2000,general,U.S. President,D,,Al Gore,Clay,1617,
2000,general,U.S. President,D,,Al Gore,Doddridge,773,
2000,general,U.S. President,D,,Al Gore,Fayette,8371,
2000,general,U.S. President,D,,Al Gore,Gilmer,1092,
2000,general,U.S. President,D,,Al Gore,Grant,891,
2000,general,U.S. President,D,,Al Gore,Greenbrier,5627,
2000,general,U.S. President,D,,Al Gore,Hampshire,2069,
2000,general,U.S. President,D,,Al Gore,Hancock,6249,
2000,general,U.S. President,D,,Al Gore,Hardy,1621,
2000,general,U.S. President,D,,Al Gore,Harrison,13009,
2000,general,U.S. President,D,,Al Gore,Jackson,4937,
2000,general,U.S. President,D,,Al Gore,Jefferson,6860,
2000,general,U.S. President,D,,Al Gore,Kanawha,38524,
2000,general,U.S. President,D,,Al Gore,Lewis,2355,
2000,general,U.S. President,D,,Al Gore,Lincoln,3939,
2000,general,U.S. President,D,,Al Gore,Logan,8927,
2000,general,U.S. President,D,,Al Gore,Marion,12315,
2000,general,U.S. President,D,,Al Gore,Marshall,6000,
2000,general,U.S. President,D,,Al Gore,Mason,4963,
2000,general,U.S. President,D,,Al Gore,McDowell,4845,
2000,general,U.S. President,D,,Al Gore,Mercer,8347,
2000,general,U.S. President,D,,Al Gore,Mineral,3341,
2000,general,U.S. President,D,,Al Gore,Mingo,6049,
2000,general,U.S. President,D,,Al Gore,Monongalia,12603,
2000,general,U.S. President,D,,Al Gore,Monroe,2094,
2000,general,U.S. President,D,,Al Gore,Morgan,1939,
2000,general,U.S. President,D,,Al Gore,Nicholas,4059,
2000,general,U.S. President,D,,Al Gore,Ohio,7653,
2000,general,U.S. President,D,,Al Gore,Pendleton,1172,
2000,general,U.S. President,D,,Al Gore,Pleasants,1267,
2000,general,U.S. President,D,,Al Gore,Pocahontas,1392,
2000,general,U.S. President,D,,Al Gore,Preston,3515,
2000,general,U.S. President,D,,Al Gore,Putnam,7891,
2000,general,U.S. President,D,,Al Gore,Raleigh,11047,
2000,general,U.S. President,D,,Al Gore,Randolph,4028,
2000,general,U.S. President,D,,Al Gore,Ritchie,1024,
2000,general,U.S. President,D,,Al Gore,Roane,2332,
2000,general,U.S. President,D,,Al Gore,Summers,2299,
2000,general,U.S. President,D,,Al Gore,Taylor,2473,
2000,general,U.S. President,D,,Al Gore,Tucker,1319,
2000,general,U.S. President,D,,Al Gore,Tyler,1214,
2000,general,U.S. President,D,,Al Gore,Upshur,2770,
2000,general,U.S. President,D,,Al Gore,Wayne,7940,
2000,general,U.S. President,D,,Al Gore,Webster,1764,
2000,general,U.S. President,D,,Al Gore,Wetzel,2849,
2000,general,U.S. President,D,,Al Gore,Wirt,818,
2000,general,U.S. President,D,,Al Gore,Wood,12664,
2000,general,U.S. President,D,,Al Gore,Wyoming,4289,
2000,general,U.S. President,R,,George W. Bush,Totals,336475,1
2000,general,U.S. President,R,,George W. Bush,Barbour,3411,
2000,general,U.S. President,R,,George W. Bush,Berkeley,13619,
2000,general,U.S. President,R,,George W. Bush,Boone,3353,
2000,general,U.S. President,R,,George W. Bush,Braxton,2529,
2000,general,U.S. President,R,,George W. Bush,Brooke,4195,
2000,general,U.S. President,R,,George W. Bush,Cabell,16440,
2000,general,U.S. President,R,,George W. Bush,Calhoun,1425,
2000,general,U.S. President,R,,George W. Bush,Clay,1887,
2000,general,U.S. President,R,,George W. Bush,Doddridge,1955,
2000,general,U.S. President,R,,George W. Bush,Fayette,5897,
2000,general,U.S. President,R,,George W. Bush,Gilmer,1560,
2000,general,U.S. President,R,,George W. Bush,Grant,3571,
2000,general,U.S. President,R,,George W. Bush,Greenbrier,6866,
2000,general,U.S. President,R,,George W. Bush,Hampshire,3879,
2000,general,U.S. President,R,,George W. Bush,Hancock,6458,
2000,general,U.S. President,R,,George W. Bush,Hardy,2816,
2000,general,U.S. President,R,,George W. Bush,Harrison,12948,
2000,general,U.S. President,R,,George W. Bush,Jackson,6341,
2000,general,U.S. President,R,,George W. Bush,Jefferson,7045,
2000,general,U.S. President,R,,George W. Bush,Kanawha,36809,
2000,general,U.S. President,R,,George W. Bush,Lewis,3606,
2000,general,U.S. President,R,,George W. Bush,Lincoln,3389,
2000,general,U.S. President,R,,George W. Bush,Logan,5334,
2000,general,U.S. President,R,,George W. Bush,Marion,9972,
2000,general,U.S. President,R,,George W. Bush,Marshall,6859,
2000,general,U.S. President,R,,George W. Bush,Mason,5972,
2000,general,U.S. President,R,,George W. Bush,McDowell,2348,
2000,general,U.S. President,R,,George W. Bush,Mercer,10206,
2000,general,U.S. President,R,,George W. Bush,Mineral,6180,
2000,general,U.S. President,R,,George W. Bush,Mingo,3866,
2000,general,U.S. President,R,,George W. Bush,Monongalia,13595,
2000,general,U.S. President,R,,George W. Bush,Monroe,2940,
2000,general,U.S. President,R,,George W. Bush,Morgan,3639,
2000,general,U.S. President,R,,George W. Bush,Nicholas,4359,
2000,general,U.S. President,R,,George W. Bush,Ohio,9607,
2000,general,U.S. President,R,,George W. Bush,Pendleton,1996,
2000,general,U.S. President,R,,George W. Bush,Pleasants,1884,
2000,general,U.S. President,R,,George W. Bush,Pocahontas,1970,
2000,general,U.S. President,R,,George W. Bush,Preston,6607,
2000,general,U.S. President,R,,George W. Bush,Putnam,12173,
2000,general,U.S. President,R,,George W. Bush,Raleigh,12587,
2000,general,U.S. President,R,,George W. Bush,Randolph,5248,
2000,general,U.S. President,R,,George W. Bush,Ritchie,2717,
2000,general,U.S. President,R,,George W. Bush,Roane,3172,
2000,general,U.S. President,R,,George W. Bush,Summers,2304,
2000,general,U.S. President,R,,George W. Bush,Taylor,3124,
2000,general,U.S. President,R,,George W. Bush,Tucker,1935,
2000,general,U.S. President,R,,George W. Bush,Tyler,2582,
2000,general,U.S. President,R,,George W. Bush,Upshur,5165,
2000,general,U.S. President,R,,George W. Bush,Wayne,7993,
2000,general,U.S. President,R,,George W. Bush,Webster,1484,
2000,general,U.S. President,R,,George W. Bush,Wetzel,3239,
2000,general,U.S. President,R,,George W. Bush,Wirt,1518,
2000,general,U.S. President,R,,George W. Bush,Wood,20428,
2000,general,U.S. President,R,,George W. Bush,Wyoming,3473,
2000,general,U.S. President,Libertarian,,Harry Browne,Totals,1912,
2000,general,U.S. President,Libertarian,,Harry Browne,Barbour,17,
2000,general,U.S. President,Libertarian,,Harry Browne,Berkeley,83,
2000,general,U.S. President,Libertarian,,Harry Browne,Boone,15,
2000,general,U.S. President,Libertarian,,Harry Browne,Braxton,19,
2000,general,U.S. President,Libertarian,,Harry Browne,Brooke,28,
2000,general,U.S. President,Libertarian,,Harry Browne,Cabell,172,
2000,general,U.S. President,Libertarian,,Harry Browne,Calhoun,7,
2000,general,U.S. President,Libertarian,,Harry Browne,Clay,13,
2000,general,U.S. President,Libertarian,,Harry Browne,Doddridge,10,
2000,general,U.S. President,Libertarian,,Harry Browne,Fayette,49,
2000,general,U.S. President,Libertarian,,Harry Browne,Gilmer,6,
2000,general,U.S. President,Libertarian,,Harry Browne,Grant,10,
2000,general,U.S. President,Libertarian,,Harry Browne,Greenbrier,34,
2000,general,U.S. President,Libertarian,,Harry Browne,Hampshire,14,
2000,general,U.S. President,Libertarian,,Harry Browne,Hancock,36,
2000,general,U.S. President,Libertarian,,Harry Browne,Hardy,16,
2000,general,U.S. President,Libertarian,,Harry Browne,Harrison,73,
2000,general,U.S. President,Libertarian,,Harry Browne,Jackson,28,
2000,general,U.S. President,Libertarian,,Harry Browne,Jefferson,54,
2000,general,U.S. President,Libertarian,,Harry Browne,Kanawha,204,
2000,general,U.S. President,Libertarian,,Harry Browne,Lewis,21,
