year,election,office,party,district,candidate,county,votes,winner
2006,primary,State Senate,D,1,Edwin J. Bowman,Totals,7717,TRUE
2006,primary,State Senate,D,1,Edwin J. Bowman,Brooke,2398,
2006,primary,State Senate,D,1,Edwin J. Bowman,Hancock,2350,
2006,primary,State Senate,D,1,Edwin J. Bowman,Ohio,2969,
2006,primary,State Senate,R,1,George Village III,Totals,2987,TRUE
2006,primary,State Senate,R,1,George Village III,Brooke,585,
2006,primary,State Senate,R,1,George Village III,Hancock,872,
2006,primary,State Senate,R,1,George Village III,Ohio,1530,
2006,primary,State Senate,D,2,Larry J. Edgell,Totals,7772,TRUE
2006,primary,State Senate,D,2,Larry J. Edgell,Calhoun,497,
2006,primary,State Senate,D,2,Larry J. Edgell,Doddridge,319,
2006,primary,State Senate,D,2,Larry J. Edgell,Marion,333,
2006,primary,State Senate,D,2,Larry J. Edgell,Marshall,3103,
2006,primary,State Senate,D,2,Larry J. Edgell,Monongalia,548,
2006,primary,State Senate,D,2,Larry J. Edgell,Ohio,211,
2006,primary,State Senate,D,2,Larry J. Edgell,Ritchie,395,
2006,primary,State Senate,D,2,Larry J. Edgell,Tyler,545,
2006,primary,State Senate,D,2,Larry J. Edgell,Wetzel,1821,
2006,primary,State Senate,R,2,Wayne A. Weber,Totals,4404,TRUE
2006,primary,State Senate,R,2,Wayne A. Weber,Calhoun,184,
2006,primary,State Senate,R,2,Wayne A. Weber,Doddridge,515,
2006,primary,State Senate,R,2,Wayne A. Weber,Marion,136,
2006,primary,State Senate,R,2,Wayne A. Weber,Marshall,1491,
2006,primary,State Senate,R,2,Wayne A. Weber,Monongalia,194,
2006,primary,State Senate,R,2,Wayne A. Weber,Ohio,75,
2006,primary,State Senate,R,2,Wayne A. Weber,Ritchie,661,
2006,primary,State Senate,R,2,Wayne A. Weber,Tyler,654,
2006,primary,State Senate,R,2,Wayne A. Weber,Wetzel,494,
2006,primary,State Senate,R,3,Larry Eugene Butcher,Totals,1349,
2006,primary,State Senate,R,3,Larry Eugene Butcher,Pleasants,120,
2006,primary,State Senate,R,3,Larry Eugene Butcher,Roane,94,
2006,primary,State Senate,R,3,Larry Eugene Butcher,Wirt,65,
2006,primary,State Senate,R,3,Larry Eugene Butcher,Wood,1070,
2006,primary,State Senate,R,3,J. Frank Deem,Totals,5084,
2006,primary,State Senate,R,3,J. Frank Deem,Pleasants,397,
2006,primary,State Senate,R,3,J. Frank Deem,Roane,333,
2006,primary,State Senate,R,3,J. Frank Deem,Wirt,261,
2006,primary,State Senate,R,3,J. Frank Deem,Wood,4093,
2006,primary,State Senate,D,4,Mary Lee,Totals,2736,
2006,primary,State Senate,D,4,Mary Lee,Jackson,626,
2006,primary,State Senate,D,4,Mary Lee,Mason,875,
2006,primary,State Senate,D,4,Mary Lee,Putnam,1089,
2006,primary,State Senate,D,4,Mary Lee,Roane,146,
2006,primary,State Senate,D,4,Jim Lees,Totals,6355,TRUE
2006,primary,State Senate,D,4,Jim Lees,Jackson,1502,
2006,primary,State Senate,D,4,Jim Lees,Mason,1795,
2006,primary,State Senate,D,4,Jim Lees,Putnam,2692,
2006,primary,State Senate,D,4,Jim Lees,Roane,366,
2006,primary,State Senate,R,4,Mike Hall,Totals,6241,TRUE
2006,primary,State Senate,R,4,Mike Hall,Jackson,1387,
2006,primary,State Senate,R,4,Mike Hall,Mason,1611,
2006,primary,State Senate,R,4,Mike Hall,Putnam,3049,
2006,primary,State Senate,R,4,Mike Hall,Roane,194,
2006,primary,State Senate,D,5,Evan H. Jenkins,Totals,5011,TRUE
2006,primary,State Senate,D,5,Evan H. Jenkins,Cabell,4554,
2006,primary,State Senate,D,5,Evan H. Jenkins,Wayne,457,
2006,primary,State Senate,D,5,Marie Redd,Totals,3075,
2006,primary,State Senate,D,5,Marie Redd,Cabell,2827,
2006,primary,State Senate,D,5,Marie Redd,Wayne,248,
2006,primary,State Senate,R,5,Thomas F. Scott,Totals,3557,TRUE
2006,primary,State Senate,R,5,Thomas F. Scott,Cabell,3324,
2006,primary,State Senate,R,5,Thomas F. Scott,Wayne,233,
2006,primary,State Senate,D,6,H. Truman Chafin,Totals,7617,TRUE
2006,primary,State Senate,D,6,H. Truman Chafin,McDowell,2458,
2006,primary,State Senate,D,6,H. Truman Chafin,Mercer,1011,
2006,primary,State Senate,D,6,H. Truman Chafin,Mingo,2930,
2006,primary,State Senate,D,6,H. Truman Chafin,Wayne,1104,
2006,primary,State Senate,D,6,H. Truman Chafin,Wyoming,114,
2006,primary,State Senate,D,6,Greg Smith,Totals,7489,
2006,primary,State Senate,D,6,Greg Smith,McDowell,2210,
2006,primary,State Senate,D,6,Greg Smith,Mercer,689,
2006,primary,State Senate,D,6,Greg Smith,Mingo,3472,
2006,primary,State Senate,D,6,Greg Smith,Wayne,921,
2006,primary,State Senate,D,6,Greg Smith,Wyoming,197,
2006,primary,State Senate,D,7,K. L. Cecil,Totals,2547,
2006,primary,State Senate,D,7,K. L. Cecil,Boone,330,
2006,primary,State Senate,D,7,K. L. Cecil,Lincoln,1108,
2006,primary,State Senate,D,7,K. L. Cecil,Logan,852,
2006,primary,State Senate,D,7,K. L. Cecil,Wayne,257,
2006,primary,State Senate,D,7,Ron Stollings,Totals,7113,TRUE
2006,primary,State Senate,D,7,Ron Stollings,Boone,2760,
2006,primary,State Senate,D,7,Ron Stollings,Lincoln,434,
2006,primary,State Senate,D,7,Ron Stollings,Logan,3566,
2006,primary,State Senate,D,7,Ron Stollings,Wayne,353,
2006,primary,State Senate,D,7,Josh Stowers,Totals,5198,
2006,primary,State Senate,D,7,Josh Stowers,Boone,1329,
2006,primary,State Senate,D,7,Josh Stowers,Lincoln,1148,
2006,primary,State Senate,D,7,Josh Stowers,Logan,2195,
2006,primary,State Senate,D,7,Josh Stowers,Wayne,526,
2006,primary,State Senate,R,7,Larry Lyon,Totals,1368,TRUE
2006,primary,State Senate,R,7,Larry Lyon,Boone,338,
2006,primary,State Senate,R,7,Larry Lyon,Lincoln,459,
2006,primary,State Senate,R,7,Larry Lyon,Logan,301,
2006,primary,State Senate,R,7,Larry Lyon,Wayne,270,
2006,primary,State Senate,D,8,Dave Higgins,Totals,5049,
2006,primary,State Senate,D,8,Dave Higgins,Kanawha,5049,
2006,primary,State Senate,D,8,Erik Wells,Totals,14360,TRUE
2006,primary,State Senate,D,8,Erik Wells,Kanawha,14360,
2006,primary,State Senate,R,8,Mark Plants,Totals,6528,TRUE
2006,primary,State Senate,R,8,Mark Plants,Kanawha,6528,
2006,primary,State Senate,D,9,Mike Green,Totals,3949,TRUE
2006,primary,State Senate,D,9,Mike Green,Raleigh,2641,
2006,primary,State Senate,D,9,Mike Green,Wyoming,1308,
2006,primary,State Senate,D,9,Sally Susman,Totals,3454,
2006,primary,State Senate,D,9,Sally Susman,Raleigh,2336,
2006,primary,State Senate,D,9,Sally Susman,Wyoming,1118,
2006,primary,State Senate,D,9,William R. Wooten,Totals,3860,
2006,primary,State Senate,D,9,William R. Wooten,Raleigh,3098,
2006,primary,State Senate,D,9,William R. Wooten,Wyoming,762,
2006,primary,State Senate,R,9,Stephen Wayne Snuffer,Totals,715,
2006,primary,State Senate,R,9,Stephen Wayne Snuffer,Raleigh,593,
2006,primary,State Senate,R,9,Stephen Wayne Snuffer,Wyoming,122,
2006,primary,State Senate,R,9,Russ Weeks,Totals,2427,TRUE
2006,primary,State Senate,R,9,Russ Weeks,Raleigh,1975,
2006,primary,State Senate,R,9,Russ Weeks,Wyoming,452,
2006,primary,State Senate,D,10,Leonard W. Anderson,Totals,5495,
2006,primary,State Senate,D,10,Leonard W. Anderson,Fayette,270,
2006,primary,State Senate,D,10,Leonard W. Anderson,Greenbrier,1781,
2006,primary,State Senate,D,10,Leonard W. Anderson,Mercer,1727,
2006,primary,State Senate,D,10,Leonard W. Anderson,Monroe,441,
2006,primary,State Senate,D,10,Leonard W. Anderson,Summers,1276,
2006,primary,State Senate,D,10,Frederick L. Parker,Totals,5517,TRUE
2006,primary,State Senate,D,10,Frederick L. Parker,Fayette,74,
2006,primary,State Senate,D,10,Frederick L. Parker,Greenbrier,2095,
2006,primary,State Senate,D,10,Frederick L. Parker,Mercer,1523,
2006,primary,State Senate,D,10,Frederick L. Parker,Monroe,1273,
2006,primary,State Senate,D,10,Frederick L. Parker,Summers,552,
2006,primary,State Senate,R,10,Jesse Guills,Totals,3185,TRUE
2006,primary,State Senate,R,10,Jesse Guills,Fayette,65,
2006,primary,State Senate,R,10,Jesse Guills,Greenbrier,1236,
2006,primary,State Senate,R,10,Jesse Guills,Mercer,1029,
2006,primary,State Senate,R,10,Jesse Guills,Monroe,586,
2006,primary,State Senate,R,10,Jesse Guills,Summers,269,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Totals,2984,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Clay,373,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Fayette,1341,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Nicholas,763,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Upshur,125,
2006,primary,State Senate,D,11,Carlotta Ray Evans,Webster,382,
2006,primary,State Senate,D,11,Gregory A. Tucker,Totals,4623,
2006,primary,State Senate,D,11,Gregory A. Tucker,Clay,442,
2006,primary,State Senate,D,11,Gregory A. Tucker,Fayette,1948,
2006,primary,State Senate,D,11,Gregory A. Tucker,Nicholas,1544,
2006,primary,State Senate,D,11,Gregory A. Tucker,Upshur,176,
2006,primary,State Senate,D,11,Gregory A. Tucker,Webster,513,
2006,primary,State Senate,D,11,C. Randy White,Totals,6607,TRUE
2006,primary,State Senate,D,11,C. Randy White,Clay,853,
2006,primary,State Senate,D,11,C. Randy White,Fayette,2514,
2006,primary,State Senate,D,11,C. Randy White,Nicholas,1417,
2006,primary,State Senate,D,11,C. Randy White,Upshur,793,
2006,primary,State Senate,D,11,C. Randy White,Webster,1030,
2006,primary,State Senate,R,11,Harold Sigler,Totals,3129,TRUE
2006,primary,State Senate,R,11,Harold Sigler,Clay,262,
2006,primary,State Senate,R,11,Harold Sigler,Fayette,732,
2006,primary,State Senate,R,11,Harold Sigler,Nicholas,877,
2006,primary,State Senate,R,11,Harold Sigler,Upshur,1135,
2006,primary,State Senate,R,11,Harold Sigler,Webster,123,
2006,primary,State Senate,D,12,Joseph M. Minard,Totals,10339,TRUE
2006,primary,State Senate,D,12,Joseph M. Minard,Braxton,1705,
2006,primary,State Senate,D,12,Joseph M. Minard,Gilmer,776,
2006,primary,State Senate,D,12,Joseph M. Minard,Harrison,6477,
2006,primary,State Senate,D,12,Joseph M. Minard,Lewis,1381,
2006,primary,State Senate,D,13,Michael A. Oliverio,Totals,10436,TRUE
2006,primary,State Senate,D,13,Michael A. Oliverio,Marion,5575,
2006,primary,State Senate,D,13,Michael A. Oliverio,Monongalia,4861,
2006,primary,State Senate,D,14,A. Craig Rotruck,Totals,7060,TRUE
2006,primary,State Senate,D,14,A. Craig Rotruck,Barbour,1092,
2006,primary,State Senate,D,14,A. Craig Rotruck,Grant,57,
2006,primary,State Senate,D,14,A. Craig Rotruck,Mineral,1464,
2006,primary,State Senate,D,14,A. Craig Rotruck,Monongalia,793,
2006,primary,State Senate,D,14,A. Craig Rotruck,Preston,1865,
2006,primary,State Senate,D,14,A. Craig Rotruck,Taylor,1060,
2006,primary,State Senate,D,14,A. Craig Rotruck,Tucker,729,
2006,primary,State Senate,R,14,Eugene Jenkins,Totals,2025,
2006,primary,State Senate,R,14,Eugene Jenkins,Barbour,124,
2006,primary,State Senate,R,14,Eugene Jenkins,Grant,46,
2006,primary,State Senate,R,14,Eugene Jenkins,Mineral,222,
2006,primary,State Senate,R,14,Eugene Jenkins,Monongalia,139,
2006,primary,State Senate,R,14,Eugene Jenkins,Preston,1325,
2006,primary,State Senate,R,14,Eugene Jenkins,Taylor,80,
2006,primary,State Senate,R,14,Eugene Jenkins,Tucker,89,
2006,primary,State Senate,R,14,Carl J. Steenstra,Totals,1132,
2006,primary,State Senate,R,14,Carl J. Steenstra,Barbour,223,
2006,primary,State Senate,R,14,Carl J. Steenstra,Grant,14,
2006,primary,State Senate,R,14,Carl J. Steenstra,Mineral,122,
2006,primary,State Senate,R,14,Carl J. Steenstra,Monongalia,66,
2006,primary,State Senate,R,14,Carl J. Steenstra,Preston,67,
2006,primary,State Senate,R,14,Carl J. Steenstra,Taylor,612,
2006,primary,State Senate,R,14,Carl J. Steenstra,Tucker,28,
2006,primary,State Senate,R,14,Dave Sypolt,Totals,4732,TRUE
2006,primary,State Senate,R,14,Dave Sypolt,Barbour,674,
2006,primary,State Senate,R,14,Dave Sypolt,Grant,173,
2006,primary,State Senate,R,14,Dave Sypolt,Mineral,1361,
2006,primary,State Senate,R,14,Dave Sypolt,Monongalia,394,
2006,primary,State Senate,R,14,Dave Sypolt,Preston,1310,
2006,primary,State Senate,R,14,Dave Sypolt,Taylor,405,
2006,primary,State Senate,R,14,Dave Sypolt,Tucker,415,
2006,primary,State Senate,D,15,Walt Helmick,Totals,9163,TRUE
2006,primary,State Senate,D,15,Walt Helmick,Berkeley,163,
2006,primary,State Senate,D,15,Walt Helmick,Grant,210,
2006,primary,State Senate,D,15,Walt Helmick,Hampshire,1448,
2006,primary,State Senate,D,15,Walt Helmick,Hardy,1402,
2006,primary,State Senate,D,15,Walt Helmick,Morgan,592,
2006,primary,State Senate,D,15,Walt Helmick,Pendleton,924,
2006,primary,State Senate,D,15,Walt Helmick,Pocahontas,950,
2006,primary,State Senate,D,15,Walt Helmick,Randolph,3370,
2006,primary,State Senate,D,15,Walt Helmick,Upshur,104,
2006,primary,State Senate,D,16,John Unger,Totals,6115,TRUE
2006,primary,State Senate,D,16,John Unger,Berkeley,3111,
2006,primary,State Senate,D,16,John Unger,Jefferson,3004,
2006,primary,State Senate,R,16,Jerry Mays,Totals,4318,TRUE
2006,primary,State Senate,R,16,Jerry Mays,Berkeley,2939,
2006,primary,State Senate,R,16,Jerry Mays,Jefferson,1379,
2006,primary,State Senate,D,17,Thornton Cooper,Totals,5810,
2006,primary,State Senate,D,17,Thornton Cooper,Kanawha,5810,
2006,primary,State Senate,D,17,"Brooks McCabe, Jr.",Totals,12413,TRUE
2006,primary,State Senate,D,17,"Brooks McCabe, Jr.",Kanawha,12413,
2006,primary,State Senate,R,17,Ann Calvert,Totals,6853,TRUE
2006,primary,State Senate,R,17,Ann Calvert,Kanawha,6853,
