year,election,office,party,candidate,county,votes,winner
2004,general,Auditor,D,"Glen B. Gainer, III",Barbour,4073,
2004,general,Auditor,D,"Glen B. Gainer, III",Berkeley,13862,
2004,general,Auditor,D,"Glen B. Gainer, III",Boone,7409,
2004,general,Auditor,D,"Glen B. Gainer, III",Braxton,3997,
2004,general,Auditor,D,"Glen B. Gainer, III",Brooke,6724,
2004,general,Auditor,D,"Glen B. Gainer, III",Cabell,16577,
2004,general,Auditor,D,"Glen B. Gainer, III",Calhoun,2053,
2004,general,Auditor,D,"Glen B. Gainer, III",Clay,2653,
2004,general,Auditor,D,"Glen B. Gainer, III",Doddridge,1481,
2004,general,Auditor,D,"Glen B. Gainer, III",Fayette,11098,
2004,general,Auditor,D,"Glen B. Gainer, III",Gilmer,1960,
2004,general,Auditor,D,"Glen B. Gainer, III",Grant,1687,
2004,general,Auditor,D,"Glen B. Gainer, III",Greenbrier,8364,
2004,general,Auditor,D,"Glen B. Gainer, III",Hampshire,3785,
2004,general,Auditor,D,"Glen B. Gainer, III",Hancock,7040,
2004,general,Auditor,D,"Glen B. Gainer, III",Hardy,2892,
2004,general,Auditor,D,"Glen B. Gainer, III",Harrison,19270,
2004,general,Auditor,D,"Glen B. Gainer, III",Jackson,7655,
2004,general,Auditor,D,"Glen B. Gainer, III",Jefferson,9451,
2004,general,Auditor,D,"Glen B. Gainer, III",Kanawha,52872,
2004,general,Auditor,D,"Glen B. Gainer, III",Lewis,4385,
2004,general,Auditor,D,"Glen B. Gainer, III",Lincoln,4857,
2004,general,Auditor,D,"Glen B. Gainer, III",Logan,8968,
2004,general,Auditor,D,"Glen B. Gainer, III",Marion,15900,
2004,general,Auditor,D,"Glen B. Gainer, III",Marshall,8690,
2004,general,Auditor,D,"Glen B. Gainer, III",Mason,6707,
2004,general,Auditor,D,"Glen B. Gainer, III",McDowell,5277,
2004,general,Auditor,D,"Glen B. Gainer, III",Mercer,12207,
2004,general,Auditor,D,"Glen B. Gainer, III",Mineral,5298,
2004,general,Auditor,D,"Glen B. Gainer, III",Mingo,7535,
