year,election,office,party,candidate,county,votes,winner
2006,general,U.S. Senate,Mountain,Jesse Johnson,Calhoun,63,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Clay,63,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Doddridge,31,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Fayette,197,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Gilmer,71,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Grant,35,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Greenbrier,258,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Hampshire,103,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Hancock,179,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Hardy,67,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Harrison,272,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Jackson,195,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Jefferson,198,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Kanawha,1171,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Lewis,95,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Lincoln,123,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Logan,125,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Marion,244,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Marshall,211,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Mason,135,
2006,general,U.S. Senate,Mountain,Jesse Johnson,McDowell,94,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Mercer,269,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Mineral,64,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Mingo,53,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Monongalia,419,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Monroe,83,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Morgan,88,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Nicholas,101,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Ohio,191,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Pendleton,28,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Pleasants,41,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Pocahontas,77,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Preston,148,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Putnam,331,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Raleigh,303,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Randolph,118,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Ritchie,54,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Roane,91,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Summers,81,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Taylor,54,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Tucker,30,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Tyler,44,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Upshur,110,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Wayne,177,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Webster,42,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Wetzel,64,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Wirt,31,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Wood,409,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Wyoming,63,
2006,general,U.S. Senate,Mountain,Jesse Johnson,Totals,8565,
2006,general,U.S. Senate,R,John R. Raese,Barbour,1407,
2006,general,U.S. Senate,R,John R. Raese,Berkeley,8206,
2006,general,U.S. Senate,R,John R. Raese,Boone,1085,
2006,general,U.S. Senate,R,John R. Raese,Braxton,974,
2006,general,U.S. Senate,R,John R. Raese,Brooke,1747,
2006,general,U.S. Senate,R,John R. Raese,Cabell,8580,
2006,general,U.S. Senate,R,John R. Raese,Calhoun,612,
2006,general,U.S. Senate,R,John R. Raese,Clay,642,
2006,general,U.S. Senate,R,John R. Raese,Doddridge,890,
2006,general,U.S. Senate,R,John R. Raese,Fayette,2244,
2006,general,U.S. Senate,R,John R. Raese,Gilmer,512,
2006,general,U.S. Senate,R,John R. Raese,Grant,1359,
2006,general,U.S. Senate,R,John R. Raese,Greenbrier,2848,
2006,general,U.S. Senate,R,John R. Raese,Hampshire,2216,
2006,general,U.S. Senate,R,John R. Raese,Hancock,2931,
2006,general,U.S. Senate,R,John R. Raese,Hardy,939,
2006,general,U.S. Senate,R,John R. Raese,Harrison,5744,
2006,general,U.S. Senate,R,John R. Raese,Jackson,3752,
2006,general,U.S. Senate,R,John R. Raese,Jefferson,4129,
2006,general,U.S. Senate,R,John R. Raese,Kanawha,17715,
2006,general,U.S. Senate,R,John R. Raese,Lewis,1639,
2006,general,U.S. Senate,R,John R. Raese,Lincoln,1476,
2006,general,U.S. Senate,R,John R. Raese,Logan,1323,
2006,general,U.S. Senate,R,John R. Raese,Marion,4337,
2006,general,U.S. Senate,R,John R. Raese,Marshall,3514,
2006,general,U.S. Senate,R,John R. Raese,Mason,2370,
2006,general,U.S. Senate,R,John R. Raese,McDowell,563,
2006,general,U.S. Senate,R,John R. Raese,Mercer,4855,
2006,general,U.S. Senate,R,John R. Raese,Mineral,2429,
2006,general,U.S. Senate,R,John R. Raese,Mingo,878,
2006,general,U.S. Senate,R,John R. Raese,Monongalia,6715,
2006,general,U.S. Senate,R,John R. Raese,Monroe,1312,
2006,general,U.S. Senate,R,John R. Raese,Morgan,1890,
2006,general,U.S. Senate,R,John R. Raese,Nicholas,1940,
2006,general,U.S. Senate,R,John R. Raese,Ohio,4558,
2006,general,U.S. Senate,R,John R. Raese,Pendleton,663,
2006,general,U.S. Senate,R,John R. Raese,Pleasants,719,
2006,general,U.S. Senate,R,John R. Raese,Pocahontas,762,
2006,general,U.S. Senate,R,John R. Raese,Preston,3606,
2006,general,U.S. Senate,R,John R. Raese,Putnam,6822,
2006,general,U.S. Senate,R,John R. Raese,Raleigh,5934,
2006,general,U.S. Senate,R,John R. Raese,Randolph,2219,
2006,general,U.S. Senate,R,John R. Raese,Ritchie,1215,
2006,general,U.S. Senate,R,John R. Raese,Roane,1447,
2006,general,U.S. Senate,R,John R. Raese,Summers,980,
2006,general,U.S. Senate,R,John R. Raese,Taylor,1354,
2006,general,U.S. Senate,R,John R. Raese,Tucker,867,
2006,general,U.S. Senate,R,John R. Raese,Tyler,1030,
2006,general,U.S. Senate,R,John R. Raese,Upshur,2261,
2006,general,U.S. Senate,R,John R. Raese,Wayne,3616,
2006,general,U.S. Senate,R,John R. Raese,Webster,509,
2006,general,U.S. Senate,R,John R. Raese,Wetzel,1353,
2006,general,U.S. Senate,R,John R. Raese,Wirt,547,
2006,general,U.S. Senate,R,John R. Raese,Wood,9570,
2006,general,U.S. Senate,R,John R. Raese,Wyoming,1238,
2006,general,U.S. Senate,R,John R. Raese,Totals,155043,
