year,election,office,party,district,candidate,county,votes,winner
2004,primary,Auditor,R,,Lisa Thornburg,Greenbrier,1502,
2004,primary,Auditor,R,,Lisa Thornburg,Hampshire,1028,
2004,primary,Auditor,R,,Lisa Thornburg,Hancock,1272,
2004,primary,Auditor,R,,Lisa Thornburg,Hardy,386,
2004,primary,Auditor,R,,Lisa Thornburg,Harrison,3497,
2004,primary,Auditor,R,,Lisa Thornburg,Jackson,2677,
2004,primary,Auditor,R,,Lisa Thornburg,Jefferson,2117,
2004,primary,Auditor,R,,Lisa Thornburg,Kanawha,9708,
2004,primary,Auditor,R,,Lisa Thornburg,Lewis,1252,
2004,primary,Auditor,R,,Lisa Thornburg,Lincoln,618,
2004,primary,Auditor,R,,Lisa Thornburg,Logan,340,
2004,primary,Auditor,R,,Lisa Thornburg,Marion,2209,
2004,primary,Auditor,R,,Lisa Thornburg,Marshall,2059,
2004,primary,Auditor,R,,Lisa Thornburg,Mason,1921,
2004,primary,Auditor,R,,Lisa Thornburg,McDowell,197,
2004,primary,Auditor,R,,Lisa Thornburg,Mercer,1952,
2004,primary,Auditor,R,,Lisa Thornburg,Mineral,2261,
2004,primary,Auditor,R,,Lisa Thornburg,Mingo,369,
2004,primary,Auditor,R,,Lisa Thornburg,Monongalia,3235,
2004,primary,Auditor,R,,Lisa Thornburg,Monroe,846,
2004,primary,Auditor,R,,Lisa Thornburg,Morgan,986,
2004,primary,Auditor,R,,Lisa Thornburg,Nicholas,868,
2004,primary,Auditor,R,,Lisa Thornburg,Ohio,3113,
2004,primary,Auditor,R,,Lisa Thornburg,Pendleton,322,
2004,primary,Auditor,R,,Lisa Thornburg,Pleasants,487,
2004,primary,Auditor,R,,Lisa Thornburg,Pocahontas,563,
2004,primary,Auditor,R,,Lisa Thornburg,Preston,2215,
2004,primary,Auditor,R,,Lisa Thornburg,Putnam,4124,
2004,primary,Auditor,R,,Lisa Thornburg,Raleigh,2803,
2004,primary,Auditor,R,,Lisa Thornburg,Randolph,1080,
2004,primary,Auditor,R,,Lisa Thornburg,Ritchie,968,
2004,primary,Auditor,R,,Lisa Thornburg,Roane,1138,
2004,primary,Auditor,R,,Lisa Thornburg,Summers,373,
2004,primary,Auditor,R,,Lisa Thornburg,Taylor,1071,
2004,primary,Auditor,R,,Lisa Thornburg,Tucker,499,
2004,primary,Auditor,R,,Lisa Thornburg,Tyler,1178,
2004,primary,Auditor,R,,Lisa Thornburg,Upshur,2491,
2004,primary,Auditor,R,,Lisa Thornburg,Wayne,1299,
2004,primary,Auditor,R,,Lisa Thornburg,Webster,175,
2004,primary,Auditor,R,,Lisa Thornburg,Wetzel,694,
2004,primary,Auditor,R,,Lisa Thornburg,Wirt,383,
2004,primary,Auditor,R,,Lisa Thornburg,Wood,5795,
2004,primary,Auditor,R,,Lisa Thornburg,Wyoming,575,
