year,election,office,party,district,candidate,county,votes,winner
2000,general,U.S. House,D,2,Jim Humphreys,Hardy,1799,
2000,general,U.S. House,D,2,Jim Humphreys,Jackson,4975,
2000,general,U.S. House,D,2,Jim Humphreys,Jefferson,6520,
2000,general,U.S. House,D,2,Jim Humphreys,Kanawha,35514,
2000,general,U.S. House,D,2,Jim Humphreys,Lewis,2882,
2000,general,U.S. House,D,2,Jim Humphreys,Mason,5801,
2000,general,U.S. House,D,2,Jim Humphreys,Morgan,1945,
2000,general,U.S. House,D,2,Jim Humphreys,Nicholas,4552,
2000,general,U.S. House,D,2,Jim Humphreys,Pendleton,1309,
2000,general,U.S. House,D,2,Jim Humphreys,Putnam,7734,
2000,general,U.S. House,D,2,Jim Humphreys,Randolph,4504,
2000,general,U.S. House,D,2,Jim Humphreys,Roane,2505,
2000,general,U.S. House,D,2,Jim Humphreys,Upshur,3198,
2000,general,U.S. House,D,2,Jim Humphreys,Wirt,1033,
2000,general,U.S. House,D,2,Jim Humphreys,Total,103003,
2000,general,U.S. House,R,2,Shelley Moore Capito,Berkeley,13073,
2000,general,U.S. House,R,2,Shelley Moore Capito,Braxton,1716,
2000,general,U.S. House,R,2,Shelley Moore Capito,Calhoun,1081,
2000,general,U.S. House,R,2,Shelley Moore Capito,Clay,1282,
2000,general,U.S. House,R,2,Shelley Moore Capito,Gilmer,1017,
2000,general,U.S. House,R,2,Shelley Moore Capito,Hampshire,3318,
2000,general,U.S. House,R,2,Shelley Moore Capito,Hardy,2225,
2000,general,U.S. House,R,2,Shelley Moore Capito,Jackson,5462,
2000,general,U.S. House,R,2,Shelley Moore Capito,Jefferson,7040,
2000,general,U.S. House,R,2,Shelley Moore Capito,Kanawha,35655,
2000,general,U.S. House,R,2,Shelley Moore Capito,Lewis,2565,
2000,general,U.S. House,R,2,Shelley Moore Capito,Mason,4284,
2000,general,U.S. House,R,2,Shelley Moore Capito,Morgan,3075,
2000,general,U.S. House,R,2,Shelley Moore Capito,Nicholas,3387,
2000,general,U.S. House,R,2,Shelley Moore Capito,Pendleton,1534,
2000,general,U.S. House,R,2,Shelley Moore Capito,Putnam,10185,
2000,general,U.S. House,R,2,Shelley Moore Capito,Randolph,4136,
2000,general,U.S. House,R,2,Shelley Moore Capito,Roane,2668,
2000,general,U.S. House,R,2,Shelley Moore Capito,Upshur,4051,
2000,general,U.S. House,R,2,Shelley Moore Capito,Wirt,1015,
2000,general,U.S. House,R,2,Shelley Moore Capito,Total,108769,1
2000,general,U.S. House,Libertarian,2,John Brown,Berkeley,755,
2000,general,U.S. House,Libertarian,2,John Brown,Braxton,156,
2000,general,U.S. House,Libertarian,2,John Brown,Calhoun,143,
2000,general,U.S. House,Libertarian,2,John Brown,Clay,238,
2000,general,U.S. House,Libertarian,2,John Brown,Gilmer,172,
2000,general,U.S. House,Libertarian,2,John Brown,Hampshire,309,
2000,general,U.S. House,Libertarian,2,John Brown,Hardy,138,
2000,general,U.S. House,Libertarian,2,John Brown,Jackson,778,
2000,general,U.S. House,Libertarian,2,John Brown,Jefferson,463,
2000,general,U.S. House,Libertarian,2,John Brown,Kanawha,3641,
2000,general,U.S. House,Libertarian,2,John Brown,Lewis,479,
2000,general,U.S. House,Libertarian,2,John Brown,Mason,908,
2000,general,U.S. House,Libertarian,2,John Brown,Morgan,132,
2000,general,U.S. House,Libertarian,2,John Brown,Nicholas,462,
2000,general,U.S. House,Libertarian,2,John Brown,Pendleton,83,
2000,general,U.S. House,Libertarian,2,John Brown,Putnam,2006,
2000,general,U.S. House,Libertarian,2,John Brown,Randolph,625,
2000,general,U.S. House,Libertarian,2,John Brown,Roane,323,
2000,general,U.S. House,Libertarian,2,John Brown,Upshur,601,
2000,general,U.S. House,Libertarian,2,John Brown,Wirt,131,
2000,general,U.S. House,Libertarian,2,John Brown,Total,12543,
