year,election,office,party,candidate,county,votes,winner
2000,primary,Senate,D,Robert C. Byrd,Barbour,"2,113",
2000,primary,Senate,D,Robert C. Byrd,Berkeley,"4,688",
2000,primary,Senate,D,Robert C. Byrd,Boone,"5,858",
2000,primary,Senate,D,Robert C. Byrd,Braxton,"3,247",
2000,primary,Senate,D,Robert C. Byrd,Brooke,"4,337",
2000,primary,Senate,D,Robert C. Byrd,Cabell,"10,200",
2000,primary,Senate,D,Robert C. Byrd,Calhoun,"1,231",
2000,primary,Senate,D,Robert C. Byrd,Clay,"2,251",
2000,primary,Senate,D,Robert C. Byrd,Doddridge,482,
2000,primary,Senate,D,Robert C. Byrd,Fayette,"7,851",
2000,primary,Senate,D,Robert C. Byrd,Gilmer,"1,630",
2000,primary,Senate,D,Robert C. Byrd,Grant,324,
2000,primary,Senate,D,Robert C. Byrd,Greenbrier,"5,113",
2000,primary,Senate,D,Robert C. Byrd,Hampshire,"2,117",
2000,primary,Senate,D,Robert C. Byrd,Hancock,"6,463",
2000,primary,Senate,D,Robert C. Byrd,Hardy,"1,883",
2000,primary,Senate,D,Robert C. Byrd,Harrison,"12,385",
2000,primary,Senate,D,Robert C. Byrd,Jackson,"3,530",
2000,primary,Senate,D,Robert C. Byrd,Jefferson,"3,345",
2000,primary,Senate,D,Robert C. Byrd,Kanawha,"26,012",
2000,primary,Senate,D,Robert C. Byrd,Lewis,"1,935",
2000,primary,Senate,D,Robert C. Byrd,Lincoln,"3,829",
2000,primary,Senate,D,Robert C. Byrd,Logan,"8,595",
2000,primary,Senate,D,Robert C. Byrd,Marion,"11,722",
2000,primary,Senate,D,Robert C. Byrd,Marshall,"4,974",
2000,primary,Senate,D,Robert C. Byrd,Mason,"4,633",
2000,primary,Senate,D,Robert C. Byrd,McDowell,"4,892",
2000,primary,Senate,D,Robert C. Byrd,Mercer,"8,223",
2000,primary,Senate,D,Robert C. Byrd,Mineral,"2,379",
2000,primary,Senate,D,Robert C. Byrd,Mingo,"7,256",
2000,primary,Senate,D,Robert C. Byrd,Monongalia,"8,781",
2000,primary,Senate,D,Robert C. Byrd,Monroe,"2,104",
2000,primary,Senate,D,Robert C. Byrd,Morgan,"1,037",
2000,primary,Senate,D,Robert C. Byrd,Nicholas,"4,509",
2000,primary,Senate,D,Robert C. Byrd,Ohio,"6,875",
2000,primary,Senate,D,Robert C. Byrd,Pendleton,"1,260",
2000,primary,Senate,D,Robert C. Byrd,Pleasants,"1,149",
2000,primary,Senate,D,Robert C. Byrd,Pocahontas,"1,601",
2000,primary,Senate,D,Robert C. Byrd,Preston,"3,231",
2000,primary,Senate,D,Robert C. Byrd,Putnam,"5,813",
2000,primary,Senate,D,Robert C. Byrd,Raleigh,"9,457",
2000,primary,Senate,D,Robert C. Byrd,Randolph,"4,992",
2000,primary,Senate,D,Robert C. Byrd,Ritchie,764,
2000,primary,Senate,D,Robert C. Byrd,Roane,"1,985",
2000,primary,Senate,D,Robert C. Byrd,Summers,"2,886",
2000,primary,Senate,D,Robert C. Byrd,Taylor,"2,489",
2000,primary,Senate,D,Robert C. Byrd,Tucker,"1,614",
2000,primary,Senate,D,Robert C. Byrd,Tyler,799,
2000,primary,Senate,D,Robert C. Byrd,Upshur,"1,770",
2000,primary,Senate,D,Robert C. Byrd,Wayne,"7,159",
2000,primary,Senate,D,Robert C. Byrd,Webster,"2,510",
2000,primary,Senate,D,Robert C. Byrd,Wetzel,"3,205",
2000,primary,Senate,D,Robert C. Byrd,Wirt,907,
2000,primary,Senate,D,Robert C. Byrd,Wood,"6,822",
2000,primary,Senate,D,Robert C. Byrd,Wyoming,"4,221",
2000,primary,Senate,D,Robert C. Byrd,Totals,"251,438",1
2000,primary,Senate,R,Gary P. Adkins,Barbour,521,
2000,primary,Senate,R,Gary P. Adkins,Berkeley,"1,443",
2000,primary,Senate,R,Gary P. Adkins,Boone,207,
2000,primary,Senate,R,Gary P. Adkins,Braxton,127,
2000,primary,Senate,R,Gary P. Adkins,Brooke,358,
2000,primary,Senate,R,Gary P. Adkins,Cabell,"3,888",
2000,primary,Senate,R,Gary P. Adkins,Calhoun,131,
2000,primary,Senate,R,Gary P. Adkins,Clay,180,
2000,primary,Senate,R,Gary P. Adkins,Doddridge,494,
2000,primary,Senate,R,Gary P. Adkins,Fayette,165,
2000,primary,Senate,R,Gary P. Adkins,Gilmer,136,
2000,primary,Senate,R,Gary P. Adkins,Grant,706,
2000,primary,Senate,R,Gary P. Adkins,Greenbrier,212,
2000,primary,Senate,R,Gary P. Adkins,Hampshire,291,
2000,primary,Senate,R,Gary P. Adkins,Hancock,690,
2000,primary,Senate,R,Gary P. Adkins,Hardy,146,
2000,primary,Senate,R,Gary P. Adkins,Harrison,"1,259",
2000,primary,Senate,R,Gary P. Adkins,Jackson,"1,718",
2000,primary,Senate,R,Gary P. Adkins,Jefferson,423,
2000,primary,Senate,R,Gary P. Adkins,Kanawha,"5,077",
2000,primary,Senate,R,Gary P. Adkins,Lewis,475,
2000,primary,Senate,R,Gary P. Adkins,Lincoln,552,
2000,primary,Senate,R,Gary P. Adkins,Logan,177,
2000,primary,Senate,R,Gary P. Adkins,Marion,955,
2000,primary,Senate,R,Gary P. Adkins,Marshall,696,
2000,primary,Senate,R,Gary P. Adkins,Mason,"1,804",
2000,primary,Senate,R,Gary P. Adkins,McDowell,52,
2000,primary,Senate,R,Gary P. Adkins,Mercer,227,
2000,primary,Senate,R,Gary P. Adkins,Mineral,797,
2000,primary,Senate,R,Gary P. Adkins,Mingo,215,
2000,primary,Senate,R,Gary P. Adkins,Monongalia,871,
2000,primary,Senate,R,Gary P. Adkins,Monroe,155,
2000,primary,Senate,R,Gary P. Adkins,Morgan,472,
2000,primary,Senate,R,Gary P. Adkins,Nicholas,228,
2000,primary,Senate,R,Gary P. Adkins,Ohio,934,
2000,primary,Senate,R,Gary P. Adkins,Pendleton,193,
2000,primary,Senate,R,Gary P. Adkins,Pleasants,300,
2000,primary,Senate,R,Gary P. Adkins,Pocahontas,161,
2000,primary,Senate,R,Gary P. Adkins,Preston,992,
2000,primary,Senate,R,Gary P. Adkins,Putnam,"2,448",
2000,primary,Senate,R,Gary P. Adkins,Raleigh,183,
2000,primary,Senate,R,Gary P. Adkins,Randolph,387,
2000,primary,Senate,R,Gary P. Adkins,Ritchie,515,
2000,primary,Senate,R,Gary P. Adkins,Roane,616,
2000,primary,Senate,R,Gary P. Adkins,Summers,52,
2000,primary,Senate,R,Gary P. Adkins,Taylor,355,
2000,primary,Senate,R,Gary P. Adkins,Tucker,179,
2000,primary,Senate,R,Gary P. Adkins,Tyler,605,
2000,primary,Senate,R,Gary P. Adkins,Upshur,965,
2000,primary,Senate,R,Gary P. Adkins,Wayne,"1,405",
2000,primary,Senate,R,Gary P. Adkins,Webster,41,
2000,primary,Senate,R,Gary P. Adkins,Wetzel,363,
2000,primary,Senate,R,Gary P. Adkins,Wirt,212,
2000,primary,Senate,R,Gary P. Adkins,Wood,"2,436",
2000,primary,Senate,R,Gary P. Adkins,Wyoming,64,
2000,primary,Senate,R,Gary P. Adkins,Totals,"39,254",
2000,primary,Senate,R,David T. Gallaher,Barbour,534,
2000,primary,Senate,R,David T. Gallaher,Berkeley,"1,572",
2000,primary,Senate,R,David T. Gallaher,Boone,267,
2000,primary,Senate,R,David T. Gallaher,Braxton,273,
2000,primary,Senate,R,David T. Gallaher,Brooke,417,
2000,primary,Senate,R,David T. Gallaher,Cabell,816,
2000,primary,Senate,R,David T. Gallaher,Calhoun,178,
2000,primary,Senate,R,David T. Gallaher,Clay,222,
2000,primary,Senate,R,David T. Gallaher,Doddridge,463,
2000,primary,Senate,R,David T. Gallaher,Fayette,807,
2000,primary,Senate,R,David T. Gallaher,Gilmer,158,
2000,primary,Senate,R,David T. Gallaher,Grant,579,
