year,election,office,party,district,candidate,county,votes,winner
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Hardy,177,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Harrison,1111,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Jackson,331,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Jefferson,375,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Kanawha,2504,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Lewis,320,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Lincoln,388,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Logan,948,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Marion,1064,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Marshall,635,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Mason,423,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",McDowell,450,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Mercer,1115,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Mineral,144,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Mingo,521,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Monongalia,1020,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Monroe,250,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Morgan,91,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Nicholas,515,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Ohio,578,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Pendleton,112,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Pleasants,161,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Pocahontas,154,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Preston,345,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Putnam,655,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Raleigh,1214,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Randolph,589,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Ritchie,63,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Roane,185,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Summers,287,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Taylor,269,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Tucker,174,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Tyler,124,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Upshur,181,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Wayne,616,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Webster,279,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Wetzel,296,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Wirt,101,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Wood,812,
2006,primary,U.S. Senate,D,,"Billy Hendricks, Jr.",Wyoming,491,
2006,primary,U.S. Senate,R,,Paul J. Brown,Totals,3464,
2006,primary,U.S. Senate,R,,Paul J. Brown,Barbour,26,
2006,primary,U.S. Senate,R,,Paul J. Brown,Berkeley,164,
2006,primary,U.S. Senate,R,,Paul J. Brown,Boone,25,
2006,primary,U.S. Senate,R,,Paul J. Brown,Braxton,72,
2006,primary,U.S. Senate,R,,Paul J. Brown,Brooke,16,
2006,primary,U.S. Senate,R,,Paul J. Brown,Cabell,118,
2006,primary,U.S. Senate,R,,Paul J. Brown,Calhoun,38,
2006,primary,U.S. Senate,R,,Paul J. Brown,Clay,82,
2006,primary,U.S. Senate,R,,Paul J. Brown,Doddridge,16,
2006,primary,U.S. Senate,R,,Paul J. Brown,Fayette,157,
2006,primary,U.S. Senate,R,,Paul J. Brown,Gilmer,12,
2006,primary,U.S. Senate,R,,Paul J. Brown,Grant,89,
2006,primary,U.S. Senate,R,,Paul J. Brown,Greenbrier,114,
2006,primary,U.S. Senate,R,,Paul J. Brown,Hampshire,36,
2006,primary,U.S. Senate,R,,Paul J. Brown,Hancock,23,
2006,primary,U.S. Senate,R,,Paul J. Brown,Hardy,34,
2006,primary,U.S. Senate,R,,Paul J. Brown,Harrison,36,
2006,primary,U.S. Senate,R,,Paul J. Brown,Jackson,112,
2006,primary,U.S. Senate,R,,Paul J. Brown,Jefferson,96,
2006,primary,U.S. Senate,R,,Paul J. Brown,Kanawha,356,
2006,primary,U.S. Senate,R,,Paul J. Brown,Lewis,43,
2006,primary,U.S. Senate,R,,Paul J. Brown,Lincoln,37,
2006,primary,U.S. Senate,R,,Paul J. Brown,Logan,24,
2006,primary,U.S. Senate,R,,Paul J. Brown,Marion,44,
2006,primary,U.S. Senate,R,,Paul J. Brown,Marshall,52,
2006,primary,U.S. Senate,R,,Paul J. Brown,Mason,94,
2006,primary,U.S. Senate,R,,Paul J. Brown,McDowell,3,
2006,primary,U.S. Senate,R,,Paul J. Brown,Mercer,12,
2006,primary,U.S. Senate,R,,Paul J. Brown,Mineral,70,
2006,primary,U.S. Senate,R,,Paul J. Brown,Mingo,19,
2006,primary,U.S. Senate,R,,Paul J. Brown,Monongalia,44,
2006,primary,U.S. Senate,R,,Paul J. Brown,Monroe,24,
2006,primary,U.S. Senate,R,,Paul J. Brown,Morgan,35,
2006,primary,U.S. Senate,R,,Paul J. Brown,Nicholas,280,
2006,primary,U.S. Senate,R,,Paul J. Brown,Ohio,52,
2006,primary,U.S. Senate,R,,Paul J. Brown,Pendleton,6,
2006,primary,U.S. Senate,R,,Paul J. Brown,Pleasants,16,
2006,primary,U.S. Senate,R,,Paul J. Brown,Pocahontas,82,
2006,primary,U.S. Senate,R,,Paul J. Brown,Preston,47,
2006,primary,U.S. Senate,R,,Paul J. Brown,Putnam,157,
2006,primary,U.S. Senate,R,,Paul J. Brown,Raleigh,45,
2006,primary,U.S. Senate,R,,Paul J. Brown,Randolph,47,
2006,primary,U.S. Senate,R,,Paul J. Brown,Ritchie,52,
2006,primary,U.S. Senate,R,,Paul J. Brown,Roane,78,
2006,primary,U.S. Senate,R,,Paul J. Brown,Summers,6,
2006,primary,U.S. Senate,R,,Paul J. Brown,Taylor,23,
2006,primary,U.S. Senate,R,,Paul J. Brown,Tucker,14,
2006,primary,U.S. Senate,R,,Paul J. Brown,Tyler,44,
2006,primary,U.S. Senate,R,,Paul J. Brown,Upshur,77,
2006,primary,U.S. Senate,R,,Paul J. Brown,Wayne,54,
2006,primary,U.S. Senate,R,,Paul J. Brown,Webster,29,
2006,primary,U.S. Senate,R,,Paul J. Brown,Wetzel,16,
2006,primary,U.S. Senate,R,,Paul J. Brown,Wirt,21,
2006,primary,U.S. Senate,R,,Paul J. Brown,Wood,173,
2006,primary,U.S. Senate,R,,Paul J. Brown,Wyoming,22,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Totals,2723,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Barbour,13,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Berkeley,13,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Boone,13,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Braxton,4,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Brooke,13,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Cabell,78,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Calhoun,4,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Clay,3,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Doddridge,8,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Fayette,30,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Gilmer,9,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Grant,28,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Greenbrier,97,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Hampshire,63,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Hancock,7,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Hardy,40,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Harrison,43,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Jackson,66,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Jefferson,72,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Kanawha,186,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Lewis,16,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Lincoln,20,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Logan,24,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Marion,38,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Marshall,45,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Mason,31,
2006,primary,U.S. Senate,R,,Zane Lawhorn,McDowell,34,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Mercer,503,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Mineral,20,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Mingo,19,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Monongalia,43,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Monroe,468,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Morgan,57,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Nicholas,4,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Ohio,20,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Pendleton,16,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Pleasants,4,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Pocahontas,31,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Preston,29,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Putnam,61,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Raleigh,68,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Randolph,26,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Ritchie,11,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Roane,24,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Summers,37,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Taylor,8,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Tucker,6,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Tyler,18,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Upshur,30,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Wayne,37,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Webster,7,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Wetzel,5,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Wirt,3,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Wood,74,
2006,primary,U.S. Senate,R,,Zane Lawhorn,Wyoming,29,
2006,primary,U.S. Senate,R,,Hiram Lewis,Totals,18496,
2006,primary,U.S. Senate,R,,Hiram Lewis,Barbour,269,
2006,primary,U.S. Senate,R,,Hiram Lewis,Berkeley,269,
2006,primary,U.S. Senate,R,,Hiram Lewis,Boone,75,
2006,primary,U.S. Senate,R,,Hiram Lewis,Braxton,99,
2006,primary,U.S. Senate,R,,Hiram Lewis,Brooke,207,
2006,primary,U.S. Senate,R,,Hiram Lewis,Cabell,685,
2006,primary,U.S. Senate,R,,Hiram Lewis,Calhoun,30,
2006,primary,U.S. Senate,R,,Hiram Lewis,Clay,94,
2006,primary,U.S. Senate,R,,Hiram Lewis,Doddridge,261,
2006,primary,U.S. Senate,R,,Hiram Lewis,Fayette,157,
2006,primary,U.S. Senate,R,,Hiram Lewis,Gilmer,51,
2006,primary,U.S. Senate,R,,Hiram Lewis,Grant,571,
2006,primary,U.S. Senate,R,,Hiram Lewis,Greenbrier,266,
2006,primary,U.S. Senate,R,,Hiram Lewis,Hampshire,222,
2006,primary,U.S. Senate,R,,Hiram Lewis,Hancock,313,
2006,primary,U.S. Senate,R,,Hiram Lewis,Hardy,110,
2006,primary,U.S. Senate,R,,Hiram Lewis,Harrison,582,
2006,primary,U.S. Senate,R,,Hiram Lewis,Jackson,401,
2006,primary,U.S. Senate,R,,Hiram Lewis,Jefferson,415,
2006,primary,U.S. Senate,R,,Hiram Lewis,Kanawha,2256,
2006,primary,U.S. Senate,R,,Hiram Lewis,Lewis,277,
2006,primary,U.S. Senate,R,,Hiram Lewis,Lincoln,101,
2006,primary,U.S. Senate,R,,Hiram Lewis,Logan,81,
2006,primary,U.S. Senate,R,,Hiram Lewis,Marion,569,
2006,primary,U.S. Senate,R,,Hiram Lewis,Marshall,538,
2006,primary,U.S. Senate,R,,Hiram Lewis,Mason,381,
2006,primary,U.S. Senate,R,,Hiram Lewis,McDowell,45,
2006,primary,U.S. Senate,R,,Hiram Lewis,Mercer,168,
2006,primary,U.S. Senate,R,,Hiram Lewis,Mineral,447,
2006,primary,U.S. Senate,R,,Hiram Lewis,Mingo,78,
2006,primary,U.S. Senate,R,,Hiram Lewis,Monongalia,1047,
2006,primary,U.S. Senate,R,,Hiram Lewis,Monroe,84,
2006,primary,U.S. Senate,R,,Hiram Lewis,Morgan,394,
2006,primary,U.S. Senate,R,,Hiram Lewis,Nicholas,145,
2006,primary,U.S. Senate,R,,Hiram Lewis,Ohio,536,
2006,primary,U.S. Senate,R,,Hiram Lewis,Pendleton,66,
2006,primary,U.S. Senate,R,,Hiram Lewis,Pleasants,117,
2006,primary,U.S. Senate,R,,Hiram Lewis,Pocahontas,106,
2006,primary,U.S. Senate,R,,Hiram Lewis,Preston,679,
2006,primary,U.S. Senate,R,,Hiram Lewis,Putnam,854,
2006,primary,U.S. Senate,R,,Hiram Lewis,Raleigh,360,
2006,primary,U.S. Senate,R,,Hiram Lewis,Randolph,166,
2006,primary,U.S. Senate,R,,Hiram Lewis,Ritchie,218,
2006,primary,U.S. Senate,R,,Hiram Lewis,Roane,194,
2006,primary,U.S. Senate,R,,Hiram Lewis,Summers,35,
2006,primary,U.S. Senate,R,,Hiram Lewis,Taylor,160,
2006,primary,U.S. Senate,R,,Hiram Lewis,Tucker,100,
2006,primary,U.S. Senate,R,,Hiram Lewis,Tyler,277,
2006,primary,U.S. Senate,R,,Hiram Lewis,Upshur,432,
2006,primary,U.S. Senate,R,,Hiram Lewis,Wayne,183,
2006,primary,U.S. Senate,R,,Hiram Lewis,Webster,25,
2006,primary,U.S. Senate,R,,Hiram Lewis,Wetzel,155,
2006,primary,U.S. Senate,R,,Hiram Lewis,Wirt,108,
2006,primary,U.S. Senate,R,,Hiram Lewis,Wood,1291,
2006,primary,U.S. Senate,R,,Hiram Lewis,Wyoming,53,
2006,primary,U.S. Senate,R,,John R. Raese,Totals,47408,TRUE
2006,primary,U.S. Senate,R,,John R. Raese,Barbour,672,
2006,primary,U.S. Senate,R,,John R. Raese,Berkeley,2162,
2006,primary,U.S. Senate,R,,John R. Raese,Boone,247,
2006,primary,U.S. Senate,R,,John R. Raese,Braxton,216,
2006,primary,U.S. Senate,R,,John R. Raese,Brooke,485,
2006,primary,U.S. Senate,R,,John R. Raese,Cabell,2435,
2006,primary,U.S. Senate,R,,John R. Raese,Calhoun,182,
2006,primary,U.S. Senate,R,,John R. Raese,Clay,175,
2006,primary,U.S. Senate,R,,John R. Raese,Doddridge,612,
2006,primary,U.S. Senate,R,,John R. Raese,Fayette,406,
2006,primary,U.S. Senate,R,,John R. Raese,Gilmer,172,
2006,primary,U.S. Senate,R,,John R. Raese,Grant,804,
2006,primary,U.S. Senate,R,,John R. Raese,Greenbrier,590,
2006,primary,U.S. Senate,R,,John R. Raese,Hampshire,487,
2006,primary,U.S. Senate,R,,John R. Raese,Hancock,639,
2006,primary,U.S. Senate,R,,John R. Raese,Hardy,156,
2006,primary,U.S. Senate,R,,John R. Raese,Harrison,1708,
2006,primary,U.S. Senate,R,,John R. Raese,Jackson,1179,
2006,primary,U.S. Senate,R,,John R. Raese,Jefferson,933,
2006,primary,U.S. Senate,R,,John R. Raese,Kanawha,5223,
2006,primary,U.S. Senate,R,,John R. Raese,Lewis,671,
2006,primary,U.S. Senate,R,,John R. Raese,Lincoln,323,
2006,primary,U.S. Senate,R,,John R. Raese,Logan,247,
2006,primary,U.S. Senate,R,,John R. Raese,Marion,1403,
2006,primary,U.S. Senate,R,,John R. Raese,Marshall,1158,
2006,primary,U.S. Senate,R,,John R. Raese,Mason,1130,
2006,primary,U.S. Senate,R,,John R. Raese,McDowell,84,
2006,primary,U.S. Senate,R,,John R. Raese,Mercer,870,
2006,primary,U.S. Senate,R,,John R. Raese,Mineral,1026,
2006,primary,U.S. Senate,R,,John R. Raese,Mingo,187,
2006,primary,U.S. Senate,R,,John R. Raese,Monongalia,2332,
2006,primary,U.S. Senate,R,,John R. Raese,Monroe,185,
2006,primary,U.S. Senate,R,,John R. Raese,Morgan,488,
2006,primary,U.S. Senate,R,,John R. Raese,Nicholas,531,
2006,primary,U.S. Senate,R,,John R. Raese,Ohio,1909,
2006,primary,U.S. Senate,R,,John R. Raese,Pendleton,192,
2006,primary,U.S. Senate,R,,John R. Raese,Pleasants,326,
2006,primary,U.S. Senate,R,,John R. Raese,Pocahontas,258,
2006,primary,U.S. Senate,R,,John R. Raese,Preston,1743,
2006,primary,U.S. Senate,R,,John R. Raese,Putnam,2074,
2006,primary,U.S. Senate,R,,John R. Raese,Raleigh,872,
2006,primary,U.S. Senate,R,,John R. Raese,Randolph,579,
2006,primary,U.S. Senate,R,,John R. Raese,Ritchie,712,
2006,primary,U.S. Senate,R,,John R. Raese,Roane,605,
2006,primary,U.S. Senate,R,,John R. Raese,Summers,124,
2006,primary,U.S. Senate,R,,John R. Raese,Taylor,748,
2006,primary,U.S. Senate,R,,John R. Raese,Tucker,392,
2006,primary,U.S. Senate,R,,John R. Raese,Tyler,540,
2006,primary,U.S. Senate,R,,John R. Raese,Upshur,1252,
2006,primary,U.S. Senate,R,,John R. Raese,Wayne,880,
2006,primary,U.S. Senate,R,,John R. Raese,Webster,97,
2006,primary,U.S. Senate,R,,John R. Raese,Wetzel,304,
2006,primary,U.S. Senate,R,,John R. Raese,Wirt,189,
2006,primary,U.S. Senate,R,,John R. Raese,Wood,3182,
2006,primary,U.S. Senate,R,,John R. Raese,Wyoming,312,
2006,primary,U.S. Senate,R,,Charles G. Railey,Totals,4364,
2006,primary,U.S. Senate,R,,Charles G. Railey,Barbour,123,
2006,primary,U.S. Senate,R,,Charles G. Railey,Berkeley,312,
2006,primary,U.S. Senate,R,,Charles G. Railey,Boone,13,
2006,primary,U.S. Senate,R,,Charles G. Railey,Braxton,18,
2006,primary,U.S. Senate,R,,Charles G. Railey,Brooke,50,
2006,primary,U.S. Senate,R,,Charles G. Railey,Cabell,58,
2006,primary,U.S. Senate,R,,Charles G. Railey,Calhoun,13,
2006,primary,U.S. Senate,R,,Charles G. Railey,Clay,8,
2006,primary,U.S. Senate,R,,Charles G. Railey,Doddridge,101,
2006,primary,U.S. Senate,R,,Charles G. Railey,Fayette,29,
2006,primary,U.S. Senate,R,,Charles G. Railey,Gilmer,11,
2006,primary,U.S. Senate,R,,Charles G. Railey,Grant,144,
2006,primary,U.S. Senate,R,,Charles G. Railey,Greenbrier,19,
2006,primary,U.S. Senate,R,,Charles G. Railey,Hampshire,89,
2006,primary,U.S. Senate,R,,Charles G. Railey,Hancock,47,
2006,primary,U.S. Senate,R,,Charles G. Railey,Hardy,48,
2006,primary,U.S. Senate,R,,Charles G. Railey,Harrison,501,
2006,primary,U.S. Senate,R,,Charles G. Railey,Jackson,72,
2006,primary,U.S. Senate,R,,Charles G. Railey,Jefferson,88,
2006,primary,U.S. Senate,R,,Charles G. Railey,Kanawha,254,
2006,primary,U.S. Senate,R,,Charles G. Railey,Lewis,125,
2006,primary,U.S. Senate,R,,Charles G. Railey,Lincoln,21,
2006,primary,U.S. Senate,R,,Charles G. Railey,Logan,27,
2006,primary,U.S. Senate,R,,Charles G. Railey,Marion,130,
2006,primary,U.S. Senate,R,,Charles G. Railey,Marshall,104,
2006,primary,U.S. Senate,R,,Charles G. Railey,Mason,101,
2006,primary,U.S. Senate,R,,Charles G. Railey,McDowell,4,
2006,primary,U.S. Senate,R,,Charles G. Railey,Mercer,3,
2006,primary,U.S. Senate,R,,Charles G. Railey,Mineral,148,
2006,primary,U.S. Senate,R,,Charles G. Railey,Mingo,20,
2006,primary,U.S. Senate,R,,Charles G. Railey,Monongalia,73,
2006,primary,U.S. Senate,R,,Charles G. Railey,Monroe,4,
2006,primary,U.S. Senate,R,,Charles G. Railey,Morgan,70,
2006,primary,U.S. Senate,R,,Charles G. Railey,Nicholas,4,
2006,primary,U.S. Senate,R,,Charles G. Railey,Ohio,84,
2006,primary,U.S. Senate,R,,Charles G. Railey,Pendleton,16,
2006,primary,U.S. Senate,R,,Charles G. Railey,Pleasants,45,
2006,primary,U.S. Senate,R,,Charles G. Railey,Pocahontas,13,
2006,primary,U.S. Senate,R,,Charles G. Railey,Preston,123,
2006,primary,U.S. Senate,R,,Charles G. Railey,Putnam,81,
2006,primary,U.S. Senate,R,,Charles G. Railey,Raleigh,13,
2006,primary,U.S. Senate,R,,Charles G. Railey,Randolph,68,
2006,primary,U.S. Senate,R,,Charles G. Railey,Ritchie,145,
2006,primary,U.S. Senate,R,,Charles G. Railey,Roane,34,
2006,primary,U.S. Senate,R,,Charles G. Railey,Summers,3,
2006,primary,U.S. Senate,R,,Charles G. Railey,Taylor,182,
2006,primary,U.S. Senate,R,,Charles G. Railey,Tucker,52,
2006,primary,U.S. Senate,R,,Charles G. Railey,Tyler,119,
2006,primary,U.S. Senate,R,,Charles G. Railey,Upshur,181,
2006,primary,U.S. Senate,R,,Charles G. Railey,Wayne,59,
2006,primary,U.S. Senate,R,,Charles G. Railey,Webster,7,
2006,primary,U.S. Senate,R,,Charles G. Railey,Wetzel,43,
2006,primary,U.S. Senate,R,,Charles G. Railey,Wirt,16,
2006,primary,U.S. Senate,R,,Charles G. Railey,Wood,234,
2006,primary,U.S. Senate,R,,Charles G. Railey,Wyoming,14,
2006,primary,U.S. Senate,R,,Rick Snuffer,Totals,4870,
2006,primary,U.S. Senate,R,,Rick Snuffer,Barbour,18,
2006,primary,U.S. Senate,R,,Rick Snuffer,Berkeley,211,
2006,primary,U.S. Senate,R,,Rick Snuffer,Boone,63,
2006,primary,U.S. Senate,R,,Rick Snuffer,Braxton,16,
2006,primary,U.S. Senate,R,,Rick Snuffer,Brooke,13,
