year,election,office,party,candidate,county,votes,winner
2004,general,Attorney General,R,"Hiram Lewis, IV",Grant,3036,
2004,general,Attorney General,R,"Hiram Lewis, IV",Greenbrier,6761,
2004,general,Attorney General,R,"Hiram Lewis, IV",Hampshire,4385,
2004,general,Attorney General,R,"Hiram Lewis, IV",Hancock,5583,
2004,general,Attorney General,R,"Hiram Lewis, IV",Hardy,2612,
2004,general,Attorney General,R,"Hiram Lewis, IV",Harrison,14774,
2004,general,Attorney General,R,"Hiram Lewis, IV",Jackson,6208,
2004,general,Attorney General,R,"Hiram Lewis, IV",Jefferson,10133,
2004,general,Attorney General,R,"Hiram Lewis, IV",Kanawha,41215,
2004,general,Attorney General,R,"Hiram Lewis, IV",Lewis,3351,
2004,general,Attorney General,R,"Hiram Lewis, IV",Lincoln,2935,
2004,general,Attorney General,R,"Hiram Lewis, IV",Logan,3731,
2004,general,Attorney General,R,"Hiram Lewis, IV",Marion,10797,
2004,general,Attorney General,R,"Hiram Lewis, IV",Marshall,6988,
2004,general,Attorney General,R,"Hiram Lewis, IV",Mason,4647,
2004,general,Attorney General,R,"Hiram Lewis, IV",McDowell,2094,
2004,general,Attorney General,R,"Hiram Lewis, IV",Mercer,10666,
2004,general,Attorney General,R,"Hiram Lewis, IV",Mineral,6770,
2004,general,Attorney General,R,"Hiram Lewis, IV",Mingo,2728,
2004,general,Attorney General,R,"Hiram Lewis, IV",Monongalia,17705,
2004,general,Attorney General,R,"Hiram Lewis, IV",Monroe,2550,
2004,general,Attorney General,R,"Hiram Lewis, IV",Morgan,3750,
2004,general,Attorney General,R,"Hiram Lewis, IV",Nicholas,4081,
2004,general,Attorney General,R,"Hiram Lewis, IV",Ohio,10201,
2004,general,Attorney General,R,"Hiram Lewis, IV",Pendleton,1313,
2004,general,Attorney General,R,"Hiram Lewis, IV",Pleasants,1491,
2004,general,Attorney General,R,"Hiram Lewis, IV",Pocahontas,1602,
2004,general,Attorney General,R,"Hiram Lewis, IV",Preston,7085,
2004,general,Attorney General,R,"Hiram Lewis, IV",Putnam,14007,
2004,general,Attorney General,R,"Hiram Lewis, IV",Raleigh,15475,
2004,general,Attorney General,R,"Hiram Lewis, IV",Randolph,5093,
2004,general,Attorney General,R,"Hiram Lewis, IV",Ritchie,2505,
2004,general,Attorney General,R,"Hiram Lewis, IV",Roane,2815,
2004,general,Attorney General,R,"Hiram Lewis, IV",Summers,2236,
2004,general,Attorney General,R,"Hiram Lewis, IV",Taylor,3191,
2004,general,Attorney General,R,"Hiram Lewis, IV",Tucker,1656,
2004,general,Attorney General,R,"Hiram Lewis, IV",Tyler,2262,
2004,general,Attorney General,R,"Hiram Lewis, IV",Upshur,5011,
2004,general,Attorney General,R,"Hiram Lewis, IV",Wayne,6767,
2004,general,Attorney General,R,"Hiram Lewis, IV",Webster,1148,
2004,general,Attorney General,R,"Hiram Lewis, IV",Wetzel,3028,
2004,general,Attorney General,R,"Hiram Lewis, IV",Wirt,1197,
2004,general,Attorney General,R,"Hiram Lewis, IV",Wood,22015,
2004,general,Attorney General,R,"Hiram Lewis, IV",Wyoming,2830,
