year,election,office,party,candidate,county,votes,winner
1958,general,Judge of Common Pleas Court,REP,Raymond I. Lucas,Totals,16387,
1958,general,Judge of Common Pleas Court,REP,Raymond I. Lucas,Cabell,16387,
1958,general,Judge of Common Pleas Court,DEM,Ernest E. Winters,Totals,18556,TRUE
1958,general,Judge of Common Pleas Court,DEM,Ernest E. Winters,Cabell,18556,
