year,election,office,party,candidate,county,votes,winner
1958,primary,Judge of the Supreme Court of Appeals,DEM,Henry Lakin Ducker,Wetzel,470,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Henry Lakin Ducker,Wirt,240,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Henry Lakin Ducker,Wood,2014,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Henry Lakin Ducker,Wyoming,956,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Henry Lakin Ducker,Totals,73975,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Barbour,1197,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Berkeley,597,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Boone,386,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Braxton,624,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Brooke,329,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Cabell,2817,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Calhoun,490,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Clay,657,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Doddridge,995,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Fayette,976,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Gilmer,487,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Grant,462,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Greenbrier,521,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Hampshire,205,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Hancock,706,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Hardy,164,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Harrison,3408,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Jackson,1323,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Jefferson,160,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Kanawha,5462,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Lewis,1612,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Lincoln,489,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Logan,1044,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Marion,2724,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Marshall,986,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Mason,1301,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Mercer,1142,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Mineral,791,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Mingo,754,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Monongalia,2025,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Monroe,329,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Morgan,533,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,McDowell,872,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Nicholas,456,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Ohio,1998,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pendleton,186,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pleasants,344,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pocahontas,455,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Preston,1833,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Putnam,433,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Raleigh,1489,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Randolph,467,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Ritchie,2038,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Roane,1256,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Summers,192,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Taylor,1064,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Tucker,401,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Tyler,991,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Upshur,1782,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wayne,806,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Webster,324,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wetzel,421,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wirt,513,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wood,4066,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wyoming,1026,
1958,primary,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Totals,59109,TRUE
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Barbour,327,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Berkeley,608,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Boone,326,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Braxton,191,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Brooke,409,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Cabell,1725,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Calhoun,69,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Clay,402,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Doddridge,129,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Fayette,783,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Gilmer,53,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Grant,178,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Greenbrier,366,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hampshire,138,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hancock,604,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hardy,100,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Harrison,474,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Jackson,495,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Jefferson,115,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Kanawha,6585,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Lewis,402,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Lincoln,696,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Logan,515,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Marion,994,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Marshall,672,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mason,920,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mercer,779,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mineral,424,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mingo,570,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Monongalia,1166,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Monroe,419,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Morgan,320,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,McDowell,669,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Nicholas,343,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Ohio,1308,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pendleton,93,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pleasants,36,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pocahontas,212,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Preston,551,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Putnam,914,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Raleigh,1384,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Randolph,248,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Ritchie,320,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Roane,366,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Summers,256,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Taylor,269,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Tucker,144,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Tyler,161,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Upshur,465,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wayne,675,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Webster,165,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wetzel,117,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wirt,93,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wood,463,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wyoming,999,
1958,primary,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Totals,32205,
