year,election,office,party,candidate,county,votes,winner
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Mason,58,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,McDowell,341,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Mercer,280,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Mineral,28,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Mingo,241,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Monongalia,503,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Monroe,42,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Morgan,12,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Nicholas,94,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Ohio,342,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Pendleton,15,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Pleasants,30,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Pocahontas,14,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Preston,79,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Putnam,51,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Raleigh,415,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Randolph,62,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Ritchie,52,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Roane,32,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Summers,158,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Taylor,179,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Tucker,58,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Tyler,41,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Upshur,50,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Wayne,207,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Webster,65,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Wetzel,249,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Wirt,30,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Wood,251,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Wyoming,201,
1958,primary,U.S. Senate,DEM,W.R. “Squibb” Wilson,Totals,11540,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Barbour,1286,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Berkeley,1182,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Boone,656,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Braxton,662,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Brooke,565,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Cabell,4837,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Calhoun,478,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Clay,953,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Doddridge,736,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Fayette,1596,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Gilmer,377,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Grant,476,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Greenbrier,678,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Hampshire,254,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Hancock,1154,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Hardy,209,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Harrison,3283,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Jackson,1874,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Jefferson,269,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Kanawha,11027,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Lewis,1745,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Lincoln,1159,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Logan,1663,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Marion,3507,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Marshall,1451,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Mason,2227,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Mercer,1614,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Mineral,1016,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Mingo,1415,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Monongalia,3101,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Monroe,571,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Morgan,837,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",McDowell,1594,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Nicholas,705,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Ohio,2918,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Pendleton,250,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Pleasants,278,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Pocahontas,564,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Preston,1702,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Putnam,1149,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Raleigh,2466,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Randolph,701,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Ritchie,1680,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Roane,1377,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Summers,360,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Taylor,1145,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Tucker,461,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Tyler,1075,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Upshur,1924,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Wayne,1227,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Webster,347,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Wetzel,495,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Wirt,511,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Wood,4445,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Wyoming,1862,
1958,primary,U.S. Senate,REP,"John D. Hoblitzell, Jr.",Totals,82094,TRUE
