year,election,office,party,candidate,county,votes,winner
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Ohio,12923,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pendleton,1010,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pleasants,1565,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Pocahontas,1838,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Preston,4671,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Putnam,3468,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Raleigh,7713,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Randolph,2855,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Ritchie,3290,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Roane,3287,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Summers,1955,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Taylor,3156,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Tucker,1319,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Tyler,2634,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Upshur,3628,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wayne,4666,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Webster,1217,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wetzel,2857,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wirt,1106,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wood,14264,
1958,general,Judge of the Supreme Court of Appeals,REP,Max DeBerry,Wyoming,3472,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Totals,369452,TRUE
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Barbour,3380,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Berkeley,6178,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Boone,7108,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Braxton,3791,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Brooke,5677,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Cabell,18302,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Calhoun,1834,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Clay,2638,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Doddridge,870,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Fayette,15679,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Gilmer,1873,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Grant,596,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Greenbrier,6613,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Hampshire,2397,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Hancock,7175,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Hardy,2075,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Harrison,16864,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Jackson,2669,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Jefferson,3203,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Kanawha,49154,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Lewis,3042,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Lincoln,4205,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Logan,14936,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Marion,15542,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Marshall,6781,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Mason,3445,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Mercer,13163,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Mineral,3522,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Mingo,9545,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Monongalia,10036,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Monroe,2698,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Morgan,1047,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",McDowell,17958,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Nicholas,5556,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Ohio,12248,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Pendleton,1714,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Pleasants,1333,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Pocahontas,2385,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Preston,2607,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Putnam,4770,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Raleigh,17291,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Randolph,6150,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Ritchie,1027,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Roane,2661,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Summers,4107,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Taylor,3386,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Tucker,1844,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Tyler,1299,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Upshur,2105,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Wayne,8156,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Webster,3055,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Wetzel,3718,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Wirt,1001,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Wood,12174,
1958,general,Judge of the Supreme Court of Appeals,DEM,"Thornton G. Berry, Jr.",Wyoming,6869,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Totals,253154,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Barbour,2912,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Berkeley,4113,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Boone,2983,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Braxton,2104,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Brooke,3279,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Cabell,15872,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Calhoun,1241,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Clay,2141,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Doddridge,1608,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Fayette,4822,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Gilmer,1117,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Grant,1839,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Greenbrier,3888,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hampshire,750,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hancock,4373,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hardy,783,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Harrison,11817,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Jackson,3644,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Jefferson,1319,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Kanawha,35288,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Lewis,3259,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Lincoln,3131,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Logan,5715,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Marion,9957,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Marshall,6224,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mason,3947,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mercer,7201,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mineral,3090,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mingo,3887,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Monongalia,8555,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Monroe,2457,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Morgan,1685,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,McDowell,4964,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Nicholas,2638,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Ohio,13326,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pendleton,864,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pleasants,1335,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pocahontas,1838,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Preston,4604,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Putnam,3487,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Raleigh,8073,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Randolph,2733,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Ritchie,2634,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Roane,3240,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Summers,1997,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Taylor,3185,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Tucker,1226,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Tyler,2557,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Upshur,3538,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wayne,4711,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Webster,1202,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wetzel,2819,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wirt,1127,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wood,12519,
1958,general,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wyoming,3536,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Totals,366299,TRUE
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Barbour,3360,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Berkeley,6201,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Boone,7069,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Braxton,3683,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Brooke,5544,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Cabell,18113,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Calhoun,1939,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Clay,2673,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Doddridge,982,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Fayette,15443,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Gilmer,1992,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Grant,783,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Greenbrier,6420,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hampshire,2825,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hancock,6964,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hardy,2566,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Harrison,17231,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Jackson,2643,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Jefferson,3291,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Kanawha,48204,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Lewis,3093,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Lincoln,4190,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Logan,14824,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Marion,15068,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Marshall,6619,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mason,3408,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mercer,12370,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mineral,3890,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mingo,9408,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Monongalia,9345,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Monroe,2641,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Morgan,1101,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,McDowell,16565,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Nicholas,5468,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Ohio,11801,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pendleton,1997,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pleasants,1507,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pocahontas,2382,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Preston,2680,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Putnam,4685,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Raleigh,16623,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Randolph,6224,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Ritchie,1289,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Roane,2679,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Summers,4040,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Taylor,3347,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Tucker,1943,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Tyler,1327,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Upshur,2117,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wayne,8038,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Webster,2999,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wetzel,3708,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wirt,1034,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wood,13325,
1958,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wyoming,6638,
