year,election,office,party,candidate,county,votes,winner
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Wayne,412,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Webster,556,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Wetzel,181,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Wirt,28,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Wood,192,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Wyoming,784,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Harlan Calhoun,Totals,39932,TRUE
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Barbour,165,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Berkeley,149,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Boone,81,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Braxton,204,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Brooke,341,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Cabell,1074,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Calhoun,130,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Clay,206,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Doddridge,29,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Fayette,765,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Gilmer,145,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Grant,6,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Greenbrier,201,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Hampshire,37,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Hancock,422,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Hardy,18,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Harrison,780,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Jackson,592,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Jefferson,61,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Kanawha,1643,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Lewis,153,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Lincoln,97,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Logan,677,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Marion,785,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Marshall,293,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Mason,691,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,McDowell,616,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Mercer,425,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Mineral,17,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Mingo,414,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Monongalia,599,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Monroe,63,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Morgan,19,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Nicholas,302,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Ohio,640,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Pendleton,18,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Pleasants,56,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Pocahontas,65,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Preston,61,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Putnam,356,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Raleigh,193,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Randolph,288,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Ritchie,46,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Roane,119,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Summers,102,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Taylor,97,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Tucker,77,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Tyler,61,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Upshur,69,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Wayne,511,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Webster,215,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Wetzel,210,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Wirt,65,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Wood,388,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Wyoming,279,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Burton Crow,Totals,16116,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Barbour,59,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Berkeley,90,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Boone,100,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Braxton,146,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Brooke,93,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Cabell,614,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Calhoun,30,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Clay,163,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Doddridge,12,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Fayette,847,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Gilmer,59,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Grant,3,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Greenbrier,240,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Hampshire,30,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Hancock,154,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Hardy,21,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Harrison,355,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Jackson,25,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Jefferson,43,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Kanawha,7192,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Lewis,79,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Lincoln,71,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Logan,675,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Marion,451,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Marshall,67,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Mason,149,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,McDowell,385,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Mercer,319,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Mineral,12,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Mingo,1123,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Monongalia,207,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Monroe,44,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Morgan,14,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Nicholas,365,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Ohio,192,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Pendleton,23,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Pleasants,7,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Pocahontas,46,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Preston,36,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Putnam,449,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Raleigh,132,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Randolph,134,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Ritchie,12,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Roane,44,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Summers,83,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Taylor,57,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Tucker,45,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Tyler,13,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Upshur,44,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Wayne,439,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Webster,120,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Wetzel,45,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Wirt,8,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Wood,57,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Wyoming,162,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Oden Goshorn,Totals,16385,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Barbour,250,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Berkeley,147,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Boone,4173,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Braxton,442,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Brooke,238,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Cabell,1430,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Calhoun,226,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Clay,454,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Doddridge,46,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Fayette,2815,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Gilmer,132,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Grant,3,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Greenbrier,511,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Hampshire,29,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Hancock,385,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Hardy,34,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Harrison,678,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Jackson,74,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Jefferson,55,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Kanawha,3301,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Lewis,270,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Lincoln,1988,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Logan,1815,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Marion,1109,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Marshall,103,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Mason,111,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,McDowell,2091,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Mercer,679,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Mineral,18,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Mingo,2522,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Monongalia,439,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Monroe,72,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Morgan,15,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Nicholas,617,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Ohio,514,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Pendleton,15,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Pleasants,30,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Pocahontas,75,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Preston,46,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Putnam,534,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Raleigh,1182,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Randolph,373,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Ritchie,41,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Roane,159,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Summers,360,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Taylor,187,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Tucker,64,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Tyler,36,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Upshur,74,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Wayne,1392,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Webster,262,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Wetzel,94,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Wirt,27,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Wood,241,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Wyoming,842,
1958,primary,Judge of the Supreme Court of Appeals,DEM,K.K. Hall,Totals,33820,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Barbour,424,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Berkeley,168,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Boone,87,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Braxton,520,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Brooke,456,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Cabell,651,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Calhoun,595,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Clay,173,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Doddridge,159,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Fayette,719,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Gilmer,489,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Grant,6,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Greenbrier,447,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Hampshire,54,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Hancock,695,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Hardy,60,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Harrison,2047,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Jackson,424,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Jefferson,130,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Kanawha,1512,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Lewis,516,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Lincoln,243,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Logan,211,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Marion,2068,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Marshall,367,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Mason,343,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,McDowell,500,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Mercer,582,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Mineral,69,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Mingo,637,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Monongalia,1150,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Monroe,92,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Morgan,29,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Nicholas,415,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Ohio,892,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Pendleton,27,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Pleasants,389,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Pocahontas,115,
