year,election,office,party,candidate,county,votes,winner
1958,general,U.S. Senate,REP,Chapman Revercomb,Total,263172,
1958,general,U.S. Senate,REP,Chapman Revercomb,Barbour,2920,
1958,general,U.S. Senate,REP,Chapman Revercomb,Berkeley,4537,
1958,general,U.S. Senate,REP,Chapman Revercomb,Boone,2989,
1958,general,U.S. Senate,REP,Chapman Revercomb,Braxton,2197,
1958,general,U.S. Senate,REP,Chapman Revercomb,Brooke,3412,
1958,general,U.S. Senate,REP,Chapman Revercomb,Cabell,16732,
1958,general,U.S. Senate,REP,Chapman Revercomb,Calhoun,1320,
1958,general,U.S. Senate,REP,Chapman Revercomb,Clay,2161,
1958,general,U.S. Senate,REP,Chapman Revercomb,Doddridge,1693,
1958,general,U.S. Senate,REP,Chapman Revercomb,Fayette,4962,
1958,general,U.S. Senate,REP,Chapman Revercomb,Gilmer,1196,
1958,general,U.S. Senate,REP,Chapman Revercomb,Grant,2082,
1958,general,U.S. Senate,REP,Chapman Revercomb,Greenbrier,4323,
1958,general,U.S. Senate,REP,Chapman Revercomb,Hampshire,1063,
1958,general,U.S. Senate,REP,Chapman Revercomb,Hancock,4704,
1958,general,U.S. Senate,REP,Chapman Revercomb,Hardy,1092,
1958,general,U.S. Senate,REP,Chapman Revercomb,Harrison,11986,
1958,general,U.S. Senate,REP,Chapman Revercomb,Jackson,3675,
1958,general,U.S. Senate,REP,Chapman Revercomb,Jefferson,1518,
1958,general,U.S. Senate,REP,Chapman Revercomb,Kanawha,35544,
1958,general,U.S. Senate,REP,Chapman Revercomb,Lewis,3395,
1958,general,U.S. Senate,REP,Chapman Revercomb,Lincoln,3188,
1958,general,U.S. Senate,REP,Chapman Revercomb,Logan,5728,
1958,general,U.S. Senate,REP,Chapman Revercomb,Marion,9906,
1958,general,U.S. Senate,REP,Chapman Revercomb,Marshall,6500,
1958,general,U.S. Senate,REP,Chapman Revercomb,Mason,3917,
1958,general,U.S. Senate,REP,Chapman Revercomb,Mercer,7851,
1958,general,U.S. Senate,REP,Chapman Revercomb,Mineral,3478,
1958,general,U.S. Senate,REP,Chapman Revercomb,Mingo,4345,
1958,general,U.S. Senate,REP,Chapman Revercomb,Monongalia,7495,
1958,general,U.S. Senate,REP,Chapman Revercomb,Monroe,2487,
1958,general,U.S. Senate,REP,Chapman Revercomb,Morgan,1847,
1958,general,U.S. Senate,REP,Chapman Revercomb,McDowell,6186,
1958,general,U.S. Senate,REP,Chapman Revercomb,Nicholas,2719,
1958,general,U.S. Senate,REP,Chapman Revercomb,Ohio,13742,
1958,general,U.S. Senate,REP,Chapman Revercomb,Pendleton,1107,
1958,general,U.S. Senate,REP,Chapman Revercomb,Pleasants,1335,
1958,general,U.S. Senate,REP,Chapman Revercomb,Pocahontas,1940,
1958,general,U.S. Senate,REP,Chapman Revercomb,Preston,4608,
1958,general,U.S. Senate,REP,Chapman Revercomb,Putnam,3502,
1958,general,U.S. Senate,REP,Chapman Revercomb,Raleigh,8250,
1958,general,U.S. Senate,REP,Chapman Revercomb,Randolph,3100,
1958,general,U.S. Senate,REP,Chapman Revercomb,Ritchie,2834,
1958,general,U.S. Senate,REP,Chapman Revercomb,Roane,3328,
1958,general,U.S. Senate,REP,Chapman Revercomb,Summers,2136,
1958,general,U.S. Senate,REP,Chapman Revercomb,Taylor,3126,
1958,general,U.S. Senate,REP,Chapman Revercomb,Tucker,1355,
1958,general,U.S. Senate,REP,Chapman Revercomb,Tyler,2639,
1958,general,U.S. Senate,REP,Chapman Revercomb,Upshur,3703,
1958,general,U.S. Senate,REP,Chapman Revercomb,Wayne,5043,
1958,general,U.S. Senate,REP,Chapman Revercomb,Webster,1336,
1958,general,U.S. Senate,REP,Chapman Revercomb,Wetzel,3157,
1958,general,U.S. Senate,REP,Chapman Revercomb,Wirt,1062,
1958,general,U.S. Senate,REP,Chapman Revercomb,Wood,12980,
1958,general,U.S. Senate,REP,Chapman Revercomb,Wyoming,3741,
1958,general,U.S. Senate,DEM,Robert C. Byrd,Total,381745,TRUE
1958,general,U.S. Senate,DEM,Robert C. Byrd,Barbour,3549,
