year,election,office,party,candidate,county,votes,winner
1958,primary,U.S. Senate,DEM,Fleming Alderson,Putnam,282,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Raleigh,353,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Randolph,472,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Ritchie,112,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Roane,139,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Summers,216,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Taylor,160,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Tucker,149,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Tyler,95,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Upshur,99,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Wayne,1158,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Webster,418,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Wetzel,272,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Wirt,142,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Wood,1243,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Wyoming,210,
1958,primary,U.S. Senate,DEM,Fleming Alderson,Totals,23915,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Barbour,1373,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Berkeley,2374,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Boone,4876,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Braxton,2022,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Brooke,1258,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Cabell,6468,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Calhoun,1218,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Clay,1792,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Doddridge,361,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Fayette,9666,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Gilmer,1262,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Grant,161,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Greenbrier,3285,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Hampshire,1278,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Hancock,1868,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Hardy,1320,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Harrison,5564,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Jackson,986,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Jefferson,1192,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Kanawha,23221,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Lewis,1458,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Lincoln,2739,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Logan,11224,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Marion,5672,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Marshall,887,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Mason,1344,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,McDowell,10891,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Mercer,5042,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Mineral,676,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Mingo,6438,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Monongalia,3716,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Monroe,1267,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Morgan,450,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Nicholas,2865,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Ohio,1915,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Pendleton,788,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Pleasants,428,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Pocahontas,938,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Preston,598,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Putnam,2293,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Raleigh,11204,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Randolph,3265,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Ritchie,664,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Roane,1172,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Summers,2392,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Taylor,938,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Tucker,935,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Tyler,334,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Upshur,707,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Wayne,3709,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Webster,1870,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Wetzel,834,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Wirt,487,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Wood,3613,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Wyoming,5388,
1958,primary,U.S. Senate,DEM,Robert C. Byrd,Totals,170686,TRUE
1958,primary,U.S. Senate,DEM,Jack Delligatti,Barbour,372,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Berkeley,104,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Boone,66,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Braxton,162,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Brooke,597,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Cabell,401,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Calhoun,95,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Clay,57,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Doddridge,59,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Fayette,414,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Gilmer,85,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Grant,11,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Greenbrier,147,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Hampshire,131,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Hancock,1003,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Hardy,155,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Harrison,1872,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Jackson,87,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Jefferson,72,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Kanawha,827,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Lewis,280,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Lincoln,56,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Logan,108,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Marion,3560,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Marshall,328,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Mason,82,
1958,primary,U.S. Senate,DEM,Jack Delligatti,McDowell,256,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Mercer,264,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Mineral,109,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Mingo,226,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Monongalia,1516,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Monroe,47,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Morgan,29,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Nicholas,181,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Ohio,930,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Pendleton,62,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Pleasants,64,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Pocahontas,67,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Preston,205,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Putnam,65,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Raleigh,276,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Randolph,388,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Ritchie,75,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Roane,56,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Summers,113,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Taylor,291,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Tucker,214,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Tyler,71,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Upshur,71,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Wayne,256,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Webster,207,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Wetzel,334,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Wirt,46,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Wood,538,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Wyoming,147,
1958,primary,U.S. Senate,DEM,Jack Delligatti,Totals,18235,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Barbour,1610,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Berkeley,1352,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Boone,851,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Braxton,883,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Brooke,695,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Cabell,5391,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Calhoun,608,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Clay,1184,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Doddridge,980,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Fayette,1833,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Gilmer,549,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Grant,829,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Greenbrier,969,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Hampshire,462,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Hancock,1460,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Hardy,368,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Harrison,3614,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Jackson,1975,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Jefferson,316,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Kanawha,13202,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Lewis,2030,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Lincoln,1448,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Logan,1881,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Marion,3886,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Marshall,1725,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Mason,2472,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Mercer,2098,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Mineral,1333,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Mingo,1622,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Monongalia,3444,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Monroe,828,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Morgan,1184,
1958,primary,U.S. Senate,REP,Chapman Revercomb,McDowell,1763,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Nicholas,965,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Ohio,3095,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Pendleton,377,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Pleasants,317,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Pocahontas,703,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Preston,2412,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Putnam,1473,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Raleigh,3274,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Randolph,820,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Ritchie,2011,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Roane,1605,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Summers,527,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Taylor,1377,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Tucker,606,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Tyler,1140,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Upshur,2448,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Wayne,1702,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Webster,568,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Wetzel,584,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Wirt,595,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Wood,3631,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Wyoming,2593,
1958,primary,U.S. Senate,REP,Chapman Revercomb,Totals,97668,TRUE
