county,office,district,party,candidate,votes
Barbour,President,,Constitution,DARRELL L. CASTLE,27
Barbour,President,,Republican,DONALD J. TRUMP,4527
Barbour,President,,Libertarian,GARY JOHNSON,214
Barbour,President,,Democrat,HILLARY CLINTON,1222
Barbour,President,,Mountain,JILL STEIN,64
Berkeley,President,,Constitution,DARRELL L. CASTLE,189
Berkeley,President,,Republican,DONALD J. TRUMP,28244
Berkeley,President,,Libertarian,GARY JOHNSON,1623
Berkeley,President,,Democrat,HILLARY CLINTON,12321
Berkeley,President,,Mountain,JILL STEIN,473
Boone,President,,Constitution,DARRELL L. CASTLE,73
Boone,President,,Republican,DONALD J. TRUMP,6504
Boone,President,,Libertarian,GARY JOHNSON,246
Boone,President,,Democrat,HILLARY CLINTON,1790
Boone,President,,Mountain,JILL STEIN,70
Braxton,President,,Constitution,DARRELL L. CASTLE,28
Braxton,President,,Republican,DONALD J. TRUMP,3537
Braxton,President,,Libertarian,GARY JOHNSON,157
Braxton,President,,Democrat,HILLARY CLINTON,1321
Braxton,President,,Mountain,JILL STEIN,47
Brooke,President,,Constitution,DARRELL L. CASTLE,24
Brooke,President,,Republican,DONALD J. TRUMP,6625
Brooke,President,,Libertarian,GARY JOHNSON,297
Brooke,President,,Democrat,HILLARY CLINTON,2568
Brooke,President,,Mountain,JILL STEIN,99
Cabell,President,,Constitution,DARRELL L. CASTLE,182
Cabell,President,,Republican,DONALD J. TRUMP,19850
Cabell,President,,Libertarian,GARY JOHNSON,1209
Cabell,President,,Democrat,HILLARY CLINTON,11447
Cabell,President,,Mountain,JILL STEIN,397
Calhoun,President,,Constitution,DARRELL L. CASTLE,18
Calhoun,President,,Republican,DONALD J. TRUMP,2035
Calhoun,President,,Libertarian,GARY JOHNSON,63
Calhoun,President,,Democrat,HILLARY CLINTON,456
Calhoun,President,,Mountain,JILL STEIN,45
Clay,President,,Constitution,DARRELL L. CASTLE,19
Clay,President,,Republican,DONALD J. TRUMP,2300
Clay,President,,Libertarian,GARY JOHNSON,60
Clay,President,,Democrat,HILLARY CLINTON,568
Clay,President,,Mountain,JILL STEIN,25
Doddridge,President,,Constitution,DARRELL L. CASTLE,18
Doddridge,President,,Republican,DONALD J. TRUMP,2358
Doddridge,President,,Libertarian,GARY JOHNSON,65
Doddridge,President,,Democrat,HILLARY CLINTON,362
Doddridge,President,,Mountain,JILL STEIN,37
Fayette,President,,Constitution,DARRELL L. CASTLE,67
Fayette,President,,Republican,DONALD J. TRUMP,10357
Fayette,President,,Libertarian,GARY JOHNSON,443
Fayette,President,,Democrat,HILLARY CLINTON,4290
Fayette,President,,Mountain,JILL STEIN,180
Gilmer,President,,Constitution,DARRELL L. CASTLE,10
Gilmer,President,,Republican,DONALD J. TRUMP,1896
Gilmer,President,,Libertarian,GARY JOHNSON,68
Gilmer,President,,Democrat,HILLARY CLINTON,545
Gilmer,President,,Mountain,JILL STEIN,24
Grant,President,,Constitution,DARRELL L. CASTLE,12
Grant,President,,Republican,DONALD J. TRUMP,4346
Grant,President,,Libertarian,GARY JOHNSON,65
Grant,President,,Democrat,HILLARY CLINTON,512
Grant,President,,Mountain,JILL STEIN,21
Greenbrier,President,,Constitution,DARRELL L. CASTLE,70
Greenbrier,President,,Republican,DONALD J. TRUMP,9556
Greenbrier,President,,Libertarian,GARY JOHNSON,475
Greenbrier,President,,Democrat,HILLARY CLINTON,3765
Greenbrier,President,,Mountain,JILL STEIN,200
Hampshire,President,,Constitution,DARRELL L. CASTLE,37
Hampshire,President,,Republican,DONALD J. TRUMP,6692
Hampshire,President,,Libertarian,GARY JOHNSON,196
Hampshire,President,,Democrat,HILLARY CLINTON,1580
Hampshire,President,,Mountain,JILL STEIN,103
Hancock,President,,Constitution,DARRELL L. CASTLE,36
Hancock,President,,Republican,DONALD J. TRUMP,8909
Hancock,President,,Libertarian,GARY JOHNSON,370
Hancock,President,,Democrat,HILLARY CLINTON,3262
Hancock,President,,Mountain,JILL STEIN,125
Hardy,President,,Constitution,DARRELL L. CASTLE,32
Hardy,President,,Republican,DONALD J. TRUMP,4274
Hardy,President,,Libertarian,GARY JOHNSON,140
Hardy,President,,Democrat,HILLARY CLINTON,1155
Hardy,President,,Mountain,JILL STEIN,42
Harrison,President,,Constitution,DARRELL L. CASTLE,148
Harrison,President,,Republican,DONALD J. TRUMP,18750
Harrison,President,,Libertarian,GARY JOHNSON,1041
Harrison,President,,Democrat,HILLARY CLINTON,7694
Harrison,President,,Mountain,JILL STEIN,327
Jackson,President,,Constitution,DARRELL L. CASTLE,93
Jackson,President,,Republican,DONALD J. TRUMP,9020
Jackson,President,,Libertarian,GARY JOHNSON,305
Jackson,President,,Democrat,HILLARY CLINTON,2663
Jackson,President,,Mountain,JILL STEIN,106
Jefferson,President,,Constitution,DARRELL L. CASTLE,87
Jefferson,President,,Republican,DONALD J. TRUMP,13204
Jefferson,President,,Libertarian,GARY JOHNSON,1005
