candidate,office,district,party,county,precinct,votes 
,Registered Voters ,,Democratic,Jefferson ,Precinct 2,0
,Registered Voters ,,Republican ,Jefferson ,Precinct 2,0
,Ballots Cast ,,Democratic,Jefferson ,Precinct 2,72
,Ballots Cast ,,Republican ,Jefferson ,Precinct 2,28
Earl Ray Tomblin,Governor,,,Jefferson ,Precinct 2,27
Jeffrey V. Kessler ,Governor,,,Jefferson ,Precinct 2,11
John D. Perdue,Governor,,,Jefferson ,Precinct 2,15
Rick Thompson,Governor,,,Jefferson ,Precinct 2,5
Arne Moltis,Governor,,,Jefferson ,Precinct 2,0
Natalie E. Tennant ,Governor,,,Jefferson ,Precinct 2,14
Bill Maloney ,Governor,,,Jefferson ,Precinct 2,6
Ralph William Clark,Governor,,,Jefferson ,Precinct 2,1
Larry V. Faircloth,Governor,,,Jefferson ,Precinct 2,7
Mark A. Sorsaia,Governor,,,Jefferson ,Precinct 2,0
Clark Barnes,Governor,,,Jefferson ,Precinct 2,1
Cliff Ellis,Governor,,,Jefferson ,Precinct 2,0
Betty Ireland,Governor,,,Jefferson ,Precinct 2,13
Mitch B. Carmichael ,Governor,,,Jefferson ,Precinct 2,0
,Registered Voters ,,Democratic,Jefferson ,Precinct 3,0
,Registered Voters ,,Republican ,Jefferson ,Precinct 3,0
,Ballots Cast ,,Democratic,Jefferson ,Precinct 3,102
,Ballots Cast ,,Republican ,Jefferson ,Precinct 3,47
Earl Ray Tomblin,Governor,,,Jefferson ,Precinct 3,44
Jeffrey V. Kessler ,Governor,,,Jefferson ,Precinct 3,16
John D. Perdue,Governor,,,Jefferson ,Precinct 3,7
Rick Thompson,Governor,,,Jefferson ,Precinct 3,11
Arne Moltis,Governor,,,Jefferson ,Precinct 3,1
Natalie E. Tennant ,Governor,,,Jefferson ,Precinct 3,23
Bill Maloney ,Governor,,,Jefferson ,Precinct 3,11
Ralph William Clark,Governor,,,Jefferson ,Precinct 3,0
Larry V. Faircloth,Governor,,,Jefferson ,Precinct 3,15
Mark A. Sorsaia,Governor,,,Jefferson ,Precinct 3,1
Clark Barnes,Governor,,,Jefferson ,Precinct 3,3
Cliff Ellis,Governor,,,Jefferson ,Precinct 3,0
Betty Ireland,Governor,,,Jefferson ,Precinct 3,17
Mitch B. Carmichael ,Governor,,,Jefferson ,Precinct 3,0
,Registered Voters ,,Democratic,Jefferson ,Precinct 4A,0
,Registered Voters ,,Republican ,Jefferson ,Precinct 4A,0
,Ballots Cast ,,Democratic,Jefferson ,Precinct 4A,61
,Ballots Cast ,,Republican ,Jefferson ,Precinct 4A,36
Earl Ray Tomblin,Governor,,,Jefferson ,Precinct 4A,34
Jeffrey V. Kessler ,Governor,,,Jefferson ,Precinct 4A,3
John D. Perdue,Governor,,,Jefferson ,Precinct 4A,4
Rick Thompson,Governor,,,Jefferson ,Precinct 4A,7
Arne Moltis,Governor,,,Jefferson ,Precinct 4A,0
Natalie E. Tennant ,Governor,,,Jefferson ,Precinct 4A,13
Bill Maloney ,Governor,,,Jefferson ,Precinct 4A,3
