candidate,office,district,party,county,precinct,votes
,Straight Party,,Republican,Ohio,Precinct 4,15
,Straight Party,,Democratic,Ohio,Precinct 4,25
,Straight Party,,Mountain,Ohio,Precinct 4,0
Bill Maloney,Governor,,REP,Ohio,Precinct 4,151
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 4,198
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 4,6
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 4,2
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 4,2
,Straight Party,,Republican,Ohio,Precinct 5,23
,Straight Party,,Democratic,Ohio,Precinct 5,38
,Straight Party,,Mountain,Ohio,Precinct 5,2
Bill Maloney,Governor,,REP,Ohio,Precinct 5,129
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 5,141
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 5,11
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 5,4
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 5,0
,Straight Party,,Republican,Ohio,Precinct 10,13
,Straight Party,,Democratic,Ohio,Precinct 10,11
,Straight Party,,Mountain,Ohio,Precinct 10,0
Bill Maloney,Governor,,REP,Ohio,Precinct 10,120
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 10,60
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 10,3
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 10,0
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 10,1
,Straight Party,,Republican,Ohio,Precinct 11A,5
,Straight Party,,Democratic,Ohio,Precinct 11A,7
,Straight Party,,Mountain,Ohio,Precinct 11A,1
Bill Maloney,Governor,,REP,Ohio,Precinct 11A,52
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 11A,57
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 11A,0
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 11A,2
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 11A,0
,Straight Party,,Republican,Ohio,Precinct 12A,20
,Straight Party,,Democratic,Ohio,Precinct 12A,6
,Straight Party,,Mountain,Ohio,Precinct 12A,1
Bill Maloney,Governor,,REP,Ohio,Precinct 12A,108
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 12A,71
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 12A,7
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 12A,2
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 12A,0
,Straight Party,,Republican,Ohio,Precinct 13A,16
,Straight Party,,Democratic,Ohio,Precinct 13A,24
,Straight Party,,Mountain,Ohio,Precinct 13A,1
Bill Maloney,Governor,,REP,Ohio,Precinct 13A,180
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 13A,144
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 13A,6
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 13A,3
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 13A,2
,Straight Party,,Republican,Ohio,Precinct 14A,19
,Straight Party,,Democratic,Ohio,Precinct 14A,6
,Straight Party,,Mountain,Ohio,Precinct 14A,2
Bill Maloney,Governor,,REP,Ohio,Precinct 14A,106
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 14A,31
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 14A,3
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 14A,0
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 14A,0
,Straight Party,,Republican,Ohio,Precinct 16,34
,Straight Party,,Democratic,Ohio,Precinct 16,17
,Straight Party,,Mountain,Ohio,Precinct 16,2
Bill Maloney,Governor,,REP,Ohio,Precinct 16,191
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 16,104
Bob Henry Baber,Governor,,MTN,Ohio,Precinct 16,6
Marla Dee Ingels,Governor,,IND,Ohio,Precinct 16,1
Harry V. Bertram,Governor,,ATP,Ohio,Precinct 16,0
