candidate,office,district,party,county,precinct,votes
Bill Maloney,Governor,,REP,Doddridge,Precinct #2,133
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #2,66
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #2,6
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #2,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #2,0
Bill Maloney,Governor,,REP,Doddridge,Precinct #4,51
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #4,19
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #4,1
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #4,0
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #4,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #6,68
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #6,37
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #6,1
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #6,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #6,0
Bill Maloney,Governor,,REP,Doddridge,Precinct #9,98
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #9,44
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #9,6
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #9,0
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #9,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #10,126
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #10,56
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #10,4
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #10,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #10,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #13,98
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #13,49
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #13,13
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #13,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #13,2
Bill Maloney,Governor,,REP,Doddridge,Precinct #14,77
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #14,30
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #14,1
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #14,0
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #14,2
Bill Maloney,Governor,,REP,Doddridge,Precinct #17,114
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #17,42
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #17,6
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #17,4
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #17,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #18,38
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #18,14
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #18,2
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #18,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #18,0
Bill Maloney,Governor,,REP,Doddridge,Precinct #20,110
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #20,32
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #20,7
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #20,1
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #20,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #22,57
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #22,34
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #22,3
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #22,3
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #22,1
Bill Maloney,Governor,,REP,Doddridge,Precinct #24,146
Earl Ray Tomblin,Governor,,DEM,Doddridge,Precinct #24,53
Bob Henry Baber,Governor,,MTN,Doddridge,Precinct #24,6
Marla Dee Ingels,Governor,,IND,Doddridge,Precinct #24,2
Harry V. Bertram,Governor,,ATP,Doddridge,Precinct #24,1
Bill Maloney,Governor,,REP,Doddridge,TOTALS,1116
Earl Ray Tomblin,Governor,,DEM,Doddridge,TOTALS,476
Bob Henry Baber,Governor,,MTN,Doddridge,TOTALS,56
Marla Dee Ingels,Governor,,IND,Doddridge,TOTALS,15
Harry V. Bertram,Governor,,ATP,Doddridge,TOTALS,11
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
