candidate,office,district,party,county,precinct,votes
,Straight Party,,Republican,Logan,Precinct 1,8
,Straight Party,,Democratic,Logan,Precinct 1,111
,Straight Party,,Mountain,Logan,Precinct 1,0
Bill Maloney,Governor,,REP,Logan,Precinct 1,13
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 1,301
Bob Henry Baber,Governor,,MTN,Logan,Precinct 1,0
Marla Dee Ingels,Governor,,IND,Logan,Precinct 1,1
Harry V. Bertram,Governor,,ATP,Logan,Precinct 1,0
,Straight Party,,Republican,Logan,Precinct 2,8
,Straight Party,,Democratic,Logan,Precinct 2,114
,Straight Party,,Mountain,Logan,Precinct 2,1
Bill Maloney,Governor,,REP,Logan,Precinct 2,24
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 2,384
Bob Henry Baber,Governor,,MTN,Logan,Precinct 2,0
Marla Dee Ingels,Governor,,IND,Logan,Precinct 2,0
Harry V. Bertram,Governor,,ATP,Logan,Precinct 2,0
,Straight Party,,Republican,Logan,Precinct 4,23
,Straight Party,,Democratic,Logan,Precinct 4,223
,Straight Party,,Mountain,Logan,Precinct 4,1
Bill Maloney,Governor,,REP,Logan,Precinct 4,38
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 4,371
Bob Henry Baber,Governor,,MTN,Logan,Precinct 4,0
Marla Dee Ingels,Governor,,IND,Logan,Precinct 4,1
Harry V. Bertram,Governor,,ATP,Logan,Precinct 4,0
,Straight Party,,Republican,Logan,Precinct 5,2
,Straight Party,,Democratic,Logan,Precinct 5,48
,Straight Party,,Mountain,Logan,Precinct 5,1
Bill Maloney,Governor,,REP,Logan,Precinct 5,22
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 5,401
Bob Henry Baber,Governor,,MTN,Logan,Precinct 5,3
Marla Dee Ingels,Governor,,IND,Logan,Precinct 5,0
Harry V. Bertram,Governor,,ATP,Logan,Precinct 5,1
,Straight Party,,Republican,Logan,Precinct 6,4
,Straight Party,,Democratic,Logan,Precinct 6,57
,Straight Party,,Mountain,Logan,Precinct 6,0
Bill Maloney,Governor,,REP,Logan,Precinct 6,34
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 6,294
Bob Henry Baber,Governor,,MTN,Logan,Precinct 6,0
Marla Dee Ingels,Governor,,IND,Logan,Precinct 6,1
Harry V. Bertram,Governor,,ATP,Logan,Precinct 6,0
,Straight Party,,Republican,Logan,Precinct 7,8
,Straight Party,,Democratic,Logan,Precinct 7,71
,Straight Party,,Mountain,Logan,Precinct 7,0
Bill Maloney,Governor,,REP,Logan,Precinct 7,20
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 7,307
Bob Henry Baber,Governor,,MTN,Logan,Precinct 7,2
Marla Dee Ingels,Governor,,IND,Logan,Precinct 7,0
Harry V. Bertram,Governor,,ATP,Logan,Precinct 7,0
,Straight Party,,Republican,Logan,Precinct 8,1
,Straight Party,,Democratic,Logan,Precinct 8,12
,Straight Party,,Mountain,Logan,Precinct 8,0
Bill Maloney,Governor,,REP,Logan,Precinct 8,27
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 8,137
Bob Henry Baber,Governor,,MTN,Logan,Precinct 8,1
Marla Dee Ingels,Governor,,IND,Logan,Precinct 8,0
Harry V. Bertram,Governor,,ATP,Logan,Precinct 8,0
,Straight Party,,Republican,Logan,Precinct 10,0
,Straight Party,,Democratic,Logan,Precinct 10,26
,Straight Party,,Mountain,Logan,Precinct 10,0
Bill Maloney,Governor,,REP,Logan,Precinct 10,5
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 10,92
Bob Henry Baber,Governor,,MTN,Logan,Precinct 10,0
Marla Dee Ingels,Governor,,IND,Logan,Precinct 10,0
