candidate,office,district,party,county,precinct,votes
,Straight Party,,Republican,Upshur,Precinct 4,30
,Straight Party,,Democratic,Upshur,Precinct 4,9
,Straight Party,,Mountain,Upshur,Precinct 4,1
Bill Maloney,Governor,,REP,Upshur,Precinct 4,89
Earl Ray Tomblin,Governor,,DEM,Upshur,Precinct 4,37
Bob Henry Baber,Governor,,MTN,Upshur,Precinct 4,7
Marla Dee Ingels,Governor,,IND,Upshur,Precinct 4,3
Harry V. Bertram,Governor,,ATP,Upshur,Precinct 4,0
,Straight Party,,Republican,Upshur,Precinct 6,25
,Straight Party,,Democratic,Upshur,Precinct 6,25
,Straight Party,,Mountain,Upshur,Precinct 6,2
Bill Maloney,Governor,,REP,Upshur,Precinct 6,124
Earl Ray Tomblin,Governor,,DEM,Upshur,Precinct 6,73
Bob Henry Baber,Governor,,MTN,Upshur,Precinct 6,5
Marla Dee Ingels,Governor,,IND,Upshur,Precinct 6,0
Harry V. Bertram,Governor,,ATP,Upshur,Precinct 6,0
,Straight Party,,Republican,Upshur,Precinct 7,8
,Straight Party,,Democratic,Upshur,Precinct 7,2
,Straight Party,,Mountain,Upshur,Precinct 7,0
Bill Maloney,Governor,,REP,Upshur,Precinct 7,24
Earl Ray Tomblin,Governor,,DEM,Upshur,Precinct 7,9
Bob Henry Baber,Governor,,MTN,Upshur,Precinct 7,0
Marla Dee Ingels,Governor,,IND,Upshur,Precinct 7,0
Harry V. Bertram,Governor,,ATP,Upshur,Precinct 7,0
,Straight Party,,Republican,Upshur,Precinct 8,27
,Straight Party,,Democratic,Upshur,Precinct 8,18
,Straight Party,,Mountain,Upshur,Precinct 8,1
Bill Maloney,Governor,,REP,Upshur,Precinct 8,132
Earl Ray Tomblin,Governor,,DEM,Upshur,Precinct 8,117
Bob Henry Baber,Governor,,MTN,Upshur,Precinct 8,8
Marla Dee Ingels,Governor,,IND,Upshur,Precinct 8,4
Harry V. Bertram,Governor,,ATP,Upshur,Precinct 8,0
,Straight Party,,Republican,Upshur,Precinct 9,27
,Straight Party,,Democratic,Upshur,Precinct 9,26
,Straight Party,,Mountain,Upshur,Precinct 9,3
Bill Maloney,Governor,,REP,Upshur,Precinct 9,97
Earl Ray Tomblin,Governor,,DEM,Upshur,Precinct 9,93
Bob Henry Baber,Governor,,MTN,Upshur,Precinct 9,10
